,EAP,Description,Revenue Code,Price,Hospital,Year
51,81000008,AMIODARONE 1.8MG/ML,250,360.1,Eden Medical Center,2019
52,81000008,AMIODARONE 150MG/3ML SOLN,250,75.0,Eden Medical Center,2019
53,81000000,AMIODARONE 200MG TABS,250,18.59,Eden Medical Center,2019
54,81000008,AMIODARONE 360MG/200ML SOLN,250,360.1,Eden Medical Center,2019
55,81000008,AMIODARONE 50 MG/ML SOLN,250,75.0,Eden Medical Center,2019
56,81000008,AMIODARONE 50 MG/ML SOLN 3 ML VIAL,250,75.0,Eden Medical Center,2019
57,81000000,AMITRIPTYLINE 10MG TABS,250,15.0,Eden Medical Center,2019
58,81000000,AMITRIPTYLINE 25MG TABS,250,15.0,Eden Medical Center,2019
59,81000000,AMLODIPINE 10MG TABS,250,24.8,Eden Medical Center,2019
60,81000000,AMLODIPINE 5MG TABS,250,15.0,Eden Medical Center,2019
61,81000000,AMMONIA INHA 10 EACH PACKAGE,250,2.0,Eden Medical Center,2019
62,81000000,AMOXICILLIN 250MG CAPS,250,15.0,Eden Medical Center,2019
63,81000000,AMOXICILLIN 250MG/5ML SUSR,250,15.0,Eden Medical Center,2019
64,81000000,AMOXICILLIN 500MG CAPS,250,15.0,Eden Medical Center,2019
65,81000000,AMOXICILLIN/CLAVULANATE 250MG-62.5MG/5ML SUSR,250,54.34,Eden Medical Center,2019
66,81000000,AMOXICILLIN/CLAVULANATE 500MG/125MG TABS,250,20.82,Eden Medical Center,2019
67,81000000,AMOXICILLIN/CLAVULANATE 600MG-42.9MG/5ML SUSR,250,27.71,Eden Medical Center,2019
68,81000000,AMOXICILLIN/CLAVULANATE 875MG/125MG TABS,250,27.79,Eden Medical Center,2019
69,81000008,AMPHOTERICIN B 50MG SOLR 1 EACH VIAL,250,75.0,Eden Medical Center,2019
70,81000008,AMPHOTERICIN B LIPOSOME 50MG SUSR 1 EACH VIAL,250,4747.49,Eden Medical Center,2019
71,81000008,"AMPICILLIN 1,000MG SOLR",250,75.0,Eden Medical Center,2019
72,81000008,"AMPICILLIN 1,000MG SOLR 1 EACH VIAL",250,75.0,Eden Medical Center,2019
73,81000008,"AMPICILLIN 1,000MG/50ML SOLN",250,75.0,Eden Medical Center,2019
74,81000008,"AMPICILLIN 2,000MG SOLR",250,75.0,Eden Medical Center,2019
75,81000008,"AMPICILLIN 2,000MG/100ML",250,117.25,Eden Medical Center,2019
76,81000008,AMPICILLIN 250MG INJ,250,75.0,Eden Medical Center,2019
77,81000008,AMPICILLIN 500MG INJ,250,75.0,Eden Medical Center,2019
78,81000008,AMPICILLIN 500MG SOLR,250,75.0,Eden Medical Center,2019
79,81000008,AMPICILLIN/SULBACTAM 1.5G/50ML SOLN,250,75.0,Eden Medical Center,2019
80,81000008,AMPICILLIN/SULBACTAM 3G SOLR,250,102.2,Eden Medical Center,2019
81,81000008,AMPICILLIN/SULBACTAM 3G/100ML SOLN,250,120.5,Eden Medical Center,2019
82,81000084,ANASTROZOLE 1MG TABS,250,15.0,Eden Medical Center,2019
83,81000000,APIXABAN 2.5MG TABS,250,48.86,Eden Medical Center,2019
84,81000000,APIXABAN 5MG TABS,250,48.86,Eden Medical Center,2019
85,81000000,AQUAPHOR OINT 396 G JAR,250,2.0,Eden Medical Center,2019
86,81000000,AQUAPHOR OINT 50 G TUBE,250,2.0,Eden Medical Center,2019
87,81000008,ARGATROBAN 100MG/ML SOLN 2.5 ML VIAL,250,3152.4,Eden Medical Center,2019
88,81000000,ARIPIPRAZOLE 10MG TABS,250,100.0,Eden Medical Center,2019
89,81000000,ARIPIPRAZOLE 2MG TABS,250,100.0,Eden Medical Center,2019
90,81000000,ARTIFICIAL SALIVA SOLN 44.3 ML BOTTLE,250,2.0,Eden Medical Center,2019
91,81000000,ARTIFICIAL TEARS 83-15 % OINT,250,2.0,Eden Medical Center,2019
92,81000000,ARTIFICIAL TEARS 83-15 % OINT 3.5 G TUBE,250,2.0,Eden Medical Center,2019
93,81000000,ARTIFICIAL TEARS OINT,250,2.0,Eden Medical Center,2019
94,81000000,ARTIFICIAL TEARS OINT 3.5 G TUBE,250,2.0,Eden Medical Center,2019
95,81000000,ARTIFICIAL TEARS PF 0.1%/0.3% SOLN,250,2.0,Eden Medical Center,2019
96,81000000,ASCORBIC ACID 500MG CHEW,250,2.0,Eden Medical Center,2019
97,81000000,ASCORBIC ACID 500MG TABS,250,2.0,Eden Medical Center,2019
98,81000000,ASPIRIN/DIPYRIDAMOLE 12HR-ER 25MG/200MG CP12,250,55.0,Eden Medical Center,2019
99,81000000,ASPIRIN-APAP-CAFFEINE 250MG/250MG/65MG TABS,250,2.0,Eden Medical Center,2019
100,81000000,ATAZANAVIR 150MG CAPS,250,175.59,Eden Medical Center,2019
101,81000000,ATENOLOL 25MG TABS,250,15.0,Eden Medical Center,2019
102,81000000,ATORVASTATIN 10MG TABS,250,15.0,Eden Medical Center,2019
103,81000000,ATORVASTATIN 20MG TABS,250,15.0,Eden Medical Center,2019
104,81000000,ATORVASTATIN 40MG TABS,250,15.0,Eden Medical Center,2019
105,81000000,ATOVAQUONE 750MG/5ML SUSP,250,119.35,Eden Medical Center,2019
106,81000008,ATROPINE 0.4MG/ML SOLN,636,75.0,Eden Medical Center,2019
107,81000000,ATROPINE 1% SOLN 15 ML BOTTLE,250,381.0,Eden Medical Center,2019
108,81000000,ATROPINE 1% SOLN 2 ML BOTTLE,250,153.75,Eden Medical Center,2019
109,81000000,ATROPINE 1% SOLN 5 ML BOTTLE,250,280.2,Eden Medical Center,2019
110,81000008,ATROPINE 1MG/10ML SOSY,636,75.0,Eden Medical Center,2019
111,81000008,ATROPINE 1MG/ML SOLN,636,96.25,Eden Medical Center,2019
112,81000008,AZATHIOPRINE 25MG TABS,250,15.0,Eden Medical Center,2019
113,81000008,AZATHIOPRINE 50MG TABS,250,15.0,Eden Medical Center,2019
114,81000000,AZELASTINE 137MCG/SPRAY SOLN 30 ML BOTTLE,250,420.96,Eden Medical Center,2019
115,81000000,AZITHROMYCIN 200MG/5ML SUSR,250,218.06,Eden Medical Center,2019
116,81000000,AZITHROMYCIN 250MG TABS,250,59.13,Eden Medical Center,2019
117,81000008,AZITHROMYCIN 500MG SOLR,250,75.0,Eden Medical Center,2019
118,81000008,AZITHROMYCIN 500MG SOLR 1 EACH VIAL,250,75.0,Eden Medical Center,2019
119,81000008,AZITHROMYCIN 500MG/250ML SOLR,250,75.0,Eden Medical Center,2019
120,80000001,AZTREONAM 1000MG/50ML SOLN,250,226.2,Eden Medical Center,2019
121,80000001,AZTREONAM 1G SOLR 1 EACH VIAL,250,138.39,Eden Medical Center,2019
122,80000001,AZTREONAM 2G/100ML SOLN,250,522.21,Eden Medical Center,2019
123,80000008,"BACITRACIN 50,000 UNITS SOLR",250,138.6,Eden Medical Center,2019
124,80000008,"BACITRACIN 50,000 UNITS SOLR 1 EACH VIAL",250,138.6,Eden Medical Center,2019
125,81000000,BACITRACIN 500 UNITS OINT,250,2.0,Eden Medical Center,2019
126,81000000,BACITRACIN 500 UNITS OINT 3.5 G TUBE,250,2.0,Eden Medical Center,2019
127,81000000,BACITRACIN 500 UNITS/G OINT,250,2.0,Eden Medical Center,2019
128,81000000,BACITRACIN 500 UNITS/G OINT 15 G TUBE,250,2.0,Eden Medical Center,2019
129,81000000,BACITRACIN ZINC 500 UNITS/G OINT,250,2.0,Eden Medical Center,2019
130,81000000,BACITRACIN ZINC 500 UNITS/G OINT 14.17 G TUBE,250,2.0,Eden Medical Center,2019
131,81000000,BACITRACIN ZINC 500 UNITS/G OINT 14.2 G TUBE,250,2.0,Eden Medical Center,2019
132,81000000,BACITRACIN ZINC 500 UNITS/G OINT 15 G TUBE,250,2.0,Eden Medical Center,2019
133,81000000,BACITRACIN ZINC 500 UNITS/G OINT 28.4 G TUBE,250,2.0,Eden Medical Center,2019
134,81000000,"BACITRACIN/POLYMYXIN 500 UNITS/10,000 UNITS/G OINT 3.5 G TUBE",250,2.0,Eden Medical Center,2019
135,81000000,BACITRACIN/POLYMYXIN B OINT,250,2.0,Eden Medical Center,2019
136,81000000,BACITRACIN/POLYMYXIN B OINT 28.3 G TUBE,250,2.0,Eden Medical Center,2019
137,81000000,BACITRACIN/POLYMYXIN B OINT 28.4 G TUBE,250,2.0,Eden Medical Center,2019
138,81000000,BACLOFEN 10MG TABS,250,15.0,Eden Medical Center,2019
139,81000092,BALANCED SALT SOLUTION SOLN 15 ML BOTTLE,250,75.0,Eden Medical Center,2019
140,81000092,BALANCED SALT SOLUTION SOLN 500 ML GLASS CONT,250,214.5,Eden Medical Center,2019
141,81000000,BECLOMETHASONE 40MCG AERB 10.6 G INHALER,250,30.0,Eden Medical Center,2019
142,81000000,BECLOMETHASONE 80MCG AERB 10.6 G INHALER,250,1153.24,Eden Medical Center,2019
143,81000000,BEN GAY GREASELESS 10-15 % CREA 85 G TUBE,250,2.0,Eden Medical Center,2019
144,81000000,BENADRYL/VISCOUS LIDOCAINE/MYLANTA (1:1:1) 120 ML BOTTLE,250,232.8,Eden Medical Center,2019
145,81000000,BENADRYL/VISCOUS LIDOCAINE/MYLANTA (1:1:1) 60 ML BOTTLE,250,232.8,Eden Medical Center,2019
146,81000000,BENADRYL/VISCOUS LIDOCAINE/SUCRALFATE/NYSTATIN (1:1:1:1) 30 ML BOTTLE,250,45.63,Eden Medical Center,2019
147,81000000,BENAZEPRIL 20MG TABS,250,15.0,Eden Medical Center,2019
148,81000000,BENZOCAINE 10% GEL,250,2.0,Eden Medical Center,2019
149,81000000,BENZOCAINE 10% GEL 9 G TUBE,250,2.0,Eden Medical Center,2019
150,81000000,BENZOCAINE 20% SOLN,250,2.0,Eden Medical Center,2019
151,81000000,BENZOCAINE/MENTHOL 15MG/3.6MG LOZG,250,2.0,Eden Medical Center,2019
152,81000000,BENZOCAINE/MENTHOL AERO 56 G CAN,250,2.0,Eden Medical Center,2019
153,80000001,BENZOCAINE-MENTHOL 15-4 MG LOZG,250,2.0,Eden Medical Center,2019
154,81000000,BENZONATATE 100MG CAPS,250,15.0,Eden Medical Center,2019
155,81000000,BENZTROPINE 0.5MG TABS,250,15.0,Eden Medical Center,2019
156,81000000,BENZTROPINE 1MG TABS,250,15.0,Eden Medical Center,2019
157,81000008,BENZTROPINE 1MG/ML SOLN,636,205.62,Eden Medical Center,2019
158,81000008,BETAMETHASONE ACETATE/NA PHOSPHATE 6MG/ML SUSP,250,125.66,Eden Medical Center,2019
159,81000000,BETAMETHASONE DIPROPIONATE 0.05 % CREA 45 G TUBE,250,422.64,Eden Medical Center,2019
160,81000000,BETAMETHASONE DIPROPIONATE AUGMENTED 0.05% CREA 15 G TUBE,250,30.13,Eden Medical Center,2019
161,81000000,BETAMETHASONE DIPROPIONATE AUGMENTED 0.05% CREA 50 G TUBE,250,65.0,Eden Medical Center,2019
162,81000000,BETHANECHOL 10MG TABS,250,15.0,Eden Medical Center,2019
163,81000000,BETHANECHOL 25MG TABS,250,15.0,Eden Medical Center,2019
164,81000008,BEVACIZUMAB 25 MG/ML SOLN 16 ML VIAL,636,10500.0,Eden Medical Center,2019
165,81000008,BEVACIZUMAB 25 MG/ML SOLN 4 ML VIAL,636,3825.33,Eden Medical Center,2019
166,81000000,BICALUTAMIDE 50MG TABS,250,65.86,Eden Medical Center,2019
167,81000000,BICTEGRAVIR/EMTRICITABINE/TENOFOVIR ALAFENAMIDE 50MG/200MG/25MG TABS,250,353.48,Eden Medical Center,2019
168,81000000,BIMATOPROST 0.01 % SOLN 2.5 ML BOTTLE,250,945.44,Eden Medical Center,2019
169,81000000,BISACODYL 10MG SUPP,250,2.0,Eden Medical Center,2019
170,81000000,BISACODYL EC 5MG TBEC,250,2.0,Eden Medical Center,2019
171,81000000,BISMUTH SUBSALICYLATE 262MG/15ML SUSP,250,2.0,Eden Medical Center,2019
172,81000000,BISOPROLOL 5MG TABS,250,15.0,Eden Medical Center,2019
173,81000008,BORTEZOMIB 3.5MG SOLR 1 EACH VIAL,636,4376.19,Eden Medical Center,2019
174,81000000,BRIMONIDINE 0.1% SOLN 5 ML BOTTLE,250,701.2,Eden Medical Center,2019
175,81000000,BRIMONIDINE 0.15% SOLN 5 ML BOTTLE,250,640.04,Eden Medical Center,2019
176,81000000,BRIMONIDINE 0.2% SOLN 5 ML BOTTLE,250,163.25,Eden Medical Center,2019
177,81000000,BRIMONIDINE/TIMOLOL 0.2%/0.5% SOLN 5 ML BOTTLE,250,772.96,Eden Medical Center,2019
178,81000000,BRINZOLAMIDE 1% SUSP 10 ML BOTTLE,250,1200.0,Eden Medical Center,2019
179,81000008,BUDESONIDE 0.25MG/2ML SUSP,250,52.18,Eden Medical Center,2019
180,81000000,BUDESONIDE 180MCG AEPB 1 EACH INHALER,250,1134.64,Eden Medical Center,2019
181,81000000,BUDESONIDE 24HR-ER 3MG CPEP,250,186.58,Eden Medical Center,2019
182,81000000,BUDESONIDE/FORMOTEROL 160MCG/4.5MCG AERO 6 G INHALER,250,1131.29,Eden Medical Center,2019
183,81000000,BUDESONIDE/FORMOTEROL 80MCG/4.5MCG AERO 6.9 G INHALER,250,983.36,Eden Medical Center,2019
184,80000001,BUMETANIDE 0.25MG/ML SOLN,250,75.0,Eden Medical Center,2019
185,80000001,BUMETANIDE 0.25MG/ML SOLN 10 ML VIAL,250,132.3,Eden Medical Center,2019
186,81000000,BUMETANIDE 1MG TABS,250,29.37,Eden Medical Center,2019
187,81000000,BUMETANIDE 2MG TABS,250,15.0,Eden Medical Center,2019
188,80000001,BUPIVACAINE 0.25% SOLN,250,75.0,Eden Medical Center,2019
189,80000001,BUPIVACAINE 0.5% SOLN,636,75.0,Eden Medical Center,2019
190,80000001,BUPIVACAINE 0.5% SOLN 50 ML VIAL,250,75.0,Eden Medical Center,2019
191,80000001,BUPIVACAINE PF 0.125%,250,75.0,Eden Medical Center,2019
192,80000001,BUPIVACAINE PF 0.25% SOLN,250,75.0,Eden Medical Center,2019
193,80000001,BUPIVACAINE PF 0.25% SOLN 10 ML VIAL,250,75.0,Eden Medical Center,2019
194,80000001,BUPIVACAINE PF 0.5% SOLN,636,75.0,Eden Medical Center,2019
195,80000001,BUPIVACAINE PF 0.5% SOLN 10 ML VIAL,636,75.0,Eden Medical Center,2019
196,80000001,BUPIVACAINE PF 0.5% SOLN 30 ML VIAL,250,75.0,Eden Medical Center,2019
197,80000001,BUPIVACAINE PF 0.75% IN DEXTROSE 8.25% 7.5MG/ML SOLN,250,75.0,Eden Medical Center,2019
198,80000001,BUPIVACAINE PF 0.75% SOLN 10 ML VIAL,250,75.0,Eden Medical Center,2019
199,80000001,BUPIVACAINE PF 0.75% SOLN 30 ML VIAL,250,75.0,Eden Medical Center,2019
200,81000000,"BUPIVACAINE/EPINEPHRINE PF 0.25%-1:200,000 SOLN",250,75.0,Eden Medical Center,2019
201,81000000,"BUPIVACAINE/EPINEPHRINE PF 0.25%-1:200,000 SOLN 30 ML VIAL",250,75.0,Eden Medical Center,2019
202,81000000,"BUPIVACAINE/EPINEPHRINE PF 0.5%-1:200,000 SOLN",250,75.0,Eden Medical Center,2019
203,81000000,"BUPIVACAINE/EPINEPHRINE PF 0.5%-1:200,000 SOLN 10 ML VIAL",250,75.0,Eden Medical Center,2019
204,81000000,BUPRENORPHINE SL 2MG SUBL,250,72.0,Eden Medical Center,2019
205,81000000,BUPROPION 100MG TABS,250,15.0,Eden Medical Center,2019
206,81000000,BUPROPION 12HR-SR 100MG TB12,250,15.0,Eden Medical Center,2019
207,81000000,BUPROPION 12HR-SR 150MG TB12,250,15.0,Eden Medical Center,2019
208,81000000,BUPROPION 24HR-XL 150MG TB24,250,51.24,Eden Medical Center,2019
209,81000000,BUPROPION 75MG TABS,250,15.0,Eden Medical Center,2019
210,81000000,BUSPIRONE 10MG TABS,250,15.0,Eden Medical Center,2019
211,81000000,BUSPIRONE 5MG TABS,250,15.0,Eden Medical Center,2019
212,81000000,BUTALBITAL/APAP/CAFFEINE 50MG/325MG/40MG TABS,250,15.0,Eden Medical Center,2019
213,81000000,CADEXOMER IODINE 0.9% GEL 40 G TUBE,250,2.0,Eden Medical Center,2019
214,81000000,CALAMINE LOTN 177 ML BOTTLE,250,2.0,Eden Medical Center,2019
215,81000000,CALCITONIN 200 UNITS SOLN 3.7 ML BOTTLE,250,474.16,Eden Medical Center,2019
216,81000009,CALCITONIN SALMON 200 UNITS/ML SOLN,250,6811.73,Eden Medical Center,2019
217,81000084,CALCITRIOL 0.25MCG CAPS,250,15.0,Eden Medical Center,2019
218,81000000,CALCITRIOL 1MCG/ML SOLN,250,32.82,Eden Medical Center,2019
219,81000000,CALCIUM ACETATE 667MG TABS,250,15.0,Eden Medical Center,2019
220,81000000,CALCIUM CARBONATE 1500MG TABS,250,2.0,Eden Medical Center,2019
221,81000000,CALCIUM CARBONATE 500MG CHEW,250,2.0,Eden Medical Center,2019
222,81000000,"CALCIUM CARBONATE OYSTER SHELL 1,250MG TABS",250,2.0,Eden Medical Center,2019
223,81000000,CALCIUM CARBONATE/VITAMIN D 500MG/200 UNITS TABS,250,2.0,Eden Medical Center,2019
224,81000000,CALCIUM CHLORIDE 10% SOLN,250,75.0,Eden Medical Center,2019
225,81000000,CALCIUM CHLORIDE 10% SOLN 10 ML SYRINGE,250,75.0,Eden Medical Center,2019
226,81000000,CALCIUM CITRATE 950MG TABS,250,2.0,Eden Medical Center,2019
227,81000000,CALCIUM CITRATE/VITAMIN D 200MG/250 UNITS TABS,250,2.0,Eden Medical Center,2019
228,81000008,CALCIUM GLUCONATE 10% SOLN,250,76.86,Eden Medical Center,2019
229,81000008,CALCIUM GLUCONATE 10% SOLN 10 ML VIAL,250,75.0,Eden Medical Center,2019
230,81000008,CALCIUM GLUCONATE 10% SOLN 100 ML VIAL,636,75.0,Eden Medical Center,2019
231,81000008,CALCIUM GLUCONATE 10% SOLN 50 ML VIAL,250,75.0,Eden Medical Center,2019
232,81000000,CAMPHOR/MENTHOL LOTN 222 ML BOTTLE,250,2.0,Eden Medical Center,2019
233,80000003,CAPECITABINE 500MG TABS,250,650.68,Eden Medical Center,2019
234,81000000,CAPSAICIN 0.025% CREA 60 G TUBE,250,2.0,Eden Medical Center,2019
235,81000000,CAPTOPRIL 12.5MG TABS,250,15.0,Eden Medical Center,2019
236,81000000,CARBAMAZEPINE 100MG/5ML SUSP,250,25.02,Eden Medical Center,2019
237,81000000,CARBAMAZEPINE 12HR-XR 100MG TB12,250,15.0,Eden Medical Center,2019
238,81000000,CARBAMAZEPINE 12HR-XR 200MG TB12,250,15.0,Eden Medical Center,2019
239,81000000,CARBAMAZEPINE 200MG TABS,250,15.0,Eden Medical Center,2019
240,81000000,CARBAMIDE PEROXIDE 6.5% SOLN 15 ML BOTTLE,250,2.0,Eden Medical Center,2019
241,81000000,CARBIDOPA/LEVODOPA 10MG/100MG TABS,250,15.0,Eden Medical Center,2019
242,81000000,CARBIDOPA/LEVODOPA 25MG/100MG TABS,250,15.0,Eden Medical Center,2019
243,81000000,CARBIDOPA/LEVODOPA 25MG/250MG TABS,250,15.0,Eden Medical Center,2019
244,81000000,CARBIDOPA/LEVODOPA CR 25MG/100MG TBCR,250,15.0,Eden Medical Center,2019
245,81000008,CARBOPLATIN 10MG/ML SOLN 15 ML VIAL,636,300.0,Eden Medical Center,2019
246,81000008,CARBOPLATIN 10MG/ML SOLN 45 ML VIAL,636,492.99,Eden Medical Center,2019
247,81000008,CARBOPLATIN 10MG/ML SOLN 60 ML VIAL,636,300.0,Eden Medical Center,2019
248,81000000,CARBOPROST 250MCG/ML SOLN,250,2126.6,Eden Medical Center,2019
249,81000000,CARBOXYMETHYLCELLULOSE 0.5% SOLN,250,2.0,Eden Medical Center,2019
250,81000000,CARISOPRODOL 350MG TABS,250,40.0,Eden Medical Center,2019
251,81000000,CARVEDILOL 12.5MG TABS,250,23.11,Eden Medical Center,2019
252,81000000,CARVEDILOL 3.125MG TABS,250,15.0,Eden Medical Center,2019
253,81000008,CASPOFUNGIN 50MG SOLR 1 EACH VIAL,250,2026.25,Eden Medical Center,2019
254,81000008,CASPOFUNGIN 70MG SOLR 1 EACH VIAL,250,1052.65,Eden Medical Center,2019
255,81000008,"CEFAZOLIN 1,000MG SOLR",636,105.0,Eden Medical Center,2019
256,81000008,"CEFAZOLIN 1,000MG SOLR 1 EACH VIAL",636,105.0,Eden Medical Center,2019
257,81000008,"CEFAZOLIN 1,000MG/50ML SOLN",250,75.0,Eden Medical Center,2019
258,81000008,CEFAZOLIN 1000MG SOLR 1 EACH VIAL,250,75.0,Eden Medical Center,2019
259,81000008,"CEFAZOLIN 2,000MG/100ML SOLN",250,75.0,Eden Medical Center,2019
260,81000008,"CEFAZOLIN 2,000MG/50ML SOLR",250,77.11,Eden Medical Center,2019
261,81000008,"CEFAZOLIN 3,000MG/100ML SOLN",250,75.0,Eden Medical Center,2019
262,81000008,CEFAZOLIN 500MG SOLR,636,75.0,Eden Medical Center,2019
263,81000008,CEFAZOLIN 500MG SOLR 1 EACH VIAL,636,75.0,Eden Medical Center,2019
264,81000008,CEFAZOLIN 500MG/50ML SOLN,250,75.0,Eden Medical Center,2019
265,81000008,CEFEPIME 1000MG/50ML SOLN,250,142.31,Eden Medical Center,2019
266,81000008,CEFEPIME 1G SOLR,250,142.31,Eden Medical Center,2019
267,81000008,CEFEPIME 1G SOLR 1 EACH VIAL,250,109.6,Eden Medical Center,2019
268,81000008,CEFEPIME 2000MG/100ML SOLN,250,262.34,Eden Medical Center,2019
269,81000008,CEFEPIME 2G SOLR,250,262.34,Eden Medical Center,2019
270,80000001,CEFOTETAN 2G SOLN,250,300.07,Eden Medical Center,2019
271,81000008,"CEFOXITIN 1,000MG/50ML SOLR",250,94.07,Eden Medical Center,2019
272,81000008,CEFOXITIN 1000MG/50ML,250,75.0,Eden Medical Center,2019
273,81000008,CEFOXITIN 1G SOLR 1 EACH VIAL,250,157.15,Eden Medical Center,2019
274,81000008,"CEFOXITIN 2,000MG/50ML SOLR",250,172.7,Eden Medical Center,2019
275,81000008,CEFOXITIN 2000MG/100ML SOLN,250,100.8,Eden Medical Center,2019
276,81000008,CEFOXITIN 2G SOLR,250,157.5,Eden Medical Center,2019
277,81000008,CEFOXITIN 2G SOLR 1 EACH VIAL,250,157.5,Eden Medical Center,2019
278,81000008,CEFTAROLINE 600MG SOLR,250,1152.7,Eden Medical Center,2019
279,81000008,"CEFTAZIDIME 1,000MG/50ML SOLN",250,75.0,Eden Medical Center,2019
280,81000008,CEFTAZIDIME 1G SOLR,636,75.0,Eden Medical Center,2019
281,81000008,"CEFTAZIDIME 2,000MG/100ML SOLN",250,92.4,Eden Medical Center,2019
282,81000008,CEFTRIAXONE 1G SOLR,250,75.0,Eden Medical Center,2019
283,81000008,CEFTRIAXONE 1G SOLR 1 EACH VIAL,636,299.0,Eden Medical Center,2019
284,81000008,CEFTRIAXONE 1G/50ML SOLN,250,75.0,Eden Medical Center,2019
