,EAP,Description,Rev Code,Inpatient Price,Outpatient Price,Hospital,Year
67,17000115,HCHG PT ELECTRICAL STIMULATION ATTENDED EA 15 MIN,420,118.0,118.0,Sutter Roseville Medical Center,2019
68,17000116,HCHG PT IONTOPHORESIS EA 15 MIN,420,133.0,133.0,Sutter Roseville Medical Center,2019
69,17000118,HCHG PT ULTRASOUND EA 15 MIN,420,125.0,125.0,Sutter Roseville Medical Center,2019
70,17000119,HCHG PT THERAPEUTIC EXERCISE EA 15 MIN,420,176.0,176.0,Sutter Roseville Medical Center,2019
71,17000120,HCHG PT NEUROMUSCULAR REEDUCATION EA 15 MIN,420,169.0,169.0,Sutter Roseville Medical Center,2019
72,17000121,HCHG PT AQUATIC THERAPY EA 15 MIN,420,156.0,156.0,Sutter Roseville Medical Center,2019
73,17000122,HCHG PT GAIT TRAINING EA 15 MIN,420,144.0,144.0,Sutter Roseville Medical Center,2019
74,17000123,HCHG PT THERAPEUTIC MASSAGE EA 15 MIN,420,113.0,113.0,Sutter Roseville Medical Center,2019
75,17000124,HCHG PT MANUAL THERAPY EA 15 MIN,420,162.0,162.0,Sutter Roseville Medical Center,2019
76,17000126,HCHG PT THERAPEUTIC ACTIVITY EA 15 MIN,420,155.0,155.0,Sutter Roseville Medical Center,2019
77,17000129,HCHG PT ADL TRAINING EA 15 MIN,420,163.0,163.0,Sutter Roseville Medical Center,2019
78,17000130,HCHG PT COMMUNITY REINTEGRATION EA 15 MIN,420,140.0,140.0,Sutter Roseville Medical Center,2019
79,17000131,HCHG PT WHEELCHAIR TRAINING EA 15 MIN,420,123.0,123.0,Sutter Roseville Medical Center,2019
80,17000134,HCHG PT DEBRIDEMENT SELECTIVE <=1ST 20 SQ/CM,420,640.0,640.0,Sutter Roseville Medical Center,2019
81,17000135,HCHG PT DEBRIDEMENT SELECTIVE EA ADDL 20 SQ/CM,420,437.0,437.0,Sutter Roseville Medical Center,2019
82,17000137,HCHG PT NEGATIVE WOUND PRESSURE TX W/DME <=50 CM,420,429.0,429.0,Sutter Roseville Medical Center,2019
83,17000138,HCHG PT NEGATIVE WOUND PRESSURE TX W/DME >50 CM 15,420,66.0,66.0,Sutter Roseville Medical Center,2019
84,17000141,HCHG PT ORTHOTIC TRAINING INITIAL EA 15 MIN,420,157.0,157.0,Sutter Roseville Medical Center,2019
85,17000142,HCHG PT PROSTHETIC TRAINING INITIAL EA 15 MIN,420,197.0,197.0,Sutter Roseville Medical Center,2019
86,17000292,HCHG PT MCAL SINGLE MODAL INIT 30,420,333.0,333.0,Sutter Roseville Medical Center,2019
87,17000536,HCHG PT CANALITH REPOSITIONING,420,186.0,186.0,Sutter Roseville Medical Center,2019
88,17000568,HCHG PT EVAL LOW COMPLEXITY,424,317.0,317.0,Sutter Roseville Medical Center,2019
89,17000571,HCHG PT RE-EVAL ESTABLISHED PLAN CARE,424,235.0,235.0,Sutter Roseville Medical Center,2019
90,17000572,HCHG OT EVAL LOW COMPLEXITY,434,350.0,350.0,Sutter Roseville Medical Center,2019
91,17000575,HCHG OT RE-EVAL ESTABLISHED PLAN CARE,434,276.0,276.0,Sutter Roseville Medical Center,2019
92,17000581,HCHG PT APPLY MULTLAY COMPRS ARM/HAND,420,423.0,423.0,Sutter Roseville Medical Center,2019
93,17000582,HCHG PT ORTHC/PROSTC MGMT SBSQ ENC,420,160.0,160.0,Sutter Roseville Medical Center,2019
94,17000596,HCHG PT MECH TRACT,420,136.0,136.0,Sutter Roseville Medical Center,2019
95,17000601,HCHG PT PROC THER GP,420,172.0,172.0,Sutter Roseville Medical Center,2019
96,17000602,HCHG PT DEBRIDE NON-SELECT,420,378.0,378.0,Sutter Roseville Medical Center,2019
97,17000604,HCHG PT E-STIM SUPERVISED,420,98.0,98.0,Sutter Roseville Medical Center,2019
98,17000605,HCHG PT NEGATIVE WOUND PRESSURE TX W/DME >50 CM,420,601.0,601.0,Sutter Roseville Medical Center,2019
99,17000608,HCHG PT EVAL MOD COMPLEXITY,424,363.0,363.0,Sutter Roseville Medical Center,2019
100,17000609,HCHG PT EVAL HIGH COMPLEXITY,424,474.0,474.0,Sutter Roseville Medical Center,2019
101,17200062,HCHG OT MCAL EVALUATION INITIAL 30 MIN,430,405.0,405.0,Sutter Roseville Medical Center,2019
102,17200063,HCHG OT MCAL RE-EVALUATION INITIAL 30 MIN,430,340.0,340.0,Sutter Roseville Medical Center,2019
103,17200065,HCHG OT MCAL EVALUATION ADDITIONAL 15 MIN,430,207.0,207.0,Sutter Roseville Medical Center,2019
104,17200066,HCHG OT MCAL RE-EVALUATION ADDITIONAL 15 MIN,430,182.0,182.0,Sutter Roseville Medical Center,2019
105,17200069,HCHG OT MCAL EVALUATION PRELIMINARY 30 MIN,430,431.0,431.0,Sutter Roseville Medical Center,2019
106,17200075,HCHG OT APPLICATION SPLINT SHORT ARM STATIC,430,514.0,514.0,Sutter Roseville Medical Center,2019
107,17200093,HCHG OT DEV SCREEN SCORE&DOCUMENT STANDARD INSTRMNT,430,378.0,378.0,Sutter Roseville Medical Center,2019
108,17200100,HCHG OT ELECTRICAL STIMULATION ATTENDED EA 15 MIN,430,118.0,118.0,Sutter Roseville Medical Center,2019
109,17200103,HCHG OT ULTRASOUND EA 15 MIN,430,125.0,125.0,Sutter Roseville Medical Center,2019
110,17200104,HCHG OT THERAPEUTIC EXERCISE EA 15 MIN,430,176.0,176.0,Sutter Roseville Medical Center,2019
111,17200105,HCHG OT NEUROMUSCULAR REEDUCATION EA 15 MIN,430,169.0,169.0,Sutter Roseville Medical Center,2019
112,17200108,HCHG OT MANUAL THERAPY EA 15 MIN,430,189.0,162.0,Sutter Roseville Medical Center,2019
113,17200110,HCHG OT THERAPEUTIC ACTIVITY EA 15 MIN,430,155.0,155.0,Sutter Roseville Medical Center,2019
114,17200113,HCHG OT ADL TRAINING EA 15 MIN,430,163.0,163.0,Sutter Roseville Medical Center,2019
115,17200115,HCHG OT WHEELCHAIR TRAINING EA 15 MIN,430,128.0,128.0,Sutter Roseville Medical Center,2019
116,17200123,HCHG OT ORTHOTIC TRAINING INITIAL EA 15 MIN,430,134.0,134.0,Sutter Roseville Medical Center,2019
117,17200139,HCHG OT MCAL TX ADTL 15 MIN,430,177.0,177.0,Sutter Roseville Medical Center,2019
118,17200284,HCHG OT MCAL TREAT INIT 30,430,362.0,362.0,Sutter Roseville Medical Center,2019
119,17200296,HCHG OT MCAL COMBO MODAL ADD 15,430,190.0,190.0,Sutter Roseville Medical Center,2019
120,17200310,HCHG OT MCAL COMBO MODAL INIT 30,430,379.0,379.0,Sutter Roseville Medical Center,2019
121,17200492,HCHG OT APPLY MULTLAY COMPRS ARM/HAND,430,423.0,423.0,Sutter Roseville Medical Center,2019
122,17200493,HCHG OT ORTHC/PROSTC MGMT SBSQ ENC,430,160.0,160.0,Sutter Roseville Medical Center,2019
123,17200494,HCHG OT COGNITIVE SKILLS DEVELOPMENT EA 15,430,158.0,158.0,Sutter Roseville Medical Center,2019
124,17200498,HCHG OT TX SWALL/ORAL FNX,430,372.0,372.0,Sutter Roseville Medical Center,2019
125,17200499,HCHG OT EVAL FNX SWALL,434,554.0,554.0,Sutter Roseville Medical Center,2019
126,17200500,HCHG OT EVAL MTN FLUOR SWAL,434,637.0,637.0,Sutter Roseville Medical Center,2019
127,17200512,HCHG OT GROUP THERAPY,430,172.0,172.0,Sutter Roseville Medical Center,2019
128,17200516,HCHG OT EVAL MOD COMPLEXITY,434,443.0,443.0,Sutter Roseville Medical Center,2019
129,17200517,HCHG OT EVAL HIGH COMPLEXITY,434,561.0,561.0,Sutter Roseville Medical Center,2019
130,17400005,HCHG SP MCAL THERAPY SPEECH-LANG IND PER HOUR,440,412.0,412.0,Sutter Roseville Medical Center,2019
131,17400006,HCHG SP MCAL THERAPY SPEECH-LANG IND 1/2 HOUR,440,351.0,351.0,Sutter Roseville Medical Center,2019
132,17400135,HCHG SP EVAL SP/COM DVC ADL 30,444,98.0,98.0,Sutter Roseville Medical Center,2019
133,17400139,HCHG SP COGNTVE TEST BY HC PRO,440,528.0,528.0,Sutter Roseville Medical Center,2019
134,17400390,HCHG ST COGNITIVE SKILLS DEVELOPMENT EA 15,440,158.0,158.0,Sutter Roseville Medical Center,2019
135,17400392,HCHG SP TX SP/LANG/COM IND,440,359.0,359.0,Sutter Roseville Medical Center,2019
136,17400393,HCHG SP TX SP/LANG/COM GP,440,271.0,271.0,Sutter Roseville Medical Center,2019
137,17400395,HCHG EVALUATE SPEECH PRODUCTION,444,392.0,392.0,Sutter Roseville Medical Center,2019
138,17400396,HCHG EVAL SPEECH SOUND LANG COMPREH,444,560.0,560.0,Sutter Roseville Medical Center,2019
139,17400397,HCHG SP BEHAVRAL QUALIT ANALYS VOICE,440,415.0,415.0,Sutter Roseville Medical Center,2019
140,17400398,HCHG SP TX SWALL/ORAL FNX,440,372.0,372.0,Sutter Roseville Medical Center,2019
141,17400400,HCHG SP EVAL FNX SWALL,444,554.0,554.0,Sutter Roseville Medical Center,2019
142,17400401,HCHG SP EVAL MTN FLUOR SWAL,444,637.0,637.0,Sutter Roseville Medical Center,2019
143,17400407,HCHG SP MCAL EVALUATION SPEECH,440,318.0,318.0,Sutter Roseville Medical Center,2019
144,17400408,HCHG SP MCAL EVAL LANG,440,411.0,411.0,Sutter Roseville Medical Center,2019
145,17500002,HCHG AD MCAL AUDIOMETRY SCREENING,471,238.0,238.0,Sutter Roseville Medical Center,2019
146,17500026,HCHG AD VRA EVAL PEDIATRIC LT 3 YEARS,471,327.0,327.0,Sutter Roseville Medical Center,2019
147,17500027,HCHG AD VRA EVAL PEDIATRIC GT 3 YEARS,471,327.0,327.0,Sutter Roseville Medical Center,2019
148,17500029,HCHG AD EVALUATION ABR COMPLETE,471,1409.0,1409.0,Sutter Roseville Medical Center,2019
149,20000003,HCHG ABORTED/DISCONTIUNUED CASE OR,360,2179.0,2042.0,Sutter Roseville Medical Center,2019
150,20000005,HCHG SURG LVL 1 ADDL 15 MIN,360,1237.0,276.0,Sutter Roseville Medical Center,2019
151,20000006,HCHG SURG LVL 1 FIRST 30 MIN,360,3682.0,691.0,Sutter Roseville Medical Center,2019
152,20000007,HCHG SURG LVL 2 ADDL 15 MIN,360,1604.0,340.0,Sutter Roseville Medical Center,2019
153,20000008,HCHG SURG LVL 2 FIRST 30 MIN,360,4645.0,971.0,Sutter Roseville Medical Center,2019
154,20000009,HCHG SURG LVL 3 ADDL 15 MIN,360,2111.0,414.0,Sutter Roseville Medical Center,2019
155,20000010,HCHG SURG LVL 3 FIRST 30 MIN,360,5631.0,1174.0,Sutter Roseville Medical Center,2019
156,20000011,HCHG SURG LVL 4 ADDL 15 MIN,360,2241.0,651.0,Sutter Roseville Medical Center,2019
157,20000012,HCHG SURG LVL 4 FIRST 30 MIN,360,8020.0,1917.0,Sutter Roseville Medical Center,2019
158,20000013,HCHG SURG LVL 5 ADDL 15 MIN,360,2806.0,814.0,Sutter Roseville Medical Center,2019
159,20000014,HCHG SURG LVL 5 FIRST 30 MIN,360,9506.0,2002.0,Sutter Roseville Medical Center,2019
160,20000044,HCHG INJ SINUS TRACT TX,361,669.0,669.0,Sutter Roseville Medical Center,2019
161,20000050,HCHG ERCP W/SPHINC/PAPIL,361,6268.0,6268.0,Sutter Roseville Medical Center,2019
162,20000051,HCHG ERCP RMVL CALC DEBRIS FROM DUCT,361,5194.0,5194.0,Sutter Roseville Medical Center,2019
163,20000063,HCHG ABLATION RENAL TUMOR/S PERC CRYOTHERAPY UNI,361,13746.0,13746.0,Sutter Roseville Medical Center,2019
164,20000068,HCHG BX STEREO ASPIR HEAD,361,3284.0,3284.0,Sutter Roseville Medical Center,2019
165,20000081,HCHG SURG LVL 1 1ST 30M NONOR,360,3149.0,751.0,Sutter Roseville Medical Center,2019
166,20000082,HCHG SURG LVL 1 ADD 15M NONOR,360,1343.0,301.0,Sutter Roseville Medical Center,2019
167,20000083,HCHG SURG LVL 2 1ST 30M NONOR,360,3966.0,1058.0,Sutter Roseville Medical Center,2019
168,20000084,HCHG SURG LVL 2 ADD 15M NONOR,360,1592.0,370.0,Sutter Roseville Medical Center,2019
169,20000085,HCHG SURG LVL 3 1ST 30M NONOR,360,3604.0,1046.0,Sutter Roseville Medical Center,2019
170,20000086,HCHG SURG LVL 3 ADD 15M NONOR,360,1802.0,451.0,Sutter Roseville Medical Center,2019
171,20000087,HCHG SURG LVL 4 1ST 30M NONOR,360,5637.0,1637.0,Sutter Roseville Medical Center,2019
172,20000088,HCHG SURG LVL 4 ADD 15M NONOR,360,2339.0,678.0,Sutter Roseville Medical Center,2019
173,20000089,HCHG SURG LVL 5 1ST 30M NONOR,360,5594.0,1711.0,Sutter Roseville Medical Center,2019
174,20000090,HCHG SURG LVL 5 ADD 15M NONOR,360,2928.0,851.0,Sutter Roseville Medical Center,2019
175,20000091,HCHG SURG LVL 1 MCAL 1ST HR NONOR,360,5835.0,1353.0,Sutter Roseville Medical Center,2019
176,20000092,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF NONOR,360,2686.0,602.0,Sutter Roseville Medical Center,2019
177,20000093,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,2686.0,602.0,Sutter Roseville Medical Center,2019
178,20000094,HCHG SURG LVL 2 MCAL 1ST HR NONOR,360,7150.0,1798.0,Sutter Roseville Medical Center,2019
179,20000095,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR NONOR,360,3184.0,740.0,Sutter Roseville Medical Center,2019
180,20000096,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,3184.0,740.0,Sutter Roseville Medical Center,2019
181,20000097,HCHG SURG LVL 3 MCAL 1ST HR NONOR,360,7208.0,1948.0,Sutter Roseville Medical Center,2019
182,20000098,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR NONOR,360,3604.0,902.0,Sutter Roseville Medical Center,2019
183,20000099,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,3604.0,902.0,Sutter Roseville Medical Center,2019
184,20000100,HCHG SURG LVL 4 MCAL 1ST HR NONOR,360,10315.0,2993.0,Sutter Roseville Medical Center,2019
185,20000101,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR NONOR,360,4678.0,1356.0,Sutter Roseville Medical Center,2019
186,20000102,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,4678.0,1356.0,Sutter Roseville Medical Center,2019
187,20000103,HCHG SURG LVL 5 MCAL 1ST HR NONOR,360,11450.0,3413.0,Sutter Roseville Medical Center,2019
188,20000104,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR NONOR,360,5856.0,1702.0,Sutter Roseville Medical Center,2019
189,20000105,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,5856.0,1702.0,Sutter Roseville Medical Center,2019
190,20000111,HCHG SURG LVL 1 MCAL 1ST HR,360,6156.0,1243.0,Sutter Roseville Medical Center,2019
191,20000112,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF,360,2474.0,552.0,Sutter Roseville Medical Center,2019
192,20000113,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR,360,2474.0,552.0,Sutter Roseville Medical Center,2019
193,20000211,HCHG SURG LVL 2 MCAL 1ST HR,360,7853.0,1651.0,Sutter Roseville Medical Center,2019
194,20000212,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR,360,3208.0,680.0,Sutter Roseville Medical Center,2019
195,20000213,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR,360,3208.0,680.0,Sutter Roseville Medical Center,2019
196,20000311,HCHG SURG LVL 3 MCAL 1ST HR,360,9853.0,2002.0,Sutter Roseville Medical Center,2019
197,20000312,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR,360,4222.0,828.0,Sutter Roseville Medical Center,2019
198,20000313,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR,360,4222.0,828.0,Sutter Roseville Medical Center,2019
199,20000411,HCHG SURG LVL 4 MCAL 1ST HR,360,12502.0,3219.0,Sutter Roseville Medical Center,2019
200,20000412,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR,360,4482.0,1302.0,Sutter Roseville Medical Center,2019
201,20000413,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR,360,4482.0,1302.0,Sutter Roseville Medical Center,2019
202,20000511,HCHG SURG LVL 5 MCAL 1ST HR,360,15118.0,3630.0,Sutter Roseville Medical Center,2019
203,20000512,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR,360,5612.0,1628.0,Sutter Roseville Medical Center,2019
204,20000513,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR,360,5612.0,1628.0,Sutter Roseville Medical Center,2019
205,20000641,HCHG INTERDISCAL PERQ ASPIR DX,361,1675.0,1675.0,Sutter Roseville Medical Center,2019
206,20000660,HCHG ABORTED/DISCONTINUED CASE ENDO,750,510.0,510.0,Sutter Roseville Medical Center,2019
207,20000673,HCHG ENDOSCOPY RESPIRATORY DIAGNOSTIC,361,1694.0,1694.0,Sutter Roseville Medical Center,2019
208,20000674,HCHG ENDOSCOPY RESPIRATORY PLUS 1 INTERVENTION,361,3393.0,3393.0,Sutter Roseville Medical Center,2019
209,20000675,HCHG ENDOSCOPY RESPIRATORY DX PLUS 2 INTERVENTIONS,361,5065.0,5065.0,Sutter Roseville Medical Center,2019
210,20000676,HCHG ENDOSCOPY RESPIRATORY DX PLUS 3/MORE INTERVENTIONS,361,6880.0,6880.0,Sutter Roseville Medical Center,2019
211,20000698,HCHG DESTRUCT LESION OF CORNEA,361,2262.0,2262.0,Sutter Roseville Medical Center,2019
212,20000699,HCHG PROPH RET DETCH PHOTOCOAG,361,2419.0,2419.0,Sutter Roseville Medical Center,2019
213,20000700,HCHG RET LES PHOTOCOAGULATION,361,1999.0,1999.0,Sutter Roseville Medical Center,2019
214,20000701,HCHG TX RTNPTHY PHOTOCOAGULATN,361,2364.0,2364.0,Sutter Roseville Medical Center,2019
215,20000702,HCHG RETROBULBAR INJECTION,361,610.0,610.0,Sutter Roseville Medical Center,2019
216,20000703,HCHG CLOSURE LACRIMAL PUNCTUM,361,1852.0,1852.0,Sutter Roseville Medical Center,2019
217,20000708,HCHG PARACENTSIS ABD NO IM,361,1974.0,1974.0,Sutter Roseville Medical Center,2019
218,20000710,HCHG INJ PV FACET W IMAGE GUIDANCE C/T 1 LVL BIL,361,4550.0,4550.0,Sutter Roseville Medical Center,2019
219,20200034,HCHG REPLACE G/C TUBE PERC,361,1961.0,1961.0,Sutter Roseville Medical Center,2019
220,20200035,HCHG ENDOSCOPY GI DIAGNOSTIC,750,2097.0,2097.0,Sutter Roseville Medical Center,2019
221,20200036,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 1 INTERVENTION,750,3302.0,3302.0,Sutter Roseville Medical Center,2019
222,20200037,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 2 INTERVENTIONS,750,4974.0,4974.0,Sutter Roseville Medical Center,2019
223,20200038,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 3/MORE INTERVENTIONS,750,6701.0,6701.0,Sutter Roseville Medical Center,2019
224,20200050,HCHG GI WIRELESS CAPSULE MEASURE,750,1447.0,1447.0,Sutter Roseville Medical Center,2019
225,20300002,HCHG INJECTION PV FACET C/T 1 LVL,361,3033.0,3033.0,Sutter Roseville Medical Center,2019
