,Charge Code,Description,Price,Comments,Hospital,Year
17,,ABCIXIMAB INFUSION [400039],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
18,25000001,ACARBOSE 25 MG TABLET [22148],12.8,,John Muir Medical Center - Concord Campus,2019
19,25000001,ACEBUTOLOL 200 MG CAPSULE [8939],14.1,,John Muir Medical Center - Concord Campus,2019
20,63600002,ACETAMINOPHEN  10 MG/ML IV SOLN < 1000 MG [40841248],730.8,,John Muir Medical Center - Concord Campus,2019
21,63600002,"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION [108021]",730.8,,John Muir Medical Center - Concord Campus,2019
22,25000001,ACETAMINOPHEN 120 MG RECTAL SUPPOSITORY [103],8.3,,John Muir Medical Center - Concord Campus,2019
23,25000001,ACETAMINOPHEN 120 MG-CODEINE 12 MG/5 ML (5 ML) ORAL SOLUTION [160905],20.8,,John Muir Medical Center - Concord Campus,2019
24,25000001,ACETAMINOPHEN 120 MG-CODEINE 12 MG/5 ML ORAL SOLUTION [116259],27.6,,John Muir Medical Center - Concord Campus,2019
25,25000001,ACETAMINOPHEN 120 MG-CODEINE 12 MG/5 ML ORAL SUSPENSION [8947],27.6,,John Muir Medical Center - Concord Campus,2019
26,25000001,ACETAMINOPHEN 150 MG-CODEINE 15 MG PARTIAL TABLET [40840188],2.3,,John Muir Medical Center - Concord Campus,2019
27,25000001,ACETAMINOPHEN 150 MG-CODEINE 7.5 MG PARTIAL TABLET [40840189],2.2,,John Muir Medical Center - Concord Campus,2019
28,25000001,ACETAMINOPHEN 160 MG/5 ML (5 ML) ORAL SUSPENSION [8943],7.7,,John Muir Medical Center - Concord Campus,2019
29,25000001,ACETAMINOPHEN 160 MG/5 ML ORAL SUSPENSION [93073],3.6,,John Muir Medical Center - Concord Campus,2019
30,25000001,ACETAMINOPHEN 250 MG PARTIAL TABLET [40841670],0.5,,John Muir Medical Center - Concord Campus,2019
31,25000001,ACETAMINOPHEN 300 MG-CODEINE 15 MG TABLET [19474],4.3,,John Muir Medical Center - Concord Campus,2019
32,25000001,ACETAMINOPHEN 300 MG-CODEINE 30 MG TABLET [14087],4.6,,John Muir Medical Center - Concord Campus,2019
33,25000001,ACETAMINOPHEN 300 MG-CODEINE 30 MG/12.5 ML (12.5 ML) ORAL SOLUTION [160932],10.0,,John Muir Medical Center - Concord Campus,2019
34,25000001,ACETAMINOPHEN 300 MG-CODEINE 60 MG TABLET [8950],9.0,,John Muir Medical Center - Concord Campus,2019
35,25000001,ACETAMINOPHEN 32 MG/ML ORAL SYRINGE  (FOR ORAL USE ONLY) [166003],21.6,,John Muir Medical Center - Concord Campus,2019
36,25000001,ACETAMINOPHEN 325 MG RECTAL SUPPOSITORY [104],9.2,,John Muir Medical Center - Concord Campus,2019
37,25000001,ACETAMINOPHEN 325 MG TABLET [101],0.9,,John Muir Medical Center - Concord Campus,2019
38,25000001,ACETAMINOPHEN 325 MG/10.15 ML ORAL SUSPENSION [88504],15.4,,John Muir Medical Center - Concord Campus,2019
39,25000001,ACETAMINOPHEN 500 MG TABLET [102],0.7,,John Muir Medical Center - Concord Campus,2019
40,25000001,ACETAMINOPHEN 650 MG RECTAL SUPPOSITORY [105],9.9,,John Muir Medical Center - Concord Campus,2019
41,25000001,ACETAMINOPHEN 650 MG/20.3 ML ORAL SOLUTION [126010],22.5,,John Muir Medical Center - Concord Campus,2019
42,25000001,ACETAMINOPHEN 80 MG CHEWABLE TABLET [99],1.1,,John Muir Medical Center - Concord Campus,2019
43,25000001,ACETAMINOPHEN 80 MG RECTAL SUPPOSITORY [8946],11.3,,John Muir Medical Center - Concord Campus,2019
44,,ACETAMINOPHEN IV ORDERABLE [40841249],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
45,25000001,ACETAMINOPHEN LIQUID ORDERABLE [420066],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
46,25000001,ACETAMINOPHEN LIQUID ORDERABLE - WC ED ONLY [40841230],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
47,25000001,ACETATE ION [40840413],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
48,25000001,ACETAZOLAMIDE 125 MG TABLET [112],30.6,,John Muir Medical Center - Concord Campus,2019
49,25000001,ACETAZOLAMIDE 25 MG/ML ORAL SUSPENSION [40840075],27.6,,John Muir Medical Center - Concord Campus,2019
50,25000001,ACETAZOLAMIDE 250 MG TABLET [113],46.2,,John Muir Medical Center - Concord Campus,2019
51,63600002,ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION [114],697.2,,John Muir Medical Center - Concord Campus,2019
52,25000001,"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE [8962]",155.4,,John Muir Medical Center - Concord Campus,2019
53,63600002,ACETAZOLAMIDE IV PUSH MIXTURE [510245],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
54,25000001,ACETIC ACID (BULK) 3 % LIQUID [15091],14.0,,John Muir Medical Center - Concord Campus,2019
55,25000001,ACETIC ACID 0.125% IRRIGATION [40840076],42.0,,John Muir Medical Center - Concord Campus,2019
56,25000001,ACETIC ACID 0.25 % IRRIGATION SOLUTION [8963],84.0,,John Muir Medical Center - Concord Campus,2019
57,25000001,ACETIC ACID 2 % EAR SOLUTION [17801],560.1,,John Muir Medical Center - Concord Campus,2019
58,25000001,ACETIC ACID 5% LIQUID [40840078],79.7,,John Muir Medical Center - Concord Campus,2019
59,25000001,ACETIC ACID-ALUMINUM ACETATE 2 % EAR DROPS [8965],1008.0,,John Muir Medical Center - Concord Campus,2019
60,25000001,ACETYLCHOLINE CHLORIDE 1 % (10 MG/ML) INTRAOCULAR KIT [76641],1661.6,,John Muir Medical Center - Concord Campus,2019
61,,ACETYLCYSTEINE (LOADING DOSE) IV INFUSION [400066],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
62,,ACETYLCYSTEINE (SECOND DOSE) IV INFUSION [400067],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
63,,ACETYLCYSTEINE (THIRD DOSE) IV INFUSION [400068],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
64,63600002,ACETYLCYSTEINE 200 MG/ML (20 %) INTRAVENOUS SOLUTION [38303],3622.5,,John Muir Medical Center - Concord Campus,2019
65,63600002,ACETYLCYSTEINE 200 MG/ML (20 %) SOLUTION [123],209.5,,John Muir Medical Center - Concord Campus,2019
66,63600002,ACETYLCYSTEINE 200 MG/ML (20%) ORAL SOLN [40840892],17.2,,John Muir Medical Center - Concord Campus,2019
67,25000001,ACETYLCYSTEINE DILUTION TO 1% - ONE STEP (ENDO) [40841255],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
68,25000001,ACLIDINIUM BROMIDE 400 MCG/ACTUATION BREATH ACTIVATED POWDER INHALER [160316],2954.9,,John Muir Medical Center - Concord Campus,2019
69,25000001,ACTIVATED CHARCOAL 25 GRAM/120 ML ORAL SUSPENSION [122496],233.6,,John Muir Medical Center - Concord Campus,2019
70,25000001,ACTIVATED CHARCOAL 50 GRAM/240 ML ORAL SUSPENSION [122495],567.9,,John Muir Medical Center - Concord Campus,2019
71,25000001,ACTIVATED CHARCOAL-SORBITOL 50 GRAM/240 ML ORAL SUSPENSION [81428],332.7,,John Muir Medical Center - Concord Campus,2019
72,25000001,ACYCLOVIR 200 MG CAPSULE [8969],13.7,,John Muir Medical Center - Concord Campus,2019
73,25000001,ACYCLOVIR 200 MG/5 ML ORAL SUSPENSION [8970],27.6,,John Muir Medical Center - Concord Campus,2019
74,25000001,ACYCLOVIR 5 % TOPICAL OINTMENT [8968],1965.3,,John Muir Medical Center - Concord Campus,2019
75,25000001,ACYCLOVIR 800 MG TABLET [8972],51.4,,John Muir Medical Center - Concord Campus,2019
76,,ACYCLOVIR CAPSULE / TABLET ORDERABLE [40841169],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
77,,ACYCLOVIR IV ORDERABLE [500537],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
78,,ACYCLOVIR IV SYRINGE 7 MG/ML (NICU/PEDS) [400300],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
79,,ACYCLOVIR IVPB 501-750 MG IN 150 ML [500535],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
80,,ACYCLOVIR IVPB </= 500 MG IN 100 ML [500534],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
81,,ACYCLOVIR IVPB > 750 MG IN 250 ML [500536],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
82,63600002,"ACYCLOVIR SODIUM 1,000 MG INTRAVENOUS SOLUTION [8973]",153.8,,John Muir Medical Center - Concord Campus,2019
83,63600002,ACYCLOVIR SODIUM 50 MG/ML INTRAVENOUS SOLUTION [23128],315.9,,John Muir Medical Center - Concord Campus,2019
84,63600002,ACYCLOVIR SODIUM 500 MG INTRAVENOUS SOLUTION [8974],75.6,,John Muir Medical Center - Concord Campus,2019
85,63600002,ADALIMUMAB 80 MG/0.8 ML SUBCUTANEOUS PEN KIT [187127],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
86,63600002,ADENOSINE (DIAGNOSTIC) 3 MG/ML INTRAVENOUS SOLUTION [15330],5486.9,,John Muir Medical Center - Concord Campus,2019
87,63600002,ADENOSINE 3 MG/ML INTRAVENOUS SOLUTION [38703],152.9,,John Muir Medical Center - Concord Campus,2019
88,,ADENOSINE IV SYRINGE [500533],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
89,,ADO-TRASTUZUMAB (KADCYLA) IVPB [510082],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
90,63600002,ADO-TRASTUZUMAB EMTANSINE 100 MG INTRAVENOUS SOLUTION [165050],48004.2,,John Muir Medical Center - Concord Campus,2019
91,63600002,ADO-TRASTUZUMAB EMTANSINE 160 MG INTRAVENOUS SOLUTION [165051],76806.8,,John Muir Medical Center - Concord Campus,2019
92,25000001,ALBENDAZOLE 200 MG TABLET [8979],1713.4,,John Muir Medical Center - Concord Campus,2019
93,63600002,"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION [8981]",1575.0,,John Muir Medical Center - Concord Campus,2019
94,,"ALBUMIN, HUMAN 25 % IV SYRINGE (NICU/PEDS) [500854]",,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
95,63600002,"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION [8982]",1512.0,,John Muir Medical Center - Concord Campus,2019
96,63600002,"ALBUMIN, HUMAN 5 % IV FOR TUBE PRIMING (NEONATE) [40840914]",415.1,,John Muir Medical Center - Concord Campus,2019
97,25000001,ALBUTEROL SULFATE 2 MG/5 ML ORAL SYRUP [252],27.6,,John Muir Medical Center - Concord Campus,2019
98,63600002,ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION [250],11.3,,John Muir Medical Center - Concord Campus,2019
99,25000001,ALBUTEROL SULFATE 4 MG TABLET [254],82.3,,John Muir Medical Center - Concord Campus,2019
100,63600002,ALBUTEROL SULFATE CONCENTRATE 2.5 MG/0.5 ML SOLUTION FOR NEBULIZATION [122400],12.6,,John Muir Medical Center - Concord Campus,2019
101,63600002,ALBUTEROL SULFATE CONCENTRATE 5 MG/ML(0.5 %) SOLUTION FOR NEBULIZATION [251],292.1,,John Muir Medical Center - Concord Campus,2019
102,63600002,ALBUTEROL SULFATE HFA 90 MCG/ACTUATION AEROSOL INHALER [17837],930.2,,John Muir Medical Center - Concord Campus,2019
103,63600002,ALDESLEUKIN 22 MILLION UNIT INTRAVENOUS SOLUTION [8993],65585.8,,John Muir Medical Center - Concord Campus,2019
104,,ALDESLEUKIN CHEMO IV INFUSION [410001],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
105,63600002,ALFENTANIL 500 MCG/ML INJECTION SOLUTION [8994],60.9,,John Muir Medical Center - Concord Campus,2019
106,25000001,"ALFUZOSIN ER 10 MG TABLET,EXTENDED RELEASE 24 HR [36982]",59.0,,John Muir Medical Center - Concord Campus,2019
107,25000002,ALGLUCOSIDASE ALFA 50 MG INTRAVENOUS SOLUTION [76353],16380.0,,John Muir Medical Center - Concord Campus,2019
108,25000002,ALGLUCOSIDASE ALFA IN SODIUM CHLORIDE 0.9% INFUSION  [411006],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
109,,ALIROCUMAB 75 MG/ML SUBCUTANEOUS PEN INJECTOR [175258],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
110,25000001,ALISKIREN 150 MG TABLET [78653],84.2,,John Muir Medical Center - Concord Campus,2019
111,25000001,ALISKIREN 75 MG PARTIAL TABLET [40841764],58.2,,John Muir Medical Center - Concord Campus,2019
112,25000001,ALISKIREN-AMLODIPINE (TEKAMLO 150/10) COMBO TAB [500302],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
113,25000001,ALISKIREN-AMLODIPINE (TEKAMLO 150/5) COMBO TAB [500301],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
114,25000001,ALISKIREN-AMLODIPINE (TEKAMLO 300/10) COMBO TAB [500304],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
115,25000001,ALISKIREN-AMLODIPINE (TEKAMLO 300/5) COMBO TAB [500303],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
116,25000001,ALISKIREN-AMLODIPINE-HCTZ (AMTURNIDE 150/5/12.5) COMBO TAB [500205],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
117,25000001,ALISKIREN-AMLODIPINE-HCTZ (AMTURNIDE 300/10/12.5) COMBO TAB [500208],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
118,25000001,ALISKIREN-AMLODIPINE-HCTZ (AMTURNIDE 300/10/25) COMBO TAB [500209],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
119,25000001,ALISKIREN-AMLODIPINE-HCTZ (AMTURNIDE 300/5/12.5) COMBO TAB [500206],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
120,25000001,ALISKIREN-AMLODIPINE-HCTZ (AMTURNIDE 300/5/25) COMBO TAB [500207],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
121,25000001,ALISKIREN-VALSARTAN (VALTURNA 150/160) COMBO TAB [500317],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
122,25000001,ALISKIREN-VALSARTAN (VALTURNA 300/320) COMBO TAB [500318],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
123,25000001,ALLOPURINOL 100 MG TABLET [310],5.3,,John Muir Medical Center - Concord Campus,2019
124,25000001,ALLOPURINOL 150 MG PARTIAL TABLET [40840445],4.2,,John Muir Medical Center - Concord Campus,2019
125,25000001,ALLOPURINOL 20 MG/ML ORAL SUSPENSION [40841302],27.6,,John Muir Medical Center - Concord Campus,2019
126,25000001,ALLOPURINOL 300 MG TABLET [311],10.7,,John Muir Medical Center - Concord Campus,2019
127,25000001,ALLOPURINOL 50 MG PARTIAL TABLET [40840981],0.8,,John Muir Medical Center - Concord Campus,2019
128,63600002,ALLOPURINOL 500 MG INTRAVENOUS SOLUTION [25408],66982.6,,John Muir Medical Center - Concord Campus,2019
129,,ALLOPURINOL IV ORDERABLE [500649],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
130,25000001,ALLOPURINOL IV SYRINGE 5 MG/ML (PEDS) [500644],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
131,25000001,ALLOPURINOL IVPB (ONCOLOGY) 100 ML [510048],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
132,25000001,ALLOPURINOL IVPB (ONCOLOGY) 150 ML [510049],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
133,25000001,ALLOPURINOL IVPB (ONCOLOGY) 50 ML [400073],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
134,25000001,ALPHA LIPOIC ACID 300 MG CAPSULE [38240],2.2,,John Muir Medical Center - Concord Campus,2019
135,63600002,"ALPHA-1-PROTEINASE INHIBITOR (HUMAN) 1,000 MG (+/-)/20 ML IV SOLUTION [185604]",8.6,,John Muir Medical Center - Concord Campus,2019
136,63600002,ALPHA-1-PROTEINASE INHIBITOR(HUMAN) 1 GRAM/50 ML(2 %) INTRAVENOUS SOLN [106274],8120.0,,John Muir Medical Center - Concord Campus,2019
137,25000001,ALPRAZOLAM 0.125 MG PARTIAL TABLET [40840190],4.5,,John Muir Medical Center - Concord Campus,2019
138,25000001,ALPRAZOLAM 0.25 MG TABLET [324],8.9,,John Muir Medical Center - Concord Campus,2019
139,25000001,ALPRAZOLAM 0.5 MG TABLET [325],10.7,,John Muir Medical Center - Concord Campus,2019
140,63600002,ALPROSTADIL 500 MCG/ML INJECTION SOLUTION [9001],1992.1,,John Muir Medical Center - Concord Campus,2019
141,63600002,ALPROSTADIL INFUSION 10 MCG/ML (NICU/PEDS) [40840830],1992.1,,John Muir Medical Center - Concord Campus,2019
142,,ALPROSTADIL IV INFUSION 10 MCG/ML (NICU/PEDS) [400341],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
143,63600002,ALTEPLASE (TPA) 100 MG IV INJECTION [40841253],147846.1,,John Muir Medical Center - Concord Campus,2019
144,63600002,ALTEPLASE (TPA) FOR PULMONARY EMBOLISM - BOLUS [40841650],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
145,63600002,ALTEPLASE (TPA) FOR PULMONAY EMBOLISM - INFUSION [40841682],147846.1,,John Muir Medical Center - Concord Campus,2019
146,,ALTEPLASE / TPA ORDER [40841354],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
147,,ALTEPLASE 10 MG IN 30 ML NS SYRINGE - CHEST TUBE [400343],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
148,,ALTEPLASE 10 MG IN NACL - ONE STEP (OR) [40840756],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
149,63600002,ALTEPLASE 100 MG INTRAVENOUS SOLUTION [9002],147846.1,,John Muir Medical Center - Concord Campus,2019
150,63600002,ALTEPLASE 2 MG INTRA-CATHETER SOLUTION [31310],2571.4,,John Muir Medical Center - Concord Campus,2019
151,63600002,ALTEPLASE 50 MG INTRAVENOUS SOLUTION [9003],73923.1,,John Muir Medical Center - Concord Campus,2019
152,,ALTEPLASE BOLUS FOR IP CODE STROKE [500384],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
153,,ALTEPLASE DOUBLE CONC INFUSION FOR RADIOLOGY [400236],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
154,63600002,ALTEPLASE FOR CHEST TUBE INSTILLATION (WRAPPER FOR MIXTURES) [40841883],2571.4,,John Muir Medical Center - Concord Campus,2019
155,,ALTEPLASE IN 100 ML STERILE WATER IVPB (RX COMPOUNDED) [510003],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
156,,ALTEPLASE IN 50 ML NS SYRINGE - CHEST TUBE [510226],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
157,,ALTEPLASE INFUSION (EKOS) 30MG IN NS 500ML [510023],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
158,,ALTEPLASE INFUSION FOR IP CODE STROKE [500629],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
159,,ALTEPLASE INFUSION FOR NON-CORONARY LIMB ISCHEMIA [500505],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
160,,ALTEPLASE IV BOLUS [400077],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
161,,ALTEPLASE IV BOLUS ORDERABLE [510153],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
162,63600002,ALTEPLASE IV INFUSION FOR ED ONLY [40841168],139359.1,,John Muir Medical Center - Concord Campus,2019
163,,ALTEPLASE IV INFUSION ORDERABLE [510154],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
164,25000001,ALUMINUM HYDROX-MAGNESIUM CARB 95 MG-358 MG/15 ML ORAL SUSPENSION [24314],3.6,,John Muir Medical Center - Concord Campus,2019
165,25000001,ALUMINUM-MAG HYDROXIDE-SIMETHICONE 200 MG-200 MG-20 MG/5 ML ORAL SUSP [38285],3.6,,John Muir Medical Center - Concord Campus,2019
166,25000001,ALVIMOPAN 12 MG CAPSULE [91870],2113.5,,John Muir Medical Center - Concord Campus,2019
167,25000001,AMANTADINE HCL 100 MG CAPSULE [364],28.3,,John Muir Medical Center - Concord Campus,2019
168,25000001,AMANTADINE HCL 50 MG/5 ML ORAL SOLUTION [365],27.6,,John Muir Medical Center - Concord Campus,2019
169,,AMIFOSTINE CHEMO IV INFUSION [400079],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
170,,AMIFOSTINE CHEMO IV SYRINGE [500710],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
171,,AMIFOSTINE CHEMO SUBCUTANEOUS SYRINGE [500711],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
172,63600002,AMIFOSTINE CRYSTALLINE 500 MG INTRAVENOUS SOLUTION [20803],7909.3,,John Muir Medical Center - Concord Campus,2019
173,63600002,AMIFOSTINE CRYSTALLINE 500 MG IV SOLUTION [40840096],7909.3,,John Muir Medical Center - Concord Campus,2019
174,,AMIKACIN 0.4 MG/0.1 ML INTRAVITREAL SOLUTION [500956],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
175,63600002,"AMIKACIN 1,000 MG/4 ML INJECTION SOLUTION [108133]",411.8,,John Muir Medical Center - Concord Campus,2019
176,63600002,AMIKACIN 500 MG/2 ML INJECTION SOLUTION [108131],205.9,,John Muir Medical Center - Concord Campus,2019
177,63600002,AMIKACIN 500 MG/2 ML INJECTION SOLUTION FOR NEBULIZATION  [40841839],137.3,,John Muir Medical Center - Concord Campus,2019
178,,AMIKACIN IV CONVENTIONAL DOSING [510087],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
179,,AMIKACIN IV ONCE/SINGLE DAILY DOSING [510086],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
180,,AMIKACIN IV ORDERABLE [420003],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
181,,AMIKACIN IV SYRINGE 10 MG/ML (NICU/PED) [500532],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
182,,AMIKACIN IVPB IN 100 ML [500538],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
183,25000001,AMILORIDE 1 MG/ML ORAL SUSPENSION [40841304],27.6,,John Muir Medical Center - Concord Campus,2019
184,25000001,AMILORIDE 2.5 MG PARTIAL TABLET [40841885],9.1,,John Muir Medical Center - Concord Campus,2019
185,25000001,AMILORIDE 5 MG TABLET [391],18.1,,John Muir Medical Center - Concord Campus,2019
186,25000001,AMILORIDE-HCTZ (MODURETIC 2.5/25) COMBO TAB [510251],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
187,25000001,AMILORIDE-HCTZ (MODURETIC 5/50) COMBO TAB [510250],,"Place holder,static, order communication, zero charge item or charge panel",John Muir Medical Center - Concord Campus,2019
188,25000001,AMINO ACID 10 % INTRAVENOUS SOLUTION [116099],2981.0,,John Muir Medical Center - Concord Campus,2019
189,25000001,AMINO ACID INFUSION 8 % INTRAVENOUS SOLUTION [9058],2981.0,,John Muir Medical Center - Concord Campus,2019
190,25000001,AMINO ACIDS 4.25 % WITH LYTES AND CALCIUM IN D25W INTRAVENOUS SOLUTION [27949],2981.0,,John Muir Medical Center - Concord Campus,2019
