,HSP,CHARGE CODE,Description,Price,Hospital,Year
85,EMC,419500102,LITHOTRIPSY,25380.36,Emanuel Medical Center,2019
86,EMC,419500103,LITHOTRIPSY,17077.35,Emanuel Medical Center,2019
87,EMC,419500104,SP PROC W/LITHO,8082.39,Emanuel Medical Center,2019
88,EMC,423300100,OB ER ROOM LEVEL I,1190.23,Emanuel Medical Center,2019
89,EMC,423300101,OB ER ROOM LEVEL II,2210.34,Emanuel Medical Center,2019
90,EMC,423300102,OB ER ROOM LEVEL III,4292.85,Emanuel Medical Center,2019
91,EMC,423300103,OB ER ROOM LEVEL IV,6918.12,Emanuel Medical Center,2019
92,EMC,423300104,OB ER ROOM LEVEL V,10610.0,Emanuel Medical Center,2019
93,EMC,423300107,OB ER SURGICAL LEVEL III,11372.92,Emanuel Medical Center,2019
94,EMC,423300108,SONOGRAM-LIMITED POSITION,3199.47,Emanuel Medical Center,2019
95,EMC,423300109,OB ER UA AUTO NO MICRO,352.28,Emanuel Medical Center,2019
96,EMC,423300110,EVAL AMNIOTIC FLUID PROTEIN,112.9,Emanuel Medical Center,2019
97,EMC,423300111,OB ER IV INFUS; HYDRATION 1HR,1992.84,Emanuel Medical Center,2019
98,EMC,423300112,OB ER IV INF;HYDRATION ADDL HR,1001.73,Emanuel Medical Center,2019
99,EMC,423300113,OB ER IV INFUSION 1HR,1992.84,Emanuel Medical Center,2019
100,EMC,423300114,OB ER IV INFUSION EA ADDL HR,1001.73,Emanuel Medical Center,2019
101,EMC,423300115,OB ER IV INF ADD SEQ < = 1 HR,1074.95,Emanuel Medical Center,2019
102,EMC,423300116,OB ER IV INF CONCURRENT,1050.58,Emanuel Medical Center,2019
103,EMC,423300117,OB ER INJECTION SUBQ OR IM,448.44,Emanuel Medical Center,2019
104,EMC,423300118,OB ER INJECTION INTRAVENOUS,599.98,Emanuel Medical Center,2019
105,EMC,423300119,OB ER IV INJECTION; ADD-ON,599.98,Emanuel Medical Center,2019
106,EMC,423300120,OB ER INJECTN SAME DRUG;ADD-ON,635.98,Emanuel Medical Center,2019
107,EMC,423300121,NON STRESS TEST,1465.17,Emanuel Medical Center,2019
108,EMC,423300122,IMMUNIZATION ADMIN; SINGLE,284.32,Emanuel Medical Center,2019
109,EMC,423300123,IMMUNIZATION ADMIN; EA ADD'L,133.0,Emanuel Medical Center,2019
110,EMC,423300124,ADMINISTRATION OF INFLUENZA,158.97,Emanuel Medical Center,2019
111,EMC,423300125,ADMIN PNEUMOCOCCAL VACCINE,116.18,Emanuel Medical Center,2019
112,EMC,423300126,ADMIN HEPATITIS B VACCINE,635.92,Emanuel Medical Center,2019
113,EMC,423300127,CRIT CR30-74 MN,4627.54,Emanuel Medical Center,2019
114,EMC,423300128,CRIT CR30-74 MN,1851.01,Emanuel Medical Center,2019
115,EMC,426800000,INSRT PICC >5,3410.82,Emanuel Medical Center,2019
116,EMC,426800001,REPLC PICC,8416.92,Emanuel Medical Center,2019
117,EMC,426800002,CL BLOOD DRAW,413.51,Emanuel Medical Center,2019
118,EMC,426800003,DECLOT CVAD,2560.73,Emanuel Medical Center,2019
119,EMC,426800005,IV INFUS; HYDRATION EA ADDL HR,1140.5,Emanuel Medical Center,2019
120,EMC,426800006,IV HYDRATION INIT 31 MIN-1 HR,2268.89,Emanuel Medical Center,2019
121,EMC,426800007,CHEMO IV INFUSION UP TO 1HR,3409.79,Emanuel Medical Center,2019
122,EMC,426800008,CHEMO IV INFUSION 1-8HR; ADD,1699.14,Emanuel Medical Center,2019
123,EMC,426800009,CHEMO IV INFUSION 8+ HR,2431.31,Emanuel Medical Center,2019
124,EMC,426800010,IV INFUSION 1HR,2268.89,Emanuel Medical Center,2019
125,EMC,426800011,IV INFUSION ADD HR,983.18,Emanuel Medical Center,2019
126,EMC,426800012,INJECTION; IV ADD-ON,701.0,Emanuel Medical Center,2019
127,EMC,426800014,INJECTION INTRAVENOUS,701.0,Emanuel Medical Center,2019
128,EMC,426800015,INJECTION SAME DRUG; ADD-ON,603.76,Emanuel Medical Center,2019
129,EMC,426800016,INJECTION SUBQ OR IM,483.45,Emanuel Medical Center,2019
130,EMC,426800019,PLATELET PHERES LUEKOREDUCED,2385.0,Emanuel Medical Center,2019
131,EMC,426800024,IV INF ADD SEQ < = 1 HR,1361.54,Emanuel Medical Center,2019
132,EMC,426800025,IV INF CONCURRENT,1072.08,Emanuel Medical Center,2019
133,EMC,426800026,IMMUNIZATION ADMIN; SINGLE,265.72,Emanuel Medical Center,2019
134,EMC,426800027,IMMUNIZATION ADMIN; EA ADD'L,124.3,Emanuel Medical Center,2019
135,EMC,426800030,CHEMO SQ/IM NH,1362.35,Emanuel Medical Center,2019
136,EMC,426800031,CHEMO SQ/IM HOR,872.23,Emanuel Medical Center,2019
137,EMC,426800032,CHEMO INIT IVP,933.56,Emanuel Medical Center,2019
138,EMC,426800033,CHEMO ADD IVP,845.04,Emanuel Medical Center,2019
139,EMC,426800034,CHEMO INF SEQ,1558.78,Emanuel Medical Center,2019
140,EMC,426800035,RFILL PORT PMP,571.44,Emanuel Medical Center,2019
141,EMC,426800036,IRRIGATE VAD,1271.72,Emanuel Medical Center,2019
142,EMC,426800037,E&M-EP LVL I,581.42,Emanuel Medical Center,2019
143,EMC,440000004,REMOVAL OF CERCLAGE SUTRE,2867.2,Emanuel Medical Center,2019
144,EMC,440000015,NON-STRESS TEST,1573.7,Emanuel Medical Center,2019
145,EMC,440000025,US PREG UTERUS LIMITED,3100.91,Emanuel Medical Center,2019
146,EMC,440000040,INDUCTION/AUGMENTATION,744.63,Emanuel Medical Center,2019
147,EMC,440000060,INJECTION; SC/IM,523.75,Emanuel Medical Center,2019
148,EMC,440000079,RECOVERY INT 30,1213.74,Emanuel Medical Center,2019
149,EMC,440000080,RECOVERY ADD 15,644.78,Emanuel Medical Center,2019
150,EMC,440000095,INJECTION; IV,701.0,Emanuel Medical Center,2019
151,EMC,440001000,IV INFUSION 1HR,1741.76,Emanuel Medical Center,2019
152,EMC,440001001,IV INFUSION ADD HR,1205.05,Emanuel Medical Center,2019
153,EMC,440001002,IV INFUSION 1HR,1741.76,Emanuel Medical Center,2019
154,EMC,440001003,IV INFUSION ADD HR,918.86,Emanuel Medical Center,2019
155,EMC,440001004,IV INFUSION DIFF DRUG;ADD-ON,930.21,Emanuel Medical Center,2019
156,EMC,440001010,INJECTION; IV ADD-ON,701.0,Emanuel Medical Center,2019
157,EMC,440001011,INJECTION SAME DRUG; ADD-ON,519.19,Emanuel Medical Center,2019
158,EMC,440001019,EVAL AMNIOTIC FLUID PROTEIN,121.25,Emanuel Medical Center,2019
159,EMC,440002100,SURG LVI INT 30,4290.62,Emanuel Medical Center,2019
160,EMC,440002101,SURG LVI EA 15,2145.3,Emanuel Medical Center,2019
161,EMC,440002102,SURG LVII INT30,8581.22,Emanuel Medical Center,2019
162,EMC,440002103,SURG LVII EA 15,4290.62,Emanuel Medical Center,2019
163,EMC,440002104,SURG LVIII INT3,12871.83,Emanuel Medical Center,2019
164,EMC,440002105,SURG LVIII EA15,6435.92,Emanuel Medical Center,2019
165,EMC,440002106,SURG LVL IV INT30,17162.44,Emanuel Medical Center,2019
166,EMC,440002107,SURG LVL IV EA 15,8581.22,Emanuel Medical Center,2019
167,EMC,440002108,LABOR COMPLEX 1ST HR,2173.34,Emanuel Medical Center,2019
168,EMC,440002109,LABOR COMPLEX ADD HR,2173.34,Emanuel Medical Center,2019
169,EMC,440002110,LABOR INT 1ST HR,1462.89,Emanuel Medical Center,2019
170,EMC,440002111,LABOR INT ADD HR,1462.89,Emanuel Medical Center,2019
171,EMC,440002112,LABOR SMPL 1ST HR,1192.47,Emanuel Medical Center,2019
172,EMC,440002113,LABOR SMPL ADD HR,1192.47,Emanuel Medical Center,2019
173,EMC,440002114,SPEC PROC INT30,3367.25,Emanuel Medical Center,2019
174,EMC,440002215,SPEC PROC ADD15,1683.63,Emanuel Medical Center,2019
175,EMC,440002216,DELV SIMPLE,5275.63,Emanuel Medical Center,2019
176,EMC,440002217,DELV COMPLEX,7026.59,Emanuel Medical Center,2019
177,EMC,440002218,CATH CERVICAL RIPENING,391.89,Emanuel Medical Center,2019
178,EMC,440002219,LIGASURE DEVICE IMPACT,9518.64,Emanuel Medical Center,2019
179,EMC,442100000,ECG TRACING ONLY,515.14,Emanuel Medical Center,2019
180,EMC,442100020,ORTHO SURG MAJOR 1 HR,20188.09,Emanuel Medical Center,2019
181,EMC,442100025,ORTHO SURG MAJOR ADD 1/4 HR,5018.48,Emanuel Medical Center,2019
182,EMC,442100030,ORTHO SURG MINOR 1 HR,13449.54,Emanuel Medical Center,2019
183,EMC,442100035,ORTHO SURG MINOR ADD 1/4 HR,2679.77,Emanuel Medical Center,2019
184,EMC,442100040,URO SURG MAJOR 1 HR,16110.71,Emanuel Medical Center,2019
185,EMC,442100045,URO SURG MAJOR ADD 1/4 HR,3993.87,Emanuel Medical Center,2019
186,EMC,442100060,CV SURG MAJOR 1 HR,18133.89,Emanuel Medical Center,2019
187,EMC,442100065,CV SURG MAJOR ADD 1/4 HR,4505.79,Emanuel Medical Center,2019
188,EMC,442100070,CV SURG MINOR 1 HR,11283.79,Emanuel Medical Center,2019
189,EMC,442100075,CV SURG MINOR ADD 1/4 HR,2557.22,Emanuel Medical Center,2019
190,EMC,442100080,ENT SURG MAJOR 1 HR,12175.8,Emanuel Medical Center,2019
191,EMC,442100085,ENT SURG MAJOR ADD 1/4 HR,3020.08,Emanuel Medical Center,2019
192,EMC,442100090,ENT SURG MINOR 1 HR,6819.61,Emanuel Medical Center,2019
193,EMC,442100095,ENT SURG MINOR ADD 1/4 HR,1676.83,Emanuel Medical Center,2019
194,EMC,442100100,OPTH SURG MAJOR 1 HR,15614.76,Emanuel Medical Center,2019
195,EMC,442100105,OPTH SURG MAJOR ADD 1/4 HR,4476.71,Emanuel Medical Center,2019
196,EMC,442100110,OPTH SURG MINOR 1 HR,9340.01,Emanuel Medical Center,2019
197,EMC,442100120,GYN SURG MAJOR 1 HR,18117.87,Emanuel Medical Center,2019
198,EMC,442100125,GYN SURG MAJOR ADD 1/4 HR,4495.49,Emanuel Medical Center,2019
199,EMC,442100130,GYN SURG MINOR 1 HR,11062.39,Emanuel Medical Center,2019
200,EMC,442100135,GYN SURG MINOR ADD 1/4 HR,2441.94,Emanuel Medical Center,2019
201,EMC,442100140,POD SURG MAJOR 1 HR,15442.99,Emanuel Medical Center,2019
202,EMC,442100145,POD SURG MAJOR ADD 1/4 HR,3826.59,Emanuel Medical Center,2019
203,EMC,442100150,POD SURG MINOR 1 HR,9214.57,Emanuel Medical Center,2019
204,EMC,442100155,POD SURG MINOR ADD 1/4 HR,2276.25,Emanuel Medical Center,2019
205,EMC,442100160,GYN C-SECTION MAJOR 1 HR,18710.29,Emanuel Medical Center,2019
206,EMC,442100165,GYN C-SECTION MAJOR ADD 1/4 HR,4649.01,Emanuel Medical Center,2019
207,EMC,442100170,GENERAL SURG MAJOR 1 HR,18787.18,Emanuel Medical Center,2019
208,EMC,442100175,GENERAL SURG MAJOR ADD 1/4 HR,4019.02,Emanuel Medical Center,2019
209,EMC,442100180,GENERAL SURG MINOR 1 HR,8728.27,Emanuel Medical Center,2019
210,EMC,442100185,GENERAL SURG MINOR ADD 1/4 HR,2153.52,Emanuel Medical Center,2019
211,EMC,442100250,TRAN BLD/COMP,3264.26,Emanuel Medical Center,2019
212,EMC,442100255,SEL DEB 1ST 20,1065.67,Emanuel Medical Center,2019
213,EMC,442100256,SELDEBEAAD20,128.0,Emanuel Medical Center,2019
214,EMC,442100257,VAC WND TX <50,1065.67,Emanuel Medical Center,2019
215,EMC,442100258,VAC WND TX >50,1960.47,Emanuel Medical Center,2019
216,EMC,442100259,INJ-PLTRICHPLAS,2081.63,Emanuel Medical Center,2019
217,EMC,442100260,BLD WHOLE AUTO,784.6,Emanuel Medical Center,2019
218,EMC,442100261,RBC LEUKO AUTO,918.85,Emanuel Medical Center,2019
219,EMC,442100262,PRBC AUTO,713.95,Emanuel Medical Center,2019
220,EMC,442100263,RBC WASH AUTO,1921.4,Emanuel Medical Center,2019
221,EMC,442100270,SURG LVL I INT 30,6729.3,Emanuel Medical Center,2019
222,EMC,442100271,SURG LVL I EA 15,3364.65,Emanuel Medical Center,2019
223,EMC,442100272,SURG LVL II INT 30,10094.05,Emanuel Medical Center,2019
224,EMC,442100273,SURG LVL II EA 15,5047.03,Emanuel Medical Center,2019
225,EMC,442100274,SURG LVL III INT 30,13122.27,Emanuel Medical Center,2019
226,EMC,442100275,SURG LVL III EA 15,6561.13,Emanuel Medical Center,2019
227,EMC,442100276,SURG LVL IV INT 30,23783.3,Emanuel Medical Center,2019
228,EMC,442100277,SURG LVL IV EA 15,11891.65,Emanuel Medical Center,2019
229,EMC,442100278,RBTCS DAVN LVII EA 15,5047.03,Emanuel Medical Center,2019
230,EMC,442100279,RBTCS DAVN LVL II INT 30,10094.05,Emanuel Medical Center,2019
231,EMC,442100280,RBTCS DAVN LVL III INT30,13122.27,Emanuel Medical Center,2019
232,EMC,442100281,RBTCS DAVN LVL III EA 15,6561.13,Emanuel Medical Center,2019
233,EMC,442100282,RBTCS DAVN LVL IV INT 30,23783.3,Emanuel Medical Center,2019
234,EMC,442100283,RBTCS DAVN LVL IV EA 15,11891.65,Emanuel Medical Center,2019
235,EMC,442100284,RBTCS NAVIO LVL II INT 30,10094.05,Emanuel Medical Center,2019
236,EMC,442100285,RBTCS NAVIO LVL II EA 15,5047.03,Emanuel Medical Center,2019
237,EMC,442100286,RBTCS NAVIO LVL III INT30,13122.27,Emanuel Medical Center,2019
238,EMC,442100287,RBTCS NAVIO LVL III EA 15,6561.13,Emanuel Medical Center,2019
239,EMC,442100289,RBTCS NAVIO LVL IV INT 30,23783.3,Emanuel Medical Center,2019
240,EMC,442100290,RBTCS NAVIO LVL IV EA 15,11891.65,Emanuel Medical Center,2019
241,EMC,442700005,RECOVERY ROOM; 1 HOUR,2809.09,Emanuel Medical Center,2019
242,EMC,442700010,RECOVERY ROOM; ADD 1/4 HR,710.61,Emanuel Medical Center,2019
243,EMC,442700020,BLOOD TRANSFUSION SERVICE,3264.26,Emanuel Medical Center,2019
244,EMC,442700030,RECOVERY INT 30,1445.46,Emanuel Medical Center,2019
245,EMC,442700031,RECOVERY EA 15M,722.73,Emanuel Medical Center,2019
246,EMC,442700100,INJ T/P/D SQ/IM,367.13,Emanuel Medical Center,2019
247,EMC,442700101,INJ T/P/D IVP,1205.33,Emanuel Medical Center,2019
248,EMC,442700102,INJ ADD SEQ IVP,233.57,Emanuel Medical Center,2019
249,EMC,442700103,SEQ IVP SAME DR,111.3,Emanuel Medical Center,2019
250,EMC,443000015,BLOOD TRANSFUSION,3602.23,Emanuel Medical Center,2019
251,EMC,443000040,SPINAL PUNCTURE LUMBAR,1893.98,Emanuel Medical Center,2019
252,EMC,443000048,IV INFUSION 1HR,1741.76,Emanuel Medical Center,2019
253,EMC,443000049,IV INFUSION ADD HR,970.87,Emanuel Medical Center,2019
254,EMC,443000050,IV INFUSION 1HR,2268.89,Emanuel Medical Center,2019
255,EMC,443000055,IV INFUSION ADD HR,1140.5,Emanuel Medical Center,2019
256,EMC,443000056,IV INF DIFF DRUG 1HR ADD ON,877.56,Emanuel Medical Center,2019
257,EMC,443000060,INJECTION; SC/IM,483.45,Emanuel Medical Center,2019
258,EMC,443000065,INJECTION; ANTIBIOTICS IM,421.97,Emanuel Medical Center,2019
259,EMC,443000066,IV THER/PROPH/DX INJ PUSH INIT,509.58,Emanuel Medical Center,2019
260,EMC,443000067,IV THER/PROPH/DX INJ ADD ON,701.0,Emanuel Medical Center,2019
261,EMC,443000070,THERAPEUTIC PHLEBOTOMY,1888.9,Emanuel Medical Center,2019
262,EMC,443000107,CHEMO IV INF 1ST HOUR,3409.79,Emanuel Medical Center,2019
263,EMC,443000108,CHEMO IV INF ADDL HOUR,1699.14,Emanuel Medical Center,2019
264,EMC,443000110,IRRIG DRUG DELIVERY DEVICE,1660.29,Emanuel Medical Center,2019
265,EMC,445000005,INSRT PICC >5,3993.87,Emanuel Medical Center,2019
266,EMC,445000015,INJ ANES AGT LUMBAR/THORACIC,2378.69,Emanuel Medical Center,2019
267,EMC,445000025,CATH PICC 5 FR,1339.94,Emanuel Medical Center,2019
268,EMC,445000030,CATH PICC 4 FR,1224.43,Emanuel Medical Center,2019
269,EMC,445000033,CATH PICC POWER KIT,3507.93,Emanuel Medical Center,2019
270,EMC,445000035,ANES GEN-EACH HR,3349.39,Emanuel Medical Center,2019
271,EMC,445000040,ANES GEN-ADD 1/4 HR,863.32,Emanuel Medical Center,2019
272,EMC,445000045,ANES LOCAL MAJOR 1 HR,1727.56,Emanuel Medical Center,2019
273,EMC,445000050,ANES LOCAL MAJOR ADD 1/4 HR,532.26,Emanuel Medical Center,2019
274,EMC,445000051,ANESTH INT 30M,1495.26,Emanuel Medical Center,2019
275,EMC,445000055,ANES LOCAL MINOR 1 HR,921.14,Emanuel Medical Center,2019
276,EMC,445000060,ANES LOCAL MINOR ADD 1/4 HR,275.78,Emanuel Medical Center,2019
277,EMC,445000075,ANES CAUD-EPDRL SPNL 1 HR,2635.09,Emanuel Medical Center,2019
278,EMC,445000080,ANES CAUD-EPDRL SPNL 1/4 HR,686.63,Emanuel Medical Center,2019
279,EMC,445000090,ANES NEUROAXIAL LABOR,1528.57,Emanuel Medical Center,2019
280,EMC,445000095,DECLOT VASC ACCESS DEVICE/CATH,2560.73,Emanuel Medical Center,2019
281,EMC,445000105,REPLC PICC,9855.74,Emanuel Medical Center,2019
282,EMC,445000906,MOD SED INIT15,792.49,Emanuel Medical Center,2019
283,EMC,445000907,MOD SED INIT15,792.49,Emanuel Medical Center,2019
284,EMC,445000908,MOD SED ADD15,792.49,Emanuel Medical Center,2019
285,EMC,445000909,MOD SED INIT15,792.49,Emanuel Medical Center,2019
286,EMC,445000910,MOD SED INIT15,792.49,Emanuel Medical Center,2019
287,EMC,445000911,MOD SED ADD15,792.49,Emanuel Medical Center,2019
288,EMC,445000913,ANES W/RAD 1/2H,1584.99,Emanuel Medical Center,2019
289,EMC,445000914,ANES W/RAD 15M,792.49,Emanuel Medical Center,2019
290,EMC,447000018,SYS SPEEDBRDG BIOSWVL TP PNCH,14016.53,Emanuel Medical Center,2019
291,EMC,447000019,PRB ABL SERFAS HOOK XL BND 3.5,2691.72,Emanuel Medical Center,2019
292,EMC,447000021,CATH HEMODIALYSIS SHORT TERM,5477.06,Emanuel Medical Center,2019
293,EMC,447000024,PLT  CLAVICLE LATERAL ANTERIOR,14884.3,Emanuel Medical Center,2019
294,EMC,447000026,ST PIN STEINMANN W/KIRSCH WR,4339.5,Emanuel Medical Center,2019
295,EMC,447000027,IMP MARKER BIO ZORB,8264.46,Emanuel Medical Center,2019
296,EMC,447000028,DRILL TWIST,1718.44,Emanuel Medical Center,2019
297,EMC,447000029,SCRW  BONE,603.64,Emanuel Medical Center,2019
298,EMC,447000031,PLT T HAND,5942.15,Emanuel Medical Center,2019
299,EMC,447000032,BIT DRILL QUICK RELEASE,3408.48,Emanuel Medical Center,2019
300,EMC,447000034,GEL DEMINRLZD BN MTRX ALLOSYNC,6611.57,Emanuel Medical Center,2019
301,EMC,447000036,STNT DUODENAL,20619.83,Emanuel Medical Center,2019
302,EMC,447000037,SYS MIXING AND DELIVERY,3866.1,Emanuel Medical Center,2019
303,EMC,447000038,STEM FEMORAL/TIBIAL,8909.09,Emanuel Medical Center,2019
304,EMC,447000039,NET FOREIGN BODY RETRIEVAL,1578.0,Emanuel Medical Center,2019
305,EMC,447000041,WIRE GUIDE SGL TROCAR THRD,1357.08,Emanuel Medical Center,2019
