,EAP,Description,Revenue Code,Inpatient Price,Outpatient Price,Hospital,Year
42,17000134,HCHG PT DEBRIDEMENT SELECTIVE <=1ST 20 SQ/CM,420,541.0,541.0,Sutter Lakeside Hospital,2019
43,17000135,HCHG PT DEBRIDEMENT SELECTIVE EA ADDL 20 SQ/CM,420,369.0,369.0,Sutter Lakeside Hospital,2019
44,17000137,HCHG PT NEGATIVE WOUND PRESSURE TX W/DME <=50 CM,420,363.0,363.0,Sutter Lakeside Hospital,2019
45,17000138,HCHG PT NEGATIVE WOUND PRESSURE TX W/DME >50 CM 15,420,55.0,55.0,Sutter Lakeside Hospital,2019
46,17000139,HCHG PT PHYSICAL PERFORMANCE TEST EA 15 MIN,420,145.0,145.0,Sutter Lakeside Hospital,2019
47,17000141,HCHG PT ORTHOTIC TRAINING INITIAL EA 15 MIN,420,129.0,129.0,Sutter Lakeside Hospital,2019
48,17000142,HCHG PT PROSTHETIC TRAINING INITIAL EA 15 MIN,420,150.0,150.0,Sutter Lakeside Hospital,2019
49,17000292,HCHG PT MCAL SINGLE MODAL INIT 30,420,282.0,282.0,Sutter Lakeside Hospital,2019
50,17000568,HCHG PT EVAL LOW COMPLEXITY,424,268.0,268.0,Sutter Lakeside Hospital,2019
51,17000571,HCHG PT RE-EVAL ESTABLISHED PLAN CARE,424,198.0,198.0,Sutter Lakeside Hospital,2019
52,17000572,HCHG OT EVAL LOW COMPLEXITY,434,296.0,296.0,Sutter Lakeside Hospital,2019
53,17000575,HCHG OT RE-EVAL ESTABLISHED PLAN CARE,434,234.0,234.0,Sutter Lakeside Hospital,2019
54,17000596,HCHG PT MECH TRACT,420,115.0,115.0,Sutter Lakeside Hospital,2019
55,17000604,HCHG PT E-STIM SUPERVISED,420,83.0,83.0,Sutter Lakeside Hospital,2019
56,17000608,HCHG PT EVAL MOD COMPLEXITY,424,307.0,307.0,Sutter Lakeside Hospital,2019
57,17000609,HCHG PT EVAL HIGH COMPLEXITY,424,401.0,401.0,Sutter Lakeside Hospital,2019
58,17200062,HCHG OT MCAL EVALUATION INITIAL 30 MIN,430,342.0,342.0,Sutter Lakeside Hospital,2019
59,17200063,HCHG OT MCAL RE-EVALUATION INITIAL 30 MIN,430,287.0,287.0,Sutter Lakeside Hospital,2019
60,17200065,HCHG OT MCAL EVALUATION ADDITIONAL 15 MIN,430,174.0,174.0,Sutter Lakeside Hospital,2019
61,17200066,HCHG OT MCAL RE-EVALUATION ADDITIONAL 15 MIN,430,154.0,154.0,Sutter Lakeside Hospital,2019
62,17200075,HCHG OT APPLICATION SPLINT SHORT ARM STATIC,430,435.0,435.0,Sutter Lakeside Hospital,2019
63,17200100,HCHG OT ELECTRICAL STIMULATION ATTENDED EA 15 MIN,430,105.0,105.0,Sutter Lakeside Hospital,2019
64,17200101,HCHG OT IONTOPHORESIS EA 15 MIN,430,112.0,112.0,Sutter Lakeside Hospital,2019
65,17200102,HCHG OT CONTRAST BATHS EA 15 MIN,430,80.0,80.0,Sutter Lakeside Hospital,2019
66,17200103,HCHG OT ULTRASOUND EA 15 MIN,430,125.0,125.0,Sutter Lakeside Hospital,2019
67,17200104,HCHG OT THERAPEUTIC EXERCISE EA 15 MIN,430,176.0,176.0,Sutter Lakeside Hospital,2019
68,17200105,HCHG OT NEUROMUSCULAR REEDUCATION EA 15 MIN,430,136.0,136.0,Sutter Lakeside Hospital,2019
69,17200108,HCHG OT MANUAL THERAPY EA 15 MIN,430,162.0,162.0,Sutter Lakeside Hospital,2019
70,17200110,HCHG OT THERAPEUTIC ACTIVITY EA 15 MIN,430,129.0,129.0,Sutter Lakeside Hospital,2019
71,17200112,HCHG OT SENSORY INTEGRATION EA 15 MIN,430,106.0,106.0,Sutter Lakeside Hospital,2019
72,17200113,HCHG OT ADL TRAINING EA 15 MIN,430,138.0,138.0,Sutter Lakeside Hospital,2019
73,17200123,HCHG OT ORTHOTIC TRAINING INITIAL EA 15 MIN,430,113.0,113.0,Sutter Lakeside Hospital,2019
74,17200124,HCHG OT PROSTHETIC TRAINING INITIAL EA 15 MIN,430,124.0,124.0,Sutter Lakeside Hospital,2019
75,17200139,HCHG OT MCAL TX ADTL 15 MIN,430,148.0,148.0,Sutter Lakeside Hospital,2019
76,17200284,HCHG OT MCAL TREAT INIT 30,430,306.0,306.0,Sutter Lakeside Hospital,2019
77,17200296,HCHG OT MCAL COMBO MODAL ADD 15,430,161.0,161.0,Sutter Lakeside Hospital,2019
78,17200310,HCHG OT MCAL COMBO MODAL INIT 30,430,321.0,321.0,Sutter Lakeside Hospital,2019
79,17200493,HCHG OT ORTHC/PROSTC MGMT SBSQ ENC,430,135.0,135.0,Sutter Lakeside Hospital,2019
80,17200509,HCHG OT PARAFFIN BATH,430,70.0,70.0,Sutter Lakeside Hospital,2019
81,17200516,HCHG OT EVAL MOD COMPLEXITY,434,374.0,374.0,Sutter Lakeside Hospital,2019
82,17200517,HCHG OT EVAL HIGH COMPLEXITY,434,475.0,475.0,Sutter Lakeside Hospital,2019
83,17400005,HCHG SP MCAL THERAPY SPEECH-LANG IND PER HOUR,440,364.0,364.0,Sutter Lakeside Hospital,2019
84,17400006,HCHG SP MCAL THERAPY SPEECH-LANG IND 1/2 HOUR,440,297.0,297.0,Sutter Lakeside Hospital,2019
85,17400139,HCHG SP COGNTVE TEST BY HC PRO,440,447.0,447.0,Sutter Lakeside Hospital,2019
86,17400392,HCHG SP TX SP/LANG/COM IND,440,303.0,303.0,Sutter Lakeside Hospital,2019
87,17400394,HCHG EVALUATION OF SPEECH FLUENCY,444,542.0,542.0,Sutter Lakeside Hospital,2019
88,17400395,HCHG EVALUATE SPEECH PRODUCTION,444,331.0,331.0,Sutter Lakeside Hospital,2019
89,17400396,HCHG EVAL SPEECH SOUND LANG COMPREH,444,473.0,473.0,Sutter Lakeside Hospital,2019
90,17400397,HCHG SP BEHAVRAL QUALIT ANALYS VOICE,440,351.0,351.0,Sutter Lakeside Hospital,2019
91,17400398,HCHG SP TX SWALL/ORAL FNX,440,314.0,314.0,Sutter Lakeside Hospital,2019
92,17400400,HCHG SP EVAL FNX SWALL,444,468.0,468.0,Sutter Lakeside Hospital,2019
93,17400401,HCHG SP EVAL MTN FLUOR SWAL,444,539.0,539.0,Sutter Lakeside Hospital,2019
94,17400407,HCHG SP MCAL EVALUATION SPEECH,440,269.0,269.0,Sutter Lakeside Hospital,2019
95,17400408,HCHG SP MCAL EVAL LANG,440,348.0,348.0,Sutter Lakeside Hospital,2019
96,17500005,HCHG AD MCAL AUDIOMETRY COMPLETE AGES 7 TO ADULT,471,842.0,,Sutter Lakeside Hospital,2019
97,17500031,HCHG AD ABR SCREEN INITIAL IP,470,465.0,465.0,Sutter Lakeside Hospital,2019
98,17500033,HCHG AD OTOACOUSTIC RESCREEN,470,310.0,310.0,Sutter Lakeside Hospital,2019
99,17500086,HCHG CALORIC VSTBLR TEST REC BITHERM 4 IRRIGATIONS,470,189.0,189.0,Sutter Lakeside Hospital,2019
100,17500087,HCHG CALORIC VSTBLR TEST REC BITHERM 3 IRRIGATIONS,470,189.0,189.0,Sutter Lakeside Hospital,2019
101,17500088,HCHG CALORIC VSTBLR TEST REC MONOTHERM 2 IRRIGATIONS,470,99.0,99.0,Sutter Lakeside Hospital,2019
102,17500089,HCHG CALORIC VSTBLR TEST REC MONOTHERM 1 IRRIGATION,470,99.0,99.0,Sutter Lakeside Hospital,2019
103,20000003,HCHG ABORTED/DISCONTIUNUED CASE OR,360,1841.0,1841.0,Sutter Lakeside Hospital,2019
104,20000005,HCHG SURG LVL 1 ADDL 15 MIN,360,983.0,983.0,Sutter Lakeside Hospital,2019
105,20000006,HCHG SURG LVL 1 FIRST 30 MIN,360,2824.0,2824.0,Sutter Lakeside Hospital,2019
106,20000007,HCHG SURG LVL 2 ADDL 15 MIN,360,1282.0,1282.0,Sutter Lakeside Hospital,2019
107,20000008,HCHG SURG LVL 2 FIRST 30 MIN,360,3558.0,3558.0,Sutter Lakeside Hospital,2019
108,20000009,HCHG SURG LVL 3 ADDL 15 MIN,360,1618.0,1618.0,Sutter Lakeside Hospital,2019
109,20000010,HCHG SURG LVL 3 FIRST 30 MIN,360,4313.0,4313.0,Sutter Lakeside Hospital,2019
110,20000011,HCHG SURG LVL 4 ADDL 15 MIN,360,1717.0,1717.0,Sutter Lakeside Hospital,2019
111,20000012,HCHG SURG LVL 4 FIRST 30 MIN,360,5960.0,5960.0,Sutter Lakeside Hospital,2019
112,20000013,HCHG SURG LVL 5 ADDL 15 MIN,360,2149.0,2149.0,Sutter Lakeside Hospital,2019
113,20000014,HCHG SURG LVL 5 FIRST 30 MIN,360,7065.0,7065.0,Sutter Lakeside Hospital,2019
114,20000050,HCHG ERCP W/SPHINC/PAPIL,361,5299.0,5299.0,Sutter Lakeside Hospital,2019
115,20000111,HCHG SURG LVL 1 MCAL 1ST HR,360,4790.0,4790.0,Sutter Lakeside Hospital,2019
116,20000112,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF,360,1966.0,1966.0,Sutter Lakeside Hospital,2019
117,20000113,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR,360,1966.0,1966.0,Sutter Lakeside Hospital,2019
118,20000211,HCHG SURG LVL 2 MCAL 1ST HR,360,6122.0,6122.0,Sutter Lakeside Hospital,2019
119,20000212,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR,360,2564.0,2564.0,Sutter Lakeside Hospital,2019
120,20000213,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR,360,2564.0,2564.0,Sutter Lakeside Hospital,2019
121,20000311,HCHG SURG LVL 3 MCAL 1ST HR,360,7549.0,7549.0,Sutter Lakeside Hospital,2019
122,20000312,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR,360,3236.0,3236.0,Sutter Lakeside Hospital,2019
123,20000313,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR,360,3236.0,3236.0,Sutter Lakeside Hospital,2019
124,20000411,HCHG SURG LVL 4 MCAL 1ST HR,360,9394.0,9394.0,Sutter Lakeside Hospital,2019
125,20000412,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR,360,3434.0,3434.0,Sutter Lakeside Hospital,2019
126,20000413,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR,360,3434.0,3434.0,Sutter Lakeside Hospital,2019
127,20000511,HCHG SURG LVL 5 MCAL 1ST HR,360,11363.0,11363.0,Sutter Lakeside Hospital,2019
128,20000512,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR,360,4298.0,4298.0,Sutter Lakeside Hospital,2019
129,20000513,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR,360,4298.0,4298.0,Sutter Lakeside Hospital,2019
130,20000660,HCHG ABORTED/DISCONTINUED CASE ENDO,750,431.0,431.0,Sutter Lakeside Hospital,2019
131,20000673,HCHG ENDOSCOPY RESPIRATORY DIAGNOSTIC,361,1432.0,1432.0,Sutter Lakeside Hospital,2019
132,20000674,HCHG ENDOSCOPY RESPIRATORY PLUS 1 INTERVENTION,361,2868.0,2868.0,Sutter Lakeside Hospital,2019
133,20000675,HCHG ENDOSCOPY RESPIRATORY DX PLUS 2 INTERVENTIONS,361,4282.0,4282.0,Sutter Lakeside Hospital,2019
134,20000676,HCHG ENDOSCOPY RESPIRATORY DX PLUS 3/MORE INTERVENTIONS,361,5816.0,5816.0,Sutter Lakeside Hospital,2019
135,20000708,HCHG PARACENTSIS ABD NO IM,361,1668.0,1668.0,Sutter Lakeside Hospital,2019
136,20000710,HCHG INJ PV FACET W IMAGE GUIDANCE C/T 1 LVL BIL,361,3846.0,3846.0,Sutter Lakeside Hospital,2019
137,20200007,HCHG CYSTOURETHROSCOPY,750,3591.0,3591.0,Sutter Lakeside Hospital,2019
138,20200035,HCHG ENDOSCOPY GI DIAGNOSTIC,750,1772.0,1772.0,Sutter Lakeside Hospital,2019
139,20200036,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 1 INTERVENTION,750,2792.0,2792.0,Sutter Lakeside Hospital,2019
140,20200037,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 2 INTERVENTIONS,750,4204.0,4204.0,Sutter Lakeside Hospital,2019
141,20200038,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 3/MORE INTERVENTIONS,750,5664.0,5664.0,Sutter Lakeside Hospital,2019
142,20300000,HCHG INJ FACET L/S 2 LVL,511,1227.0,1227.0,Sutter Lakeside Hospital,2019
143,20300002,HCHG INJECTION PV FACET C/T 1 LVL,361,2564.0,2564.0,Sutter Lakeside Hospital,2019
144,20300004,HCHG IJ PV FACET C/T 2 LVLL,511,1291.0,1291.0,Sutter Lakeside Hospital,2019
145,20300005,HCHG INJECTION PV FACET C/T 3 LVL,361,1298.0,1298.0,Sutter Lakeside Hospital,2019
146,20300006,HCHG INJECTION FACET L/S 1 LVL,361,2380.0,2380.0,Sutter Lakeside Hospital,2019
147,20300007,HCHG INJECTION FACET L/S 3 LVL,361,1187.0,1187.0,Sutter Lakeside Hospital,2019
148,20300011,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US,511,1172.0,996.0,Sutter Lakeside Hospital,2019
149,20300012,HCHG INJ BLOOD PATCH,511,2175.0,2175.0,Sutter Lakeside Hospital,2019
150,20300022,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC 1 LVL,511,3090.0,3090.0,Sutter Lakeside Hospital,2019
151,20300023,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC EA LV,511,1008.0,1008.0,Sutter Lakeside Hospital,2019
152,20300024,HCHG INJS ANES/STRD W/IMG TFRML EDRL LMBR/SAC 1 LVL,511,3000.0,3000.0,Sutter Lakeside Hospital,2019
153,20300025,HCHG INJS ANES&STRD IMG TFRML EDRL LMBR/SAC EA LV,511,1397.0,1397.0,Sutter Lakeside Hospital,2019
154,20300026,HCHG INJ PV FACET C/T 1 LVL,511,2564.0,2564.0,Sutter Lakeside Hospital,2019
155,20300036,HCHG INJ SI JNT ANES/STRD,511,2903.0,2903.0,Sutter Lakeside Hospital,2019
156,20300037,HCHG DESTROY CERV/THOR FACET JNT,511,3806.0,3806.0,Sutter Lakeside Hospital,2019
157,20300038,HCHG DESTR C/TH FACET JNT ADDL,511,1651.0,1651.0,Sutter Lakeside Hospital,2019
158,20300039,HCHG DESTR LUMB/SAC FACET JNT,511,3462.0,3462.0,Sutter Lakeside Hospital,2019
159,20300040,HCHG DESTR L/S FACET JNT ADDL,511,1668.0,1668.0,Sutter Lakeside Hospital,2019
160,20300041,HCHG INJ TRIGGER POINT 1/2 MUSCL,511,922.0,922.0,Sutter Lakeside Hospital,2019
161,20300043,HCHG INJECTION NERVE BLOCK EPIDURAL CERVICAL/THORACIC,511,3136.0,3136.0,Sutter Lakeside Hospital,2019
162,20300045,HCHG INJ NRV OCCIPITAL,511,1030.0,1030.0,Sutter Lakeside Hospital,2019
163,20300050,HCHG INJ NRV BLK SCTC SNGL,511,2309.0,2309.0,Sutter Lakeside Hospital,2019
164,20300051,HCHG INJ PARAVERTEBRAL FACET JOINT C/T 3/MORE LEVEL,511,1298.0,1298.0,Sutter Lakeside Hospital,2019
165,20300052,HCHG INJ FACET L/S 3 LVL,511,1187.0,1187.0,Sutter Lakeside Hospital,2019
166,20300067,HCHG INJ NRV BLK LUMB THOR,511,2395.0,2395.0,Sutter Lakeside Hospital,2019
167,20300068,HCHG DESTRUCT NRV PERIPH,511,3883.0,3883.0,Sutter Lakeside Hospital,2019
168,20300069,HCHG INJ PARAVERTEBRAL FACET JOINT C/T 3/MORE LEVEL BIL,511,1947.0,1947.0,Sutter Lakeside Hospital,2019
169,20300070,HCHG INJ PV FACET C/T 2 LVL BIL,511,1936.0,1936.0,Sutter Lakeside Hospital,2019
170,20300071,HCHG INJ PV FACET C/T 1 LVL BIL,511,3846.0,3846.0,Sutter Lakeside Hospital,2019
171,20300079,HCHG INJS ANES&STRD IMG TFRML EDRL LMBR/SAC EA LV BIL,511,2096.0,2096.0,Sutter Lakeside Hospital,2019
172,20300080,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC EA LV BIL,511,1512.0,1512.0,Sutter Lakeside Hospital,2019
173,20300081,HCHG INJS ANES/STRD IMG TFRML EDRL LMBR/SAC 1 LVL BIL,511,4500.0,4500.0,Sutter Lakeside Hospital,2019
174,20300082,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THR 1 LV BIL,511,4635.0,4635.0,Sutter Lakeside Hospital,2019
175,20300086,HCHG INJ FACET L/S 3 LVL BIL,511,1780.0,1780.0,Sutter Lakeside Hospital,2019
176,20300087,HCHG INJ FACET L/S 2 LVL BIL,511,1840.0,1840.0,Sutter Lakeside Hospital,2019
177,20300088,HCHG INJ FACET L/S 1 LVL BIL,511,3570.0,3570.0,Sutter Lakeside Hospital,2019
178,20300094,HCHG INJ PVB THORACIC SINGLE SITE,511,1290.0,1290.0,Sutter Lakeside Hospital,2019
179,20300095,HCHG INJ PVB THORACIC 2ND+ SITE,511,917.0,917.0,Sutter Lakeside Hospital,2019
180,20300096,HCHG PVB THORACIC CONT INFUSION,511,1131.0,1131.0,Sutter Lakeside Hospital,2019
181,20300097,HCHG INJ INTER CERVICAL/THORACIC EPID WO IMAGE,511,2204.0,2204.0,Sutter Lakeside Hospital,2019
182,20300098,HCHG INJ INTER CERVICAL/THORACIC EPID W IMAGE,511,3038.0,3038.0,Sutter Lakeside Hospital,2019
183,20300099,HCHG INJ INTER LUMBAR/SACRAL EPID WO IMAGE,511,3222.0,3222.0,Sutter Lakeside Hospital,2019
184,20300100,HCHG INJ INTER LUMBAR/SACRAL EPID W IMAGE,511,2889.0,2889.0,Sutter Lakeside Hospital,2019
185,20300101,HCHG INJ INTER CERVICAL/THORAC W/CATH EPID WO IMAGE,511,1271.0,1271.0,Sutter Lakeside Hospital,2019
186,20300102,HCHG INJ INTER CERVICAL/THORAC W/CATH EPID W IMAGE,511,3036.0,3036.0,Sutter Lakeside Hospital,2019
187,20300103,HCHG INJ INTER LUMBAR/SACRAL W/CATH EPID WO IMAGE,511,2669.0,2669.0,Sutter Lakeside Hospital,2019
188,20300104,HCHG INJ INTER LUMBAR/SACRAL W/CATH EPID W IMAGE,511,4457.0,4457.0,Sutter Lakeside Hospital,2019
189,20500008,HCHG ANES EPIDURAL CRNA MANAGED,370,1915.0,1915.0,Sutter Lakeside Hospital,2019
190,20500009,HCHG REGIONAL BLOCK FINGERS,370,264.0,264.0,Sutter Lakeside Hospital,2019
191,20500010,HCHG REGIONAL BLOCK TOES,370,211.0,211.0,Sutter Lakeside Hospital,2019
192,20500021,HCHG STANDARD GENERAL ANESTHESIA 3 HOURS OR LESS,370,2643.0,2643.0,Sutter Lakeside Hospital,2019
193,20500022,HCHG STANDARD GENERAL ANESTHESIA MORE THAN 3 HOURS,370,7713.0,7713.0,Sutter Lakeside Hospital,2019
194,20500023,HCHG COMPLEX GENERAL ANESTHESIA 3 HOURS OR LESS,370,4548.0,4548.0,Sutter Lakeside Hospital,2019
195,20500024,HCHG COMPLEX GENERAL ANESTHESIA MORE THAN 3 HOURS,370,10045.0,10045.0,Sutter Lakeside Hospital,2019
196,20500025,HCHG MONITORED ANESTHESIA CARE/REGIONAL ANESTHESIA,370,2033.0,2033.0,Sutter Lakeside Hospital,2019
197,20500032,HCHG MOD SED SAME MD/QHP LT 5 YRS,370,1915.0,1915.0,Sutter Lakeside Hospital,2019
198,20500033,HCHG MOD SED SAME MD/QHP GT 5 YRS,370,392.0,392.0,Sutter Lakeside Hospital,2019
199,20500035,HCHG MOD SED OTH MD/QHP LT 5 YRS,370,400.0,400.0,Sutter Lakeside Hospital,2019
200,20500036,HCHG MOD SED OTH MD/QHP GT 5 YRS,370,499.0,499.0,Sutter Lakeside Hospital,2019
201,20500038,HCHG MOD SED ENDO SAME MD/QHP GT 5YRS,370,392.0,392.0,Sutter Lakeside Hospital,2019
202,20600000,HCHG PACU COMPLEX ADDITIONAL 15 MINUTES,710,595.0,595.0,Sutter Lakeside Hospital,2019
203,20600001,HCHG PACU COMPLEX FIRST 30 MINUTES,710,1587.0,1587.0,Sutter Lakeside Hospital,2019
204,20600002,HCHG PACU STANDARD LEVEL 1 ADDITIONAL 15 MINUTES,710,266.0,266.0,Sutter Lakeside Hospital,2019
205,20600003,HCHG PACU STANDARD LEVEL 1 FIRST 30 MINUTES,710,705.0,705.0,Sutter Lakeside Hospital,2019
206,20600004,HCHG PACU STANDARD LEVEL 2 ADDL 15 MINUTES,710,380.0,380.0,Sutter Lakeside Hospital,2019
207,20600005,HCHG PACU STANDARD LEVEL 2 FIRST 30 MINUTES,710,954.0,954.0,Sutter Lakeside Hospital,2019
208,20600008,HCHG COLL BLD IMP VEN ACCS DEV,361,236.0,236.0,Sutter Lakeside Hospital,2019
209,20600010,HCHG INJ FACET L/S 1 LVL,511,2380.0,2380.0,Sutter Lakeside Hospital,2019
210,21000008,"HCHG ASPIRATION OF ABSCESS, HEMATOMA, CYST",361,589.0,589.0,Sutter Lakeside Hospital,2019
211,21000039,HCHG ASPIRATION BREAST CYST,361,1040.0,1040.0,Sutter Lakeside Hospital,2019
212,21000040,HCHG ASPIRATION BREAST CYST EACH ADDITIONAL CYST,361,516.0,516.0,Sutter Lakeside Hospital,2019
213,21000049,HCHG BIOPSY MUSCLE,361,2319.0,2319.0,Sutter Lakeside Hospital,2019
214,21000050,HCHG BIOPSY BONE SUPERFICIAL,361,2168.0,2168.0,Sutter Lakeside Hospital,2019
215,21000051,HCHG BIOPSY BONE DEEP,361,3503.0,3503.0,Sutter Lakeside Hospital,2019
216,21000052,HCHG INJECTION SINOGRAM,361,842.0,842.0,Sutter Lakeside Hospital,2019
217,21000054,HCHG INJECTION TRIGGER POINT 1 TO 2 MUSCLES,361,922.0,922.0,Sutter Lakeside Hospital,2019
218,21000055,HCHG INJECTION TRIGGER POINT GREATER THAN 2  MUSCLES,361,761.0,761.0,Sutter Lakeside Hospital,2019
219,21000056,HCHG DRAIN/INJ SMALL JOINT/BURSA W/O US,361,1014.0,762.0,Sutter Lakeside Hospital,2019
220,21000057,HCHG DRAIN/INJ INTERMEDIATE JOINT/BURSA W/O US,361,940.0,940.0,Sutter Lakeside Hospital,2019
221,21000073,HCHG INJECTION ARTHROGRAM WRIST,361,571.0,571.0,Sutter Lakeside Hospital,2019
222,21000094,HCHG INTUBATION ENDOTRACHEAL,361,936.0,936.0,Sutter Lakeside Hospital,2019
