,Charge Code,Description,HCPCS Code,Price,Hospital,Year
68,200766,EXTERNAL CEPHALIC VERSION,,1217.07,Adventist Health Hanford,2019
69,200774,CIRCADIAN RHYTHM INF/PEDS,,1555.42,Adventist Health Hanford,2019
70,200808,LACTATION COUNSEL VISIT,S9443,299.83,Adventist Health Hanford,2019
71,200816,US PREG UTERUS 1ST SNGL 02,,602.46,Adventist Health Hanford,2019
72,200865,AU OAE LTD,,83.23,Adventist Health Hanford,2019
73,200873,INSERT CERVICAL DILATOR,,684.7,Adventist Health Hanford,2019
74,200899,DELIVERY PLACENTA,,1651.4,Adventist Health Hanford,2019
75,200907,VENIPUNCTURE ROUTINE,,8.0,Adventist Health Hanford,2019
76,200923,CAPILLARY BLD COLLECTION,,7.84,Adventist Health Hanford,2019
77,200931,LACTATION EDUC 120M,S9443,268.88,Adventist Health Hanford,2019
78,200972,L&D/ANTEPARTUM/HR MAX 12,,229.14,Adventist Health Hanford,2019
79,200998,IV HYDRAT THRPY INTL 31-90M,,471.77,Adventist Health Hanford,2019
80,201004,IV HYDRAT THRPY ADD HR,,124.73,Adventist Health Hanford,2019
81,201012,IV DX/TX THRPY 1ST HR,,471.77,Adventist Health Hanford,2019
82,201020,IV DX/TX THRPY ADD HR,,124.73,Adventist Health Hanford,2019
83,201038,IV DX/TX ADD SEQ MAX1,,188.43,Adventist Health Hanford,2019
84,201046,IV DX/TX CONCUR MAX1,,188.43,Adventist Health Hanford,2019
85,201053,INJ IVP SNGL/INTL,,205.4,Adventist Health Hanford,2019
86,201061,INJ IVP ADD SEQ NEW,,205.4,Adventist Health Hanford,2019
87,201137,OBSRV ASMT DIRECT ADMIT 02,G0379,88.2,Adventist Health Hanford,2019
88,201145,VISIT EST LEVEL 1 02,G0463,318.13,Adventist Health Hanford,2019
89,201186,INJ IVP ADD SEQ SAME 02,,205.4,Adventist Health Hanford,2019
90,201194,BILIRUBIN TOTAL TRANSCUT 02,,25.62,Adventist Health Hanford,2019
91,201210,INJ EPI BLOOD/CLOT PATCH 02,,1912.76,Adventist Health Hanford,2019
92,201228,EVAL CERVICOVAG FLUID QUAL EA 02 020,,53.35,Adventist Health Hanford,2019
93,201269,PH BODY FLUID NOS 02,,16.01,Adventist Health Hanford,2019
94,201277,US BIOPHYS PROF W/NST LTD 02,,602.46,Adventist Health Hanford,2019
95,201319,BLOOD TRANSFUSION <1HR,Z5200,1954.74,Adventist Health Hanford,2019
96,201327,BLOOD TRANSFUSION >8HR,Z5200,1954.74,Adventist Health Hanford,2019
97,201335,BLOOD TRANSFUSION 1-2HR,Z5200,1954.74,Adventist Health Hanford,2019
98,201343,BLOOD TRANSFUSION 2-3HR,Z5200,1954.74,Adventist Health Hanford,2019
99,201350,BLOOD TRANSFUSION 3-4HR,Z5200,1954.74,Adventist Health Hanford,2019
100,201368,BLOOD TRANSFUSION 4-5HR,Z5200,1954.74,Adventist Health Hanford,2019
101,201376,BLOOD TRANSFUSION 5-6HR,Z5200,1954.74,Adventist Health Hanford,2019
102,201384,BLOOD TRANSFUSION 6-7HR,Z5200,1954.74,Adventist Health Hanford,2019
103,201392,BLOOD TRANSFUSION 7-8HR,Z5200,1954.74,Adventist Health Hanford,2019
104,300012,HEMODIALYSIS IP SNGL EVAL,,4928.86,Adventist Health Hanford,2019
105,300020,HEMODIALYSIS OP SNGL EVAL,,4928.86,Adventist Health Hanford,2019
106,300079,NON-HEMO OTH IP SNGL EVAL,,4785.32,Adventist Health Hanford,2019
107,300087,HEMO OP CAPD SNGL EVAL,,4785.32,Adventist Health Hanford,2019
108,300095,HEMO OP CCPD SNGL EVAL,,4785.32,Adventist Health Hanford,2019
109,300103,PERI OP SNGL EVAL,,4785.32,Adventist Health Hanford,2019
110,300160,HEMO ESRD OP UNSCHED/ER,G0257,4785.32,Adventist Health Hanford,2019
111,300178,THER PLASMA PHERESIS,,4847.67,Adventist Health Hanford,2019
112,300186,THERAPEUTIC APH W/ADSORP,,14220.62,Adventist Health Hanford,2019
113,300194,THERAPEUTIC APH WBC,,4847.67,Adventist Health Hanford,2019
114,300202,THERAPEUTIC APH RBC,,4847.67,Adventist Health Hanford,2019
115,300210,THERAPEUTIC APH PLTS,,4847.67,Adventist Health Hanford,2019
116,400010,SURG LEVEL 1 1ST HR 04,Z7506,928.35,Adventist Health Hanford,2019
117,400028,SURG LEVEL 1 ADDL 30M 04,Z7508,373.73,Adventist Health Hanford,2019
118,400036,SURG LEVEL 2 1ST HR 04,Z7506,5259.7,Adventist Health Hanford,2019
119,400044,SURG LEVEL 2 ADDL 30M 04,Z7508,2138.68,Adventist Health Hanford,2019
120,400051,SURG LEVEL 3 1ST HR 04,Z7506,6310.32,Adventist Health Hanford,2019
121,400069,SURG LEVEL 3 ADDL 30M 04,Z7508,2565.62,Adventist Health Hanford,2019
122,400077,SURG LEVEL 4 1ST HR 04,Z7506,8963.46,Adventist Health Hanford,2019
123,400085,SURG LEVEL 4 ADDL 30M 04,Z7508,3622.19,Adventist Health Hanford,2019
124,400093,SURG LEVEL 5 1ST HR 04,Z7506,13041.08,Adventist Health Hanford,2019
125,400101,SURG LEVEL 5 ADDL 30M 04,Z7508,5255.93,Adventist Health Hanford,2019
126,450023,AGENT HEMOSTASIS 01,Z7610,236.83,Adventist Health Hanford,2019
127,450072,BARRIER ADHESION,L8699,364.77,Adventist Health Hanford,2019
128,450080,BOLT ORTHO/SPINE 0104,L8699,473.66,Adventist Health Hanford,2019
129,450130,BUTTON NASAL SEPTAL04,Z7610,590.72,Adventist Health Hanford,2019
130,450155,CABLE ORTHO/SPINE 0104,L8699,1181.42,Adventist Health Hanford,2019
131,450163,CAGE/SPACER SPINE 01,L8699,7798.97,Adventist Health Hanford,2019
132,450197,CATH ABL ENDO NON-CARDIAC,C1888,5456.71,Adventist Health Hanford,2019
133,450205,CATH ABL NON-CARDIAC04,C1886,1380.14,Adventist Health Hanford,2019
134,450213,CATH BLN DI NON-VASC,C1726,958.2,Adventist Health Hanford,2019
135,450221,CATH BLN TISS DI NON-VASC 04,C1727,815.29,Adventist Health Hanford,2019
136,450239,CATH PERC DRAINAGE,C1729,402.89,Adventist Health Hanford,2019
137,450320,CATH HEMO LONG TERM,C1750,1653.72,Adventist Health Hanford,2019
138,450338,CATH HEMO SHORT TERM,C1752,1686.39,Adventist Health Hanford,2019
139,450346,CATH INFUS NON-HEMO,C1751,238.19,Adventist Health Hanford,2019
140,450403,CATH SPEC/OTHER 01 04,Z7610,236.83,Adventist Health Hanford,2019
141,450411,CATH SUPRAPUBIC/CYSTO,C2627,645.15,Adventist Health Hanford,2019
142,450429,CATH THROMB/EMBOL 0 04,Z7610,945.95,Adventist Health Hanford,2019
143,450478,CATH URETERAL 0 04,C1758,97.99,Adventist Health Hanford,2019
144,450486,BONE CEMENT/FILL/PUTTY 0104,L8699,473.66,Adventist Health Hanford,2019
145,450577,DEVICE EXT FIX 0 04,L8699,473.66,Adventist Health Hanford,2019
146,450619,DEVICE URI/PELV W/SL 0 04,L8699,4699.83,Adventist Health Hanford,2019
147,450650,ADAPT/EXT LEAD 02,C1883,3278.66,Adventist Health Hanford,2019
148,450825,GEN NEUROSTM NON 01 04,C1767,21637.17,Adventist Health Hanford,2019
149,450858,GRAFT VASC SYN 01,L8699,473.66,Adventist Health Hanford,2019
150,450882,IMP ANKLE JT 0 04,L8699,26219.95,Adventist Health Hanford,2019
151,450890,IMP BREAST PROSTH 01,L8699,2362.84,Adventist Health Hanford,2019
152,450924,IMP BREAST PROSTH 02,L8699,4722.97,Adventist Health Hanford,2019
153,450932,IMP DIGIT JT 0 04,C1776,3734.82,Adventist Health Hanford,2019
154,450940,IMP EAR PROSTH 01 04,L8699,236.83,Adventist Health Hanford,2019
155,450957,IMP ELBOW JT 0 04,L8699,22253.74,Adventist Health Hanford,2019
156,451021,IMP EAR PROSTH 02,L8699,473.66,Adventist Health Hanford,2019
157,451054,IMP PENILE INFL 01 04,C1813,23610.75,Adventist Health Hanford,2019
158,451062,IMP PENILE N-INFL 01 04,L8699,23610.75,Adventist Health Hanford,2019
159,451120,IMP URINARY SPHINCTER 0,C1815,57377.91,Adventist Health Hanford,2019
160,451138,IMP WRIST JT 0 04,L8699,9531.68,Adventist Health Hanford,2019
161,451161,INTRO/SHEATH NON-CARDIAC,Z7610,681.91,Adventist Health Hanford,2019
162,451187,INTRO/SHEATH NON-LASER,C1894,454.6,Adventist Health Hanford,2019
163,451245,LEAD NEUROSTM 01 04,C1778,473.66,Adventist Health Hanford,2019
164,451252,LEAD NEUROSTM KT 01 04,C1897,519.69,Adventist Health Hanford,2019
165,451294,LENS IOL 01,Z7610,473.66,Adventist Health Hanford,2019
166,451302,LENS IOL NEW-TECH 01,C1780,473.66,Adventist Health Hanford,2019
167,451328,MATERIAL VOC CORD MED,C1878,3538.82,Adventist Health Hanford,2019
168,451351,MORCELLATOR 04,C1782,2338.35,Adventist Health Hanford,2019
169,451369,ROD/NAIL/PIN ORTHO/SPINE02,L8699,473.66,Adventist Health Hanford,2019
170,451385,NDL BRACHYTX 04,L8699,63.84,Adventist Health Hanford,2019
171,451567,ANCHOR/SCREW BONE 0304,L8699,945.95,Adventist Health Hanford,2019
172,451575,ANCHOR/SCREW BONE 04,L8699,1416.89,Adventist Health Hanford,2019
173,451781,ROD/NAIL/PIN ORTH/SPINE0304,L8699,945.95,Adventist Health Hanford,2019
174,451799,ROD/NAIL/PIN ORTH/SPINE04,L8699,1416.89,Adventist Health Hanford,2019
175,451807,ROD/NAIL/PIN ORTHO/SPINE05,L8699,1890.55,Adventist Health Hanford,2019
176,451815,ROD/NAIL/PIN ORTHO/SPINE06,L8699,2360.12,Adventist Health Hanford,2019
177,451823,ROD/NAIL/PIN ORTH/SPINE07,L8699,3542.91,Adventist Health Hanford,2019
178,451831,ROD/NAIL/PIN ORTH/SPINE08,L8699,4722.97,Adventist Health Hanford,2019
179,451849,ROD/NAIL/PIN ORTHO/SPINE09,L8699,7084.45,Adventist Health Hanford,2019
180,451856,ROD/NAIL/PIN ORTHO/SPINE10,L8699,9444.57,Adventist Health Hanford,2019
181,451864,ROD/NAIL/PIN ORTHO/SPINE11,L8699,11806.05,Adventist Health Hanford,2019
182,451948,PLATE ORTHO/SPINE 03,L8699,945.95,Adventist Health Hanford,2019
183,451955,PLATE ORTHO/SPINE 04 04,L8699,1416.89,Adventist Health Hanford,2019
184,451971,PLATE ORTHO/SPINE 06,L8699,2362.84,Adventist Health Hanford,2019
185,451989,PLATE ORTHO/SPINE 07,L8699,3542.91,Adventist Health Hanford,2019
186,451997,PLATE ORTHO/SPINE 08,L8699,4722.97,Adventist Health Hanford,2019
187,452003,PORT INDWELLING 02,L8699,945.95,Adventist Health Hanford,2019
188,452011,PORT INDWELLING 03,L8699,1416.89,Adventist Health Hanford,2019
189,452052,PORT INDWELLING 01 04,L8699,473.66,Adventist Health Hanford,2019
190,452060,PROBE CRYOABLATION NDL 04 045,C2618,3306.08,Adventist Health Hanford,2019
191,452102,PUMP INFUS NON-PROG TEMP 04,L8699,993.6,Adventist Health Hanford,2019
192,452169,ROD/NAIL/PIN ORTH/SPINE01,L8699,236.83,Adventist Health Hanford,2019
193,452326,IMP SEALANT LQ 0104,Z7610,945.95,Adventist Health Hanford,2019
194,452334,IMP SEALANT PULMONARY LQ,C2615,2410.49,Adventist Health Hanford,2019
195,452367,IMP SEALANT LQ 04 04,Z7610,2362.84,Adventist Health Hanford,2019
196,452466,STENT NON-COR TEMP WO 01,L8699,473.66,Adventist Health Hanford,2019
197,452474,PROG PT NEUROSTM04,L8699,6179.34,Adventist Health Hanford,2019
198,452482,IMP SYS DIALYSIS ACCESS 04,C1881,2091.99,Adventist Health Hanford,2019
199,452490,TISS CONN HUMAN 01,L8699,1416.89,Adventist Health Hanford,2019
200,452599,PLATE ORTHO/SPINE 0504,L8699,1890.55,Adventist Health Hanford,2019
201,452722,IMP SEALANT LQ 03,Z7610,1890.55,Adventist Health Hanford,2019
202,452730,IMP SEALANT LQ 02,Z7610,1416.89,Adventist Health Hanford,2019
203,452763,CONNECTOR SPINE 0104,L8699,2272.39,Adventist Health Hanford,2019
204,452797,AGENT HEMOSTASIS 0204,Z7610,473.66,Adventist Health Hanford,2019
205,452805,AGENT HEMOSTASIS 0304,Z7610,710.49,Adventist Health Hanford,2019
206,452904,ANCHOR/SCREW BONE 05,L8699,1890.55,Adventist Health Hanford,2019
207,452912,ANCHOR/SCREW BONE 0604,L8699,2362.84,Adventist Health Hanford,2019
208,452920,BOLT ORTHO/SPINE 0204,L8699,945.95,Adventist Health Hanford,2019
209,452938,BOLT ORTHO/SPINE 0304,L8699,1416.89,Adventist Health Hanford,2019
210,452946,BOLT ORTHO/SPINE 04,L8699,1890.55,Adventist Health Hanford,2019
211,452953,BOLT ORTHO/SPINE 05,L8699,2362.84,Adventist Health Hanford,2019
212,452995,BOLT ORTHO/SPINE 06,L8699,3119.6,Adventist Health Hanford,2019
213,453001,BOLT ORTHO/SPINE 07 04,L8699,3639.54,Adventist Health Hanford,2019
214,453019,BONE HUMAN/SYN 04 04,L8699,1890.55,Adventist Health Hanford,2019
215,453027,BONE HUMAN/SYN 05 04 045,L8699,2362.84,Adventist Health Hanford,2019
216,453035,BONE HUMAN/SYN 06 04 045,L8699,2833.78,Adventist Health Hanford,2019
217,453043,BONE HUMAN/SYN 07,L8699,3306.08,Adventist Health Hanford,2019
218,453050,BONE HUMAN/SYN 08 04 045,L8699,3779.73,Adventist Health Hanford,2019
219,453068,BONE HUMAN/SYN 09,L8699,4250.67,Adventist Health Hanford,2019
220,453076,BONE HUMAN/SYN 1004,L8699,4722.97,Adventist Health Hanford,2019
221,453084,BONE HUMAN/SYN 1104,L8699,7077.65,Adventist Health Hanford,2019
222,453092,BONE HUMAN/SYN 12,L8699,9444.57,Adventist Health Hanford,2019
223,453100,BONE HUMAN/SYN 13,L8699,11806.05,Adventist Health Hanford,2019
224,453225,CABLE ORTHO/SPINE 0204,L8699,2362.84,Adventist Health Hanford,2019
225,453233,CABLE ORTHO/SPINE 0304,L8699,3542.91,Adventist Health Hanford,2019
226,453290,CABLE ORTHO/SPINE 07 04,L8699,9527.6,Adventist Health Hanford,2019
227,453308,CAGE/SPACER SPINE 0204,L8699,10398.7,Adventist Health Hanford,2019
228,453316,CAGE/SPACER SPINE 03,L8699,12992.18,Adventist Health Hanford,2019
229,453324,CAGE/SPACER SPINE 0404,L8699,14277.08,Adventist Health Hanford,2019
230,453332,CAGE/SPACER SPINE 0504,L8699,16673.3,Adventist Health Hanford,2019
231,453340,CATH SPEC/OTHER 02 04,Z7610,473.66,Adventist Health Hanford,2019
232,453357,CATH SPEC/OTHER 03 04,Z7610,945.95,Adventist Health Hanford,2019
233,453365,CATH SPEC/OTHER 04,Z7610,1416.89,Adventist Health Hanford,2019
234,453373,CATH SPEC/OTHER 05 04,Z7610,1890.55,Adventist Health Hanford,2019
235,453381,CATH SPEC/OTHER 06 04,Z7610,2362.84,Adventist Health Hanford,2019
236,453399,CATH SPEC/OTHER 07 04,Z7610,2833.78,Adventist Health Hanford,2019
237,453605,BONE CEMENT/FILL/PUTTY 02,L8699,945.95,Adventist Health Hanford,2019
238,453613,BONE CEMENT/FILL/PUTTY 0304,L8699,1416.89,Adventist Health Hanford,2019
239,453621,BONE CEMENT/FILL/PUTTY 04,L8699,1890.55,Adventist Health Hanford,2019
240,453639,BONE CEMENT/FILL/PUTTY 0504,L8699,2362.84,Adventist Health Hanford,2019
241,453647,BONE CEMENT/FILL/PUTTY 06,L8699,4722.97,Adventist Health Hanford,2019
242,453654,BONE CEMENT/FILL/PUTTY 07,L8699,7077.65,Adventist Health Hanford,2019
243,453662,BONE CEMENT/FILL/PUTTY 0804,L8699,9444.57,Adventist Health Hanford,2019
244,453670,BONE CEMENT/FILL/PUTTY 09,L8699,11806.05,Adventist Health Hanford,2019
245,453894,CONNECTOR SPINE 03,L8699,5199.34,Adventist Health Hanford,2019
246,453902,CONNECTOR SPINE 04,L8699,6499.18,Adventist Health Hanford,2019
247,453910,CONNECTOR SPINE 05,L8699,6239.96,Adventist Health Hanford,2019
248,453928,CONNECTOR SPINE 0604,L8699,9098.86,Adventist Health Hanford,2019
249,453936,CONNECTOR SPINE 0704,L8699,9527.6,Adventist Health Hanford,2019
250,453944,CONNECTOR SPINE 08 04,L8699,12992.18,Adventist Health Hanford,2019
251,453951,DEVICE EXT FIX 0304,L8699,945.95,Adventist Health Hanford,2019
252,453969,DEVICE EXT FIX 0404,L8699,1416.89,Adventist Health Hanford,2019
253,453977,DEVICE EXT FIX 0504,L8699,1890.55,Adventist Health Hanford,2019
254,453985,DEVICE EXT FIX 06,L8699,2362.84,Adventist Health Hanford,2019
255,453993,DEVICE EXT FIX 0704,L8699,3542.91,Adventist Health Hanford,2019
256,454009,DEVICE EXT FIX 0804,L8699,4722.97,Adventist Health Hanford,2019
257,454017,DEVICE EXT FIX 09,L8699,5897.59,Adventist Health Hanford,2019
258,454025,DEVICE EXT FIX 10,L8699,7084.45,Adventist Health Hanford,2019
259,454033,DEVICE EXT FIX 11,L8699,8264.51,Adventist Health Hanford,2019
260,454041,DEVICE EXT FIX 1204,L8699,9444.57,Adventist Health Hanford,2019
261,454058,DEVICE EXT FIX 13,L8699,11806.05,Adventist Health Hanford,2019
262,454066,GEN NEUROSTM NON 02,L8699,43282.51,Adventist Health Hanford,2019
263,454074,GEN NEUROSTM NON 0304,L8699,64515.45,Adventist Health Hanford,2019
264,454082,GEN NEUROSTM NON 04,L8699,86565.03,Adventist Health Hanford,2019
265,454090,GEN NEUROSTM NON 05 04,L8699,108206.29,Adventist Health Hanford,2019
266,454108,GEN NEUROSTM NON 06 04,L8699,129847.55,Adventist Health Hanford,2019
267,454116,GRAFT VASC ALLO/XEN 02,L8699,1039.88,Adventist Health Hanford,2019
268,454215,GRAFT VASC ALLO/XEN 12 04,L8670,9444.57,Adventist Health Hanford,2019
269,454371,GRAFT VASC SYN 02,L8699,945.95,Adventist Health Hanford,2019
270,454389,GRAFT VASC SYN 03,L8699,1416.89,Adventist Health Hanford,2019
271,454397,GRAFT VASC SYN 04,L8699,1890.55,Adventist Health Hanford,2019
272,454405,GRAFT VASC SYN 0504,L8699,2362.84,Adventist Health Hanford,2019
273,454413,GRAFT VASC SYN 06,L8699,2833.78,Adventist Health Hanford,2019
274,454421,GRAFT VASC SYN 0704,L8699,3306.08,Adventist Health Hanford,2019
275,454439,GRAFT VASC SYN 08,L8699,3779.73,Adventist Health Hanford,2019
276,454447,GRAFT VASC SYN 09,L8699,4250.67,Adventist Health Hanford,2019
277,454454,GRAFT VASC SYN 1004,L8699,4722.97,Adventist Health Hanford,2019
278,454462,GRAFT VASC SYN 1104,L8699,7077.65,Adventist Health Hanford,2019
279,454470,GRAFT VASC SYN 12,L8699,9444.57,Adventist Health Hanford,2019
280,454488,GRAFT VASC SYN 13,L8699,11806.05,Adventist Health Hanford,2019
281,454496,GRAFT VASC SYN 14,L8699,14167.55,Adventist Health Hanford,2019
282,454504,GUIDEWIRE 0304,C1769,945.95,Adventist Health Hanford,2019
283,454512,GUIDEWIRE 04,C1769,1416.89,Adventist Health Hanford,2019
284,454520,GUIDEWIRE 05,C1769,1890.55,Adventist Health Hanford,2019
285,454538,GUIDEWIRE 06,C1769,2362.84,Adventist Health Hanford,2019
286,454546,GUIDEWIRE 07,C1769,2833.78,Adventist Health Hanford,2019
287,454587,GRAFT VASC SYN 15 04,L8699,18887.78,Adventist Health Hanford,2019
288,454595,GRAFT VASC SYN 16 04,L8699,23610.75,Adventist Health Hanford,2019
289,454603,IMP BREAST PROSTH 03,L8699,7077.65,Adventist Health Hanford,2019
290,454611,IMP BREAST PROSTH 04,L8699,9444.57,Adventist Health Hanford,2019
291,454629,IMP BREAST PROSTH 05 04,L8699,11806.05,Adventist Health Hanford,2019
292,454637,IMP BREAST PROSTH 06 04,L8699,14167.55,Adventist Health Hanford,2019
293,454645,IMP EAR PROSTH 03,L8699,710.49,Adventist Health Hanford,2019
294,454652,IMP EAR PROSTH 04,L8699,945.95,Adventist Health Hanford,2019
295,454660,IMP EAR PROSTH 0504,L8699,1181.42,Adventist Health Hanford,2019
296,454835,ANCHOR/SCREW BONE 10,L8699,4250.67,Adventist Health Hanford,2019
297,455048,IMP PENILE INFL 02,L8699,28332.35,Adventist Health Hanford,2019
298,455055,IMP PENILE INFL 03,L8699,33053.96,Adventist Health Hanford,2019
299,455063,IMP PENILE INFL 0404,L8699,37775.57,Adventist Health Hanford,2019
300,455071,IMP PENILE INFL 05 04,L8699,42498.53,Adventist Health Hanford,2019
301,455089,IMP PENILE INFL 06 04,L8699,47218.78,Adventist Health Hanford,2019
302,455097,IMP PENILE INFL 07 04,L8699,70828.16,Adventist Health Hanford,2019
303,455105,IMP PENILE N-INFL 0204,L8699,28332.35,Adventist Health Hanford,2019
304,455113,IMP PENILE N-INFL 03 04,L8699,33053.96,Adventist Health Hanford,2019
305,455121,IMP PENILE N-INFL 04 04,L8699,37775.57,Adventist Health Hanford,2019
306,455139,IMP PENILE N-INFL 05 04,L8699,42498.53,Adventist Health Hanford,2019
307,455147,IMP PENILE N-INFL 06 04,L8699,47218.78,Adventist Health Hanford,2019
308,455154,IMP PENILE N-INFL 07 04,L8699,70828.16,Adventist Health Hanford,2019
309,455170,IMP TESTICULAR 04,L8699,2410.49,Adventist Health Hanford,2019
310,455428,LEAD NEUROSTM 02 04,C1778,945.95,Adventist Health Hanford,2019
311,455436,LEAD NEUROSTM 03,C1778,1416.89,Adventist Health Hanford,2019
