,Charge Code,Description,HCPCS Code,Price,Hospital,Year
66,400077,SURG LEVEL 4 1ST HR 04,Z7506,21200.0,Adventist Health Lodi Memorial,2019
67,400085,SURG LEVEL 4 ADDL 30M 04,Z7508,10600.0,Adventist Health Lodi Memorial,2019
68,400093,SURG LEVEL 5 1ST HR 04,Z7506,26500.0,Adventist Health Lodi Memorial,2019
69,400101,SURG LEVEL 5 ADDL 30M 04,Z7508,13250.0,Adventist Health Lodi Memorial,2019
70,400275,SURG LEVEL 6 1ST HR 04,Z7506,37100.0,Adventist Health Lodi Memorial,2019
71,400283,SURG LEVEL 6 ADDL 30M 04,Z7506,18550.0,Adventist Health Lodi Memorial,2019
72,450023,AGENT HEMOSTASIS 01,Z7610,397.5,Adventist Health Lodi Memorial,2019
73,450031,AICD DUAL 01,C1721,79500.0,Adventist Health Lodi Memorial,2019
74,450049,AICD OTHER 01 04,C1882,39750.0,Adventist Health Lodi Memorial,2019
75,450072,BARRIER ADHESION,L8699,5565.0,Adventist Health Lodi Memorial,2019
76,450239,CATH PERC DRAINAGE,C1729,2385.0,Adventist Health Lodi Memorial,2019
77,450361,CATH INTRASPINE,C1755,10600.0,Adventist Health Lodi Memorial,2019
78,450858,GRAFT VASC SYN 01,L8699,795.0,Adventist Health Lodi Memorial,2019
79,451153,INTRO/SHEATH GD PEEL,C1892,795.0,Adventist Health Lodi Memorial,2019
80,451187,INTRO/SHEATH NON-LASER,C1894,1144.8,Adventist Health Lodi Memorial,2019
81,451328,MATERIAL VOC CORD MED,C1878,7950.0,Adventist Health Lodi Memorial,2019
82,451559,PCMKR SNGL RR 01,C1786,21200.0,Adventist Health Lodi Memorial,2019
83,451567,ANCHOR/SCREW BONE 0304,L8699,3180.0,Adventist Health Lodi Memorial,2019
84,451575,ANCHOR/SCREW BONE 04,L8699,4770.0,Adventist Health Lodi Memorial,2019
85,451781,ROD/NAIL/PIN ORTH/SPINE0304,L8699,3180.0,Adventist Health Lodi Memorial,2019
86,451823,ROD/NAIL/PIN ORTH/SPINE07,L8699,7950.0,Adventist Health Lodi Memorial,2019
87,451849,ROD/NAIL/PIN ORTHO/SPINE09,L8699,10600.0,Adventist Health Lodi Memorial,2019
88,451856,ROD/NAIL/PIN ORTHO/SPINE10,L8699,10600.0,Adventist Health Lodi Memorial,2019
89,451864,ROD/NAIL/PIN ORTHO/SPINE11,L8699,13250.0,Adventist Health Lodi Memorial,2019
90,451948,PLATE ORTHO/SPINE 03,L8699,3180.0,Adventist Health Lodi Memorial,2019
91,451955,PLATE ORTHO/SPINE 04 04,L8699,4770.0,Adventist Health Lodi Memorial,2019
92,451971,PLATE ORTHO/SPINE 06,L8699,7950.0,Adventist Health Lodi Memorial,2019
93,451989,PLATE ORTHO/SPINE 07,L8699,7950.0,Adventist Health Lodi Memorial,2019
94,451997,PLATE ORTHO/SPINE 08,L8699,10600.0,Adventist Health Lodi Memorial,2019
95,452011,PORT INDWELLING 03,L8699,4770.0,Adventist Health Lodi Memorial,2019
96,452110,PUMP INFUS PROG04,L8699,55067.0,Adventist Health Lodi Memorial,2019
97,452128,RECORDER CARDIAC EVENT,C1764,25678.5,Adventist Health Lodi Memorial,2019
98,452466,STENT NON-COR TEMP WO 01,L8699,1590.0,Adventist Health Lodi Memorial,2019
99,452474,PROG PT NEUROSTM04,L8699,10600.0,Adventist Health Lodi Memorial,2019
100,452599,PLATE ORTHO/SPINE 0504,L8699,6360.0,Adventist Health Lodi Memorial,2019
101,452797,AGENT HEMOSTASIS 0204,Z7610,1590.0,Adventist Health Lodi Memorial,2019
102,452805,AGENT HEMOSTASIS 0304,Z7610,2385.0,Adventist Health Lodi Memorial,2019
103,452813,AICD DUAL 02,C1721,106000.0,Adventist Health Lodi Memorial,2019
104,452854,AICD OTHER 03,C1882,132500.0,Adventist Health Lodi Memorial,2019
105,452862,AICD OTHER 04,C1882,159000.0,Adventist Health Lodi Memorial,2019
106,452904,ANCHOR/SCREW BONE 05,L8699,6360.0,Adventist Health Lodi Memorial,2019
107,452912,ANCHOR/SCREW BONE 0604,L8699,7950.0,Adventist Health Lodi Memorial,2019
108,453043,BONE HUMAN/SYN 07,L8699,7950.0,Adventist Health Lodi Memorial,2019
109,453084,BONE HUMAN/SYN 1104,L8699,10600.0,Adventist Health Lodi Memorial,2019
110,453373,CATH SPEC/OTHER 05 04,Z7610,5565.0,Adventist Health Lodi Memorial,2019
111,453456,CATH TRN ANG OTH 02,C1725,2385.0,Adventist Health Lodi Memorial,2019
112,453605,BONE CEMENT/FILL/PUTTY 02,L8699,3180.0,Adventist Health Lodi Memorial,2019
113,453621,BONE CEMENT/FILL/PUTTY 04,L8699,5565.0,Adventist Health Lodi Memorial,2019
114,453639,BONE CEMENT/FILL/PUTTY 0504,L8699,7950.0,Adventist Health Lodi Memorial,2019
115,453647,BONE CEMENT/FILL/PUTTY 06,L8699,10600.0,Adventist Health Lodi Memorial,2019
116,453654,BONE CEMENT/FILL/PUTTY 07,L8699,10600.0,Adventist Health Lodi Memorial,2019
117,453951,DEVICE EXT FIX 0304,L8699,3180.0,Adventist Health Lodi Memorial,2019
118,453985,DEVICE EXT FIX 06,L8699,7155.0,Adventist Health Lodi Memorial,2019
119,454074,GEN NEUROSTM NON 0304,L8699,79500.0,Adventist Health Lodi Memorial,2019
120,454108,GEN NEUROSTM NON 06 04,L8699,145750.0,Adventist Health Lodi Memorial,2019
121,454371,GRAFT VASC SYN 02,L8699,3180.0,Adventist Health Lodi Memorial,2019
122,454504,GUIDEWIRE 0304,C1769,3180.0,Adventist Health Lodi Memorial,2019
123,454512,GUIDEWIRE 04,C1769,4770.0,Adventist Health Lodi Memorial,2019
124,454546,GUIDEWIRE 07,C1769,7950.0,Adventist Health Lodi Memorial,2019
125,454603,IMP BREAST PROSTH 03,L8699,10600.0,Adventist Health Lodi Memorial,2019
126,454611,IMP BREAST PROSTH 04,L8699,10600.0,Adventist Health Lodi Memorial,2019
127,455063,IMP PENILE INFL 0404,L8699,39750.0,Adventist Health Lodi Memorial,2019
128,455576,LEAD PCMKR NSNGL 0504,C1898,7950.0,Adventist Health Lodi Memorial,2019
129,455584,LEAD PCMKR NSNGL 06,C1898,7950.0,Adventist Health Lodi Memorial,2019
130,455592,LEAD PCMKR NSNGL 07,C1898,7950.0,Adventist Health Lodi Memorial,2019
131,455782,MESH SYN 0304,L8699,3180.0,Adventist Health Lodi Memorial,2019
132,455790,MESH SYN 04,L8699,4770.0,Adventist Health Lodi Memorial,2019
133,455808,MESH SYN 05,L8699,6360.0,Adventist Health Lodi Memorial,2019
134,455816,MESH SYN 06,L8699,7950.0,Adventist Health Lodi Memorial,2019
135,455824,MESH SYN 0704,L8699,7950.0,Adventist Health Lodi Memorial,2019
136,455832,MESH SYN 08,L8699,10600.0,Adventist Health Lodi Memorial,2019
137,455840,MESH SYN 09,L8699,10600.0,Adventist Health Lodi Memorial,2019
138,455899,MESH SYN 14 04,L8699,21200.0,Adventist Health Lodi Memorial,2019
139,456129,PCMKR DUAL RR 02,C1785,26500.0,Adventist Health Lodi Memorial,2019
140,456137,PCMKR DUAL RR 03,C1785,31800.0,Adventist Health Lodi Memorial,2019
141,456285,PCMKR SNGL RR 0304,C1786,31800.0,Adventist Health Lodi Memorial,2019
142,456350,STENT NON-COR TEMP W/ 02,L8699,3180.0,Adventist Health Lodi Memorial,2019
143,456368,STENT NON-COR TEMP W/ 03,L8699,4770.0,Adventist Health Lodi Memorial,2019
144,456426,STENT NON-COR TEMP W/ 09,L8699,9010.0,Adventist Health Lodi Memorial,2019
145,456475,STENT NON-COR TEMP WO 02,L8699,3180.0,Adventist Health Lodi Memorial,2019
146,456590,TISS CONN HUMAN 02,L8699,6360.0,Adventist Health Lodi Memorial,2019
147,456624,TISS CONN HUMAN 05,L8699,8480.0,Adventist Health Lodi Memorial,2019
148,456897,WASHER/NUT/CAP 03,L8699,3180.0,Adventist Health Lodi Memorial,2019
149,456939,WASHER/NUT/CAP 07 04,L8699,7950.0,Adventist Health Lodi Memorial,2019
150,456954,ANCHOR/SCREW BONE 0704,L8699,7950.0,Adventist Health Lodi Memorial,2019
151,456996,ANCHOR/SCREW BONE 08,L8699,7950.0,Adventist Health Lodi Memorial,2019
152,457002,ANCHOR/SCREW BONE 0904,L8699,8480.0,Adventist Health Lodi Memorial,2019
153,457077,AGENT HEMOSTASIS 04,Z7610,3180.0,Adventist Health Lodi Memorial,2019
154,457374,LEAD PCMKR NSNGL 07,C1898,10600.0,Adventist Health Lodi Memorial,2019
155,457432,TISS CONN HUMAN 08,L8699,10600.0,Adventist Health Lodi Memorial,2019
156,457440,TISS CONN HUMAN 09,L8699,10600.0,Adventist Health Lodi Memorial,2019
157,457523,LEAD AICD SNGL 1304,C1777,26500.0,Adventist Health Lodi Memorial,2019
158,457531,LEAD AICD SNGL 14,C1777,31800.0,Adventist Health Lodi Memorial,2019
159,457572,LEAD AICD DUAL 1304,C1895,26500.0,Adventist Health Lodi Memorial,2019
160,457689,TISS CONN NON-HUM 08,L8699,10600.0,Adventist Health Lodi Memorial,2019
161,457804,ANCHOR/SCREW BONE 11,L8699,10070.0,Adventist Health Lodi Memorial,2019
162,458000,PORT INDWELLING 04,L8699,6360.0,Adventist Health Lodi Memorial,2019
163,458265,STENT RX/COAT PERM W/ 04,L8699,15900.0,Adventist Health Lodi Memorial,2019
164,458349,PLATE ORTHO/SPINE 09,L8699,10600.0,Adventist Health Lodi Memorial,2019
165,458406,PLATE ORTHO/SPINE 10,L8699,10600.0,Adventist Health Lodi Memorial,2019
166,458414,PLATE ORTHO/SPINE 11,L8699,10600.0,Adventist Health Lodi Memorial,2019
167,458422,PLATE ORTHO/SPINE 12,L8699,10600.0,Adventist Health Lodi Memorial,2019
168,458612,ROD/NAIL/PIN ORTH/SPINE12,L8699,15900.0,Adventist Health Lodi Memorial,2019
169,458653,ANCHOR/SCREW BONE 13,L8699,11660.0,Adventist Health Lodi Memorial,2019
170,459321,PLATE ORTHO/SPINE 13,L8699,13250.0,Adventist Health Lodi Memorial,2019
171,459339,PLATE ORTHO/SPINE 1404,L8699,14575.0,Adventist Health Lodi Memorial,2019
172,459412,LEAD NEUROSTM 1804,C1778,30475.0,Adventist Health Lodi Memorial,2019
173,459453,IMP URI BULK SYN W/ 1ML04,L8699,5037.2,Adventist Health Lodi Memorial,2019
174,459511,AGENT HEMOSTASIS 12 04,Z7610,10070.0,Adventist Health Lodi Memorial,2019
175,460055,TISS CONN HUMAN 11,L8699,15900.0,Adventist Health Lodi Memorial,2019
176,460386,TISS CONN HUMAN 14 04,L8699,22525.0,Adventist Health Lodi Memorial,2019
177,460394,TISS CONN HUMAN 15,L8699,25175.0,Adventist Health Lodi Memorial,2019
178,461509,DEVICE URI/PELV W/SL 04,L8699,10600.0,Adventist Health Lodi Memorial,2019
179,461517,DEVICE URINARY REP W/SL 0504,L8699,10600.0,Adventist Health Lodi Memorial,2019
180,462184,AGENT HEMOSTASIS 14 04,Z7610,10600.0,Adventist Health Lodi Memorial,2019
181,462788,GUIDEWIRE 01,C1769,795.0,Adventist Health Lodi Memorial,2019
182,462796,GUIDEWIRE 02,C1769,1590.0,Adventist Health Lodi Memorial,2019
183,462804,ANCHOR/SCREW BONE 01,L8699,795.0,Adventist Health Lodi Memorial,2019
184,462812,ANCHOR/SCREW BONE 0204,L8699,1590.0,Adventist Health Lodi Memorial,2019
185,462879,MESH SYN 01,L8699,795.0,Adventist Health Lodi Memorial,2019
186,462887,MESH SYN 0204,L8699,1590.0,Adventist Health Lodi Memorial,2019
187,462903,PLATE ORTHO/SPINE 0104,L8699,795.0,Adventist Health Lodi Memorial,2019
188,462911,PLATE ORTHO/SPINE 02,L8699,1590.0,Adventist Health Lodi Memorial,2019
189,462960,WASHER/NUT/CAP 01,L8699,795.0,Adventist Health Lodi Memorial,2019
190,462978,WASHER/NUT/CAP 02,L8699,1590.0,Adventist Health Lodi Memorial,2019
191,463018,IMP JOINT COMPONENT 01 04 046,L8699,1590.0,Adventist Health Lodi Memorial,2019
192,463026,IMP JOINT COMPONENT 02 04 046,L8699,3180.0,Adventist Health Lodi Memorial,2019
193,463034,IMP JOINT COMPONENT 0304,L8699,4770.0,Adventist Health Lodi Memorial,2019
194,463042,IMP JOINT COMPONENT 04 04 046,L8699,6360.0,Adventist Health Lodi Memorial,2019
195,463059,IMP JOINT COMPONENT 05,L8699,7950.0,Adventist Health Lodi Memorial,2019
196,463067,IMP JOINT COMPONENT 06,L8699,7950.0,Adventist Health Lodi Memorial,2019
197,463075,IMP JOINT COMPONENT 07,L8699,7950.0,Adventist Health Lodi Memorial,2019
198,463083,IMP JOINT COMPONENT 08,L8699,8480.0,Adventist Health Lodi Memorial,2019
199,463091,IMP JOINT COMPONENT 09,L8699,9540.0,Adventist Health Lodi Memorial,2019
200,463109,IMP JOINT COMPONENT 10 04,L8699,10600.0,Adventist Health Lodi Memorial,2019
201,463117,IMP JOINT COMPONENT 1104,L8699,10600.0,Adventist Health Lodi Memorial,2019
202,463125,IMP JOINT COMPONENT 1204,L8699,10600.0,Adventist Health Lodi Memorial,2019
203,463133,IMP JOINT COMPONENT 13,L8699,13250.0,Adventist Health Lodi Memorial,2019
204,463141,IMP JOINT COMPONENT 14 04 046,L8699,15900.0,Adventist Health Lodi Memorial,2019
205,463158,IMP JOINT COMPONENT 15 04 046,L8699,18550.0,Adventist Health Lodi Memorial,2019
206,463166,IMP JOINT COMPONENT 16 04 046,L8699,21200.0,Adventist Health Lodi Memorial,2019
207,463174,IMP JOINT COMPONENT 17 04 046,L8699,23850.0,Adventist Health Lodi Memorial,2019
208,463182,IMP JOINT COMPONENT 18 04 046,L8699,26500.0,Adventist Health Lodi Memorial,2019
209,463190,IMP JOINT COMPONENT 1904,L8699,29150.0,Adventist Health Lodi Memorial,2019
210,463208,IMP JOINT COMPONENT 20,L8699,31800.0,Adventist Health Lodi Memorial,2019
211,463224,IMP JOINT COMPONENT 22 04 046,L8699,37100.0,Adventist Health Lodi Memorial,2019
212,463992,STENT NON-COAT PERM W/ 01,L8699,3975.0,Adventist Health Lodi Memorial,2019
213,464016,STENT NON-COAT PERM W/ 03,L8699,10600.0,Adventist Health Lodi Memorial,2019
214,464024,STENT NON-COAT PERM W/ 0404,L8699,10600.0,Adventist Health Lodi Memorial,2019
215,464255,STENT RX/COAT PERM W/ 07,L8699,23850.0,Adventist Health Lodi Memorial,2019
216,464404,SKIN SUB/SQCM-MATRISTEM WOUND MICRO 04,Q4100,95.4,Adventist Health Lodi Memorial,2019
217,464545,CATH URETERAL 01,Z7610,795.0,Adventist Health Lodi Memorial,2019
218,464552,CATH URETERAL 02,Z7610,1590.0,Adventist Health Lodi Memorial,2019
219,464727,BONE HUMAN/SYN 0304,L8699,3975.0,Adventist Health Lodi Memorial,2019
220,465096,IMP PENILE COMPONENT 04,L8699,10600.0,Adventist Health Lodi Memorial,2019
221,465146,CATH BLN DI NON VASC 02,Z7610,4770.0,Adventist Health Lodi Memorial,2019
222,465179,CATH BLN DI NON VASC 05,Z7610,7950.0,Adventist Health Lodi Memorial,2019
223,465187,CATH BLN DI NON VASC 06,Z7610,10600.0,Adventist Health Lodi Memorial,2019
224,465203,CATH BLN DI NON-VASC 8 04,Z7610,10600.0,Adventist Health Lodi Memorial,2019
225,465260,CATH INFUS NON-HEMO 6 04,Z7610,7950.0,Adventist Health Lodi Memorial,2019
226,465377,CATH HEMO LONG TERM 03 04,C1750,3180.0,Adventist Health Lodi Memorial,2019
227,465393,CATH HEMO LONG TERM 05 04,C1750,6360.0,Adventist Health Lodi Memorial,2019
228,465401,CATH HEMO LONG TERM 06 04,C1750,7155.0,Adventist Health Lodi Memorial,2019
229,465443,RESTRICTOR CEMENT 01 04,L8699,1590.0,Adventist Health Lodi Memorial,2019
230,465666,STENT GRAFT PERM 14 04,L8699,47700.0,Adventist Health Lodi Memorial,2019
231,465781,INTRO/SHEATH NON-LASER 01 04 046,C1894,795.0,Adventist Health Lodi Memorial,2019
232,465799,INTRO/SHEATH NON-LASER 02 04 046,C1894,1590.0,Adventist Health Lodi Memorial,2019
233,465856,SKIN SUB/SQCM-OASIS TRI WND MATRIX 04 046,Z7610,212.0,Adventist Health Lodi Memorial,2019
234,465914,IMP SINUS STENT RX DELIVERY 02 04 046,L8699,10600.0,Adventist Health Lodi Memorial,2019
235,465971,SKIN SUB/SQCM-GRAFIX/STRAVIX PL,Q4133,2902.3,Adventist Health Lodi Memorial,2019
236,465989,MESH SYN 22 04 046,L8699,45050.0,Adventist Health Lodi Memorial,2019
237,466029,SKIN SUB/SQCM-GRAFIX/GRAFIXPL CORE,Q4132,2902.3,Adventist Health Lodi Memorial,2019
238,466524,IMP NASAL 04 046,Z7610,10547.0,Adventist Health Lodi Memorial,2019
239,600015,PACU LEVEL 1 1ST HR,Z7512,1436.0,Adventist Health Lodi Memorial,2019
240,600023,PACU LEVEL 1 ADDL 30M,Z7512,718.0,Adventist Health Lodi Memorial,2019
241,600031,PACU LEVEL 2 1ST HR,Z7512,1794.0,Adventist Health Lodi Memorial,2019
242,600049,PACU LEVEL 2 ADDL 30M,Z7512,897.0,Adventist Health Lodi Memorial,2019
243,600056,PACU LEVEL 3 1ST HR,Z7512,2110.0,Adventist Health Lodi Memorial,2019
244,600064,PACU LEVEL 3 ADDL 30M,Z7512,1055.0,Adventist Health Lodi Memorial,2019
245,600072,PACU LEVEL 4 1ST HR,Z7512,2324.0,Adventist Health Lodi Memorial,2019
246,600080,PACU LEVEL 4 ADDL 30M,Z7512,1162.0,Adventist Health Lodi Memorial,2019
247,600098,PACU LEVEL 5 1ST HR,Z7512,2554.0,Adventist Health Lodi Memorial,2019
248,600106,PACU LEVEL 5 ADDL 30M,Z7512,1278.0,Adventist Health Lodi Memorial,2019
249,600114,PACU LEVEL 6 1ST HR 060,Z7512,2812.0,Adventist Health Lodi Memorial,2019
250,600122,PACU LEVEL 6 ADDL 30M 060,Z7512,1406.0,Adventist Health Lodi Memorial,2019
251,700013,ANES LEVEL 1 1ST HR 070,Z7610,2866.0,Adventist Health Lodi Memorial,2019
252,700039,ANES LEVEL 2 1ST HR 070,Z7610,3045.0,Adventist Health Lodi Memorial,2019
253,700047,ANES LEVEL 2 ADDL 30M 070,Z7610,1523.0,Adventist Health Lodi Memorial,2019
254,700054,ANES LEVEL 3 1ST HR 070,Z7610,3582.0,Adventist Health Lodi Memorial,2019
255,700062,ANES LEVEL 3 ADDL 30M 070,Z7610,1792.0,Adventist Health Lodi Memorial,2019
256,700070,ANES LEVEL 4 1ST HR 070,Z7610,3941.0,Adventist Health Lodi Memorial,2019
257,700088,ANES LEVEL 4 ADDL 30M 070,Z7610,1971.0,Adventist Health Lodi Memorial,2019
258,700096,ANES LEVEL 5 1ST HR 070,Z7610,4120.0,Adventist Health Lodi Memorial,2019
259,700104,ANES LEVEL 5 ADDL 30M 070,Z7610,2060.0,Adventist Health Lodi Memorial,2019
260,700195,ANES LEVEL 6 1ST HR 070,Z7610,4240.0,Adventist Health Lodi Memorial,2019
261,700203,ANES LEVEL 6 ADDL 30M 070,Z7610,2120.0,Adventist Health Lodi Memorial,2019
262,800011,EXTENDED RECOVERY/HR,Z7512,422.0,Adventist Health Lodi Memorial,2019
263,800045,BLOOD TRANSFUSION <1HR,Z5200,1163.0,Adventist Health Lodi Memorial,2019
264,800052,BLOOD TRANSFUSION >8HR,Z5200,5832.0,Adventist Health Lodi Memorial,2019
265,800060,BLOOD TRANSFUSION 1-2HR,Z5200,1747.0,Adventist Health Lodi Memorial,2019
266,800078,BLOOD TRANSFUSION 2-3HR,Z5200,2330.0,Adventist Health Lodi Memorial,2019
267,800086,BLOOD TRANSFUSION 3-4HR,Z5200,2914.0,Adventist Health Lodi Memorial,2019
268,800094,BLOOD TRANSFUSION 4-5HR,Z5200,3497.0,Adventist Health Lodi Memorial,2019
269,800102,BLOOD TRANSFUSION 5-6HR,Z5200,4081.0,Adventist Health Lodi Memorial,2019
270,800110,BLOOD TRANSFUSION 6-7HR,Z5200,4664.0,Adventist Health Lodi Memorial,2019
271,800326,Collection of Blood Specimen using Est central pf peripheral,,215.0,Adventist Health Lodi Memorial,2019
272,800409,INJECTION IM/SQ,,544.0,Adventist Health Lodi Memorial,2019
273,800540,CHEMO IV SNGL/INTL 1ST HR,,1848.0,Adventist Health Lodi Memorial,2019
274,800722,CARDIOVERSION EXTERNAL,,1106.0,Adventist Health Lodi Memorial,2019
275,800763,TREATMENT ROOM,Z7500,515.0,Adventist Health Lodi Memorial,2019
276,800821,VISIT EST LEVEL 1,G0463,515.0,Adventist Health Lodi Memorial,2019
277,800987,THERAPEUTIC PHLEBOTOMY,,515.0,Adventist Health Lodi Memorial,2019
278,801050,DECLOT BY THROMBO AGENT,,714.0,Adventist Health Lodi Memorial,2019
279,801068,COLL BLD SPEC IMP CVAD,,215.0,Adventist Health Lodi Memorial,2019
280,801126,INS PICC WO P/P WO IMG 5+YR,,1791.0,Adventist Health Lodi Memorial,2019
281,801142,REPLACE PICC WO P/P W/IMG,,2317.0,Adventist Health Lodi Memorial,2019
282,801183,REMOVE TNLD CVAD WO P/P 08,,1972.0,Adventist Health Lodi Memorial,2019
283,801191,REMOVE TNLD CVAD W/ P/P 08,,2317.0,Adventist Health Lodi Memorial,2019
