,HSP,CHARGE CODE,Description,Price,Hospital,Year
114,DES,31203409,E&M-EP LVL III,253.75,Desert Regional Medical Center,2019
115,DES,31203854,US AFP,866.0,Desert Regional Medical Center,2019
116,DES,31203904,US OB>14WK ADD,1218.64,Desert Regional Medical Center,2019
117,DES,31203953,US OB>14WK SGL,1422.8,Desert Regional Medical Center,2019
118,DES,31204050,US OB LTD 1OR>,781.89,Desert Regional Medical Center,2019
119,DES,31204407,N/S TST,321.21,Desert Regional Medical Center,2019
120,DES,31204712,HEP B VAC ADM  ,84.08,Desert Regional Medical Center,2019
121,DES,31207822,INJ T/P/D SQ/IM,141.72,Desert Regional Medical Center,2019
122,DES,31220007,TST BRST STIM,290.26,Desert Regional Medical Center,2019
123,DES,31261803,FETL BIOPH W/O,1031.65,Desert Regional Medical Center,2019
124,DES,31263759,INJ ADD SEQ IVP,175.89,Desert Regional Medical Center,2019
125,DES,31263767,SEQ IVP SAME DR,346.91,Desert Regional Medical Center,2019
126,DES,31268014,US OB<14WKS,658.74,Desert Regional Medical Center,2019
127,DES,31268022,US OB<14WKS ADD,395.99,Desert Regional Medical Center,2019
128,DES,31268113,US OB FETL ANAT,1834.49,Desert Regional Medical Center,2019
129,DES,31268121,US OB ADDL GEST,852.44,Desert Regional Medical Center,2019
130,DES,31268139,US OB FTLNU AB1,607.28,Desert Regional Medical Center,2019
131,DES,31268147,US OB FTLNU AB>,272.43,Desert Regional Medical Center,2019
132,DES,31268154,US OB FTLNU VG>,340.93,Desert Regional Medical Center,2019
133,DES,31268170,US OB TRANSVAG,1029.29,Desert Regional Medical Center,2019
134,DES,31268188,US OB FTLNU VG1,458.33,Desert Regional Medical Center,2019
135,DES,31268212,DOPLR FETL ART,301.76,Desert Regional Medical Center,2019
136,DES,31268261,US OB F/U PER,495.72,Desert Regional Medical Center,2019
137,DES,31268279,FET CV ECHO FU,960.91,Desert Regional Medical Center,2019
138,DES,31268287,FET CV W/DOP FU,898.38,Desert Regional Medical Center,2019
139,DES,31268303,US TRANSVAGINAL,341.23,Desert Regional Medical Center,2019
140,DES,31268568,US PELVIC COMP,1294.86,Desert Regional Medical Center,2019
141,DES,31268576,US PELVIC LTD/F,1017.92,Desert Regional Medical Center,2019
142,DES,31268709,FETAL CV ECHO,1201.14,Desert Regional Medical Center,2019
143,DES,31276827,DOPLR FETL ART,263.33,Desert Regional Medical Center,2019
144,DES,31292014,E&M-NP LVL I,127.43,Desert Regional Medical Center,2019
145,DES,31292022,E&M-NP LVL II,150.0,Desert Regional Medical Center,2019
146,DES,31292030,E&M-NP LVL III,212.49,Desert Regional Medical Center,2019
147,DES,31292048,E&M-NP LVL IV,312.5,Desert Regional Medical Center,2019
148,DES,31292055,E&M-NP LVL V,242.31,Desert Regional Medical Center,2019
149,DES,31300361,MED NUTN INIT15,119.11,Desert Regional Medical Center,2019
150,DES,31300379,MED NUTN REEVAL,104.13,Desert Regional Medical Center,2019
151,DES,31301096,DIAB IND MGMT,141.44,Desert Regional Medical Center,2019
152,DES,31301104,DIAB GRP MGMT,101.56,Desert Regional Medical Center,2019
153,DES,31301971,PRENAL VITA-30,52.65,Desert Regional Medical Center,2019
154,DES,31362007,NUTR ASSES INIT,121.96,Desert Regional Medical Center,2019
155,DES,31362023,PERINTL NUTR15M,53.31,Desert Regional Medical Center,2019
156,DES,31362049,FU ANTEPRT NUTR,53.31,Desert Regional Medical Center,2019
157,DES,31362064,NUTRIT GRP FU,16.52,Desert Regional Medical Center,2019
158,DES,31362080,POSTPART NUTR,59.35,Desert Regional Medical Center,2019
159,DES,31363005,PSY ASSESS PNC,53.32,Desert Regional Medical Center,2019
160,DES,31363021,INIT PSY EA 15M,56.51,Desert Regional Medical Center,2019
161,DES,31363047,PSY FU ANTEPART,53.31,Desert Regional Medical Center,2019
162,DES,31363062,PSY PNC 15M FU,53.31,Desert Regional Medical Center,2019
163,DES,31363088,PSY POST ASSES,53.31,Desert Regional Medical Center,2019
164,DES,31364003,CLIENT ORIENT15,55.98,Desert Regional Medical Center,2019
165,DES,31364029,HLTH ED ASSES30,53.32,Desert Regional Medical Center,2019
166,DES,31364045,INIT HLTH ED15M,59.34,Desert Regional Medical Center,2019
167,DES,31364060,FU ANTEPART 15M,59.34,Desert Regional Medical Center,2019
168,DES,31364086,HLTH ED GRP F/U,9.16,Desert Regional Medical Center,2019
169,DES,31364102,PERINTL ED 15M,62.31,Desert Regional Medical Center,2019
170,DES,31364128,PERINTL ED 15M,12.51,Desert Regional Medical Center,2019
171,DES,31364144,PP HLTH ED 15M,21.29,Desert Regional Medical Center,2019
172,DES,31365000,PERNTL INIT COM,443.77,Desert Regional Medical Center,2019
173,DES,31392129,E&M-EP LVL II,140.24,Desert Regional Medical Center,2019
174,DES,31392137,E&M-EP LVL III,189.58,Desert Regional Medical Center,2019
175,DES,31392145,E&M-EP LVL IV,157.5,Desert Regional Medical Center,2019
176,DES,31392152,E&M-EP LVL V,250.0,Desert Regional Medical Center,2019
177,DES,31397532,FAM PLN CNSL30M,32.47,Desert Regional Medical Center,2019
178,DES,31397540,FAM PLN CNSL45M,75.53,Desert Regional Medical Center,2019
179,DES,31398001,GRP EDUC 1-3HR,146.73,Desert Regional Medical Center,2019
180,DES,31398027,GRP EDUC 4-8HR,413.41,Desert Regional Medical Center,2019
181,DES,31399207,DIAB INT ASSESS,459.2,Desert Regional Medical Center,2019
182,DES,32106106,EVAL/LAC CMP EP,9124.76,Desert Regional Medical Center,2019
183,DES,32106155,COMP W/O INDUC,13948.69,Desert Regional Medical Center,2019
184,DES,32135501,SURG LVI INT30,7886.89,Desert Regional Medical Center,2019
185,DES,32135519,SURG LVI EA 15,3449.08,Desert Regional Medical Center,2019
186,DES,32135527,SURG LVII INT30,9841.5,Desert Regional Medical Center,2019
187,DES,32135535,SURG LVII EA15,4710.84,Desert Regional Medical Center,2019
188,DES,32135543,SURG LVIII IN30,10313.22,Desert Regional Medical Center,2019
189,DES,32135550,SURG LVIII EA15,5473.95,Desert Regional Medical Center,2019
190,DES,32135568,SURG LVIV INT30,11796.85,Desert Regional Medical Center,2019
191,DES,32135576,SURG LVIV EA 15,5478.08,Desert Regional Medical Center,2019
192,DES,32135600,MAKO LVII INT30,9755.94,Desert Regional Medical Center,2019
193,DES,32135618,MAKO LVII EA15,4390.43,Desert Regional Medical Center,2019
194,DES,32135626,MAKO LVIII IN30,11707.82,Desert Regional Medical Center,2019
195,DES,32135634,MAKO LVIII EA15,5363.75,Desert Regional Medical Center,2019
196,DES,32135642,MAKO LVIV INT30,13657.96,Desert Regional Medical Center,2019
197,DES,32135659,MAKO LVIV EA 15,6342.32,Desert Regional Medical Center,2019
198,DES,32135667,MAZR LVII INT30,9841.5,Desert Regional Medical Center,2019
199,DES,32135675,MAZR LVII EA15,4710.84,Desert Regional Medical Center,2019
200,DES,32135683,MAZR LVIII IN30,10313.22,Desert Regional Medical Center,2019
201,DES,32135691,MAZR LVIII EA15,5473.95,Desert Regional Medical Center,2019
202,DES,32135709,MAZR LVIV INT30,12203.73,Desert Regional Medical Center,2019
203,DES,32135717,MAZR LVIV EA 15,5667.01,Desert Regional Medical Center,2019
204,DES,32135725,DAVN LVII INT30,9841.5,Desert Regional Medical Center,2019
205,DES,32135733,DAVN LVII EA15,4710.84,Desert Regional Medical Center,2019
206,DES,32135741,DAVN LVIII IN30,10313.22,Desert Regional Medical Center,2019
207,DES,32135758,DAVN LVIII EA15,5473.95,Desert Regional Medical Center,2019
208,DES,32135766,DAVN LVIV INT30,11796.85,Desert Regional Medical Center,2019
209,DES,32135774,DAVN LVIV EA 15,5478.08,Desert Regional Medical Center,2019
210,DES,32158610,EMG 2 EXTRMTIES,531.87,Desert Regional Medical Center,2019
211,DES,32158644,EMG 4 EXTRMTIES,531.87,Desert Regional Medical Center,2019
212,DES,32158651,EMG LARYNX,2086.88,Desert Regional Medical Center,2019
213,DES,32158677,EMG CRAN MUS(S),851.22,Desert Regional Medical Center,2019
214,DES,32159253,SENSORY EPU/LMB,883.51,Desert Regional Medical Center,2019
215,DES,32159261,SENSORY EPL/LMB,1396.11,Desert Regional Medical Center,2019
216,DES,32159287,CNT M EP T/C UL,5267.45,Desert Regional Medical Center,2019
217,DES,32159295,CNT M EP T/C LL,5267.45,Desert Regional Medical Center,2019
218,DES,32159378,NEUROMUSCLR JNC,584.33,Desert Regional Medical Center,2019
219,DES,32159410,IONM OR 15 MIN,463.67,Desert Regional Medical Center,2019
220,DES,32159550,EEG SURG,1908.9,Desert Regional Medical Center,2019
221,DES,32168916,BLD AUTOSLV,2713.31,Desert Regional Medical Center,2019
222,DES,32190225,RBC WASH AUTO,1850.93,Desert Regional Medical Center,2019
223,DES,32210007,SPEC PROC INT30,2115.23,Desert Regional Medical Center,2019
224,DES,32235707,RECOVERY INT 30,3853.08,Desert Regional Medical Center,2019
225,DES,32235715,RECOVERY EA 15M,1575.0,Desert Regional Medical Center,2019
226,DES,33035569,OH SURG INT 30,14768.6,Desert Regional Medical Center,2019
227,DES,33035577,OH SURG EA15MIN,6564.95,Desert Regional Medical Center,2019
228,DES,33068917,BLD AUTO SLV,2749.91,Desert Regional Medical Center,2019
229,DES,33090226,RBC WASH AUTO,1470.66,Desert Regional Medical Center,2019
230,DES,35300094,VACC PNEUM ADM ,43.77,Desert Regional Medical Center,2019
231,DES,35300359,NUTRITION EVAL ,175.3,Desert Regional Medical Center,2019
232,DES,35300367,MED NUTN INIT15,73.83,Desert Regional Medical Center,2019
233,DES,35300375,MED NUTN REEVAL,53.75,Desert Regional Medical Center,2019
234,DES,35301084,DIAB IND MGMT  ,195.31,Desert Regional Medical Center,2019
235,DES,35301092,DIAB GRP MGMT  ,110.64,Desert Regional Medical Center,2019
236,DES,35329622,GLUC BLD MNT DV,17.53,Desert Regional Medical Center,2019
237,DES,35330364,HEMOGLOBN GLYCT,63.65,Desert Regional Medical Center,2019
238,DES,35352509,GLUCOSE MNTR,210.06,Desert Regional Medical Center,2019
239,DES,35392018,E&M-NP LVL I,128.56,Desert Regional Medical Center,2019
240,DES,35392026,E&M-NP LVL II,140.24,Desert Regional Medical Center,2019
241,DES,35392034,E&M-NP LVL III,163.61,Desert Regional Medical Center,2019
242,DES,35392042,E&M-NP LVL IV,186.98,Desert Regional Medical Center,2019
243,DES,35392117,E&M-EP LVL I,128.56,Desert Regional Medical Center,2019
244,DES,35392125,E&M-EP LVL II,140.24,Desert Regional Medical Center,2019
245,DES,35392133,E&M-EP LVL III,151.93,Desert Regional Medical Center,2019
246,DES,35392141,E&M-EP LVL IV,163.61,Desert Regional Medical Center,2019
247,DES,35394089,WT MGMT F-UP VI,58.44,Desert Regional Medical Center,2019
248,DES,35394097,WT MGMT INIT VI,116.87,Desert Regional Medical Center,2019
249,DES,37022993,L&D EPIDURAL,2322.08,Desert Regional Medical Center,2019
250,DES,37035607,ANESTH INT 30M,3088.08,Desert Regional Medical Center,2019
251,DES,37035615,ANESTH EA ADD15,1222.24,Desert Regional Medical Center,2019
252,DES,40000887,DFB AMPLIA,196635.79,Desert Regional Medical Center,2019
253,DES,40000903,DFIB ATLAS+ HF ,69938.79,Desert Regional Medical Center,2019
254,DES,40000952,DFIB COGNIS HE,74787.78,Desert Regional Medical Center,2019
255,DES,40000978,DFIB COGNIS HE,74787.78,Desert Regional Medical Center,2019
256,DES,40000994,DFIB CONSULTA,77264.53,Desert Regional Medical Center,2019
257,DES,40001018,DFIB CURRENT RF,67841.44,Desert Regional Medical Center,2019
258,DES,40001042,DFIB CONFIENT,65722.59,Desert Regional Medical Center,2019
259,DES,40001091,DFIB DC ATLAS  ,58948.05,Desert Regional Medical Center,2019
260,DES,40001141,DFIB DC ENTRUST,74601.67,Desert Regional Medical Center,2019
261,DES,40001240,DFIB DYNAGEN,108912.29,Desert Regional Medical Center,2019
262,DES,40001265,DFIB DC INTRNSC,79263.12,Desert Regional Medical Center,2019
263,DES,40001273,DFIB DYNAGEN,162878.51,Desert Regional Medical Center,2019
264,DES,40001281,DFIB DYNAGEN,153658.97,Desert Regional Medical Center,2019
265,DES,40001307,DFIB LIVIAN HE,70953.83,Desert Regional Medical Center,2019
266,DES,40001620,DFIB PROTECTA,43197.07,Desert Regional Medical Center,2019
267,DES,40001752,DFIB DC VNTK,73725.5,Desert Regional Medical Center,2019
268,DES,40001786,DFIB DC VIRTUOS,69344.66,Desert Regional Medical Center,2019
269,DES,40001828,DFIB DC VITALTY,74933.81,Desert Regional Medical Center,2019
270,DES,40001869,DFIB ELLIPSE,37353.93,Desert Regional Medical Center,2019
271,DES,40001877,DFIB ELLIPSE,129699.28,Desert Regional Medical Center,2019
272,DES,40001935,DFIB FORTIFY,43825.56,Desert Regional Medical Center,2019
273,DES,40001976,DFIB INCEPTA,47676.69,Desert Regional Medical Center,2019
274,DES,40001984,DFIB INCEPTA,47058.22,Desert Regional Medical Center,2019
275,DES,40001992,DFIB INCEPTA DR,36187.72,Desert Regional Medical Center,2019
276,DES,40002065,DFIB LUMAX HF-T,45261.5,Desert Regional Medical Center,2019
277,DES,40002081,DFIB LUMAX DR-T,37718.17,Desert Regional Medical Center,2019
278,DES,40002156,DFIB LUMAX DR-T,45749.68,Desert Regional Medical Center,2019
279,DES,40002339,DFB RESONATE,158728.19,Desert Regional Medical Center,2019
280,DES,40002347,DFB RESONATE,133831.79,Desert Regional Medical Center,2019
281,DES,40002354,DFB RESONATE,127444.62,Desert Regional Medical Center,2019
282,DES,40002990,DFIB SC ATLAS  ,58948.05,Desert Regional Medical Center,2019
283,DES,40003139,DFIB SC ENTRUST,62943.76,Desert Regional Medical Center,2019
284,DES,40003477,DFIB SC VITALTY,58298.07,Desert Regional Medical Center,2019
285,DES,40003527,DFIB SECURA DR,45357.42,Desert Regional Medical Center,2019
286,DES,40003535,DFIB SECURA VR,51902.91,Desert Regional Medical Center,2019
287,DES,40003550,DFIB TELIGEN VR,54852.12,Desert Regional Medical Center,2019
288,DES,40003568,DFIB TELIGEN DR,91449.27,Desert Regional Medical Center,2019
289,DES,40003576,DFIB UNIFY,53245.79,Desert Regional Medical Center,2019
290,DES,40003592,DFIB UNIFY,45819.85,Desert Regional Medical Center,2019
291,DES,40003634,IMP MONITOR CON,42128.19,Desert Regional Medical Center,2019
292,DES,40003642,IMP REVEAL LINQ,12835.46,Desert Regional Medical Center,2019
293,DES,40004137,LD PM MYOPORE,3759.83,Desert Regional Medical Center,2019
294,DES,40004244,PM ALTRUA DDDR,19573.46,Desert Regional Medical Center,2019
295,DES,40004269,PM ADVANTIO DR,8263.55,Desert Regional Medical Center,2019
296,DES,40004277,PM ADVANTIO SR,7020.55,Desert Regional Medical Center,2019
297,DES,40004293,PM ASSURITY,12711.38,Desert Regional Medical Center,2019
298,DES,40004301,PM ASSURITY,11075.74,Desert Regional Medical Center,2019
299,DES,40004319,PM ADVISA,15168.82,Desert Regional Medical Center,2019
300,DES,40004327,PM ASSURITY,31104.38,Desert Regional Medical Center,2019
301,DES,40004335,PM ASSURITY MRI,35026.19,Desert Regional Medical Center,2019
302,DES,40004350,PM AZURE XT SR,26341.88,Desert Regional Medical Center,2019
303,DES,40004483,PM CONSULTA,21909.91,Desert Regional Medical Center,2019
304,DES,40004491,PACEMAKER CONTK,18559.86,Desert Regional Medical Center,2019
305,DES,40004509,PACEMAKER CONTK,27536.29,Desert Regional Medical Center,2019
306,DES,40004525,PM DC ACCENT,12128.9,Desert Regional Medical Center,2019
307,DES,40004574,PM DC ALTRUA 60,11052.31,Desert Regional Medical Center,2019
308,DES,40004582,PM ALLURE QUAD,19696.68,Desert Regional Medical Center,2019
309,DES,40004624,PM ESSENTIO EL,32565.19,Desert Regional Medical Center,2019
310,DES,40004632,PM ESSENTIO DR,21166.66,Desert Regional Medical Center,2019
311,DES,40004756,PACEMAKER DC RR,19575.89,Desert Regional Medical Center,2019
312,DES,40004764,PM EVIA DR-T,9338.47,Desert Regional Medical Center,2019
313,DES,40004772,PM EVIA DR,8136.05,Desert Regional Medical Center,2019
314,DES,40004921,PM DC RR$,18393.81,Desert Regional Medical Center,2019
315,DES,40004939,PACEMAKER DC RR,18393.81,Desert Regional Medical Center,2019
316,DES,40004954,PACEMAKER DC RR,18393.81,Desert Regional Medical Center,2019
317,DES,40004962,PACEMAKER DC RR,18393.81,Desert Regional Medical Center,2019
318,DES,40004970,PACEMAKER DC RR,18393.81,Desert Regional Medical Center,2019
319,DES,40005134,PACEMAKER DC RR,16415.26,Desert Regional Medical Center,2019
320,DES,40005175,PACEMAKER DC RR,19965.74,Desert Regional Medical Center,2019
321,DES,40005183,PACEMAKER DC RR,17968.59,Desert Regional Medical Center,2019
322,DES,40005266,PACEMAKER DC RR,20315.07,Desert Regional Medical Center,2019
323,DES,40005316,PACEMAKER DC RR,21291.45,Desert Regional Medical Center,2019
324,DES,40005332,PACEMAKER DC RR,20814.71,Desert Regional Medical Center,2019
325,DES,40005340,PACEMAKER DC RR,22479.72,Desert Regional Medical Center,2019
326,DES,40005365,PACEMAKER DC RR,20814.71,Desert Regional Medical Center,2019
327,DES,40005878,PACEMAKER DC RR,13806.81,Desert Regional Medical Center,2019
328,DES,40006215,PACEMAKER DC RR,18393.81,Desert Regional Medical Center,2019
329,DES,40006223,PACEMAKER DC RR,21149.71,Desert Regional Medical Center,2019
330,DES,40006249,PACEMAKER DC RR,21149.71,Desert Regional Medical Center,2019
331,DES,40006405,PACEMAKER DC RR,17627.86,Desert Regional Medical Center,2019
332,DES,40006413,PM DC RR ZEPHYR,22684.45,Desert Regional Medical Center,2019
333,DES,40006421,PM DC RR ZEPHYR,22230.61,Desert Regional Medical Center,2019
334,DES,40006983,PM INGENIO SR,7529.79,Desert Regional Medical Center,2019
335,DES,40006991,PM INGENIO DR,8819.41,Desert Regional Medical Center,2019
336,DES,40007007,PACEMAKER INSNC,34467.98,Desert Regional Medical Center,2019
337,DES,40007015,PM INVIVE,17983.04,Desert Regional Medical Center,2019
338,DES,40007023,PM INVIVE,17983.04,Desert Regional Medical Center,2019
339,DES,40009011,PM REVO MRI,15299.17,Desert Regional Medical Center,2019
340,DES,40009102,PM ACCENT SR,10310.73,Desert Regional Medical Center,2019
341,DES,40009185,PM EVIA SR,8094.87,Desert Regional Medical Center,2019
342,DES,40010472,PACEMAKER SC RR,15632.14,Desert Regional Medical Center,2019
343,DES,40010480,PACEMAKER SC RR,17030.46,Desert Regional Medical Center,2019
344,DES,40010498,PACEMAKER SC RR,15632.14,Desert Regional Medical Center,2019
345,DES,40010803,PACEMAKER SC RR,17484.7,Desert Regional Medical Center,2019
346,DES,40010902,PACEMAKER SC RR,16810.53,Desert Regional Medical Center,2019
