,EAP,Description,Rev Code,Inpatient Price,Outpatient Price,Hospital,Year
92,20500036,HCHG MOD SED OTH MD/QHP GT 5 YRS,370,534.0,534.0,Memorial Hospital - Los Banos,2019
93,20500038,HCHG MOD SED ENDO SAME MD/QHP GT 5YRS,370,419.0,419.0,Memorial Hospital - Los Banos,2019
94,20600000,HCHG PACU COMPLEX ADDITIONAL 15 MINUTES,710,800.0,800.0,Memorial Hospital - Los Banos,2019
95,20600001,HCHG PACU COMPLEX FIRST 30 MINUTES,710,2148.0,2148.0,Memorial Hospital - Los Banos,2019
96,20600002,HCHG PACU STANDARD LEVEL 1 ADDITIONAL 15 MINUTES,710,353.0,353.0,Memorial Hospital - Los Banos,2019
97,20600003,HCHG PACU STANDARD LEVEL 1 FIRST 30 MINUTES,710,930.0,930.0,Memorial Hospital - Los Banos,2019
98,20600004,HCHG PACU STANDARD LEVEL 2 ADDL 15 MINUTES,710,502.0,502.0,Memorial Hospital - Los Banos,2019
99,20600005,HCHG PACU STANDARD LEVEL 2 FIRST 30 MINUTES,710,1261.0,1261.0,Memorial Hospital - Los Banos,2019
100,21000054,HCHG INJECTION TRIGGER POINT 1 TO 2 MUSCLES,361,1090.0,1090.0,Memorial Hospital - Los Banos,2019
101,21000056,HCHG DRAIN/INJ SMALL JOINT/BURSA W/O US,361,1014.0,690.0,Memorial Hospital - Los Banos,2019
102,21000094,HCHG INTUBATION ENDOTRACHEAL,361,1107.0,1107.0,Memorial Hospital - Los Banos,2019
103,21000199,HCHG CENTRAL VENOUS CATH INSERTION NON-TUNNELED 5YR OR OLDER,361,3188.0,3188.0,Memorial Hospital - Los Banos,2019
104,21000201,HCHG CV CATHETER INSERTION TUNNELED WITHOUT PORT 5 YR OR OLDER,361,8575.0,8575.0,Memorial Hospital - Los Banos,2019
105,21000219,HCHG CENTRAL VENOUS CATHETER TUNNELED REMOVAL,361,3419.0,3419.0,Memorial Hospital - Los Banos,2019
106,21000262,HCHG BIOPSY LYMPH NODE SUPERFICIAL,361,2512.0,2512.0,Memorial Hospital - Los Banos,2019
107,21000334,HCHG INJECTION CYSTOGRAM/VCUG,361,1201.0,1201.0,Memorial Hospital - Los Banos,2019
108,21000337,HCHG INSERT STRAIGHT CATHETER,361,419.0,419.0,Memorial Hospital - Los Banos,2019
109,21000338,HCHG INSERTION FOLEY CATHETER,361,547.0,547.0,Memorial Hospital - Los Banos,2019
110,21000359,HCHG CIRCUMCISION NEWBORN,723,491.0,491.0,Memorial Hospital - Los Banos,2019
111,21000371,HCHG INJECTION HYSTEROSONOGRAM/SALPINGOGRAPY,361,732.0,732.0,Memorial Hospital - Los Banos,2019
112,21000375,HCHG AMNIOCENTESIS,361,839.0,839.0,Memorial Hospital - Los Banos,2019
113,21000397,HCHG LUMBAR PUNCTURE DX,361,1742.0,1742.0,Memorial Hospital - Los Banos,2019
114,21000399,HCHG INJECTION BLOOD PATCH,361,2572.0,2572.0,Memorial Hospital - Los Banos,2019
115,21000425,HCHG INJECTION NERVE INTERCOSTAL MULTIPLE,361,3604.0,3604.0,Memorial Hospital - Los Banos,2019
116,21000429,HCHG INJECTION NERVE BLOCK PERIPHERAL,361,1231.0,1231.0,Memorial Hospital - Los Banos,2019
117,21000436,HCHG INJS ANES/STRD W/IMG TFRML EDRL LMBR/SAC 1 LVL,361,3549.0,3549.0,Memorial Hospital - Los Banos,2019
118,21000437,HCHG INJS ANES&STRD W/IMG TFRML EDRL LMBR/SAC EA LV,361,1653.0,1653.0,Memorial Hospital - Los Banos,2019
119,21000495,HCHG INJECTION SACROILIAC JOINT ANESTHESIA OR STEROID,361,4040.0,4040.0,Memorial Hospital - Los Banos,2019
120,21000600,HCHG HEMORRHOIDECTOMY SINGLE COLUMN/GROUP,361,4796.0,4796.0,Memorial Hospital - Los Banos,2019
121,21000601,HCHG HEMORRHOIDECTOMY =>2 COLUMN/GROUP,361,6594.0,6594.0,Memorial Hospital - Los Banos,2019
122,21000608,HCHG DESTROY INTERNAL HEMORRHOIDS,361,6152.0,6152.0,Memorial Hospital - Los Banos,2019
123,21000619,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US BI,361,1758.0,1346.0,Memorial Hospital - Los Banos,2019
124,21000620,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US LT,361,1172.0,897.0,Memorial Hospital - Los Banos,2019
125,21000621,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US RT,361,1172.0,897.0,Memorial Hospital - Los Banos,2019
126,21000641,HCHG INJ INTER CERVICAL/THORACIC EPID WO IMAGE,361,2607.0,2607.0,Memorial Hospital - Los Banos,2019
127,21000642,HCHG INJ INTER CERVICAL/THORACIC EPID W IMAGE,361,3593.0,3593.0,Memorial Hospital - Los Banos,2019
128,21000643,HCHG INJ INTER LUMBAR/SACRAL EPID WO IMAGE,361,3812.0,3812.0,Memorial Hospital - Los Banos,2019
129,21000644,HCHG INJ INTER LUMBAR/SACRAL EPID W IMAGE,361,3417.0,3417.0,Memorial Hospital - Los Banos,2019
130,21000645,HCHG INJ INTER CERVICAL/THORAC W/CATH EPID WO IMAGE,361,1503.0,1503.0,Memorial Hospital - Los Banos,2019
131,21000646,HCHG INJ INTER CERVICAL/THORAC W/CATH EPID W IMAGE,361,3590.0,3590.0,Memorial Hospital - Los Banos,2019
132,21000647,HCHG INJ INTER LUMBAR/SACRAL W/CATH EPID WO IMAGE,361,3157.0,3157.0,Memorial Hospital - Los Banos,2019
133,21000648,HCHG INJ INTER LUMBAR/SACRAL W/CATH EPID W IMAGE,361,5273.0,5273.0,Memorial Hospital - Los Banos,2019
134,21000754,HCHG INSERT PICC >=5 YR WO PORT WO IMAGE GUIDANCE,361,3136.0,3136.0,Memorial Hospital - Los Banos,2019
135,21000756,HCHG INSERT PICC >=5 YR WO PORT W IMAGE GUIDANCE,361,3991.0,3991.0,Memorial Hospital - Los Banos,2019
136,21000768,HCHG CHANGE G TUBE PERC W/O ENDO/IMAGE W/O REVISION,361,952.0,952.0,Memorial Hospital - Los Banos,2019
137,21000769,HCHG CHANGE G TUBE PERC W/O ENDO/IMAGE W/REVISION,361,4281.0,4281.0,Memorial Hospital - Los Banos,2019
138,30000002,HCHG XR EYE FOR FB,320,528.0,528.0,Memorial Hospital - Los Banos,2019
139,30000003,HCHG XR MANDIBLE LESS 4 VIEW,320,564.0,564.0,Memorial Hospital - Los Banos,2019
140,30000004,HCHG XR MANDIBLE 4 VIEW OR MORE,320,888.0,888.0,Memorial Hospital - Los Banos,2019
141,30000006,HCHG XR MASTOIDS 3 VIEW OR MORE,320,776.0,776.0,Memorial Hospital - Los Banos,2019
142,30000007,HCHG XR FACIAL BONE LESS 3 VIEW,320,687.0,687.0,Memorial Hospital - Los Banos,2019
143,30000008,HCHG XR FACIAL BONE 3 VIEW OR MORE,320,830.0,830.0,Memorial Hospital - Los Banos,2019
144,30000009,HCHG XR NASAL BONES 3 VIEW OR MORE,320,698.0,698.0,Memorial Hospital - Los Banos,2019
145,30000010,HCHG XR OPTIC FORAMINA,320,555.0,555.0,Memorial Hospital - Los Banos,2019
146,30000011,HCHG XR ORBITS 4 VIEW OR MORE,320,635.0,635.0,Memorial Hospital - Los Banos,2019
147,30000012,HCHG XR SINUS PARA LESS 3 VIEW,320,475.0,475.0,Memorial Hospital - Los Banos,2019
148,30000013,HCHG XR SINUS PARA 3 VIEW OR MORE,320,656.0,656.0,Memorial Hospital - Los Banos,2019
149,30000015,HCHG XR SKULL LESS 4 VIEW,320,649.0,649.0,Memorial Hospital - Los Banos,2019
150,30000016,HCHG XR SKULL 4 VIEW OR MORE,320,842.0,842.0,Memorial Hospital - Los Banos,2019
151,30000019,HCHG XR TMJ BILAT,320,602.0,602.0,Memorial Hospital - Los Banos,2019
152,30000023,HCHG XR NECK SOFT TISSUE,320,605.0,605.0,Memorial Hospital - Los Banos,2019
153,30000024,HCHG XR PHARYNXLARYNX W FLUORO,320,1473.0,1473.0,Memorial Hospital - Los Banos,2019
154,30000025,HCHG PHARYNGEAL SPEECH EVAL W CINE/VIDEO,320,1421.0,1421.0,Memorial Hospital - Los Banos,2019
155,30000041,HCHG XR RIBS BILAT 3 VIEW,320,871.0,871.0,Memorial Hospital - Los Banos,2019
156,30000042,HCHG XR RIBS BILAT W PA CXR,320,974.0,974.0,Memorial Hospital - Los Banos,2019
157,30000043,HCHG XR STERNUM 2 VIEW OR MORE,320,633.0,633.0,Memorial Hospital - Los Banos,2019
158,30000044,HCHG XR STERNOCLAVIC 3 VIEW MORE,320,462.0,462.0,Memorial Hospital - Los Banos,2019
159,30000049,HCHG XR SPINE CERVICAL 2-3 VIEWS,320,686.0,529.0,Memorial Hospital - Los Banos,2019
160,30000050,HCHG XR SPINE CERVICAL 4 OR 5 VIEWS,320,942.0,716.0,Memorial Hospital - Los Banos,2019
161,30000051,HCHG XR SPINE CERVICAL 6 OR MORE VIEWS,320,1065.0,914.0,Memorial Hospital - Los Banos,2019
162,30000053,HCHG XR SPINE THOR 2 VIEW,320,665.0,500.0,Memorial Hospital - Los Banos,2019
163,30000054,HCHG XR SPINE THOR 3 VIEW,320,688.0,572.0,Memorial Hospital - Los Banos,2019
164,30000055,HCHG XR SPINE THOR 4 VIEW OR MORE,320,625.0,625.0,Memorial Hospital - Los Banos,2019
165,30000056,HCHG XR SPINE THORACOLUMBAR JNCTN 2 VIEW,320,633.0,551.0,Memorial Hospital - Los Banos,2019
166,30000058,HCHG XR SPINE LUMB 2 OR 3 VIEW,320,795.0,536.0,Memorial Hospital - Los Banos,2019
167,30000059,HCHG XR SPINE LUMB 4 VIEW OR MORE,320,993.0,731.0,Memorial Hospital - Los Banos,2019
168,30000060,HCHG XR SPINE L/S COMPLETE W BENDING VWS MIN 6 VWS,320,1020.0,939.0,Memorial Hospital - Los Banos,2019
169,30000061,HCHG XR SPINE LUMB 4 BENDING VIEW,320,641.0,615.0,Memorial Hospital - Los Banos,2019
170,30000062,HCHG XR PELVIC 1 OR 2 VIEW,320,560.0,436.0,Memorial Hospital - Los Banos,2019
171,30000063,HCHG XR PELVIC 3 VIEW OR MORE,320,644.0,614.0,Memorial Hospital - Los Banos,2019
172,30000064,HCHG XR SI JOINT 1 OR 2 VIEW,320,381.0,381.0,Memorial Hospital - Los Banos,2019
173,30000065,HCHG XR SI JOINT 3 VIEW OR MORE,320,595.0,595.0,Memorial Hospital - Los Banos,2019
174,30000066,HCHG XR SACRUM COCCYX,320,664.0,664.0,Memorial Hospital - Los Banos,2019
175,30000075,HCHG XR CLAVICLE BILATERAL,320,892.0,892.0,Memorial Hospital - Los Banos,2019
176,30000076,HCHG XR CLAVICLE LT,320,595.0,595.0,Memorial Hospital - Los Banos,2019
177,30000077,HCHG XR CLAVICLE RT,320,595.0,595.0,Memorial Hospital - Los Banos,2019
178,30000078,HCHG XR SCAPULA BIL,320,986.0,986.0,Memorial Hospital - Los Banos,2019
179,30000079,HCHG XR SCAPULA LT,320,657.0,657.0,Memorial Hospital - Los Banos,2019
180,30000080,HCHG XR SCAPULA RT,320,657.0,657.0,Memorial Hospital - Los Banos,2019
181,30000081,HCHG XR SHOULDER 1 VIEW BIL,320,874.0,534.0,Memorial Hospital - Los Banos,2019
182,30000082,HCHG XR SHOULDER 1 VIEW LT,320,583.0,356.0,Memorial Hospital - Los Banos,2019
183,30000083,HCHG XR SHOULDER 1 VIEW RT,320,583.0,356.0,Memorial Hospital - Los Banos,2019
184,30000084,HCHG XR SHOULDER 2 VIEW OR MORE BIL,320,903.0,696.0,Memorial Hospital - Los Banos,2019
185,30000085,HCHG XR SHOULDER 2 VIEW OR MORE LT,320,602.0,464.0,Memorial Hospital - Los Banos,2019
186,30000086,HCHG XR SHOULDER 2 VIEW OR MORE RT,320,602.0,464.0,Memorial Hospital - Los Banos,2019
187,30000090,HCHG XR AC JOINT,320,555.0,555.0,Memorial Hospital - Los Banos,2019
188,30000092,HCHG XR HUMERUS LT,320,665.0,665.0,Memorial Hospital - Los Banos,2019
189,30000093,HCHG XR HUMERUS RT,320,665.0,665.0,Memorial Hospital - Los Banos,2019
190,30000094,HCHG XR ELBOW 2 VIEW BIL,320,878.0,686.0,Memorial Hospital - Los Banos,2019
191,30000095,HCHG XR ELBOW 2 VIEW LT,320,585.0,457.0,Memorial Hospital - Los Banos,2019
192,30000096,HCHG XR ELBOW 2 VIEW RT,320,585.0,457.0,Memorial Hospital - Los Banos,2019
193,30000097,HCHG XR ELBOW 3 VIEW OR MORE BIL,320,974.0,826.0,Memorial Hospital - Los Banos,2019
194,30000098,HCHG XR ELBOW 3 VIEW OR MORE LT,320,649.0,551.0,Memorial Hospital - Los Banos,2019
195,30000099,HCHG XR ELBOW 3 VIEW OR MORE RT,320,649.0,551.0,Memorial Hospital - Los Banos,2019
196,30000103,HCHG XR FOREARM BIL,320,960.0,960.0,Memorial Hospital - Los Banos,2019
197,30000104,HCHG XR FOREARM LT,320,640.0,640.0,Memorial Hospital - Los Banos,2019
198,30000105,HCHG XR FOREARM RT,320,640.0,640.0,Memorial Hospital - Los Banos,2019
199,30000106,HCHG XR ARM INFANT (< 1 YEAR) BIL,320,746.0,746.0,Memorial Hospital - Los Banos,2019
200,30000107,HCHG XR ARM INFANT (< 1 YEAR) LT,320,497.0,497.0,Memorial Hospital - Los Banos,2019
201,30000108,HCHG XR ARM INFANT (< 1 YEAR) RT,320,497.0,497.0,Memorial Hospital - Los Banos,2019
202,30000109,HCHG XR WRIST 2 VIEW BIL,320,770.0,752.0,Memorial Hospital - Los Banos,2019
203,30000110,HCHG XR WRIST 2 VIEW LT,320,513.0,501.0,Memorial Hospital - Los Banos,2019
204,30000111,HCHG XR WRIST 2 VIEW RT,320,513.0,501.0,Memorial Hospital - Los Banos,2019
205,30000112,HCHG XR WRIST 3 VIEW OR MORE BIL,320,1004.0,936.0,Memorial Hospital - Los Banos,2019
206,30000113,HCHG XR WRIST 3 VIEW OR MORE LT,320,669.0,624.0,Memorial Hospital - Los Banos,2019
207,30000114,HCHG XR WRIST 3 VIEW OR MORE RT,320,669.0,624.0,Memorial Hospital - Los Banos,2019
208,30000118,HCHG XR HAND 2 VIEW BIL,320,867.0,642.0,Memorial Hospital - Los Banos,2019
209,30000119,HCHG XR HAND 2 VIEW LT,320,578.0,428.0,Memorial Hospital - Los Banos,2019
210,30000120,HCHG XR HAND 2 VIEW RT,320,578.0,428.0,Memorial Hospital - Los Banos,2019
211,30000121,HCHG XR HAND 3 VIEW OR MORE BIL,320,976.0,794.0,Memorial Hospital - Los Banos,2019
212,30000122,HCHG XR HAND 3 VIEW OR MORE LT,320,651.0,529.0,Memorial Hospital - Los Banos,2019
213,30000123,HCHG XR HAND 3 VIEW OR MORE RT,320,651.0,529.0,Memorial Hospital - Los Banos,2019
214,30000124,HCHG XR FINGER(S) 2 VIEW OR MORE LT,320,532.0,494.0,Memorial Hospital - Los Banos,2019
215,30000140,HCHG XR KNEE 1 OR 2 VIEW BIL,320,771.0,704.0,Memorial Hospital - Los Banos,2019
216,30000141,HCHG XR KNEE 1 OR 2 VIEW LT,320,514.0,469.0,Memorial Hospital - Los Banos,2019
217,30000142,HCHG XR KNEE 1 OR 2 VIEW RT,320,514.0,469.0,Memorial Hospital - Los Banos,2019
218,30000143,HCHG XR KNEE 3 VIEW BIL,320,980.0,902.0,Memorial Hospital - Los Banos,2019
219,30000144,HCHG XR KNEE 3 VIEW LT,320,653.0,601.0,Memorial Hospital - Los Banos,2019
220,30000145,HCHG XR KNEE 3 VIEW RT,320,653.0,601.0,Memorial Hospital - Los Banos,2019
221,30000146,HCHG XR KNEE 4 VIEW OR MORE BIL,320,1128.0,976.0,Memorial Hospital - Los Banos,2019
222,30000147,HCHG XR KNEE 4 VIEW OR MORE LT,320,752.0,651.0,Memorial Hospital - Los Banos,2019
223,30000148,HCHG XR KNEE 4 VIEW OR MORE RT,320,752.0,651.0,Memorial Hospital - Los Banos,2019
224,30000149,HCHG XR KNEES BOTH STANDING AP,320,435.0,371.0,Memorial Hospital - Los Banos,2019
