,Charge Code,Description,HCPCS Code,Price,Hospital,Year
134,455865,MESH SYN 11,L8699,6255.82,Adventist Health Howard Memorial,2019
135,455873,MESH SYN 12,L8699,7646.25,Adventist Health Howard Memorial,2019
136,455881,MESH SYN 13,L8699,9036.67,Adventist Health Howard Memorial,2019
137,455899,MESH SYN 14 04,L8699,10427.09,Adventist Health Howard Memorial,2019
138,456129,PCMKR DUAL RR 02,C1785,15552.96,Adventist Health Howard Memorial,2019
139,456137,PCMKR DUAL RR 03,C1785,19782.72,Adventist Health Howard Memorial,2019
140,456350,STENT NON-COR TEMP W/ 02,L8699,581.4,Adventist Health Howard Memorial,2019
141,456475,STENT NON-COR TEMP WO 02,L8699,581.4,Adventist Health Howard Memorial,2019
142,456590,TISS CONN HUMAN 02,L8699,973.08,Adventist Health Howard Memorial,2019
143,456608,TISS CONN HUMAN 03,L8699,1250.95,Adventist Health Howard Memorial,2019
144,456616,TISS CONN HUMAN 04,L8699,1528.82,Adventist Health Howard Memorial,2019
145,456624,TISS CONN HUMAN 05,L8699,1946.16,Adventist Health Howard Memorial,2019
146,456632,TISS CONN HUMAN 06,L8699,2363.5,Adventist Health Howard Memorial,2019
147,456640,TISS CONN HUMAN 07,L8699,2641.37,Adventist Health Howard Memorial,2019
148,456897,WASHER/NUT/CAP 03,L8699,659.53,Adventist Health Howard Memorial,2019
149,456905,WASHER/NUT/CAP 0404,L8699,695.21,Adventist Health Howard Memorial,2019
150,456913,WASHER/NUT/CAP 0504,L8699,973.08,Adventist Health Howard Memorial,2019
151,456921,WASHER/NUT/CAP 0604,L8699,1250.95,Adventist Health Howard Memorial,2019
152,456939,WASHER/NUT/CAP 07 04,L8699,1528.82,Adventist Health Howard Memorial,2019
153,456954,ANCHOR/SCREW BONE 0704,L8699,1491.73,Adventist Health Howard Memorial,2019
154,456996,ANCHOR/SCREW BONE 08,L8699,1807.77,Adventist Health Howard Memorial,2019
155,457002,ANCHOR/SCREW BONE 0904,L8699,2548.53,Adventist Health Howard Memorial,2019
156,457077,AGENT HEMOSTASIS 04,Z7610,633.87,Adventist Health Howard Memorial,2019
157,457085,AGENT HEMOSTASIS 05,Z7610,695.21,Adventist Health Howard Memorial,2019
158,457093,AGENT HEMOSTASIS 06,Z7610,973.08,Adventist Health Howard Memorial,2019
159,457101,AGENT HEMOSTASIS 07,Z7610,1250.95,Adventist Health Howard Memorial,2019
160,457119,AGENT HEMOSTASIS 08,Z7610,1528.82,Adventist Health Howard Memorial,2019
161,457127,AGENT HEMOSTASIS 09 04,Z7610,1807.77,Adventist Health Howard Memorial,2019
162,457135,CABLE ORTHO/SPINE 04,L8699,2432.7,Adventist Health Howard Memorial,2019
163,457432,TISS CONN HUMAN 08,L8699,4945.41,Adventist Health Howard Memorial,2019
164,457440,TISS CONN HUMAN 09,L8699,4866.48,Adventist Health Howard Memorial,2019
165,457457,TISS CONN HUMAN 10,L8699,6255.82,Adventist Health Howard Memorial,2019
166,457713,CATH SPEC/OTHER 08 04,Z7610,1807.77,Adventist Health Howard Memorial,2019
167,457770,SHUNT NEURO/PERI VALVE 01,L8699,1540.68,Adventist Health Howard Memorial,2019
168,457804,ANCHOR/SCREW BONE 11,L8699,2491.86,Adventist Health Howard Memorial,2019
169,457812,ANCHOR/SCREW BONE 12,L8699,3279.3,Adventist Health Howard Memorial,2019
170,458000,PORT INDWELLING 04,L8699,973.08,Adventist Health Howard Memorial,2019
171,458018,PORT INDWELLING 05,L8699,1648.83,Adventist Health Howard Memorial,2019
172,458026,PORT INDWELLING 0604,L8699,1528.82,Adventist Health Howard Memorial,2019
173,458042,CATH SPEC/OTHER 09,Z7610,2085.63,Adventist Health Howard Memorial,2019
174,458059,IMP SEALANT LQ 05,Z7610,1528.82,Adventist Health Howard Memorial,2019
175,458067,IMP SEALANT LQ 0604,Z7610,2156.99,Adventist Health Howard Memorial,2019
176,458083,MESH SYN 15,L8699,11817.52,Adventist Health Howard Memorial,2019
177,458323,CAGE/SPACER SPINE 06,L8699,12325.68,Adventist Health Howard Memorial,2019
178,458331,WASHER/NUT/CAP 08,L8699,1807.77,Adventist Health Howard Memorial,2019
179,458349,PLATE ORTHO/SPINE 09,L8699,4036.7,Adventist Health Howard Memorial,2019
180,458406,PLATE ORTHO/SPINE 10,L8699,4749.46,Adventist Health Howard Memorial,2019
181,458414,PLATE ORTHO/SPINE 11,L8699,4262.58,Adventist Health Howard Memorial,2019
182,458422,PLATE ORTHO/SPINE 12,L8699,5213.55,Adventist Health Howard Memorial,2019
183,458612,ROD/NAIL/PIN ORTH/SPINE12,L8699,9891.9,Adventist Health Howard Memorial,2019
184,458620,ROD/NAIL/PIN ORTHO/SPINE13,L8699,9036.67,Adventist Health Howard Memorial,2019
185,458653,ANCHOR/SCREW BONE 13,L8699,6220.98,Adventist Health Howard Memorial,2019
186,458661,ANCHOR/SCREW BONE 14,L8699,5901.72,Adventist Health Howard Memorial,2019
187,458679,PORT INDWELLING 07,L8699,1807.77,Adventist Health Howard Memorial,2019
188,458687,PORT INDWELLING 08 04,L8699,2085.63,Adventist Health Howard Memorial,2019
189,458711,LENS IOL ANT 01,V2630,290.67,Adventist Health Howard Memorial,2019
190,458737,LENS IOL POST 01,V2632,290.67,Adventist Health Howard Memorial,2019
191,458745,LENS IOL POST 02,V2632,599.83,Adventist Health Howard Memorial,2019
192,458794,DEVICE EXT FIX 14,L8699,7646.25,Adventist Health Howard Memorial,2019
193,458836,LENS IOL NEW-TECH 04 04,C1780,1232.57,Adventist Health Howard Memorial,2019
194,458844,LENS IOL NEW-TECH 05 04,C1780,1540.71,Adventist Health Howard Memorial,2019
195,458893,CAGE/SPACER SPINE 0704,L8699,13866.39,Adventist Health Howard Memorial,2019
196,458901,CAGE/SPACER SPINE 0804,L8699,15407.1,Adventist Health Howard Memorial,2019
197,458984,MESH SYN 16 04,L8699,13207.94,Adventist Health Howard Memorial,2019
198,458992,MESH SYN 17 04,L8699,14598.36,Adventist Health Howard Memorial,2019
199,459008,CATH SPEC/OTHER 10 04,Z7610,2363.5,Adventist Health Howard Memorial,2019
200,459016,CATH SPEC/OTHER 11 04,Z7610,2641.37,Adventist Health Howard Memorial,2019
201,459024,CATH SPEC/OTHER 12 04,Z7610,4945.41,Adventist Health Howard Memorial,2019
202,459032,CATH SPEC/OTHER 13 04,Z7610,4866.48,Adventist Health Howard Memorial,2019
203,459198,CABLE ORTHO/SPINE 05,L8699,3127.91,Adventist Health Howard Memorial,2019
204,459289,BONE HUMAN/SYN 14,L8699,7646.25,Adventist Health Howard Memorial,2019
205,459297,BONE HUMAN/SYN 15,L8699,9731.88,Adventist Health Howard Memorial,2019
206,459305,CAGE/SPACER SPINE 09,L8699,18488.52,Adventist Health Howard Memorial,2019
207,459313,DEVICE EXT FIX 15,L8699,9731.88,Adventist Health Howard Memorial,2019
208,459321,PLATE ORTHO/SPINE 13,L8699,7976.45,Adventist Health Howard Memorial,2019
209,459339,PLATE ORTHO/SPINE 1404,L8699,9891.9,Adventist Health Howard Memorial,2019
210,459347,PLATE ORTHO/SPINE 15,L8699,9036.67,Adventist Health Howard Memorial,2019
211,459354,PLATE ORTHO/SPINE 1604,L8699,10427.09,Adventist Health Howard Memorial,2019
212,459446,BONE HUMAN/SYN 16,L8699,16486.14,Adventist Health Howard Memorial,2019
213,459461,CAGE/SPACER SPINE 1004,L8699,21569.94,Adventist Health Howard Memorial,2019
214,459479,CAGE/SPACER SPINE 1104,L8699,24651.36,Adventist Health Howard Memorial,2019
215,459495,AGENT HEMOSTASIS 10 04,Z7610,2085.63,Adventist Health Howard Memorial,2019
216,459503,AGENT HEMOSTASIS 11 04,Z7610,2363.5,Adventist Health Howard Memorial,2019
217,459511,AGENT HEMOSTASIS 12 04,Z7610,2641.37,Adventist Health Howard Memorial,2019
218,459537,GUIDEWIRE 08,C1769,1807.77,Adventist Health Howard Memorial,2019
219,459545,GUIDEWIRE 09,C1769,2085.63,Adventist Health Howard Memorial,2019
220,459594,CATH SPEC/OTHER 14 04,Z7610,8243.07,Adventist Health Howard Memorial,2019
221,459628,PLATE ORTHO/SPINE 17,L8699,11817.52,Adventist Health Howard Memorial,2019
222,459651,BONE HUMAN/SYN 17,L8699,19782.72,Adventist Health Howard Memorial,2019
223,459743,PORT INDWELLING 0904,L8699,2363.5,Adventist Health Howard Memorial,2019
224,459750,PORT INDWELLING 10 04,L8699,2641.37,Adventist Health Howard Memorial,2019
225,459768,PORT INDWELLING 11 04,L8699,3127.91,Adventist Health Howard Memorial,2019
226,459800,DEVICE EXT FIX 1604,L8699,16486.14,Adventist Health Howard Memorial,2019
227,459826,LENS IOL POST 03,V2632,924.43,Adventist Health Howard Memorial,2019
228,459966,TISS CONN NON-HUM 1104,L8699,15239.95,Adventist Health Howard Memorial,2019
229,460055,TISS CONN HUMAN 11,L8699,9891.9,Adventist Health Howard Memorial,2019
230,460147,TISS CONN HUMAN 12,L8699,11539.65,Adventist Health Howard Memorial,2019
231,460170,CATH SPEC/OTHER 15 04,Z7610,9891.9,Adventist Health Howard Memorial,2019
232,460188,CATH SPEC/OTHER 16 04,Z7610,10072.46,Adventist Health Howard Memorial,2019
233,460196,BONE CEMENT/FILL/PUTTY 1004,L8699,7507.85,Adventist Health Howard Memorial,2019
234,460238,BONE CEMENT/FILL/PUTTY 11,L8699,7963.04,Adventist Health Howard Memorial,2019
235,460246,BONE CEMENT/FILL/PUTTY 12,L8699,10004.34,Adventist Health Howard Memorial,2019
236,460295,ANCHOR/SCREW BONE 1504,L8699,9887.57,Adventist Health Howard Memorial,2019
237,460378,TISS CONN HUMAN 13,L8699,13188.48,Adventist Health Howard Memorial,2019
238,460386,TISS CONN HUMAN 14 04,L8699,14837.31,Adventist Health Howard Memorial,2019
239,460394,TISS CONN HUMAN 15,L8699,16486.14,Adventist Health Howard Memorial,2019
240,460576,CATH SPEC/OTHER 17 04,Z7610,13188.48,Adventist Health Howard Memorial,2019
241,460584,CATH SPEC/OTHER 18 04,Z7610,14837.31,Adventist Health Howard Memorial,2019
242,460592,CATH SPEC/OTHER 19 04,Z7610,16486.14,Adventist Health Howard Memorial,2019
243,460600,TISS CONN HUMAN 16,L8699,19782.72,Adventist Health Howard Memorial,2019
244,460675,BONE MORPH PROTEIN 2,L8699,12325.68,Adventist Health Howard Memorial,2019
245,460691,BONE MORPH PROTEIN 4,L8699,17442.0,Adventist Health Howard Memorial,2019
246,460774,LENS IOL POST 04 04,V2632,1232.57,Adventist Health Howard Memorial,2019
247,460857,CAGE/SPACER SPINE 1204,L8699,27732.78,Adventist Health Howard Memorial,2019
248,461202,LENS IOL 05 04,Z7610,1648.83,Adventist Health Howard Memorial,2019
249,461509,DEVICE URI/PELV W/SL 04,L8699,3081.42,Adventist Health Howard Memorial,2019
250,461517,DEVICE URINARY REP W/SL 0504,L8699,2830.5,Adventist Health Howard Memorial,2019
251,461657,LENS IOL 06 04,Z7610,1978.6,Adventist Health Howard Memorial,2019
252,461665,LENS IOL 07 04,Z7610,2308.36,Adventist Health Howard Memorial,2019
253,462283,BONE HUMAN/SYN 18,L8699,23080.38,Adventist Health Howard Memorial,2019
254,462291,BONE HUMAN/SYN 19,L8699,26376.96,Adventist Health Howard Memorial,2019
255,462309,BONE HUMAN/SYN 20 04,L8699,29674.62,Adventist Health Howard Memorial,2019
256,462325,CAGE/SPACER SPINE 13,L8699,30814.2,Adventist Health Howard Memorial,2019
257,462333,CAGE/SPACER SPINE 14 04,L8699,38517.75,Adventist Health Howard Memorial,2019
258,462341,CAGE/SPACER SPINE 15 04,L8699,46221.3,Adventist Health Howard Memorial,2019
259,462689,LENS IOL 08 04,Z7610,2638.13,Adventist Health Howard Memorial,2019
260,462697,LENS IOL 09 04,Z7610,2967.89,Adventist Health Howard Memorial,2019
261,462705,LENS IOL 10,Z7610,3297.66,Adventist Health Howard Memorial,2019
262,462713,LENS IOL 11,Z7610,3389.56,Adventist Health Howard Memorial,2019
263,462762,LENS IOL NEW-TECH 06 04,C1780,1848.85,Adventist Health Howard Memorial,2019
264,462788,GUIDEWIRE 01,C1769,308.08,Adventist Health Howard Memorial,2019
265,462796,GUIDEWIRE 02,C1769,290.7,Adventist Health Howard Memorial,2019
266,462804,ANCHOR/SCREW BONE 01,L8699,149.03,Adventist Health Howard Memorial,2019
267,462812,ANCHOR/SCREW BONE 0204,L8699,300.45,Adventist Health Howard Memorial,2019
268,462820,DEVICE EXT FIX 01,L8699,153.53,Adventist Health Howard Memorial,2019
269,462838,DEVICE EXT FIX 02,L8699,308.14,Adventist Health Howard Memorial,2019
270,462887,MESH SYN 0204,L8699,141.65,Adventist Health Howard Memorial,2019
271,462903,PLATE ORTHO/SPINE 0104,L8699,147.01,Adventist Health Howard Memorial,2019
272,462911,PLATE ORTHO/SPINE 02,L8699,307.06,Adventist Health Howard Memorial,2019
273,462960,WASHER/NUT/CAP 01,L8699,145.86,Adventist Health Howard Memorial,2019
274,462978,WASHER/NUT/CAP 02,L8699,308.14,Adventist Health Howard Memorial,2019
275,463018,IMP JOINT COMPONENT 01 04 046,L8699,316.2,Adventist Health Howard Memorial,2019
276,463026,IMP JOINT COMPONENT 02 04 046,L8699,600.56,Adventist Health Howard Memorial,2019
277,463034,IMP JOINT COMPONENT 0304,L8699,906.98,Adventist Health Howard Memorial,2019
278,463042,IMP JOINT COMPONENT 04 04 046,L8699,1196.1,Adventist Health Howard Memorial,2019
279,463059,IMP JOINT COMPONENT 05,L8699,1503.99,Adventist Health Howard Memorial,2019
280,463067,IMP JOINT COMPONENT 06,L8699,1817.14,Adventist Health Howard Memorial,2019
281,463075,IMP JOINT COMPONENT 07,L8699,2098.77,Adventist Health Howard Memorial,2019
282,463083,IMP JOINT COMPONENT 08,L8699,2379.27,Adventist Health Howard Memorial,2019
283,463091,IMP JOINT COMPONENT 09,L8699,2690.17,Adventist Health Howard Memorial,2019
284,463109,IMP JOINT COMPONENT 10 04,L8699,2969.66,Adventist Health Howard Memorial,2019
285,463117,IMP JOINT COMPONENT 1104,L8699,4489.1,Adventist Health Howard Memorial,2019
286,463125,IMP JOINT COMPONENT 1204,L8699,6015.26,Adventist Health Howard Memorial,2019
287,463133,IMP JOINT COMPONENT 13,L8699,7480.88,Adventist Health Howard Memorial,2019
288,463141,IMP JOINT COMPONENT 14 04 046,L8699,9129.8,Adventist Health Howard Memorial,2019
289,463158,IMP JOINT COMPONENT 15 04 046,L8699,10562.98,Adventist Health Howard Memorial,2019
290,463166,IMP JOINT COMPONENT 16 04 046,L8699,12325.68,Adventist Health Howard Memorial,2019
291,463174,IMP JOINT COMPONENT 17 04 046,L8699,13277.73,Adventist Health Howard Memorial,2019
292,463182,IMP JOINT COMPONENT 18 04 046,L8699,15407.1,Adventist Health Howard Memorial,2019
293,463190,IMP JOINT COMPONENT 1904,L8699,16947.81,Adventist Health Howard Memorial,2019
294,463208,IMP JOINT COMPONENT 20,L8699,18023.4,Adventist Health Howard Memorial,2019
295,463216,IMP JOINT COMPONENT 21 04 046,L8699,19543.34,Adventist Health Howard Memorial,2019
