,EAP,Description,Revenue Code,Inpatient Price,Outpatient Price,Hospital,Year
75,17200123,HCHG OT ORTHOTIC TRAINING INITIAL EA 15 MIN,430,158.0,158.0,Sutter Davis Hospital,2019
76,17200139,HCHG OT MCAL TX ADTL 15 MIN,430,177.0,177.0,Sutter Davis Hospital,2019
77,17200284,HCHG OT MCAL TREAT INIT 30,430,362.0,362.0,Sutter Davis Hospital,2019
78,17400006,HCHG SP MCAL THERAPY SPEECH-LANG IND 1/2 HOUR,440,351.0,351.0,Sutter Davis Hospital,2019
79,17400139,HCHG SP COGNTVE TEST BY HC PRO,440,528.0,528.0,Sutter Davis Hospital,2019
80,17400392,HCHG SP TX SP/LANG/COM IND,440,359.0,359.0,Sutter Davis Hospital,2019
81,17400395,HCHG EVALUATE SPEECH PRODUCTION,444,392.0,392.0,Sutter Davis Hospital,2019
82,17400396,HCHG EVAL SPEECH SOUND LANG COMPREH,444,560.0,560.0,Sutter Davis Hospital,2019
83,17400398,HCHG SP TX SWALL/ORAL FNX,440,372.0,372.0,Sutter Davis Hospital,2019
84,17400400,HCHG SP EVAL FNX SWALL,444,554.0,554.0,Sutter Davis Hospital,2019
85,17400401,HCHG SP EVAL MTN FLUOR SWAL,444,637.0,637.0,Sutter Davis Hospital,2019
86,17400407,HCHG SP MCAL EVALUATION SPEECH,440,318.0,318.0,Sutter Davis Hospital,2019
87,17500002,HCHG AD MCAL AUDIOMETRY SCREENING,471,238.0,238.0,Sutter Davis Hospital,2019
88,20000003,HCHG ABORTED/DISCONTIUNUED CASE OR,360,2179.0,2179.0,Sutter Davis Hospital,2019
89,20000005,HCHG SURG LVL 1 ADDL 15 MIN,360,976.0,976.0,Sutter Davis Hospital,2019
90,20000006,HCHG SURG LVL 1 FIRST 30 MIN,360,2788.0,2788.0,Sutter Davis Hospital,2019
91,20000007,HCHG SURG LVL 2 ADDL 15 MIN,360,1247.0,1247.0,Sutter Davis Hospital,2019
92,20000008,HCHG SURG LVL 2 FIRST 30 MIN,360,3807.0,3807.0,Sutter Davis Hospital,2019
93,20000009,HCHG SURG LVL 3 ADDL 15 MIN,360,1609.0,1609.0,Sutter Davis Hospital,2019
94,20000010,HCHG SURG LVL 3 FIRST 30 MIN,360,5021.0,5021.0,Sutter Davis Hospital,2019
95,20000011,HCHG SURG LVL 4 ADDL 15 MIN,360,2003.0,2003.0,Sutter Davis Hospital,2019
96,20000012,HCHG SURG LVL 4 FIRST 30 MIN,360,8020.0,8020.0,Sutter Davis Hospital,2019
97,20000013,HCHG SURG LVL 5 ADDL 15 MIN,360,2678.0,2678.0,Sutter Davis Hospital,2019
98,20000014,HCHG SURG LVL 5 FIRST 30 MIN,360,9506.0,9506.0,Sutter Davis Hospital,2019
99,20000044,HCHG INJ SINUS TRACT TX,361,669.0,669.0,Sutter Davis Hospital,2019
100,20000048,HCHG BX SALIVARY GLAND NDL,361,2379.0,2379.0,Sutter Davis Hospital,2019
101,20000050,HCHG ERCP W/SPHINC/PAPIL,361,6268.0,6268.0,Sutter Davis Hospital,2019
102,20000051,HCHG ERCP RMVL CALC DEBRIS FROM DUCT,361,5194.0,5194.0,Sutter Davis Hospital,2019
103,20000052,HCHG ERCP LITHOTRIPSY CALCULI,361,5970.0,5970.0,Sutter Davis Hospital,2019
104,20000068,HCHG BX STEREO ASPIR HEAD,361,3284.0,3284.0,Sutter Davis Hospital,2019
105,20000071,HCHG ERCP WITH BIOPSY,361,5807.0,5807.0,Sutter Davis Hospital,2019
106,20000076,HCHG VILLUS SAMPLING,361,908.0,908.0,Sutter Davis Hospital,2019
107,20000081,HCHG SURG LVL 1 1ST 30M NONOR,360,2910.0,2910.0,Sutter Davis Hospital,2019
108,20000082,HCHG SURG LVL 1 ADD 15M NONOR,360,1238.0,1238.0,Sutter Davis Hospital,2019
109,20000083,HCHG SURG LVL 2 1ST 30M NONOR,360,3304.0,3304.0,Sutter Davis Hospital,2019
110,20000084,HCHG SURG LVL 2 ADD 15M NONOR,360,1417.0,1417.0,Sutter Davis Hospital,2019
111,20000085,HCHG SURG LVL 3 1ST 30M NONOR,360,3103.0,3103.0,Sutter Davis Hospital,2019
112,20000086,HCHG SURG LVL 3 ADD 15M NONOR,360,1639.0,1639.0,Sutter Davis Hospital,2019
113,20000087,HCHG SURG LVL 4 1ST 30M NONOR,360,5124.0,5124.0,Sutter Davis Hospital,2019
114,20000088,HCHG SURG LVL 4 ADD 15M NONOR,360,2127.0,2127.0,Sutter Davis Hospital,2019
115,20000089,HCHG SURG LVL 5 1ST 30M NONOR,360,4017.0,4017.0,Sutter Davis Hospital,2019
116,20000090,HCHG SURG LVL 5 ADD 15M NONOR,360,2681.0,2681.0,Sutter Davis Hospital,2019
117,20000091,HCHG SURG LVL 1 MCAL 1ST HR NONOR,360,5386.0,5386.0,Sutter Davis Hospital,2019
118,20000092,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF NONOR,360,2476.0,2476.0,Sutter Davis Hospital,2019
119,20000093,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,2476.0,2476.0,Sutter Davis Hospital,2019
120,20000094,HCHG SURG LVL 2 MCAL 1ST HR NONOR,360,6138.0,6138.0,Sutter Davis Hospital,2019
121,20000095,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR NONOR,360,2834.0,2834.0,Sutter Davis Hospital,2019
122,20000096,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,2834.0,2834.0,Sutter Davis Hospital,2019
123,20000097,HCHG SURG LVL 3 MCAL 1ST HR NONOR,360,6381.0,6381.0,Sutter Davis Hospital,2019
124,20000098,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR NONOR,360,3278.0,3278.0,Sutter Davis Hospital,2019
125,20000099,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,3278.0,3278.0,Sutter Davis Hospital,2019
126,20000100,HCHG SURG LVL 4 MCAL 1ST HR NONOR,360,9378.0,9378.0,Sutter Davis Hospital,2019
127,20000101,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR NONOR,360,4254.0,4254.0,Sutter Davis Hospital,2019
128,20000102,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,4254.0,4254.0,Sutter Davis Hospital,2019
129,20000103,HCHG SURG LVL 5 MCAL 1ST HR NONOR,360,9379.0,9379.0,Sutter Davis Hospital,2019
130,20000104,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR NONOR,360,5362.0,5362.0,Sutter Davis Hospital,2019
131,20000105,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,5362.0,5362.0,Sutter Davis Hospital,2019
132,20000111,HCHG SURG LVL 1 MCAL 1ST HR,360,4740.0,4740.0,Sutter Davis Hospital,2019
133,20000112,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF,360,1952.0,1952.0,Sutter Davis Hospital,2019
134,20000113,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR,360,1952.0,1952.0,Sutter Davis Hospital,2019
135,20000211,HCHG SURG LVL 2 MCAL 1ST HR,360,6301.0,6301.0,Sutter Davis Hospital,2019
136,20000212,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR,360,2494.0,2494.0,Sutter Davis Hospital,2019
137,20000213,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR,360,2494.0,2494.0,Sutter Davis Hospital,2019
138,20000311,HCHG SURG LVL 3 MCAL 1ST HR,360,8239.0,8239.0,Sutter Davis Hospital,2019
139,20000312,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR,360,3218.0,3218.0,Sutter Davis Hospital,2019
140,20000313,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR,360,3218.0,3218.0,Sutter Davis Hospital,2019
141,20000411,HCHG SURG LVL 4 MCAL 1ST HR,360,12026.0,12026.0,Sutter Davis Hospital,2019
142,20000412,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR,360,4006.0,4006.0,Sutter Davis Hospital,2019
143,20000413,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR,360,4006.0,4006.0,Sutter Davis Hospital,2019
144,20000511,HCHG SURG LVL 5 MCAL 1ST HR,360,14862.0,14862.0,Sutter Davis Hospital,2019
145,20000512,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR,360,5356.0,5356.0,Sutter Davis Hospital,2019
146,20000513,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR,360,5356.0,5356.0,Sutter Davis Hospital,2019
147,20000641,HCHG INTERDISCAL PERQ ASPIR DX,361,1941.0,1941.0,Sutter Davis Hospital,2019
148,20000660,HCHG ABORTED/DISCONTINUED CASE ENDO,750,510.0,510.0,Sutter Davis Hospital,2019
149,20000673,HCHG ENDOSCOPY RESPIRATORY DIAGNOSTIC,361,1694.0,1694.0,Sutter Davis Hospital,2019
150,20000674,HCHG ENDOSCOPY RESPIRATORY PLUS 1 INTERVENTION,361,3393.0,3393.0,Sutter Davis Hospital,2019
151,20000675,HCHG ENDOSCOPY RESPIRATORY DX PLUS 2 INTERVENTIONS,361,5065.0,5065.0,Sutter Davis Hospital,2019
152,20000676,HCHG ENDOSCOPY RESPIRATORY DX PLUS 3/MORE INTERVENTIONS,361,6880.0,6880.0,Sutter Davis Hospital,2019
153,20000708,HCHG PARACENTSIS ABD NO IM,361,1974.0,1974.0,Sutter Davis Hospital,2019
154,20000710,HCHG INJ PV FACET W IMAGE GUIDANCE C/T 1 LVL BIL,361,4550.0,4550.0,Sutter Davis Hospital,2019
155,20100005,HCHG CYSTOMETROGRAM W/VP,361,1383.0,1383.0,Sutter Davis Hospital,2019
156,20200034,HCHG REPLACE G/C TUBE PERC,361,1961.0,1961.0,Sutter Davis Hospital,2019
157,20200035,HCHG ENDOSCOPY GI DIAGNOSTIC,750,2097.0,2097.0,Sutter Davis Hospital,2019
158,20200036,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 1 INTERVENTION,750,3302.0,3302.0,Sutter Davis Hospital,2019
159,20200037,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 2 INTERVENTIONS,750,4974.0,4974.0,Sutter Davis Hospital,2019
160,20200038,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 3/MORE INTERVENTIONS,750,6701.0,6701.0,Sutter Davis Hospital,2019
161,20200050,HCHG GI WIRELESS CAPSULE MEASURE,750,1447.0,1447.0,Sutter Davis Hospital,2019
162,20300002,HCHG INJECTION PV FACET C/T 1 LVL,361,3033.0,3033.0,Sutter Davis Hospital,2019
163,20300005,HCHG INJECTION PV FACET C/T 3 LVL,361,1536.0,1536.0,Sutter Davis Hospital,2019
164,20300006,HCHG INJECTION FACET L/S 1 LVL,361,2814.0,2814.0,Sutter Davis Hospital,2019
165,20300007,HCHG INJECTION FACET L/S 3 LVL,361,1405.0,1405.0,Sutter Davis Hospital,2019
166,20300008,"HCHG BRONCH W TRANSBRONCH LUNG BX, SNGLE LOBE",361,4642.0,4642.0,Sutter Davis Hospital,2019
167,20400001,HCHG LITHOTRIPSY ESWL,790,16392.0,16392.0,Sutter Davis Hospital,2019
168,20500021,HCHG STANDARD GENERAL ANESTHESIA 3 HOURS OR LESS,370,2802.0,2802.0,Sutter Davis Hospital,2019
169,20500022,HCHG STANDARD GENERAL ANESTHESIA MORE THAN 3 HOURS,370,8176.0,8176.0,Sutter Davis Hospital,2019
170,20500023,HCHG COMPLEX GENERAL ANESTHESIA 3 HOURS OR LESS,370,4821.0,4821.0,Sutter Davis Hospital,2019
171,20500024,HCHG COMPLEX GENERAL ANESTHESIA MORE THAN 3 HOURS,370,10648.0,10648.0,Sutter Davis Hospital,2019
172,20500025,HCHG MONITORED ANESTHESIA CARE/REGIONAL ANESTHESIA,370,2155.0,2155.0,Sutter Davis Hospital,2019
173,20500032,HCHG MOD SED SAME MD/QHP LT 5 YRS,370,2030.0,2030.0,Sutter Davis Hospital,2019
174,20500033,HCHG MOD SED SAME MD/QHP GT 5 YRS,370,416.0,416.0,Sutter Davis Hospital,2019
175,20500035,HCHG MOD SED OTH MD/QHP LT 5 YRS,370,424.0,424.0,Sutter Davis Hospital,2019
176,20500036,HCHG MOD SED OTH MD/QHP GT 5 YRS,370,529.0,529.0,Sutter Davis Hospital,2019
177,20500038,HCHG MOD SED ENDO SAME MD/QHP GT 5YRS,370,416.0,416.0,Sutter Davis Hospital,2019
178,20600000,HCHG PACU COMPLEX ADDITIONAL 15 MINUTES,710,704.0,704.0,Sutter Davis Hospital,2019
179,20600001,HCHG PACU COMPLEX FIRST 30 MINUTES,710,1877.0,1877.0,Sutter Davis Hospital,2019
180,20600002,HCHG PACU STANDARD LEVEL 1 ADDITIONAL 15 MINUTES,710,315.0,315.0,Sutter Davis Hospital,2019
181,20600003,HCHG PACU STANDARD LEVEL 1 FIRST 30 MINUTES,710,834.0,834.0,Sutter Davis Hospital,2019
182,20600004,HCHG PACU STANDARD LEVEL 2 ADDL 15 MINUTES,710,450.0,450.0,Sutter Davis Hospital,2019
183,20600005,HCHG PACU STANDARD LEVEL 2 FIRST 30 MINUTES,710,1128.0,1128.0,Sutter Davis Hospital,2019
184,20600013,HCHG CARDIOVERSION ELECTRIC EXTERNAL,940,2612.0,2612.0,Sutter Davis Hospital,2019
185,21000004,HCHG DRAINAGE ABSCESS SIMPLE/SINGLE,361,714.0,710.0,Sutter Davis Hospital,2019
186,21000005,HCHG DRAINAGE ABSCESS COMPLICATED MULTIPLE,361,1185.0,1185.0,Sutter Davis Hospital,2019
187,21000007,HCHG HEMATOMA EVACUATION,361,4156.0,4156.0,Sutter Davis Hospital,2019
188,21000008,"HCHG ASPIRATION OF ABSCESS, HEMATOMA, CYST",361,696.0,696.0,Sutter Davis Hospital,2019
189,21000024,HCHG SIMPLE REPAIR WOUND 2.5CM OR LESS,361,694.0,694.0,Sutter Davis Hospital,2019
190,21000039,HCHG ASPIRATION BREAST CYST,361,1231.0,1231.0,Sutter Davis Hospital,2019
191,21000040,HCHG ASPIRATION BREAST CYST EACH ADDITIONAL CYST,361,611.0,611.0,Sutter Davis Hospital,2019
192,21000042,HCHG BIOPSY BREAST PERCUTANEOUS W/O IMAGING,361,2246.0,2246.0,Sutter Davis Hospital,2019
193,21000049,HCHG BIOPSY MUSCLE,361,2744.0,2744.0,Sutter Davis Hospital,2019
194,21000050,HCHG BIOPSY BONE SUPERFICIAL,361,2563.0,2563.0,Sutter Davis Hospital,2019
195,21000051,HCHG BIOPSY BONE DEEP,361,4012.0,4012.0,Sutter Davis Hospital,2019
196,21000052,HCHG INJECTION SINOGRAM,361,996.0,996.0,Sutter Davis Hospital,2019
197,21000053,HCHG INJECTION TENDON SHEATH OR LIGAMENT SINGLE,361,811.0,676.0,Sutter Davis Hospital,2019
198,21000054,HCHG INJECTION TRIGGER POINT 1 TO 2 MUSCLES,361,1090.0,1090.0,Sutter Davis Hospital,2019
199,21000055,HCHG INJECTION TRIGGER POINT GREATER THAN 2  MUSCLES,361,901.0,901.0,Sutter Davis Hospital,2019
200,21000057,HCHG DRAIN/INJ INTERMEDIATE JOINT/BURSA W/O US,361,940.0,940.0,Sutter Davis Hospital,2019
201,21000059,HCHG INJECTION OR ASPIRATION GANGLION CYST,361,836.0,836.0,Sutter Davis Hospital,2019
202,21000062,HCHG BIOPSY SOFT TISSUE NECK,361,4412.0,4412.0,Sutter Davis Hospital,2019
203,21000072,HCHG INJECTION ARTHROGRAM ELBOW,361,1682.0,1682.0,Sutter Davis Hospital,2019
204,21000073,HCHG INJECTION ARTHROGRAM WRIST,361,675.0,675.0,Sutter Davis Hospital,2019
205,21000075,HCHG BIOPSY SOFT TISSUE HIP/PELVIS AREA SUPERFICIAL,361,5907.0,5907.0,Sutter Davis Hospital,2019
206,21000076,HCHG BIOPSY SOFT TISSUE HIP/PELVIS AREA DEEP,361,2119.0,2119.0,Sutter Davis Hospital,2019
207,21000078,HCHG INJECTION ARTHROGRAM HIP WITH ANESTHESIA,361,1866.0,1866.0,Sutter Davis Hospital,2019
208,21000079,HCHG BIOPSY SOFT TISSUE KNEE OR THIGH,361,1829.0,1829.0,Sutter Davis Hospital,2019
209,21000094,HCHG INTUBATION ENDOTRACHEAL,361,1107.0,1107.0,Sutter Davis Hospital,2019
210,21000095,HCHG TRACHEOSTOMY TUBE CHANGE,361,951.0,951.0,Sutter Davis Hospital,2019
211,21000103,HCHG INSERTION PLEURAL CATHETER,361,7231.0,7231.0,Sutter Davis Hospital,2019
212,21000106,HCHG BIOPSY PLEURA,361,2544.0,2544.0,Sutter Davis Hospital,2019
213,21000113,HCHG TEMPORARY PACER INSERTION SINGLE,361,10214.0,10214.0,Sutter Davis Hospital,2019
214,21000168,HCHG INJECTION PSEUDOANEURYSM,361,1522.0,1522.0,Sutter Davis Hospital,2019
215,21000170,HCHG INTRODUCTION CATH SUPERIOR OR INFERIOR VENA CAVA,361,3767.0,3767.0,Sutter Davis Hospital,2019
216,21000180,HCHG SELECTIVE CATH AORTA TRANSLUMBAR,361,3008.0,3008.0,Sutter Davis Hospital,2019
217,21000193,HCHG SELECTIVE CATH PORTAL VEIN ANY METHOD,361,2665.0,2665.0,Sutter Davis Hospital,2019
218,21000195,HCHG PHOTOPHERESIS,361,9202.0,9202.0,Sutter Davis Hospital,2019
219,21000197,HCHG DECLOT VASCULAR DEVICE WITH THROMBOLYTIC,361,694.0,694.0,Sutter Davis Hospital,2019
220,21000198,HCHG CENTRAL VENOUS CATH INSERTION NON-TUNNELED LESS THAN 5YR,361,1212.0,1212.0,Sutter Davis Hospital,2019
221,21000199,HCHG CENTRAL VENOUS CATH INSERTION NON-TUNNELED 5YR OR OLDER,361,2874.0,2874.0,Sutter Davis Hospital,2019
222,21000200,HCHG CV CATHETER INSERTION TUNNELED WITHOUT PORT LESS THAN 5 YR,361,6500.0,6500.0,Sutter Davis Hospital,2019
223,21000201,HCHG CV CATHETER INSERTION TUNNELED WITHOUT PORT 5 YR OR OLDER,361,8575.0,8575.0,Sutter Davis Hospital,2019
224,21000202,HCHG CENTRAL VENOUS CATHETER INSERTION TUNNELED WITH PORT LESS THAN 5 YR,361,9998.0,9998.0,Sutter Davis Hospital,2019
225,21000203,HCHG CENTRAL VENOUS CATHETER INSERTION TUNNELED WITH PORT 5 YR OR OLDER,361,9486.0,9486.0,Sutter Davis Hospital,2019
226,21000208,HCHG PICC INSERTION WITH PORT LESS THAN 5 YR,361,7532.0,7532.0,Sutter Davis Hospital,2019
227,21000209,HCHG PICC INSERTION WITH PORT 5 YR OR OLDER,361,7980.0,7980.0,Sutter Davis Hospital,2019
