,EAP,Description,Revenue Code,Inpatient Price,Outpatient Price,Hospital,Year
128,21000234,HCHG THROMBECTOMY ARTERIAL INITIAL,361,13951.0,13951.0,Menlo Park Surgical Hospital,2019
129,21000235,HCHG THROMBECTOMY ARTERIAL SECOND AND SUBSEQUENT VESSELS IN SAME VASCULAR FAMILY,361,6817.0,6817.0,Menlo Park Surgical Hospital,2019
130,21000236,HCHG THROMBCTMY SCNDRY PRC W FLUORO/INJ ADD ON,361,11004.0,11004.0,Menlo Park Surgical Hospital,2019
131,21000399,HCHG INJECTION BLOOD PATCH,361,2732.0,2732.0,Menlo Park Surgical Hospital,2019
132,21000400,"HCHG INJECTION NERVE BLOCK CERVICAL, THORACIC",361,3940.0,3940.0,Menlo Park Surgical Hospital,2019
133,21000415,HCHG NEUROSTIMULATOR LEAD INSERTION EPIDURAL,361,12115.0,12115.0,Menlo Park Surgical Hospital,2019
134,21000419,HCHG INJECTION NERVE OCCIPITAL,361,1294.0,1294.0,Menlo Park Surgical Hospital,2019
135,21000421,HCHG INJECTION NERVE BRACHIAL PLEXUS SINGLE,361,2480.0,2480.0,Menlo Park Surgical Hospital,2019
136,21000422,HCHG INJECTION NERVE AXILLARY,361,1304.0,1304.0,Menlo Park Surgical Hospital,2019
137,21000425,HCHG INJECTION NERVE INTERCOSTAL MULTIPLE,361,3419.0,3419.0,Menlo Park Surgical Hospital,2019
138,21000426,HCHG INJECTION NERVE ILIOINGUINAL,361,1884.0,1884.0,Menlo Park Surgical Hospital,2019
139,21000427,HCHG INJECTION NERVE BLOCK SCIATIC SINGLE,361,2900.0,2900.0,Menlo Park Surgical Hospital,2019
140,21000429,HCHG INJECTION NERVE BLOCK PERIPHERAL,361,1307.0,1307.0,Menlo Park Surgical Hospital,2019
141,21000434,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC 1 LVL,361,3880.0,3880.0,Menlo Park Surgical Hospital,2019
142,21000435,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC EA LV,361,1266.0,1266.0,Menlo Park Surgical Hospital,2019
143,21000436,HCHG INJS ANES/STRD W/IMG TFRML EDRL LMBR/SAC 1 LVL,361,3768.0,3768.0,Menlo Park Surgical Hospital,2019
144,21000437,HCHG INJS ANES&STRD W/IMG TFRML EDRL LMBR/SAC EA LV,361,1756.0,1756.0,Menlo Park Surgical Hospital,2019
145,21000495,HCHG INJECTION SACROILIAC JOINT ANESTHESIA OR STEROID,361,3646.0,3646.0,Menlo Park Surgical Hospital,2019
146,21000614,HCHG ABORTED/DISCONTINUED CASE NON OR,361,386.0,386.0,Menlo Park Surgical Hospital,2019
147,21000641,HCHG INJ INTER CERVICAL/THORACIC EPID WO IMAGE,361,2768.0,2768.0,Menlo Park Surgical Hospital,2019
148,21000642,HCHG INJ INTER CERVICAL/THORACIC EPID W IMAGE,361,3816.0,3816.0,Menlo Park Surgical Hospital,2019
149,21000643,HCHG INJ INTER LUMBAR/SACRAL EPID WO IMAGE,361,4047.0,4047.0,Menlo Park Surgical Hospital,2019
150,21000644,HCHG INJ INTER LUMBAR/SACRAL EPID W IMAGE,361,3629.0,3629.0,Menlo Park Surgical Hospital,2019
151,30000047,HCHG IJ SI JNT ANES/ST W/GD BILAT,361,5469.0,5469.0,Menlo Park Surgical Hospital,2019
152,30000204,HCHG PERQ DEV BREAST 1ST US IMAG,361,2124.0,2124.0,Menlo Park Surgical Hospital,2019
153,30000244,HCHG XR SPECIMEN SURGICAL,320,879.0,879.0,Menlo Park Surgical Hospital,2019
154,30000355,HCHG BX BREAST 1ST LESION STRTCTC LT,361,5631.0,5631.0,Menlo Park Surgical Hospital,2019
155,30000488,HCHG INJ PV FACET W IMAGE GUIDANCE L/ST 1 LVL BIL,361,4484.0,4484.0,Menlo Park Surgical Hospital,2019
156,30045059,HCHG IR ANGIO EXTREM BILAT,323,7855.0,7855.0,Menlo Park Surgical Hospital,2019
157,30045090,HCHG XR EMBOL TRANSCATH,320,11584.0,11584.0,Menlo Park Surgical Hospital,2019
158,30045092,HCHG ANGIOGRAPHY CATH F/U TRANSCATH TX NO THROMBYLSIS,323,2599.0,2599.0,Menlo Park Surgical Hospital,2019
159,30045128,HCHG FLUORO CVC PLACE REPLACE REMOVE,320,1562.0,1562.0,Menlo Park Surgical Hospital,2019
160,30045685,HCHG INJECTION PV FACET C/T 2 LVL,361,1622.0,1622.0,Menlo Park Surgical Hospital,2019
161,30045686,HCHG INJECTION PV FACET W IMAGE GUIDANCE L/S 2ND LVL,361,1542.0,1542.0,Menlo Park Surgical Hospital,2019
162,30045691,HCHG IR ANGIO EXT UNI LT,323,7248.0,7248.0,Menlo Park Surgical Hospital,2019
163,30045692,HCHG IR ANGIO EXT UNI RT,323,7248.0,7248.0,Menlo Park Surgical Hospital,2019
164,30045718,HCHG INS CATH REN ART 1ST BI,361,10635.0,10635.0,Menlo Park Surgical Hospital,2019
165,30045722,HCHG INS CATH REN ART 2ND+ BILAT,361,25497.0,25497.0,Menlo Park Surgical Hospital,2019
166,30045816,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THR 1 LV BIL,361,5820.0,5820.0,Menlo Park Surgical Hospital,2019
167,30900036,HCHG MECH REMVL PERICATH OBST MATERIAL CV DVC,320,1228.0,1228.0,Menlo Park Surgical Hospital,2019
168,32000001,HCHG CA CARDIOVERSION ELECTRIC EXTERNAL,480,3014.0,3014.0,Menlo Park Surgical Hospital,2019
169,32000003,HCHG EKG 12 LEAD TRACING ONLY,730,471.0,261.0,Menlo Park Surgical Hospital,2019
170,32000020,HCHG ECHO TRANSESOPHAGEAL,483,3938.0,3938.0,Menlo Park Surgical Hospital,2019
171,32000024,HCHG CA ECHO DOPPLER COLOR FLOW,483,891.0,420.0,Menlo Park Surgical Hospital,2019
172,32000032,HCHG CA CPR,480,1743.0,1743.0,Menlo Park Surgical Hospital,2019
173,33000046,HCHG PEP THERAPY,412,440.0,440.0,Menlo Park Surgical Hospital,2019
174,33050024,HCHG CO2 DETERMINATION/ETCO2 INITIAL,460,588.0,588.0,Menlo Park Surgical Hospital,2019
175,33050033,HCHG ARTERIAL PUNCTURE,410,255.0,255.0,Menlo Park Surgical Hospital,2019
176,33050036,HCHG AEROSOL TX INITIAL,412,418.0,418.0,Menlo Park Surgical Hospital,2019
177,40900014,HCHG CORE NATRIURETIC PEPTIDE,301,489.0,489.0,Menlo Park Surgical Hospital,2019
178,40900015,HCHG CORE CHOLESTEROL,301,94.0,86.0,Menlo Park Surgical Hospital,2019
179,40900025,HCHG CORE TRIGLYCERIDE,301,113.0,87.0,Menlo Park Surgical Hospital,2019
180,40900026,HCHG CORE PROTN ELECTRO UR,301,142.0,142.0,Menlo Park Surgical Hospital,2019
181,40900027,HCHG CORE VZV AB IGG,302,74.0,58.0,Menlo Park Surgical Hospital,2019
182,40900028,HCHG CORE VZV AB IGM,302,74.0,58.0,Menlo Park Surgical Hospital,2019
183,40900042,HCHG CORE VITAMIN D 25HYDROXY,301,235.0,235.0,Menlo Park Surgical Hospital,2019
184,40900045,HCHG CORE CARDIOLIPIN IGA AB,302,33.0,33.0,Menlo Park Surgical Hospital,2019
185,40900046,HCHG CORE CARDIOLIPIN IGG AB,302,33.0,33.0,Menlo Park Surgical Hospital,2019
186,40900047,HCHG CORE CARDIOLIPIN IGM AB,302,33.0,33.0,Menlo Park Surgical Hospital,2019
187,40900048,HCHG CORE C REACTIVE PROTEIN,302,132.0,89.0,Menlo Park Surgical Hospital,2019
188,40900051,HCHG CORE BETA HCG QUAN,301,303.0,243.0,Menlo Park Surgical Hospital,2019
189,40900052,HCHG CORE INSULIN,301,247.0,129.0,Menlo Park Surgical Hospital,2019
190,40900076,HCHG CORE IGE,301,131.0,95.0,Menlo Park Surgical Hospital,2019
191,40900086,HCHG CORE TISSUE HOMOGENIZATION,306,90.0,90.0,Menlo Park Surgical Hospital,2019
192,40900087,HCHG CORE CULT TYP AGGL,306,91.0,91.0,Menlo Park Surgical Hospital,2019
193,40900104,HCHG CORE AFB CULT,306,151.0,151.0,Menlo Park Surgical Hospital,2019
194,40900106,HCHG CORE ALBUMIN SERUM/PLASMA/BLD,301,79.0,79.0,Menlo Park Surgical Hospital,2019
195,40900107,HCHG CORE AST (SGOT),301,88.0,71.0,Menlo Park Surgical Hospital,2019
196,40900108,HCHG CORE ALT (SGPT),301,217.0,75.0,Menlo Park Surgical Hospital,2019
197,40900109,HCHG CORE ALK PHOSPHATASE,301,85.0,63.0,Menlo Park Surgical Hospital,2019
198,40900110,HCHG CORE ANA (ANTI NUCLEAR AB),302,105.0,88.0,Menlo Park Surgical Hospital,2019
199,40900112,HCHG CORE ASO SCRN,302,82.0,82.0,Menlo Park Surgical Hospital,2019
200,40900113,HCHG CORE AT3 ACTIVITY,305,205.0,205.0,Menlo Park Surgical Hospital,2019
201,40900115,HCHG CORE VITAMIN B12,301,181.0,151.0,Menlo Park Surgical Hospital,2019
202,40900117,HCHG CORE BILIRUBIN DIRECT,301,101.0,101.0,Menlo Park Surgical Hospital,2019
203,40900118,HCHG CORE BILIRUBIN TOTAL,301,190.0,83.0,Menlo Park Surgical Hospital,2019
204,40900119,HCHG CORE BASIC METBLC PNL TOTAL CA,301,231.0,170.0,Menlo Park Surgical Hospital,2019
205,40900120,HCHG CORE UREA NITROGEN QUANTITATIVE,301,80.0,67.0,Menlo Park Surgical Hospital,2019
206,40900123,HCHG CORE CA 125,302,221.0,221.0,Menlo Park Surgical Hospital,2019
207,40900127,HCHG CORE CALCIUM,301,86.0,74.0,Menlo Park Surgical Hospital,2019
208,40900128,HCHG CORE CEA,301,251.0,209.0,Menlo Park Surgical Hospital,2019
209,40900129,HCHG CORE CERULOPLASMIN,301,109.0,109.0,Menlo Park Surgical Hospital,2019
210,40900132,HCHG CORE CHLORIDE,301,80.0,80.0,Menlo Park Surgical Hospital,2019
211,40900133,HCHG CORE COMPR MET PNL,301,340.0,198.0,Menlo Park Surgical Hospital,2019
212,40900135,HCHG CORE CREATININE,301,88.0,78.0,Menlo Park Surgical Hospital,2019
213,40900143,HCHG CORE EBV AB EARLY AG,302,95.0,95.0,Menlo Park Surgical Hospital,2019
214,40900144,HCHG CORE EBV VCA AB IGG,302,167.0,167.0,Menlo Park Surgical Hospital,2019
215,40900145,HCHG CORE EBV VCA AB IGM,302,167.0,167.0,Menlo Park Surgical Hospital,2019
216,40900146,HCHG CORE EBV AB EBNA,302,125.0,125.0,Menlo Park Surgical Hospital,2019
217,40900147,HCHG CORE IRON,301,95.0,87.0,Menlo Park Surgical Hospital,2019
218,40900148,HCHG CORE FERRITIN,301,177.0,144.0,Menlo Park Surgical Hospital,2019
219,40900150,HCHG CORE FOLATE,301,177.0,148.0,Menlo Park Surgical Hospital,2019
220,40900153,HCHG CORE GGT,301,223.0,94.0,Menlo Park Surgical Hospital,2019
221,40900154,HCHG CORE GLUCOSE,301,82.0,61.0,Menlo Park Surgical Hospital,2019
222,40900156,HCHG CORE HAPTOGLOBIN QN,301,363.0,363.0,Menlo Park Surgical Hospital,2019
223,40900157,HCHG CORE HOMOCYSTINE,301,266.0,266.0,Menlo Park Surgical Hospital,2019
224,40900163,HCHG CORE IGG,301,66.0,66.0,Menlo Park Surgical Hospital,2019
225,40900166,HCHG CORE IGA,301,66.0,66.0,Menlo Park Surgical Hospital,2019
