,EAP,Description,Revenue Code,Inpatient Price,Outpatient Price,Hospital,Year
28,17000119,HCHG PT THERAPEUTIC EXERCISE EA 15 MIN,420,176.0,176.0,Sutter Maternity & Surgery Center,2019
29,17000120,HCHG PT NEUROMUSCULAR REEDUCATION EA 15 MIN,420,170.0,170.0,Sutter Maternity & Surgery Center,2019
30,17000121,HCHG PT AQUATIC THERAPY EA 15 MIN,420,159.0,159.0,Sutter Maternity & Surgery Center,2019
31,17000122,HCHG PT GAIT TRAINING EA 15 MIN,420,156.0,156.0,Sutter Maternity & Surgery Center,2019
32,17000124,HCHG PT MANUAL THERAPY EA 15 MIN,420,166.0,162.0,Sutter Maternity & Surgery Center,2019
33,17000126,HCHG PT THERAPEUTIC ACTIVITY EA 15 MIN,420,169.0,169.0,Sutter Maternity & Surgery Center,2019
34,17000129,HCHG PT ADL TRAINING EA 15 MIN,420,172.0,172.0,Sutter Maternity & Surgery Center,2019
35,17000130,HCHG PT COMMUNITY REINTEGRATION EA 15 MIN,420,149.0,149.0,Sutter Maternity & Surgery Center,2019
36,17000131,HCHG PT WHEELCHAIR TRAINING EA 15 MIN,420,152.0,152.0,Sutter Maternity & Surgery Center,2019
37,17000141,HCHG PT ORTHOTIC TRAINING INITIAL EA 15 MIN,420,152.0,152.0,Sutter Maternity & Surgery Center,2019
38,17000142,HCHG PT PROSTHETIC TRAINING INITIAL EA 15 MIN,420,188.0,188.0,Sutter Maternity & Surgery Center,2019
39,17000568,HCHG PT EVAL LOW COMPLEXITY,424,337.0,337.0,Sutter Maternity & Surgery Center,2019
40,17000572,HCHG OT EVAL LOW COMPLEXITY,434,371.0,371.0,Sutter Maternity & Surgery Center,2019
41,17000608,HCHG PT EVAL MOD COMPLEXITY,424,386.0,386.0,Sutter Maternity & Surgery Center,2019
42,17000609,HCHG PT EVAL HIGH COMPLEXITY,424,504.0,504.0,Sutter Maternity & Surgery Center,2019
43,17500085,HCHG AD EVOKED AUDITORY TEST QUAL,470,504.0,504.0,Sutter Maternity & Surgery Center,2019
44,20000003,HCHG ABORTED/DISCONTIUNUED CASE OR,360,2313.0,2313.0,Sutter Maternity & Surgery Center,2019
45,20000005,HCHG SURG LVL 1 ADDL 15 MIN,360,1087.0,1087.0,Sutter Maternity & Surgery Center,2019
46,20000006,HCHG SURG LVL 1 FIRST 30 MIN,360,2855.0,2855.0,Sutter Maternity & Surgery Center,2019
47,20000007,HCHG SURG LVL 2 ADDL 15 MIN,360,1436.0,1436.0,Sutter Maternity & Surgery Center,2019
48,20000008,HCHG SURG LVL 2 FIRST 30 MIN,360,3597.0,3597.0,Sutter Maternity & Surgery Center,2019
49,20000009,HCHG SURG LVL 3 ADDL 15 MIN,360,1635.0,1635.0,Sutter Maternity & Surgery Center,2019
50,20000010,HCHG SURG LVL 3 FIRST 30 MIN,360,4688.0,4688.0,Sutter Maternity & Surgery Center,2019
51,20000011,HCHG SURG LVL 4 ADDL 15 MIN,360,1870.0,1870.0,Sutter Maternity & Surgery Center,2019
52,20000012,HCHG SURG LVL 4 FIRST 30 MIN,360,7487.0,7487.0,Sutter Maternity & Surgery Center,2019
53,20000013,HCHG SURG LVL 5 ADDL 15 MIN,360,2499.0,2499.0,Sutter Maternity & Surgery Center,2019
54,20000014,HCHG SURG LVL 5 FIRST 30 MIN,360,8874.0,8874.0,Sutter Maternity & Surgery Center,2019
55,20000111,HCHG SURG LVL 1 MCAL 1ST HR,360,5029.0,5029.0,Sutter Maternity & Surgery Center,2019
56,20000112,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF,360,2174.0,2174.0,Sutter Maternity & Surgery Center,2019
57,20000113,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR,360,2174.0,2174.0,Sutter Maternity & Surgery Center,2019
58,20000211,HCHG SURG LVL 2 MCAL 1ST HR,360,6469.0,6469.0,Sutter Maternity & Surgery Center,2019
59,20000212,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR,360,2872.0,2872.0,Sutter Maternity & Surgery Center,2019
60,20000213,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR,360,2872.0,2872.0,Sutter Maternity & Surgery Center,2019
61,20000311,HCHG SURG LVL 3 MCAL 1ST HR,360,7958.0,7958.0,Sutter Maternity & Surgery Center,2019
62,20000312,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR,360,3270.0,3270.0,Sutter Maternity & Surgery Center,2019
63,20000313,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR,360,3270.0,3270.0,Sutter Maternity & Surgery Center,2019
64,20000411,HCHG SURG LVL 4 MCAL 1ST HR,360,11227.0,11227.0,Sutter Maternity & Surgery Center,2019
65,20000412,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR,360,3740.0,3740.0,Sutter Maternity & Surgery Center,2019
66,20000413,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR,360,3740.0,3740.0,Sutter Maternity & Surgery Center,2019
67,20000511,HCHG SURG LVL 5 MCAL 1ST HR,360,13872.0,13872.0,Sutter Maternity & Surgery Center,2019
68,20000512,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR,360,4998.0,4998.0,Sutter Maternity & Surgery Center,2019
69,20000513,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR,360,4998.0,4998.0,Sutter Maternity & Surgery Center,2019
70,20000660,HCHG ABORTED/DISCONTINUED CASE ENDO,750,542.0,542.0,Sutter Maternity & Surgery Center,2019
71,20000674,HCHG ENDOSCOPY RESPIRATORY PLUS 1 INTERVENTION,361,3603.0,3603.0,Sutter Maternity & Surgery Center,2019
72,20000675,HCHG ENDOSCOPY RESPIRATORY DX PLUS 2 INTERVENTIONS,361,5379.0,5379.0,Sutter Maternity & Surgery Center,2019
73,20000676,HCHG ENDOSCOPY RESPIRATORY DX PLUS 3/MORE INTERVENTIONS,361,7306.0,7306.0,Sutter Maternity & Surgery Center,2019
74,20000710,HCHG INJ PV FACET W IMAGE GUIDANCE C/T 1 LVL BIL,361,4832.0,4832.0,Sutter Maternity & Surgery Center,2019
75,20200035,HCHG ENDOSCOPY GI DIAGNOSTIC,750,2226.0,2226.0,Sutter Maternity & Surgery Center,2019
76,20200036,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 1 INTERVENTION,750,3506.0,3506.0,Sutter Maternity & Surgery Center,2019
77,20200037,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 2 INTERVENTIONS,750,5281.0,5281.0,Sutter Maternity & Surgery Center,2019
78,20200038,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 3/MORE INTERVENTIONS,750,7115.0,7115.0,Sutter Maternity & Surgery Center,2019
79,20300000,HCHG INJ FACET L/S 2 LVL,511,1542.0,1542.0,Sutter Maternity & Surgery Center,2019
80,20300002,HCHG INJECTION PV FACET C/T 1 LVL,361,3221.0,3221.0,Sutter Maternity & Surgery Center,2019
81,20300004,HCHG IJ PV FACET C/T 2 LVLL,511,1622.0,1622.0,Sutter Maternity & Surgery Center,2019
82,20300005,HCHG INJECTION PV FACET C/T 3 LVL,361,1631.0,1631.0,Sutter Maternity & Surgery Center,2019
83,20300006,HCHG INJECTION FACET L/S 1 LVL,361,2989.0,2989.0,Sutter Maternity & Surgery Center,2019
84,20300007,HCHG INJECTION FACET L/S 3 LVL,361,1491.0,1491.0,Sutter Maternity & Surgery Center,2019
85,20300009,HCHG DRAIN/INJ SMALL JOINT/BURSA W/O US,511,1014.0,762.0,Sutter Maternity & Surgery Center,2019
86,20300010,HCHG DRAIN/INJ INTERMEDIATE JOINT/BURSA W/O US,511,940.0,940.0,Sutter Maternity & Surgery Center,2019
87,20300011,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US,511,1172.0,996.0,Sutter Maternity & Surgery Center,2019
88,20300012,HCHG INJ BLOOD PATCH,511,2732.0,2732.0,Sutter Maternity & Surgery Center,2019
89,20300013,HCHG INJ DISKOGRAM LUMB,511,2511.0,2511.0,Sutter Maternity & Surgery Center,2019
90,20300014,HCHG INJ DISKOGRAM CERV,511,2420.0,2420.0,Sutter Maternity & Surgery Center,2019
91,20300019,HCHG ANLZE INFSN PUMP WO REPRO,511,1225.0,1225.0,Sutter Maternity & Surgery Center,2019
92,20300020,HCHG ANLZE INFSN PUMP W REPROG,511,897.0,897.0,Sutter Maternity & Surgery Center,2019
93,20300021,HCHG INJ NRV BLK PERIPH,511,1307.0,1307.0,Sutter Maternity & Surgery Center,2019
94,20300022,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC 1 LVL,511,3880.0,3880.0,Sutter Maternity & Surgery Center,2019
95,20300023,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC EA LV,511,1266.0,1266.0,Sutter Maternity & Surgery Center,2019
96,20300024,HCHG INJS ANES/STRD W/IMG TFRML EDRL LMBR/SAC 1 LVL,511,3768.0,3768.0,Sutter Maternity & Surgery Center,2019
97,20300025,HCHG INJS ANES&STRD IMG TFRML EDRL LMBR/SAC EA LV,511,1756.0,1756.0,Sutter Maternity & Surgery Center,2019
98,20300026,HCHG INJ PV FACET C/T 1 LVL,511,3221.0,3221.0,Sutter Maternity & Surgery Center,2019
99,20300027,HCHG INJ TENDON SHEATH OR LIGAMENT SINGLE BILAT,511,1216.0,1014.0,Sutter Maternity & Surgery Center,2019
100,20300028,HCHG DESTRUCT TRIG NRV,511,3663.0,3663.0,Sutter Maternity & Surgery Center,2019
101,20300029,HCHG DESTRUCT INTERCOSTAL NRV,511,4016.0,4016.0,Sutter Maternity & Surgery Center,2019
102,20300034,HCHG DESTRUCT NRV PUDENDAL,511,2202.0,2202.0,Sutter Maternity & Surgery Center,2019
103,20300035,HCHG INJ SI JNT ARTHROGRAM,511,2903.0,2903.0,Sutter Maternity & Surgery Center,2019
104,20300036,HCHG INJ SI JNT ANES/STRD,511,3646.0,3646.0,Sutter Maternity & Surgery Center,2019
105,20300037,HCHG DESTROY CERV/THOR FACET JNT,511,4781.0,4781.0,Sutter Maternity & Surgery Center,2019
106,20300038,HCHG DESTR C/TH FACET JNT ADDL,511,2074.0,2074.0,Sutter Maternity & Surgery Center,2019
107,20300039,HCHG DESTR LUMB/SAC FACET JNT,511,4348.0,4348.0,Sutter Maternity & Surgery Center,2019
108,20300040,HCHG DESTR L/S FACET JNT ADDL,511,2094.0,2094.0,Sutter Maternity & Surgery Center,2019
109,20300041,HCHG INJ TRIGGER POINT 1/2 MUSCL,511,1159.0,1159.0,Sutter Maternity & Surgery Center,2019
110,20300042,HCHG INJ TRIGGER PT GT 2 MCL,511,957.0,957.0,Sutter Maternity & Surgery Center,2019
111,20300043,HCHG INJECTION NERVE BLOCK EPIDURAL CERVICAL/THORACIC,511,3620.0,3620.0,Sutter Maternity & Surgery Center,2019
112,20300044,HCHG PERC IMPL NS EL ARRAY EPI,511,12115.0,12115.0,Sutter Maternity & Surgery Center,2019
113,20300045,HCHG INJ NRV OCCIPITAL,511,1294.0,1294.0,Sutter Maternity & Surgery Center,2019
114,20300046,HCHG INJ BRACHIAL PLEX SNGL,511,2480.0,2480.0,Sutter Maternity & Surgery Center,2019
115,20300047,HCHG INJ NRV AXILLARY,511,1304.0,1304.0,Sutter Maternity & Surgery Center,2019
116,20300048,HCHG INJ NRV INTCOSTL MULT,511,3419.0,3419.0,Sutter Maternity & Surgery Center,2019
117,20300049,HCHG INJ NRV ILIOINGUINAL,511,1884.0,1884.0,Sutter Maternity & Surgery Center,2019
118,20300050,HCHG INJ NRV BLK SCTC SNGL,511,2900.0,2900.0,Sutter Maternity & Surgery Center,2019
119,20300051,HCHG INJ PARAVERTEBRAL FACET JOINT C/T 3/MORE LEVEL,511,1631.0,1631.0,Sutter Maternity & Surgery Center,2019
120,20300052,HCHG INJ FACET L/S 3 LVL,511,1491.0,1491.0,Sutter Maternity & Surgery Center,2019
121,20300054,HCHG INJ TND SHEATH/LG,511,811.0,676.0,Sutter Maternity & Surgery Center,2019
122,20300060,HCHG INJECTION NERVE BLOCK CERVICAL SYMPATHETIC,511,3089.0,3089.0,Sutter Maternity & Surgery Center,2019
123,20300062,HCHG INJ NEUR0 EPI LUMB/CAUDAL,511,5535.0,5535.0,Sutter Maternity & Surgery Center,2019
124,20300067,HCHG INJ NRV BLK LUMB THOR,511,3009.0,3009.0,Sutter Maternity & Surgery Center,2019
125,20300068,HCHG DESTRUCT NRV PERIPH,511,4878.0,4878.0,Sutter Maternity & Surgery Center,2019
126,20300069,HCHG INJ PARAVERTEBRAL FACET JOINT C/T 3/MORE LEVEL BIL,511,2446.0,2446.0,Sutter Maternity & Surgery Center,2019
127,20300070,HCHG INJ PV FACET C/T 2 LVL BIL,511,2433.0,2433.0,Sutter Maternity & Surgery Center,2019
128,20300071,HCHG INJ PV FACET C/T 1 LVL BIL,511,4832.0,4832.0,Sutter Maternity & Surgery Center,2019
129,20300072,HCHG INJ NRV OCCIPITAL BIL,511,1941.0,1941.0,Sutter Maternity & Surgery Center,2019
130,20300073,HCHG INJ NRV INTCOSTL MULT BIL,511,5128.0,5128.0,Sutter Maternity & Surgery Center,2019
131,20300074,HCHG INJ NRV ILIOINGUINAL BIL,511,2826.0,2826.0,Sutter Maternity & Surgery Center,2019
132,20300075,HCHG INJ NRV BLK SCTC SNGL BIL,511,4350.0,4350.0,Sutter Maternity & Surgery Center,2019
133,20300076,HCHG INJ NRV BLK PERIPH BIL,511,1960.0,1960.0,Sutter Maternity & Surgery Center,2019
134,20300077,HCHG INJ NRV AXILLARY BIL,511,1956.0,1956.0,Sutter Maternity & Surgery Center,2019
135,20300078,HCHG INJ BRACHIAL PLEX SNGL BIL,511,3720.0,3720.0,Sutter Maternity & Surgery Center,2019
136,20300079,HCHG INJS ANES&STRD IMG TFRML EDRL LMBR/SAC EA LV BIL,511,2634.0,2634.0,Sutter Maternity & Surgery Center,2019
137,20300080,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC EA LV BIL,511,1899.0,1899.0,Sutter Maternity & Surgery Center,2019
138,20300081,HCHG INJS ANES/STRD IMG TFRML EDRL LMBR/SAC 1 LVL BIL,511,5652.0,5652.0,Sutter Maternity & Surgery Center,2019
139,20300082,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THR 1 LV BIL,511,5820.0,5820.0,Sutter Maternity & Surgery Center,2019
140,20300083,HCHG DESTR L/S FACET JNT ADDL BIL,511,3141.0,3141.0,Sutter Maternity & Surgery Center,2019
141,20300084,HCHG DESTROY CERV/THOR FACET JNT BIL,511,7172.0,7172.0,Sutter Maternity & Surgery Center,2019
142,20300085,HCHG DESTR C/TH FACET JNT ADDL BIL,511,3111.0,3111.0,Sutter Maternity & Surgery Center,2019
143,20300086,HCHG INJ FACET L/S 3 LVL BIL,511,2236.0,2236.0,Sutter Maternity & Surgery Center,2019
144,20300087,HCHG INJ FACET L/S 2 LVL BIL,511,2313.0,2313.0,Sutter Maternity & Surgery Center,2019
145,20300088,HCHG INJ FACET L/S 1 LVL BIL,511,4484.0,4484.0,Sutter Maternity & Surgery Center,2019
146,20300089,HCHG DESTR LUMB/SAC FACET JNT BIL,511,6522.0,6522.0,Sutter Maternity & Surgery Center,2019
147,20300090,HCHG IJ SI JNT ANES/ST W/GD BILAT,511,5469.0,5469.0,Sutter Maternity & Surgery Center,2019
148,20300091,HCHG DRAIN/INJ INTERMEDIATE JOINT/BURSA W/O US BIL,511,1410.0,1410.0,Sutter Maternity & Surgery Center,2019
149,20300092,HCHG IMPLANT/REV CATH MED ADM,511,12930.0,12930.0,Sutter Maternity & Surgery Center,2019
150,20300100,HCHG INJ INTER LUMBAR/SACRAL EPID W IMAGE,511,3629.0,3629.0,Sutter Maternity & Surgery Center,2019
151,20300101,HCHG INJ INTER CERVICAL/THORAC W/CATH EPID WO IMAGE,511,1597.0,1597.0,Sutter Maternity & Surgery Center,2019
152,20300102,HCHG INJ INTER CERVICAL/THORAC W/CATH EPID W IMAGE,511,3813.0,3813.0,Sutter Maternity & Surgery Center,2019
153,20300104,HCHG INJ INTER LUMBAR/SACRAL W/CATH EPID W IMAGE,511,5600.0,5600.0,Sutter Maternity & Surgery Center,2019
154,20400001,HCHG LITHOTRIPSY ESWL,790,17406.0,17406.0,Sutter Maternity & Surgery Center,2019
155,20500008,HCHG ANES EPIDURAL CRNA MANAGED,370,2103.0,2103.0,Sutter Maternity & Surgery Center,2019
156,20500009,HCHG REGIONAL BLOCK FINGERS,370,264.0,264.0,Sutter Maternity & Surgery Center,2019
157,20500010,HCHG REGIONAL BLOCK TOES,370,211.0,211.0,Sutter Maternity & Surgery Center,2019
158,20500021,HCHG STANDARD GENERAL ANESTHESIA 3 HOURS OR LESS,370,2643.0,2643.0,Sutter Maternity & Surgery Center,2019
159,20500022,HCHG STANDARD GENERAL ANESTHESIA MORE THAN 3 HOURS,370,7713.0,7713.0,Sutter Maternity & Surgery Center,2019
160,20500023,HCHG COMPLEX GENERAL ANESTHESIA 3 HOURS OR LESS,370,4548.0,4548.0,Sutter Maternity & Surgery Center,2019
161,20500024,HCHG COMPLEX GENERAL ANESTHESIA MORE THAN 3 HOURS,370,10045.0,10045.0,Sutter Maternity & Surgery Center,2019
162,20500025,HCHG MONITORED ANESTHESIA CARE/REGIONAL ANESTHESIA,370,2033.0,2033.0,Sutter Maternity & Surgery Center,2019
163,20500032,HCHG MOD SED SAME MD/QHP LT 5 YRS,370,1915.0,1915.0,Sutter Maternity & Surgery Center,2019
164,20500033,HCHG MOD SED SAME MD/QHP GT 5 YRS,370,392.0,392.0,Sutter Maternity & Surgery Center,2019
165,20500035,HCHG MOD SED OTH MD/QHP LT 5 YRS,370,400.0,400.0,Sutter Maternity & Surgery Center,2019
166,20500036,HCHG MOD SED OTH MD/QHP GT 5 YRS,370,499.0,499.0,Sutter Maternity & Surgery Center,2019
167,20500038,HCHG MOD SED ENDO SAME MD/QHP GT 5YRS,370,392.0,392.0,Sutter Maternity & Surgery Center,2019
168,20600000,HCHG PACU COMPLEX ADDITIONAL 15 MINUTES,710,747.0,747.0,Sutter Maternity & Surgery Center,2019
169,20600001,HCHG PACU COMPLEX FIRST 30 MINUTES,710,1993.0,1993.0,Sutter Maternity & Surgery Center,2019
170,20600002,HCHG PACU STANDARD LEVEL 1 ADDITIONAL 15 MINUTES,710,335.0,335.0,Sutter Maternity & Surgery Center,2019
171,20600003,HCHG PACU STANDARD LEVEL 1 FIRST 30 MINUTES,710,885.0,885.0,Sutter Maternity & Surgery Center,2019
172,20600004,HCHG PACU STANDARD LEVEL 2 ADDL 15 MINUTES,710,477.0,477.0,Sutter Maternity & Surgery Center,2019
173,20600005,HCHG PACU STANDARD LEVEL 2 FIRST 30 MINUTES,710,1197.0,1197.0,Sutter Maternity & Surgery Center,2019
174,20600010,HCHG INJ FACET L/S 1 LVL,511,2989.0,2989.0,Sutter Maternity & Surgery Center,2019
175,21000039,HCHG ASPIRATION BREAST CYST,361,1308.0,1308.0,Sutter Maternity & Surgery Center,2019
176,21000040,HCHG ASPIRATION BREAST CYST EACH ADDITIONAL CYST,361,649.0,649.0,Sutter Maternity & Surgery Center,2019
177,21000042,HCHG BIOPSY BREAST PERCUTANEOUS W/O IMAGING,361,2384.0,2384.0,Sutter Maternity & Surgery Center,2019
178,21000049,HCHG BIOPSY MUSCLE,361,2913.0,2913.0,Sutter Maternity & Surgery Center,2019
179,21000052,HCHG INJECTION SINOGRAM,361,1058.0,1058.0,Sutter Maternity & Surgery Center,2019
180,21000053,HCHG INJECTION TENDON SHEATH OR LIGAMENT SINGLE,361,811.0,676.0,Sutter Maternity & Surgery Center,2019
181,21000054,HCHG INJECTION TRIGGER POINT 1 TO 2 MUSCLES,361,1159.0,1159.0,Sutter Maternity & Surgery Center,2019
182,21000055,HCHG INJECTION TRIGGER POINT GREATER THAN 2  MUSCLES,361,957.0,957.0,Sutter Maternity & Surgery Center,2019
183,21000057,HCHG DRAIN/INJ INTERMEDIATE JOINT/BURSA W/O US,361,940.0,940.0,Sutter Maternity & Surgery Center,2019
184,21000072,HCHG INJECTION ARTHROGRAM ELBOW,361,1786.0,1786.0,Sutter Maternity & Surgery Center,2019
185,21000073,HCHG INJECTION ARTHROGRAM WRIST,361,717.0,717.0,Sutter Maternity & Surgery Center,2019
186,21000081,HCHG INJECTION ARTHROGRAM ANKLE,361,1463.0,1463.0,Sutter Maternity & Surgery Center,2019
187,21000094,HCHG INTUBATION ENDOTRACHEAL,361,1176.0,1176.0,Sutter Maternity & Surgery Center,2019
188,21000176,HCHG SELECTIVE CATH CAROTID OR VERTEBRAL ARTERY,361,2849.0,2849.0,Sutter Maternity & Surgery Center,2019
189,21000266,HCHG INJECTION SIALOGRAM,361,990.0,990.0,Sutter Maternity & Surgery Center,2019
190,21000334,HCHG INJECTION CYSTOGRAM/VCUG,361,1237.0,1237.0,Sutter Maternity & Surgery Center,2019
191,21000335,HCHG INJECTION RETROGRADE CYSTO,361,1182.0,1182.0,Sutter Maternity & Surgery Center,2019
192,21000337,HCHG INSERT STRAIGHT CATHETER,361,389.0,389.0,Sutter Maternity & Surgery Center,2019
193,21000338,HCHG INSERTION FOLEY CATHETER,361,532.0,532.0,Sutter Maternity & Surgery Center,2019
194,21000372,HCHG FALLOPIAN TUBE CATHETERIZATION,361,1682.0,1682.0,Sutter Maternity & Surgery Center,2019
195,21000379,HCHG EXTERNAL VERSION,361,2169.0,2169.0,Sutter Maternity & Surgery Center,2019
196,21000399,HCHG INJECTION BLOOD PATCH,361,2732.0,2732.0,Sutter Maternity & Surgery Center,2019
197,21000400,"HCHG INJECTION NERVE BLOCK CERVICAL, THORACIC",361,3620.0,3620.0,Sutter Maternity & Surgery Center,2019
198,21000410,HCHG IMPLANTATION OR REVISION INTRATHECAL OR EPIDURAL CATH FOR MED ADMIN,361,12930.0,12930.0,Sutter Maternity & Surgery Center,2019
199,21000415,HCHG NEUROSTIMULATOR LEAD INSERTION EPIDURAL,361,12115.0,12115.0,Sutter Maternity & Surgery Center,2019
200,21000419,HCHG INJECTION NERVE OCCIPITAL,361,1294.0,1294.0,Sutter Maternity & Surgery Center,2019
201,21000421,HCHG INJECTION NERVE BRACHIAL PLEXUS SINGLE,361,2480.0,2480.0,Sutter Maternity & Surgery Center,2019
202,21000422,HCHG INJECTION NERVE AXILLARY,361,1304.0,1304.0,Sutter Maternity & Surgery Center,2019
203,21000425,HCHG INJECTION NERVE INTERCOSTAL MULTIPLE,361,3419.0,3419.0,Sutter Maternity & Surgery Center,2019
204,21000426,HCHG INJECTION NERVE ILIOINGUINAL,361,1884.0,1884.0,Sutter Maternity & Surgery Center,2019
205,21000427,HCHG INJECTION NERVE BLOCK SCIATIC SINGLE,361,2900.0,2900.0,Sutter Maternity & Surgery Center,2019
206,21000429,HCHG INJECTION NERVE BLOCK PERIPHERAL,361,1307.0,1307.0,Sutter Maternity & Surgery Center,2019
207,21000434,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC 1 LVL,361,3880.0,3880.0,Sutter Maternity & Surgery Center,2019
208,21000435,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC EA LV,361,1266.0,1266.0,Sutter Maternity & Surgery Center,2019
209,21000436,HCHG INJS ANES/STRD W/IMG TFRML EDRL LMBR/SAC 1 LVL,361,3768.0,3768.0,Sutter Maternity & Surgery Center,2019
210,21000437,HCHG INJS ANES&STRD W/IMG TFRML EDRL LMBR/SAC EA LV,361,1756.0,1756.0,Sutter Maternity & Surgery Center,2019
211,21000439,HCHG INJECTION NERVE BLOCK CERVICAL SYMPATHETIC,361,3089.0,3089.0,Sutter Maternity & Surgery Center,2019
212,21000441,HCHG INJECTION NERVE BLOCK LUMBAR OR THORACIC,361,3009.0,3009.0,Sutter Maternity & Surgery Center,2019
213,21000452,HCHG DESTRUCTION NERVE OTHER PERIPHERAL,361,4878.0,4878.0,Sutter Maternity & Surgery Center,2019
