,CDM,Description,Price,TYPE,NOTE,Hospital,Year
34,38004719,CAGE 9X25MM BATTALION PS,6972.0,0,,Temecula Valley Hospital,2019
35,38004834,SCREW FOOT PLATE 10MM,1316.0,0,,Temecula Valley Hospital,2019
36,38005039,POST SURFACE 10MM LT 6-9 G-H,3146.0,0,,Temecula Valley Hospital,2019
37,38005054,SURFACE PERSONA UC 11MM EF,2860.0,0,,Temecula Valley Hospital,2019
38,38005096,BREAST IMPLANT STYLE FX 560CC,4528.0,0,,Temecula Valley Hospital,2019
39,38005104,BREAST IMPLANT STYLE FX 615CC,4528.0,0,,Temecula Valley Hospital,2019
40,38005112,BREAST IMPLANT STYLE FX 520CC,4860.0,0,,Temecula Valley Hospital,2019
41,38005120,BREAST IMPLANT STYLE FX 550CC,4528.0,0,,Temecula Valley Hospital,2019
42,38005138,BREAST IMPLANT STYLE FX 620CC,4528.0,0,,Temecula Valley Hospital,2019
43,38005799,PLATE 3.5X115 SUP CLAV 8H RT,2574.0,0,,Temecula Valley Hospital,2019
44,38005914,CAGE 8X25MM BATTALION PS,8554.0,0,,Temecula Valley Hospital,2019
45,38005997,COMPONENT BIPOL MOD 53MM,1430.0,0,,Temecula Valley Hospital,2019
46,38006003,COMPONENT BIPOL MOD 53X28MM,1430.0,0,,Temecula Valley Hospital,2019
47,38006235,HEAD FEM 36MM LONG,1922.0,0,,Temecula Valley Hospital,2019
48,38006375,SCREW SPINE 7.5X55MM,2395.0,0,,Temecula Valley Hospital,2019
49,38006417,MRDH BANDAGE 2X2IN,2580.0,0,,Temecula Valley Hospital,2019
50,38006425,CATH RELIEVA SPIN SYSTEM,6843.0,0,,Temecula Valley Hospital,2019
51,38006607,SCREW CORT 7X45MM,3075.0,0,,Temecula Valley Hospital,2019
52,38006664,STEM ASCEND FLEX STD PTC 1B,10010.0,0,,Temecula Valley Hospital,2019
53,38006698,DRESSING NPWT VAC VERAFLO MED,721.0,0,,Temecula Valley Hospital,2019
54,38006748,CATH ANGIOPLSTY 3X8 FLASH MINI,3880.0,0,,Temecula Valley Hospital,2019
55,38006813,BANDAGE MRDH  4IN X 4IN,10460.0,0,,Temecula Valley Hospital,2019
56,38006938,PLATE PMO RT 27MM,7692.0,0,,Temecula Valley Hospital,2019
57,38006953,FEMUR PRO 2 FEM STEM S23,6290.0,0,,Temecula Valley Hospital,2019
58,38007027,SCREW CORT LOCK 3.5X22MM,1249.0,0,,Temecula Valley Hospital,2019
59,38007118,ZENAPRO HYBRID HERNIA 20X30,14356.0,0,,Temecula Valley Hospital,2019
60,38007233,STENT DES SYNEGY2 MONO 2.25X12,4387.0,0,,Temecula Valley Hospital,2019
61,38007266,STENT DES SYNEGY2 MONO 2.25X24,4387.0,0,,Temecula Valley Hospital,2019
62,38007274,STENT DES SYNEGY2 MONO 2.25X28,4387.0,0,,Temecula Valley Hospital,2019
63,38007282,STENT DES SYNEGY2 MONO 2.25X32,3146.0,0,,Temecula Valley Hospital,2019
64,38007308,STENT DES SYNERGY2 MONO 2.5X8,4387.0,0,,Temecula Valley Hospital,2019
65,38007316,STENT DES SYNERGY2 MONO 2.5X12,4825.0,0,,Temecula Valley Hospital,2019
66,38007332,STENT DES SYNERGY2 MONO 2.5X20,4825.0,0,,Temecula Valley Hospital,2019
67,38007340,STENT DES SYNERGY2 MONO 2.5X24,4387.0,0,,Temecula Valley Hospital,2019
68,38007357,STENT DES SYNERGY2 MONO 2.5X28,4387.0,0,,Temecula Valley Hospital,2019
69,38007365,STENT DES SYNERGY2 MONO 2.5X32,4387.0,0,,Temecula Valley Hospital,2019
70,38007373,STENT DES SYNERGY2 MONO 2.5X38,4387.0,0,,Temecula Valley Hospital,2019
71,38007399,STENT DES SYNEGY2 MONO 2.75X12,4825.0,0,,Temecula Valley Hospital,2019
72,38007407,STENT DES SYNEGY2 MONO 2.75X16,4825.0,0,,Temecula Valley Hospital,2019
73,38007449,STENT DES SYNEGY2 MONO 2.75X32,4387.0,0,,Temecula Valley Hospital,2019
74,38007464,STENT DES SYNERGY2 MONO 3X8MM,4387.0,0,,Temecula Valley Hospital,2019
75,38007472,STENT DES SYNERGY2 MONO 3X12MM,4825.0,0,,Temecula Valley Hospital,2019
76,38007480,STENT DES SYNERGY2 MONO 3X16MM,4825.0,0,,Temecula Valley Hospital,2019
77,38007514,STENT DES SYNERGY2 MONO 3X28MM,4387.0,0,,Temecula Valley Hospital,2019
78,38007522,STENT DES SYNERGY2 MONO 3X32MM,4387.0,0,,Temecula Valley Hospital,2019
79,38007530,STENT DES SYNERGY2 MONO 3X38MM,4387.0,0,,Temecula Valley Hospital,2019
80,38007548,STENT DES SYNERGY2 MONO 3.5X8,3146.0,0,,Temecula Valley Hospital,2019
81,38007555,STENT DES SYNERGY2 MONO 3.5X12,4825.0,0,,Temecula Valley Hospital,2019
82,38007571,STENT DES SYNERGY2 MONO 3.5X20,4825.0,0,,Temecula Valley Hospital,2019
83,38007589,STENT DES SYNERGY2 MONO 3.5X24,4387.0,0,,Temecula Valley Hospital,2019
84,38007597,STENT DES SYNERGY2 MONO 3.5X28,4387.0,0,,Temecula Valley Hospital,2019
85,38007605,STENT DES SYNERGY2 MONO 3.5X32,4387.0,0,,Temecula Valley Hospital,2019
86,38007613,STENT DES SYNERGY2 MONO 3.5X38,4387.0,0,,Temecula Valley Hospital,2019
87,38007621,STENT DES SYNERGY2 MONO 4X8MM,3146.0,0,,Temecula Valley Hospital,2019
88,38007639,STENT DES SYNERGY2 MONO 4X12MM,4825.0,0,,Temecula Valley Hospital,2019
89,38007647,STENT DES SYNERGY2 MONO 4X16MM,4825.0,0,,Temecula Valley Hospital,2019
90,38007654,STENT DES SYNERGY2 MONO 4X20MM,4825.0,0,,Temecula Valley Hospital,2019
91,38007662,STENT DES SYNERGY2 MONO 4X24MM,4387.0,0,,Temecula Valley Hospital,2019
92,38007670,STENT DES SYNERGY2 MONO 4X28MM,4387.0,0,,Temecula Valley Hospital,2019
93,38007688,STENT DES SYNERGY2 MONO 4X32MM,4387.0,0,,Temecula Valley Hospital,2019
94,38007696,STENT DES SYNERGY2 MONO 4X38MM,4387.0,0,,Temecula Valley Hospital,2019
95,38008397,CATH ENSNARE 27-45MMX120CM,1545.0,0,,Temecula Valley Hospital,2019
96,38008918,CATH TURNPIKE GOLD 5FR 5621,2217.0,0,,Temecula Valley Hospital,2019
97,38008934,CATH TURNPIKE SPIRAL 5FRX135CM,2217.0,0,,Temecula Valley Hospital,2019
98,38009528,SUTURE BTB TIGHTROPE,1562.0,0,,Temecula Valley Hospital,2019
99,38010062,STEM ASCEND FLEX STD PTC 4C,10010.0,0,,Temecula Valley Hospital,2019
100,38010658,GRAFT FLEX HD PLIABLE 8X16CM,22626.0,0,,Temecula Valley Hospital,2019
101,38011383,COLLAR BOA CAP ENHANCED,3602.0,0,,Temecula Valley Hospital,2019
102,38011714,KNEE IMMOBILIZER 3PANEL 16IN,72.0,0,,Temecula Valley Hospital,2019
103,38011722,KNEE IMMOBILIZER 3PANEL 19IN,56.0,0,,Temecula Valley Hospital,2019
104,38011748,KNEE IMMOBILIZER 3PANEL 24IN,58.0,0,,Temecula Valley Hospital,2019
105,38012464,BREAST 410 STYLE 195CC MOD HI,4650.0,0,,Temecula Valley Hospital,2019
106,38012795,SURFACE PRLONG 0.5 LT 11MM,2632.0,0,,Temecula Valley Hospital,2019
107,38013249,STENT DES SYNERGY MONO 2.75X28,4387.0,0,,Temecula Valley Hospital,2019
108,38013256,BREAST STYLE 410 225CC MOD HI,4650.0,0,,Temecula Valley Hospital,2019
109,38013264,BREAST STYLE 410 255CC MOD HI,4650.0,0,,Temecula Valley Hospital,2019
110,38013363,PLUG PIN UNIPOLAR CONNECTOR,259.0,0,,Temecula Valley Hospital,2019
111,38013371,CATH BAL ATTAIN CLARTY 6225,288.0,0,,Temecula Valley Hospital,2019
112,38013496,ROD 5.5X40MM LORD RELINE-O TI,878.0,0,,Temecula Valley Hospital,2019
113,38013520,SCREW 6.5X45MM 2S POLYAXIAL,2983.0,0,,Temecula Valley Hospital,2019
114,38013538,SCREW 6.5X50MM 2S POLYAXIAL,2983.0,0,,Temecula Valley Hospital,2019
115,38013546,SCREW 6.5X55MM 2S POLYAXIAL,2983.0,0,,Temecula Valley Hospital,2019
116,38013678,STRATTICE PLIABLE TM 8X15,7763.0,0,,Temecula Valley Hospital,2019
117,38013918,TUBE VENT SHAH FLUORO BLUE,632.0,0,,Temecula Valley Hospital,2019
118,38013975,GWIRE URO ANGLED 035X3X150CM,154.0,0,,Temecula Valley Hospital,2019
119,38014080,COMPONENT FEM JOURNEY CR RT 7,6864.0,0,,Temecula Valley Hospital,2019
120,38014221,SCREW TFNA 80MM STERILE,2462.0,0,,Temecula Valley Hospital,2019
121,38014262,COMPONENT KN GSF FEM 0 LT,7007.0,0,,Temecula Valley Hospital,2019
122,38014569,NAIL 130D RT CANN TFNA 10X420,8332.0,0,,Temecula Valley Hospital,2019
123,38014718,NECK MOD KINECTIV 12/14 NECK,1755.0,0,,Temecula Valley Hospital,2019
124,38014916,CATH RELIEVA SPIN 6X16,6843.0,0,,Temecula Valley Hospital,2019
125,38015061,KNEE PERSNA 10MM PLY R 7-12 GH,2074.0,0,,Temecula Valley Hospital,2019
126,38015160,LINER G7 NEU E1 INFUSED 36MM G,9054.0,0,,Temecula Valley Hospital,2019
127,38015517,NAIL 130D LT 10X320 CANN TFNA,5833.0,0,,Temecula Valley Hospital,2019
128,38016309,NAIL 10X400MM 130D T1 CANN LT,5833.0,0,,Temecula Valley Hospital,2019
129,38016580,KWIRE 1.1 MM,161.0,0,,Temecula Valley Hospital,2019
130,38017216,SCREW S TAP 4X13MM,1640.0,0,,Temecula Valley Hospital,2019
131,38018214,CATH ULTRAVERSE 035X7X60X75,439.0,0,,Temecula Valley Hospital,2019
132,38018495,GWIRE 014X335CM VIPERWIRE ADV,3158.0,0,,Temecula Valley Hospital,2019
133,38018636,SCREW 4.5X13MM,1906.0,0,,Temecula Valley Hospital,2019
134,38018784,INSERT HUM 36MM +12 AEQUALIS,4376.0,0,,Temecula Valley Hospital,2019
135,38018966,AICD INVENTRA DX,43100.0,0,,Temecula Valley Hospital,2019
136,38018974,AICD IPERIA DR-T DF-4,52636.0,0,,Temecula Valley Hospital,2019
137,38018982,AICD IPERIA DR-T DF-1,40755.0,0,,Temecula Valley Hospital,2019
138,38018990,AICD IPERIA DX,51759.0,0,,Temecula Valley Hospital,2019
139,38019121,SCREW MULTILOC 4.5X52MM TI,774.0,0,,Temecula Valley Hospital,2019
140,38019360,SCREW SPINE S TAP 3.5MM,1640.0,0,,Temecula Valley Hospital,2019
141,38019949,SCREW HEX LO PRO 4.3X36MM,513.0,0,,Temecula Valley Hospital,2019
142,38019956,SCREW NL LO PRO HEX 3.5X20MM,357.0,0,,Temecula Valley Hospital,2019
143,38020038,SLEEVE CER OPTION 12/14 +7,783.0,0,,Temecula Valley Hospital,2019
144,38020046,COMPONENT G7 MULTIH 56MM F,9798.0,0,,Temecula Valley Hospital,2019
145,38020277,INSERT EVOLTN MP CS 4 10MM LT,3411.0,0,,Temecula Valley Hospital,2019
146,38020285,INSERT CR RT SZ3 10 MM,3411.0,0,,Temecula Valley Hospital,2019
147,38020335,CAP END T1 FOR TFNA 0MM,642.0,0,,Temecula Valley Hospital,2019
148,38020368,SCREW POLYAX T1 9X40MM,2983.0,0,,Temecula Valley Hospital,2019
149,38020376,SCREW POLYAX T1 9X45MM,2983.0,0,,Temecula Valley Hospital,2019
150,38020384,SCREW POLYAX T1 9X50MM,2983.0,0,,Temecula Valley Hospital,2019
151,38020434,BREAST IMPLANT STYLE FX 775CC,4650.0,0,,Temecula Valley Hospital,2019
152,38020442,BREAST IMPLANT STYLE FX 685CC,4650.0,0,,Temecula Valley Hospital,2019
153,38020541,CATH IMAGER2 5FR BERN 100CM,46.0,0,,Temecula Valley Hospital,2019
154,38021010,NAIL FEM 130D TROCH 10X300 TI,5833.0,0,,Temecula Valley Hospital,2019
155,38021523,CATH 8FR SOUNDSTAR ECO,9138.0,0,,Temecula Valley Hospital,2019
156,38021564,CATH DRAIN THORA PARA 5FR,106.0,0,,Temecula Valley Hospital,2019
157,38022331,PLATE MANUBRIUM,2835.0,0,,Temecula Valley Hospital,2019
158,38022539,PLATE CLAV 8H LT 115MM,2545.0,0,,Temecula Valley Hospital,2019
159,38023248,SHUNT FLEXCEL CAROTID 8F,701.0,0,,Temecula Valley Hospital,2019
160,38023644,AGC MOD TIB II POLY BRG 12X87,5204.0,0,,Temecula Valley Hospital,2019
161,38023693,BLADE HELICAL TFNA 125MM,2582.0,0,,Temecula Valley Hospital,2019
162,38023867,CUP REVISION 54MM,12256.0,0,,Temecula Valley Hospital,2019
163,38024006,INSERT 5-6 13MM HI FLX GEN2,11738.0,0,,Temecula Valley Hospital,2019
164,38024220,IMPLANT BIOCOMP DISTAL BICEP,3860.0,0,,Temecula Valley Hospital,2019
165,38024279,STENT W/1 AXIOS DEL 15X10MM,10868.0,0,,Temecula Valley Hospital,2019
166,38024477,CAGE PEEK 7MM 13X16MM,3422.0,0,,Temecula Valley Hospital,2019
167,38024782,NECK KINECTIV MODULAR R1,1144.0,0,,Temecula Valley Hospital,2019
168,38025128,STEM HUM 5C STD 82MM 137.5D,13640.0,0,,Temecula Valley Hospital,2019
169,38025375,LEAD ANCHOR NEVRO,125.0,0,,Temecula Valley Hospital,2019
170,38025417,CONTROLLER REMOTE PT NEVRO,2860.0,0,,Temecula Valley Hospital,2019
171,38025821,LEAD DEFIB 8X52 OPTISURE,12633.0,0,,Temecula Valley Hospital,2019
172,38026118,VCATH EMERGE NC 2X6MM,536.0,0,,Temecula Valley Hospital,2019
173,38026159,BASEPLATE TIB SZ1 LT,9359.0,0,,Temecula Valley Hospital,2019
174,38026241,GRAFT SUBCHONDROPLASTY KIT,11412.0,0,,Temecula Valley Hospital,2019
175,38027652,CATH  LT 6F IL3.75 100CM 2SH,3189.0,0,,Temecula Valley Hospital,2019
176,38028601,CAGE PS BATALLION 10X30MM,8554.0,0,,Temecula Valley Hospital,2019
177,38028635,GWIRE SUPERSTIFF J 7MM 035X260,156.0,0,,Temecula Valley Hospital,2019
178,38029401,CAGE BATALLION PS 9X30MM,8554.0,0,,Temecula Valley Hospital,2019
179,38029575,SCREW REUNION RSA 4.5X36MM,195.0,0,,Temecula Valley Hospital,2019
180,38029591,NAIL FEM PRX 125D 12X360MM LT,8332.0,0,,Temecula Valley Hospital,2019
181,38030680,STENT DES ZILVER 6X40MM PTX,3530.0,0,,Temecula Valley Hospital,2019
182,38030706,STENT DES ZILVER 6X100MM PTX,5392.0,0,,Temecula Valley Hospital,2019
183,38030714,STENT DES ZILVER 6X100MM PTX,5995.0,0,,Temecula Valley Hospital,2019
184,38030722,STENT DES ZILVER 6X60MM PTX,4491.0,0,,Temecula Valley Hospital,2019
185,38030730,STENT DES ZILVER 7X100MM PTX,5392.0,0,,Temecula Valley Hospital,2019
186,38030748,STENT DES ZILVER 7X120MM PTX,5995.0,0,,Temecula Valley Hospital,2019
187,38030755,STENT DES ZILVER 7X40MM PTX,3530.0,0,,Temecula Valley Hospital,2019
188,38030763,STENT DES ZILVER 7X60MM PTX,4491.0,0,,Temecula Valley Hospital,2019
189,38030771,STENT DES ZILVER 7X80MM PTX,5392.0,0,,Temecula Valley Hospital,2019
190,38030789,STENT DES ZILVER 8X100MM PTX,5392.0,0,,Temecula Valley Hospital,2019
191,38030797,STENT DES ZILVER 8X120MM PTX,5995.0,0,,Temecula Valley Hospital,2019
192,38030805,STENT DES ZILVER 8X40MM PTX,3530.0,0,,Temecula Valley Hospital,2019
193,38030813,STENT DES ZILVER 8X60MM PTX,4491.0,0,,Temecula Valley Hospital,2019
194,38030821,STENT DES ZILVER 8X80MM PTX,5392.0,0,,Temecula Valley Hospital,2019
195,38030839,STENT DES ZILVER 8X80MM PTX,5392.0,0,,Temecula Valley Hospital,2019
196,38031001,CATH 1.25MMX60CM DIAMONBACK,9710.0,0,,Temecula Valley Hospital,2019
197,38031233,LINER ACET FMP E-PLUS 36MM,3215.0,0,,Temecula Valley Hospital,2019
198,38031274,DEFIB AMPLIA MRI DTMB1D4,54340.0,0,,Temecula Valley Hospital,2019
199,38031282,DEFIB AMPLIA MRI QUAD DTMB1QQ,61408.0,0,,Temecula Valley Hospital,2019
200,38031530,CATH GUIDE SINUS 6X16MM KIT,5577.0,0,,Temecula Valley Hospital,2019
201,38031928,COMPONENT NECK KINECTIV MOD J1,1276.0,0,,Temecula Valley Hospital,2019
202,38032306,RELOAD RELIATACK W 5 DEEP,449.0,0,,Temecula Valley Hospital,2019
203,38032322,BREAST TIS EXPANDER 700CC,6405.0,0,,Temecula Valley Hospital,2019
204,38032603,TENDON SPEEDGRAFT 245X9,6650.0,0,,Temecula Valley Hospital,2019
205,38032629,SCREW LAG 20X14MM TI,1814.0,0,,Temecula Valley Hospital,2019
206,38033338,SUTURE ACL TIGHTROPE RT,1181.0,0,,Temecula Valley Hospital,2019
207,38033387,LINER HIP G7 ACET 46MM SZ G,4983.0,0,,Temecula Valley Hospital,2019
208,38033791,COIL PRIME DETACH 2.5MMX4CM,6636.0,0,,Temecula Valley Hospital,2019
209,38033866,COMPONENT FEM SZ4 LT,6864.0,0,,Temecula Valley Hospital,2019
210,38033940,LINER COCR G7 MOBILITY H 50MM,4983.0,0,,Temecula Valley Hospital,2019
211,38034336,LEAD NEURO LAMI SURESCAN MRI,16803.0,0,,Temecula Valley Hospital,2019
212,38034559,PLATE L RT 21MM,7896.0,0,,Temecula Valley Hospital,2019
213,38034567,PLATE METATARSAL 30MM,7896.0,0,,Temecula Valley Hospital,2019
214,38034575,SCREW 2.7X14MM,1316.0,0,,Temecula Valley Hospital,2019
215,38034583,SCREW 2.7X26MM,1316.0,0,,Temecula Valley Hospital,2019
216,38034633,SCREW LAG 3X16MM TI,1902.0,0,,Temecula Valley Hospital,2019
217,38034641,SCREW LAG 3X18MM TI,1902.0,0,,Temecula Valley Hospital,2019
218,38034658,SCREW LAG 3X14MM TI,2048.0,0,,Temecula Valley Hospital,2019
219,38034880,CAGE BATTALION PS 8X30MM,8333.0,0,,Temecula Valley Hospital,2019
220,38034898,CAGE BATTALION PS 11X30MM,8554.0,0,,Temecula Valley Hospital,2019
221,38035085,ALLOGRAFT STEM CELLS 1CC,2154.0,0,,Temecula Valley Hospital,2019
222,38035135,LEAD ACUITY X4 PASSIVE 86CM,5434.0,0,,Temecula Valley Hospital,2019
223,38035341,COMPONENT SURFACE 5 8MM UHMWPE,2414.0,0,,Temecula Valley Hospital,2019
224,38035580,LINER FREEDOM NEU E1 F 36MM,8117.0,0,,Temecula Valley Hospital,2019
225,38035630,CAGE BATTALION PS 12X30MM,8554.0,0,,Temecula Valley Hospital,2019
226,38035655,INSERT HUM SOCKET RSP 32MM +4,3509.0,0,,Temecula Valley Hospital,2019
227,38038303,HEAD FEM BEARING ACTIVE 28X52,3718.0,0,,Temecula Valley Hospital,2019
228,38038550,SCREW MATRIX POLYAX 8X40MM,2596.0,0,,Temecula Valley Hospital,2019
229,38038592,BIODFENCE DRYFLEX G3 2X4,7604.0,0,,Temecula Valley Hospital,2019
230,38038600,BIODFENCE DRYFLEX G3 3X6,9183.0,0,,Temecula Valley Hospital,2019
231,38038873,ROD LORD 5.5X60MM 2S TI,878.0,0,,Temecula Valley Hospital,2019
232,38038964,SCREW POLYAX 6.5X40MM 2S,2983.0,0,,Temecula Valley Hospital,2019
233,38039087,GRAFT JRF VERSAGRAFT,4527.0,0,,Temecula Valley Hospital,2019
234,38039103,STENT ENTERPRISE 4X23MM NO TIP,21585.0,0,,Temecula Valley Hospital,2019
235,38039129,STENT ENTERPRISE 4X30MM NO TIP,21585.0,0,,Temecula Valley Hospital,2019
236,38039343,CATH BAL EMERGE 2.25X20MM,404.0,0,,Temecula Valley Hospital,2019
237,38039392,COMPONENT NEXGN MIS TIB 1,3158.0,0,,Temecula Valley Hospital,2019
238,38039699,SCREW HEADED 4X48MM,241.0,0,,Temecula Valley Hospital,2019
239,38040457,NAIL LCK POLARUS 3 200MM,6741.0,0,,Temecula Valley Hospital,2019
240,38041174,INTRODUCER J 035X6FX10 GLIDE,135.0,0,,Temecula Valley Hospital,2019
241,38041216,INTRODUCER 6FX10X026 GLIDESHTH,287.0,0,,Temecula Valley Hospital,2019
242,38041224,INTRODUCER 5FX10X025 GLIDESHTH,287.0,0,,Temecula Valley Hospital,2019
243,38041240,INTRODUCER 025X4FX10 GLIDESHTH,287.0,0,,Temecula Valley Hospital,2019
244,38041257,INTRODUCER 021X5FX10 GLIDESHTH,80.0,0,,Temecula Valley Hospital,2019
245,38041323,INTRODUCER 5FX10CM GLIDESHEATH,602.0,0,,Temecula Valley Hospital,2019
246,38041356,INTRODUCER 6FX10CM GLIDESHEATH,548.0,0,,Temecula Valley Hospital,2019
247,38041380,INTRODUCER 035X6FX25 GLIDESHTH,134.0,0,,Temecula Valley Hospital,2019
248,38041513,NAIL RT 130D CANN TFNA 420X12,8332.0,0,,Temecula Valley Hospital,2019
249,38041752,CATH 5MAX ACE 5.4F 132CMKIT,7865.0,0,,Temecula Valley Hospital,2019
250,38041927,CATH SWAN GANZ 7.5F,1028.0,0,,Temecula Valley Hospital,2019
251,38042800,COMPONENT MP CS/CR FEM 2 LT,5749.0,0,,Temecula Valley Hospital,2019
252,38042818,BASE TIB EVOL KEELD 2 LT PRIM,3875.0,0,,Temecula Valley Hospital,2019
253,38043204,SCREW LP NO LCK 2.7X12MM,360.0,0,,Temecula Valley Hospital,2019
254,38043576,PLATE 4H RT TIB 2.7/3.5MM,5381.0,0,,Temecula Valley Hospital,2019
255,38043618,HIP FEM 8 P2 POR COATED STD,8844.0,0,,Temecula Valley Hospital,2019
256,38043691,CARDIAC MONITOR BIOMONITOR,16492.0,0,,Temecula Valley Hospital,2019
257,38044327,LINER HIP G7 ACETAB 44MM F,4983.0,0,,Temecula Valley Hospital,2019
258,38044368,PATELLA 32MM XLPE VIT-E,1579.0,0,,Temecula Valley Hospital,2019
259,38044376,PATELLA 35MM XLPE VIT-E,1579.0,0,,Temecula Valley Hospital,2019
260,38044434,SCREW OP LCK 4X30MM,1621.0,0,,Temecula Valley Hospital,2019
261,38044665,UNIPOLAR FEM HD ADAPTER 4MM,1850.0,0,,Temecula Valley Hospital,2019
262,38044798,CATH TURNPIKE LP 014X135CM,1714.0,0,,Temecula Valley Hospital,2019
263,38044814,INSERT EVOLUTION 3 LT CR 10MM,3411.0,0,,Temecula Valley Hospital,2019
264,38044871,STEMLINEAR STD O/S 6,7720.0,0,,Temecula Valley Hospital,2019
265,38045126,PACER ACCOLADE MRI DR L311,12870.0,0,,Temecula Valley Hospital,2019
266,38045274,LEAD INGEVITY PASSIVE 52CM,1492.0,0,,Temecula Valley Hospital,2019
267,38045282,LEAD INGEVITY J PASSIVE 45CM,1356.0,0,,Temecula Valley Hospital,2019
268,38045290,LEAD  INGEVITY ACTIVE 45CM,1492.0,0,,Temecula Valley Hospital,2019
269,38045308,LEAD  INGEVITY ACTIVE 52CM,1492.0,0,,Temecula Valley Hospital,2019
270,38045316,LEAD  INGEVITY ACTIVE 59CM,1492.0,0,,Temecula Valley Hospital,2019
271,38045381,PLATE 8H STERNAL JLTITN,2034.0,0,,Temecula Valley Hospital,2019
272,38045431,STENT MAIN AFX2 25X20X140,44658.0,0,,Temecula Valley Hospital,2019
273,38045753,COIL EMBOL AXIUM PRIME 3MMX6CM,6636.0,0,,Temecula Valley Hospital,2019
274,38045811,PACER ACCOLADE MRI SR L310,10868.0,0,,Temecula Valley Hospital,2019
275,38045985,GRAFT AMNIOBAND 2X2CM,5243.0,0,,Temecula Valley Hospital,2019
276,38046116,COIL 4MMX12CM TARGET XL 360,8566.0,0,,Temecula Valley Hospital,2019
277,38046124,COIL 4MMX8CM TARGET XL 360,8294.0,0,,Temecula Valley Hospital,2019
278,38046132,COIL 5MMX10CM TARGET XL 360,8294.0,0,,Temecula Valley Hospital,2019
279,38046140,COIL 5MMX15CM TARGET XL 360,8294.0,0,,Temecula Valley Hospital,2019
280,38046199,CATH IMPRESS KA2 5F 38INX65CM,160.0,0,,Temecula Valley Hospital,2019
281,38046496,LEAD 88CM HF BIPOLAR 4FR,4290.0,0,,Temecula Valley Hospital,2019
