,EAP,Description,Revenue Code,Price,Hospital,Year
51,81000000,ALENDRONATE 70MG TABS,250,81.94,California Pacific Medical Center - Pacific Campus,2019
52,81000000,ALFUZOSIN ER 10MG TB24,250,15.0,California Pacific Medical Center - Pacific Campus,2019
53,81000000,ALLOPURINOL 100MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
54,81000000,ALLOPURINOL 20MG/ML LIQD,250,15.0,California Pacific Medical Center - Pacific Campus,2019
55,81000000,ALLOPURINOL 300MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
56,81000000,ALLOPURINOL 6MG/ML SOLN,250,758.11,California Pacific Medical Center - Pacific Campus,2019
57,81000000,ALPRAZOLAM 0.25MG TABS,250,40.0,California Pacific Medical Center - Pacific Campus,2019
58,81000000,ALPRAZOLAM 0.5MG TABS,250,40.0,California Pacific Medical Center - Pacific Campus,2019
59,81000000,ALPRAZOLAM ODT 0.25MG TBDP,250,40.0,California Pacific Medical Center - Pacific Campus,2019
60,81000009,ALPROSTADIL 500MCG/ML SOLN 1 ML VIAL,250,422.53,California Pacific Medical Center - Pacific Campus,2019
61,81000008,ALTEPLASE 100MG,636,14000.0,California Pacific Medical Center - Pacific Campus,2019
62,81000008,ALTEPLASE 100MG SOLR,636,3801.76,California Pacific Medical Center - Pacific Campus,2019
63,81000008,ALTEPLASE 100MG SOLR 1 EACH VIAL,636,3801.76,California Pacific Medical Center - Pacific Campus,2019
64,81000008,ALTEPLASE 2MG SOLR,250,975.0,California Pacific Medical Center - Pacific Campus,2019
65,81000008,ALTEPLASE 2MG SOLR 1 EACH VIAL,250,975.0,California Pacific Medical Center - Pacific Campus,2019
66,81000008,ALTEPLASE 2MG/2ML SOLN,250,943.54,California Pacific Medical Center - Pacific Campus,2019
67,81000008,ALTEPLASE 50MG,636,3801.76,California Pacific Medical Center - Pacific Campus,2019
68,81000008,ALTEPLASE 50MG 1 EACH VIAL,636,3801.76,California Pacific Medical Center - Pacific Campus,2019
69,81000008,ALTEPLASE 50MG SOLR,250,4224.18,California Pacific Medical Center - Pacific Campus,2019
70,81000008,ALTEPLASE 50MG SOLR 1 EACH VIAL,250,4224.18,California Pacific Medical Center - Pacific Campus,2019
71,81000000,ALVIMOPAN 12 MG CAPS,250,594.32,California Pacific Medical Center - Pacific Campus,2019
72,81000000,AMANTADINE 100MG CAPS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
73,81000000,AMANTADINE 50MG/5ML SYRP,250,28.27,California Pacific Medical Center - Pacific Campus,2019
74,81000000,AMBRISENTAN 10 MG TABS,250,1164.97,California Pacific Medical Center - Pacific Campus,2019
75,81000000,AMBRISENTAN 5 MG TABS,250,1110.55,California Pacific Medical Center - Pacific Campus,2019
76,81000008,AMIKACIN 500 MG/2ML SOLN 2 ML VIAL,250,75.0,California Pacific Medical Center - Pacific Campus,2019
77,81000000,AMILORIDE 5MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
78,80000001,AMINOCAPROIC ACID 250MG/ML SOLN,250,75.0,California Pacific Medical Center - Pacific Campus,2019
79,80000001,AMINOCAPROIC ACID 250MG/ML SOLN 20 ML VIAL,250,75.0,California Pacific Medical Center - Pacific Campus,2019
80,81000000,AMINOCAPROIC ACID 500MG TABS,250,97.72,California Pacific Medical Center - Pacific Campus,2019
81,81000000,AMINOPHYLLINE 10MG/ML LIQD,250,15.0,California Pacific Medical Center - Pacific Campus,2019
82,81000008,AMINOPHYLLINE 25MG/ML SOLN,250,75.0,California Pacific Medical Center - Pacific Campus,2019
83,81000008,AMINOPHYLLINE 25MG/ML SOLN 10 ML VIAL,250,75.0,California Pacific Medical Center - Pacific Campus,2019
84,81000008,AMIODARONE 1.5MG/ML,250,270.4,California Pacific Medical Center - Pacific Campus,2019
85,81000008,AMIODARONE 1.8MG/ML,250,360.1,California Pacific Medical Center - Pacific Campus,2019
86,81000008,AMIODARONE 150MG/100ML SOLN,250,270.4,California Pacific Medical Center - Pacific Campus,2019
87,81000008,AMIODARONE 150MG/3ML SOLN,250,75.0,California Pacific Medical Center - Pacific Campus,2019
88,81000000,AMIODARONE 200MG TABS,250,18.59,California Pacific Medical Center - Pacific Campus,2019
89,81000000,AMIODARONE 25MG/ML SUSP,250,43.69,California Pacific Medical Center - Pacific Campus,2019
90,81000008,AMIODARONE 360MG/200ML SOLN,250,360.1,California Pacific Medical Center - Pacific Campus,2019
91,81000000,AMIODARONE 400MG TABS,250,66.88,California Pacific Medical Center - Pacific Campus,2019
92,81000008,AMIODARONE 50 MG/ML SOLN,250,75.0,California Pacific Medical Center - Pacific Campus,2019
93,81000008,AMIODARONE 50 MG/ML SOLN 18 ML VIAL,250,105.84,California Pacific Medical Center - Pacific Campus,2019
94,81000008,AMIODARONE 50 MG/ML SOLN 3 ML VIAL,250,75.0,California Pacific Medical Center - Pacific Campus,2019
95,81000008,AMIODARONE 50 MG/ML SOLN 9 ML VIAL,250,75.0,California Pacific Medical Center - Pacific Campus,2019
96,81000000,AMITRIPTYLINE 100MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
97,81000000,AMITRIPTYLINE 10MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
98,81000000,AMITRIPTYLINE 25MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
99,81000000,AMITRIPTYLINE 50MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
100,81000000,AMITRIPTYLINE 75MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
101,81000000,AMLODIPINE 10MG TABS,250,24.8,California Pacific Medical Center - Pacific Campus,2019
102,81000000,AMLODIPINE 1MG/ML,250,17.02,California Pacific Medical Center - Pacific Campus,2019
103,81000000,AMLODIPINE 5MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
104,81000000,AMMONIA INHA 10 EACH PACKAGE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
105,81000000,AMMONIUM LACTATE 5% LOTN 222 ML BOTTLE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
106,81000008,AMOBARBITAL 500MG SOLR,636,703.73,California Pacific Medical Center - Pacific Campus,2019
107,81000000,AMOXICILLIN 125MG/5ML SUSR,250,30.0,California Pacific Medical Center - Pacific Campus,2019
108,81000000,AMOXICILLIN 250MG CAPS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
109,81000000,AMOXICILLIN 250MG/5ML SUSR,250,15.0,California Pacific Medical Center - Pacific Campus,2019
110,81000000,AMOXICILLIN 250MG/5ML SUSR 100 ML BOTTLE,250,15.0,California Pacific Medical Center - Pacific Campus,2019
111,81000000,AMOXICILLIN 500MG CAPS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
112,81000000,AMOXICILLIN/CLAVULANATE 250MG/125MG TABS,250,32.55,California Pacific Medical Center - Pacific Campus,2019
113,81000000,AMOXICILLIN/CLAVULANATE 250MG-62.5MG/5ML SUSR,250,56.1,California Pacific Medical Center - Pacific Campus,2019
114,81000000,AMOXICILLIN/CLAVULANATE 400MG-57MG/5ML SUSR,250,41.45,California Pacific Medical Center - Pacific Campus,2019
115,81000000,AMOXICILLIN/CLAVULANATE 500MG/125MG TABS,250,20.82,California Pacific Medical Center - Pacific Campus,2019
116,81000000,AMOXICILLIN/CLAVULANATE 600MG-42.9MG/5ML SUSR,250,27.71,California Pacific Medical Center - Pacific Campus,2019
117,81000000,AMOXICILLIN/CLAVULANATE 875MG/125MG TABS,250,27.0,California Pacific Medical Center - Pacific Campus,2019
118,81000000,AMPHETAMINE/DEXTROAMPHETAMINE 10MG TABS,250,40.0,California Pacific Medical Center - Pacific Campus,2019
119,81000008,AMPHOTERICIN B 50MG SOLR,250,75.0,California Pacific Medical Center - Pacific Campus,2019
120,81000008,AMPHOTERICIN B 50MG SOLR 1 EACH VIAL,250,75.0,California Pacific Medical Center - Pacific Campus,2019
121,81000008,AMPHOTERICIN B LIPOSOME 50MG SUSR 1 EACH VIAL,250,4747.49,California Pacific Medical Center - Pacific Campus,2019
122,81000008,"AMPICILLIN 1,000MG SOLR",250,75.0,California Pacific Medical Center - Pacific Campus,2019
123,81000008,"AMPICILLIN 1,000MG/100ML SOLN",636,75.0,California Pacific Medical Center - Pacific Campus,2019
124,81000008,"AMPICILLIN 1,000MG/50ML SOLN",250,75.0,California Pacific Medical Center - Pacific Campus,2019
125,81000008,AMPICILLIN 1000MG INJ,250,75.0,California Pacific Medical Center - Pacific Campus,2019
126,81000008,"AMPICILLIN 2,000MG SOLR",250,75.0,California Pacific Medical Center - Pacific Campus,2019
127,81000008,"AMPICILLIN 2,000MG/100ML",250,117.25,California Pacific Medical Center - Pacific Campus,2019
128,81000008,AMPICILLIN 250MG INJ,250,75.0,California Pacific Medical Center - Pacific Campus,2019
129,81000008,AMPICILLIN 250MG SOLR,250,75.0,California Pacific Medical Center - Pacific Campus,2019
130,81000000,AMPICILLIN 500MG CAPS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
131,81000008,AMPICILLIN 500MG INJ,250,75.0,California Pacific Medical Center - Pacific Campus,2019
132,81000008,AMPICILLIN 500MG SOLR,250,75.0,California Pacific Medical Center - Pacific Campus,2019
133,81000008,AMPICILLIN 500MG SOLR 1 EACH VIAL,250,81.42,California Pacific Medical Center - Pacific Campus,2019
134,81000008,AMPICILLIN 500MG/50ML SOLN,250,75.0,California Pacific Medical Center - Pacific Campus,2019
135,81000008,AMPICILLIN/SULBACTAM 1.5G SOLR,250,108.29,California Pacific Medical Center - Pacific Campus,2019
136,81000008,AMPICILLIN/SULBACTAM 1.5G SOLR 1 EACH VIAL,250,108.29,California Pacific Medical Center - Pacific Campus,2019
137,81000008,AMPICILLIN/SULBACTAM 1.5G/100ML SOLN,250,3094.0,California Pacific Medical Center - Pacific Campus,2019
138,81000008,AMPICILLIN/SULBACTAM 1.5G/50ML SOLN,250,75.0,California Pacific Medical Center - Pacific Campus,2019
139,81000008,AMPICILLIN/SULBACTAM 3G SOLR,250,102.2,California Pacific Medical Center - Pacific Campus,2019
140,81000008,AMPICILLIN/SULBACTAM 3G SOLR 1 EACH VIAL,250,102.2,California Pacific Medical Center - Pacific Campus,2019
141,81000008,AMPICILLIN/SULBACTAM 3G/100ML SOLN,250,120.5,California Pacific Medical Center - Pacific Campus,2019
142,81000000,ANAGRELIDE 1MG CAPS,250,144.41,California Pacific Medical Center - Pacific Campus,2019
143,81000000,ANAKINRA 100MG/0.67ML SOSY,250,975.0,California Pacific Medical Center - Pacific Campus,2019
144,81000084,ANASTROZOLE 1MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
145,81000007,"ANTIHEMOPHILIC FACTOR (RECOMB) 2,000 UNITS KIT",250,12068.22,California Pacific Medical Center - Pacific Campus,2019
146,81000007,ANTIHEMOPHILIC FACTOR VIII - VWF 1 UNIT SOLR,250,2331.45,California Pacific Medical Center - Pacific Campus,2019
147,81000007,ANTIHEMOPHILIC FACTOR VIII - VWF 1 UNIT SOLR 1 UNITS VIAL,250,2331.45,California Pacific Medical Center - Pacific Campus,2019
148,81000008,ANTI-THYMOCYTE EQUINE IMMUNE GLOBULIN 50MG/ML INJ 5 ML AMPULE,250,28711.2,California Pacific Medical Center - Pacific Campus,2019
149,81000008,ANTI-THYMOCYTE RABBIT IMMUNE GLOBULIN 25MG SOLR 1 EACH VIAL,250,8621.64,California Pacific Medical Center - Pacific Campus,2019
150,81000000,APIXABAN 2.5MG TABS,250,48.86,California Pacific Medical Center - Pacific Campus,2019
151,81000000,APIXABAN 5MG TABS,250,48.86,California Pacific Medical Center - Pacific Campus,2019
152,81000000,APRACLONIDINE 1% SOLN,250,100.0,California Pacific Medical Center - Pacific Campus,2019
153,81000000,APRACLONIDINE 1% SOLN 1 EACH PLAS CONT,250,100.0,California Pacific Medical Center - Pacific Campus,2019
154,80000003,APREPITANT 125MG CAPS,250,955.16,California Pacific Medical Center - Pacific Campus,2019
155,81000008,APREPITANT 20MG/ML SOLN,250,377.47,California Pacific Medical Center - Pacific Campus,2019
156,80000003,APREPITANT 40MG CAPS,636,329.82,California Pacific Medical Center - Pacific Campus,2019
157,80000003,APREPITANT 80MG CAPS,250,611.28,California Pacific Medical Center - Pacific Campus,2019
158,81000000,AQUAPHOR OINT 50 G TUBE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
159,81000008,ARGATROBAN 100MG/ML SOLN 2.5 ML VIAL,250,2022.0,California Pacific Medical Center - Pacific Campus,2019
160,81000008,ARGATROBAN 125MG/125ML SOLN,250,2837.0,California Pacific Medical Center - Pacific Campus,2019
161,81000000,ARIPIPRAZOLE 10MG TABS,250,100.0,California Pacific Medical Center - Pacific Campus,2019
162,81000000,ARIPIPRAZOLE 15MG TABS,250,100.0,California Pacific Medical Center - Pacific Campus,2019
163,81000000,ARIPIPRAZOLE 2MG TABS,250,100.0,California Pacific Medical Center - Pacific Campus,2019
164,81000000,ARIPIPRAZOLE 30MG TABS,250,135.7,California Pacific Medical Center - Pacific Campus,2019
165,81000000,ARIPIPRAZOLE 5MG TABS,250,100.0,California Pacific Medical Center - Pacific Campus,2019
166,81000008,ARIPIPRAZOLE ER 400MG PRSY,250,7799.07,California Pacific Medical Center - Pacific Campus,2019
167,81000008,ARIPIPRAZOLE ER 400MG SRER,250,7799.07,California Pacific Medical Center - Pacific Campus,2019
168,81000000,ARMODAFINIL 250 MG TABS,250,100.0,California Pacific Medical Center - Pacific Campus,2019
169,81000008,ARSENIC TRIOXIDE 12MG/6ML SOLN 6 ML VIAL,250,7283.92,California Pacific Medical Center - Pacific Campus,2019
170,81000000,ARTIFICIAL TEARS 0.2-0.2-1% SOLN 15 ML BOTTLE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
171,81000000,ARTIFICIAL TEARS 2-15-83 % OINT,250,2.0,California Pacific Medical Center - Pacific Campus,2019
172,81000000,ARTIFICIAL TEARS 2-15-83 % OINT 3.5 G TUBE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
173,81000000,ARTIFICIAL TEARS 83-15 % OINT 3.5 G TUBE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
174,81000000,ARTIFICIAL TEARS 85-15 % OINT,250,2.0,California Pacific Medical Center - Pacific Campus,2019
175,81000000,ARTIFICIAL TEARS OINT 3.5 G TUBE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
176,81000000,ASCORBIC ACID 250MG TABS,250,2.0,California Pacific Medical Center - Pacific Campus,2019
177,81000000,ASCORBIC ACID 500MG TABS,250,2.0,California Pacific Medical Center - Pacific Campus,2019
178,81000000,ASCORBIC ACID 500MG/5ML LIQD,250,2.0,California Pacific Medical Center - Pacific Campus,2019
179,81000000,ASCORBIC ACID 500MG/5ML LIQD 5 ML CUP,250,2.0,California Pacific Medical Center - Pacific Campus,2019
180,81000000,ASCORBIC ACID 500MG/ML SOLN 50 ML VIAL,250,75.0,California Pacific Medical Center - Pacific Campus,2019
181,81000000,ASPIRIN/DIPYRIDAMOLE 12HR-ER 25MG/200MG CP12,250,55.0,California Pacific Medical Center - Pacific Campus,2019
182,81000000,ATAZANAVIR 200MG CAPS,250,158.03,California Pacific Medical Center - Pacific Campus,2019
183,81000000,ATAZANAVIR SULFATE 300MG CAPS,250,156.54,California Pacific Medical Center - Pacific Campus,2019
184,81000000,ATAZANAVIR/COBICISTAT 300MG/150MG TABS,250,192.66,California Pacific Medical Center - Pacific Campus,2019
185,81000000,ATENOLOL 100MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
186,81000000,ATENOLOL 25MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
187,81000000,ATENOLOL 50MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
188,81000008,ATEZOLIZUMAB 1200MG/20ML SOLN 20 ML VIAL,636,15984.99,California Pacific Medical Center - Pacific Campus,2019
189,81000008,ATEZOLIZUMAB 840MG/14ML SOLN 14 ML VIAL,636,13500.0,California Pacific Medical Center - Pacific Campus,2019
190,81000000,ATORVASTATIN 10MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
191,81000000,ATORVASTATIN 20MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
192,81000000,ATORVASTATIN 40MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
193,81000000,ATORVASTATIN 80MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
194,81000000,ATOVAQUONE 750MG/5ML SUSP,250,119.35,California Pacific Medical Center - Pacific Campus,2019
195,81000000,ATRIPLA 600MG/200MG/300MG TABS,250,342.91,California Pacific Medical Center - Pacific Campus,2019
196,81000008,ATROPINE 0.1MG/ML SOLN,250,75.0,California Pacific Medical Center - Pacific Campus,2019
197,81000008,ATROPINE 0.4MG/ML SOLN,636,75.0,California Pacific Medical Center - Pacific Campus,2019
198,81000000,ATROPINE 1% SOLN 2 ML BOTTLE,250,153.75,California Pacific Medical Center - Pacific Campus,2019
199,81000000,ATROPINE 1% SOLN 5 ML BOTTLE,250,280.2,California Pacific Medical Center - Pacific Campus,2019
200,81000008,ATROPINE 1MG/10ML SOSY,636,75.0,California Pacific Medical Center - Pacific Campus,2019
201,81000008,ATROPINE 1MG/ML SOLN,636,96.25,California Pacific Medical Center - Pacific Campus,2019
202,81000008,AZATHIOPRINE 10MG/ML LIQD,250,39.6,California Pacific Medical Center - Pacific Campus,2019
203,81000008,AZATHIOPRINE 25MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
204,81000008,AZATHIOPRINE 50MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
205,81000000,AZITHROMYCIN 200MG/5ML SUSR,250,218.06,California Pacific Medical Center - Pacific Campus,2019
206,81000000,AZITHROMYCIN 250MG TABS,250,59.13,California Pacific Medical Center - Pacific Campus,2019
207,81000008,AZITHROMYCIN 500MG,250,75.0,California Pacific Medical Center - Pacific Campus,2019
208,81000008,AZITHROMYCIN 500MG SOLR 1 EACH VIAL,250,75.0,California Pacific Medical Center - Pacific Campus,2019
209,81000008,AZITHROMYCIN 500MG/250ML SOLR,250,75.0,California Pacific Medical Center - Pacific Campus,2019
210,81000000,AZITHROMYCIN 600MG TABS,250,112.09,California Pacific Medical Center - Pacific Campus,2019
211,80000001,AZTREONAM 1000MG/50ML SOLN,250,226.2,California Pacific Medical Center - Pacific Campus,2019
212,80000001,AZTREONAM 1G SOLR,250,138.39,California Pacific Medical Center - Pacific Campus,2019
213,80000001,AZTREONAM 1G SOLR 1 EACH VIAL,250,138.39,California Pacific Medical Center - Pacific Campus,2019
214,80000001,AZTREONAM 1G/50ML SOLN,250,259.68,California Pacific Medical Center - Pacific Campus,2019
215,80000001,AZTREONAM 2G SOLR 1 EACH VIAL,250,261.1,California Pacific Medical Center - Pacific Campus,2019
216,80000001,AZTREONAM 2G/100ML SOLN,250,522.21,California Pacific Medical Center - Pacific Campus,2019
217,80000001,AZTREONAM 2G/50ML SOLN,250,519.68,California Pacific Medical Center - Pacific Campus,2019
218,80000008,"BACITRACIN 50,000 UNITS SOLR",250,138.6,California Pacific Medical Center - Pacific Campus,2019
219,80000008,"BACITRACIN 50,000 UNITS SOLR 1 EACH VIAL",250,138.6,California Pacific Medical Center - Pacific Campus,2019
220,81000000,BACITRACIN 500 UNITS OINT 3.5 G TUBE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
221,81000000,BACITRACIN 500 UNITS/G OINT,250,2.0,California Pacific Medical Center - Pacific Campus,2019
222,81000000,BACITRACIN ZINC 500 UNITS/G OINT,250,2.0,California Pacific Medical Center - Pacific Campus,2019
223,81000000,BACITRACIN ZINC 500 UNITS/G OINT 1 EACH PACKET,250,2.0,California Pacific Medical Center - Pacific Campus,2019
224,81000000,BACITRACIN ZINC 500 UNITS/G OINT 14 G TUBE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
225,81000000,BACITRACIN ZINC 500 UNITS/G OINT 14.17 G TUBE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
226,81000000,BACITRACIN ZINC 500 UNITS/G OINT 14.2 G TUBE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
227,81000000,BACITRACIN ZINC 500 UNITS/G OINT 15 G TUBE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
228,81000000,BACITRACIN ZINC 500 UNITS/G OINT 28.4 G TUBE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
229,81000000,"BACITRACIN/POLYMYXIN 500 UNITS/10,000 UNITS/G OINT 3.5 G TUBE",250,2.0,California Pacific Medical Center - Pacific Campus,2019
230,81000000,BACITRACIN/POLYMYXIN B OINT,250,2.0,California Pacific Medical Center - Pacific Campus,2019
231,81000000,BACITRACIN/POLYMYXIN B OINT 14.17 G TUBE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
232,81000000,BACITRACIN/POLYMYXIN B OINT 14.2 G TUBE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
233,81000000,BACITRACIN/POLYMYXIN B OINT 28.4 G TUBE,250,2.0,California Pacific Medical Center - Pacific Campus,2019
234,81000000,BACLOFEN 10MG TABS,250,15.0,California Pacific Medical Center - Pacific Campus,2019
235,81000000,BACLOFEN 5MG/ML ORAL SOLUTIO,250,15.0,California Pacific Medical Center - Pacific Campus,2019
236,81000092,BALANCED SALT SOLUTION ENHANCED SOLN 500 ML BOTTLE,250,75.0,California Pacific Medical Center - Pacific Campus,2019
237,81000092,BALANCED SALT SOLUTION SOLN 15 ML BOTTLE,250,75.0,California Pacific Medical Center - Pacific Campus,2019
