,EAP,Description,Revenue Code,Inpatient Price,Outpatient Price,Hospital,Year
29,10100047,HCHG OBS THORACENTESIS W/IMAG,760,2478.0,2478.0,Mills-Peninsula Medical Center,2019
30,10100048,HCHG OBS THORACENTESIS WO IMAG,760,2086.0,2086.0,Mills-Peninsula Medical Center,2019
31,10100060,HCHG OBS CNT NSL HEMOR ANT SMP,760,586.0,584.0,Mills-Peninsula Medical Center,2019
32,10100062,HCHG I&D EPIDIDYMIS TESTIS/SCROTAL,361,6734.0,6734.0,Mills-Peninsula Medical Center,2019
33,10100064,HCHG OBS INS PACK FOR NON-OB VAG HEMORRHAGE,760,514.0,514.0,Mills-Peninsula Medical Center,2019
34,10100073,HCHG OBS INSERT PICC >=5 YR WO PORT WO IMAGE GUIDANC,760,3330.0,3330.0,Mills-Peninsula Medical Center,2019
35,10100075,HCHG OBS INSERT PICC >=5 YR WO PORT W IMAGE GUIDANCE,760,4238.0,4238.0,Mills-Peninsula Medical Center,2019
36,10100207,HCHG OBS COL BLD PICC/CNTRL LN,760,192.0,192.0,Mills-Peninsula Medical Center,2019
37,10100208,HCHG OBS TX GASTRO INTUB W/ASP,760,56.0,56.0,Mills-Peninsula Medical Center,2019
38,10100223,HCHG OBS INJ ARTHRO SHOULDER,760,765.0,765.0,Mills-Peninsula Medical Center,2019
39,10100225,HCHG OBS INJ ARTHRO HIP,760,1024.0,1024.0,Mills-Peninsula Medical Center,2019
40,10100231,HCHG OBS ABD PARACENTESIS W/IMAGING,760,2650.0,2650.0,Mills-Peninsula Medical Center,2019
41,10100232,HCHG OBS PERITONEAL LAVAGE W/IMAGE,760,1435.0,1435.0,Mills-Peninsula Medical Center,2019
42,10100233,HCHG OBS DRAIN/INJ MAJOR JOINT/BURSA W/O US,760,1172.0,996.0,Mills-Peninsula Medical Center,2019
43,10100234,HCHG OBS ART CATH MNTRNG PERC,760,565.0,565.0,Mills-Peninsula Medical Center,2019
44,10100237,HCHG OBS PUNCTURE ASPIRATION ABSCESS/HEMATOMA/BULLA/CYST,760,825.0,825.0,Mills-Peninsula Medical Center,2019
45,10100239,HCHG OBS LUMBAR PUNCTURE DX,760,969.0,969.0,Mills-Peninsula Medical Center,2019
46,10100240,HCHG OBS PARACENTSIS ABD NO IM,760,1205.0,1205.0,Mills-Peninsula Medical Center,2019
47,17000048,HCHG PT WCOMP AQUATIC PRIOR AUTH INDIVIDUAL,420,211.0,211.0,Mills-Peninsula Medical Center,2019
48,17000058,HCHG PT MCAL SINGLE MODALITY ADDITIONAL 15 MIN,420,221.0,221.0,Mills-Peninsula Medical Center,2019
49,17000059,HCHG PT MCAL SINGLE PROCURE INITIAL 30 MIN,420,469.0,469.0,Mills-Peninsula Medical Center,2019
50,17000060,HCHG PT MCAL SINGLE PROCURE ADDITIONAL 15 MIN,420,240.0,240.0,Mills-Peninsula Medical Center,2019
51,17000062,HCHG PT MCAL TREATMENT COMBINATION PROCEDURES AND MODALITIES INITIAL 30 MIN,420,393.0,393.0,Mills-Peninsula Medical Center,2019
52,17000063,HCHG PT MCAL TREATMENT COMBINATION PROCEDURES AND MODALITIES ADDITIONAL 15 MIN,420,197.0,197.0,Mills-Peninsula Medical Center,2019
53,17000064,HCHG PT MCAL AQUATIC THERAPY EXERCISE INITIAL 30 MIN,420,403.0,403.0,Mills-Peninsula Medical Center,2019
54,17000065,HCHG PT MCAL AQUATIC THERAPEUTIC EXERCISE ADDITIONAL 15 MIN,420,203.0,203.0,Mills-Peninsula Medical Center,2019
55,17000067,HCHG PT MCAL EVALUATION INITIAL 30 MIN,420,386.0,386.0,Mills-Peninsula Medical Center,2019
56,17000068,HCHG PT MCAL RE-EVALUATION INITIAL 30 MIN,420,323.0,323.0,Mills-Peninsula Medical Center,2019
57,17000071,HCHG PT MCAL EVALUATION ADDITIONAL 15 MIN,420,222.0,222.0,Mills-Peninsula Medical Center,2019
58,17000072,HCHG PT MCAL RE-EVALUATION ADDITIONAL 15 MIN,420,209.0,209.0,Mills-Peninsula Medical Center,2019
59,17000073,HCHG PT MCAL EVALUATION PRELIMINARY SNF ICF INITIAL 30 MIN,420,338.0,338.0,Mills-Peninsula Medical Center,2019
60,17000074,HCHG PT MCAL CASE CONFERENCE AND REPORT INITIAL 30 MIN,420,498.0,498.0,Mills-Peninsula Medical Center,2019
61,17000075,HCHG PT MCAL CASE CONSULT AND REPORT,420,55.0,55.0,Mills-Peninsula Medical Center,2019
62,17000076,HCHG PT MCAL CASE CONFERENCE AND REPORT ADDITIONAL 15 MIN,420,90.0,90.0,Mills-Peninsula Medical Center,2019
63,17000077,HCHG PT MCAL HOME EVALUATION,420,1618.0,1618.0,Mills-Peninsula Medical Center,2019
64,17000087,HCHG PT APPLICATION SPLINT LONG ARM,420,602.0,602.0,Mills-Peninsula Medical Center,2019
65,17000088,HCHG PT APPLICATION SPLINT SHORT ARM STATIC,420,546.0,546.0,Mills-Peninsula Medical Center,2019
66,17000089,HCHG PT APPLICATION SPLINT SHORT ARM DYNAMIC,420,546.0,546.0,Mills-Peninsula Medical Center,2019
67,17000090,HCHG PT APPLICATION SPLINT FINGER STATIC,420,534.0,534.0,Mills-Peninsula Medical Center,2019
68,17000091,HCHG PT APPLICATION SPLINT FINGER DYNAMIC,420,497.0,497.0,Mills-Peninsula Medical Center,2019
69,17000092,HCHG PT STRAP LOW BACK,420,84.0,84.0,Mills-Peninsula Medical Center,2019
70,17000093,HCHG PT STRAP SHOULDER,420,434.0,434.0,Mills-Peninsula Medical Center,2019
71,17000094,HCHG PT STRAP HIP,420,99.0,99.0,Mills-Peninsula Medical Center,2019
72,17000095,HCHG PT STRAP KNEE,420,421.0,421.0,Mills-Peninsula Medical Center,2019
73,17000096,HCHG PT STRAP ANKLE/FOOT,420,322.0,322.0,Mills-Peninsula Medical Center,2019
74,17000097,HCHG PT UNNA BOOT,420,524.0,524.0,Mills-Peninsula Medical Center,2019
75,17000106,HCHG PT DEV SCREEN SCORE&DOCUMENT STANDARD INSTRMNT,420,402.0,402.0,Mills-Peninsula Medical Center,2019
76,17000115,HCHG PT ELECTRICAL STIMULATION ATTENDED EA 15 MIN,420,149.0,149.0,Mills-Peninsula Medical Center,2019
77,17000116,HCHG PT IONTOPHORESIS EA 15 MIN,420,141.0,141.0,Mills-Peninsula Medical Center,2019
78,17000117,HCHG PT CONTRAST BATHS EA 15 MIN,420,100.0,100.0,Mills-Peninsula Medical Center,2019
79,17000118,HCHG PT ULTRASOUND EA 15 MIN,420,128.0,125.0,Mills-Peninsula Medical Center,2019
80,17000119,HCHG PT THERAPEUTIC EXERCISE EA 15 MIN,420,176.0,176.0,Mills-Peninsula Medical Center,2019
81,17000120,HCHG PT NEUROMUSCULAR REEDUCATION EA 15 MIN,420,174.0,174.0,Mills-Peninsula Medical Center,2019
82,17000121,HCHG PT AQUATIC THERAPY EA 15 MIN,420,163.0,163.0,Mills-Peninsula Medical Center,2019
83,17000122,HCHG PT GAIT TRAINING EA 15 MIN,420,163.0,163.0,Mills-Peninsula Medical Center,2019
84,17000123,HCHG PT THERAPEUTIC MASSAGE EA 15 MIN,420,120.0,120.0,Mills-Peninsula Medical Center,2019
85,17000124,HCHG PT MANUAL THERAPY EA 15 MIN,420,186.0,162.0,Mills-Peninsula Medical Center,2019
86,17000126,HCHG PT THERAPEUTIC ACTIVITY EA 15 MIN,420,173.0,173.0,Mills-Peninsula Medical Center,2019
87,17000128,HCHG PT SENSORY INTEGRATION EA 15 MIN,420,184.0,184.0,Mills-Peninsula Medical Center,2019
88,17000129,HCHG PT ADL TRAINING EA 15 MIN,420,172.0,172.0,Mills-Peninsula Medical Center,2019
89,17000130,HCHG PT COMMUNITY REINTEGRATION EA 15 MIN,420,149.0,149.0,Mills-Peninsula Medical Center,2019
90,17000131,HCHG PT WHEELCHAIR TRAINING EA 15 MIN,420,159.0,159.0,Mills-Peninsula Medical Center,2019
91,17000133,HCHG PT WORK CONDITIONING ADD 60 MIN,420,460.0,460.0,Mills-Peninsula Medical Center,2019
92,17000134,HCHG PT DEBRIDEMENT SELECTIVE <=1ST 20 SQ/CM,420,679.0,679.0,Mills-Peninsula Medical Center,2019
93,17000135,HCHG PT DEBRIDEMENT SELECTIVE EA ADDL 20 SQ/CM,420,463.0,463.0,Mills-Peninsula Medical Center,2019
94,17000137,HCHG PT NEGATIVE WOUND PRESSURE TX W/DME <=50 CM,420,456.0,456.0,Mills-Peninsula Medical Center,2019
95,17000138,HCHG PT NEGATIVE WOUND PRESSURE TX W/DME >50 CM 15,420,70.0,70.0,Mills-Peninsula Medical Center,2019
96,17000139,HCHG PT PHYSICAL PERFORMANCE TEST EA 15 MIN,420,183.0,183.0,Mills-Peninsula Medical Center,2019
97,17000140,HCHG PT ASSISTIVE TECHNOLOGIES ASSESSMENT EA 15 MIN,420,187.0,187.0,Mills-Peninsula Medical Center,2019
98,17000141,HCHG PT ORTHOTIC TRAINING INITIAL EA 15 MIN,420,163.0,163.0,Mills-Peninsula Medical Center,2019
99,17000142,HCHG PT PROSTHETIC TRAINING INITIAL EA 15 MIN,420,188.0,188.0,Mills-Peninsula Medical Center,2019
100,17000273,HCHG PT HUBBARD TANK EA 15,420,183.0,183.0,Mills-Peninsula Medical Center,2019
101,17000292,HCHG PT MCAL SINGLE MODAL INIT 30,420,370.0,370.0,Mills-Peninsula Medical Center,2019
102,17000318,HCHG PT WORK COND INIT 120,420,1016.0,1016.0,Mills-Peninsula Medical Center,2019
103,17000536,HCHG PT CANALITH REPOSITIONING,420,198.0,198.0,Mills-Peninsula Medical Center,2019
104,17000567,HCHG HPSM CARDIAC/REHAB EXERCISE,420,332.0,332.0,Mills-Peninsula Medical Center,2019
105,17000568,HCHG PT EVAL LOW COMPLEXITY,424,337.0,337.0,Mills-Peninsula Medical Center,2019
106,17000571,HCHG PT RE-EVAL ESTABLISHED PLAN CARE,424,249.0,249.0,Mills-Peninsula Medical Center,2019
107,17000572,HCHG OT EVAL LOW COMPLEXITY,434,371.0,371.0,Mills-Peninsula Medical Center,2019
108,17000575,HCHG OT RE-EVAL ESTABLISHED PLAN CARE,434,293.0,293.0,Mills-Peninsula Medical Center,2019
109,17000588,HCHG PT BIOFEEDBACK TRAINING ANY MODALITY,420,143.0,143.0,Mills-Peninsula Medical Center,2019
110,17000596,HCHG PT MECH TRACT,420,144.0,144.0,Mills-Peninsula Medical Center,2019
111,17000601,HCHG PT PROC THER GP,420,182.0,182.0,Mills-Peninsula Medical Center,2019
112,17000604,HCHG PT E-STIM SUPERVISED,420,104.0,104.0,Mills-Peninsula Medical Center,2019
113,17000608,HCHG PT EVAL MOD COMPLEXITY,424,386.0,386.0,Mills-Peninsula Medical Center,2019
114,17000609,HCHG PT EVAL HIGH COMPLEXITY,424,504.0,504.0,Mills-Peninsula Medical Center,2019
115,17200062,HCHG OT MCAL EVALUATION INITIAL 30 MIN,430,429.0,429.0,Mills-Peninsula Medical Center,2019
116,17200063,HCHG OT MCAL RE-EVALUATION INITIAL 30 MIN,430,360.0,360.0,Mills-Peninsula Medical Center,2019
117,17200065,HCHG OT MCAL EVALUATION ADDITIONAL 15 MIN,430,219.0,219.0,Mills-Peninsula Medical Center,2019
118,17200066,HCHG OT MCAL RE-EVALUATION ADDITIONAL 15 MIN,430,193.0,193.0,Mills-Peninsula Medical Center,2019
119,17200067,HCHG OT MCAL CASE CONFERENCE AND REPORT INITIAL 30 MIN,430,260.0,260.0,Mills-Peninsula Medical Center,2019
120,17200068,HCHG OT MCAL CASE CONFERENCE AND REPORT ADDITIONAL 15 MIN,430,157.0,157.0,Mills-Peninsula Medical Center,2019
121,17200069,HCHG OT MCAL EVALUATION PRELIMINARY 30 MIN,430,458.0,458.0,Mills-Peninsula Medical Center,2019
122,17200073,HCHG OT MCAL CASE CONSULT AND REPORT,430,227.0,227.0,Mills-Peninsula Medical Center,2019
123,17200074,HCHG OT APPLICATION SPLINT LONG ARM,430,602.0,602.0,Mills-Peninsula Medical Center,2019
124,17200075,HCHG OT APPLICATION SPLINT SHORT ARM STATIC,430,546.0,546.0,Mills-Peninsula Medical Center,2019
125,17200076,HCHG OT APPLICATION SPLINT SHORT ARM DYNAMIC,430,546.0,546.0,Mills-Peninsula Medical Center,2019
126,17200077,HCHG OT APPLICATION SPLINT FINGER STATIC,430,534.0,534.0,Mills-Peninsula Medical Center,2019
127,17200078,HCHG OT APPLICATION SPLINT FINGER DYNAMIC,430,497.0,497.0,Mills-Peninsula Medical Center,2019
128,17200079,HCHG OT STRAP SHOULDER,430,434.0,434.0,Mills-Peninsula Medical Center,2019
129,17200080,HCHG OT STRAP ELBOW/WRIST,430,334.0,334.0,Mills-Peninsula Medical Center,2019
130,17200081,HCHG OT STRAP HAND/FINGER,430,253.0,253.0,Mills-Peninsula Medical Center,2019
131,17200082,HCHG OT STRAP HIP,430,99.0,99.0,Mills-Peninsula Medical Center,2019
132,17200093,HCHG OT DEV SCREEN SCORE&DOCUMENT STANDARD INSTRMNT,430,402.0,402.0,Mills-Peninsula Medical Center,2019
133,17200100,HCHG OT ELECTRICAL STIMULATION ATTENDED EA 15 MIN,430,148.0,148.0,Mills-Peninsula Medical Center,2019
134,17200101,HCHG OT IONTOPHORESIS EA 15 MIN,430,141.0,141.0,Mills-Peninsula Medical Center,2019
135,17200102,HCHG OT CONTRAST BATHS EA 15 MIN,430,100.0,100.0,Mills-Peninsula Medical Center,2019
136,17200103,HCHG OT ULTRASOUND EA 15 MIN,430,128.0,125.0,Mills-Peninsula Medical Center,2019
137,17200104,HCHG OT THERAPEUTIC EXERCISE EA 15 MIN,430,176.0,176.0,Mills-Peninsula Medical Center,2019
138,17200105,HCHG OT NEUROMUSCULAR REEDUCATION EA 15 MIN,430,181.0,181.0,Mills-Peninsula Medical Center,2019
139,17200106,HCHG OT AQUATIC THERAPY EA 15 MIN,430,159.0,159.0,Mills-Peninsula Medical Center,2019
140,17200107,HCHG OT THERAPEUTIC MASSAGE EA 15 MIN,430,120.0,120.0,Mills-Peninsula Medical Center,2019
141,17200108,HCHG OT MANUAL THERAPY EA 15 MIN,430,181.0,162.0,Mills-Peninsula Medical Center,2019
142,17200110,HCHG OT THERAPEUTIC ACTIVITY EA 15 MIN,430,169.0,169.0,Mills-Peninsula Medical Center,2019
143,17200112,HCHG OT SENSORY INTEGRATION EA 15 MIN,430,133.0,133.0,Mills-Peninsula Medical Center,2019
144,17200113,HCHG OT ADL TRAINING EA 15 MIN,430,172.0,172.0,Mills-Peninsula Medical Center,2019
145,17200114,HCHG OT COMMUNITY REINTEGRATION EA 15 MIN,430,149.0,149.0,Mills-Peninsula Medical Center,2019
146,17200115,HCHG OT WHEELCHAIR TRAINING EA 15 MIN,430,169.0,169.0,Mills-Peninsula Medical Center,2019
147,17200116,HCHG OT WORK CONDITIONING INITIAL 120 MIN,430,600.0,600.0,Mills-Peninsula Medical Center,2019
148,17200117,HCHG OT WORK CONDITIONING ADD 60 MIN,430,276.0,276.0,Mills-Peninsula Medical Center,2019
149,17200118,HCHG OT DEBRIDEMENT SELECTIVE <=1ST 20 SQ/CM,430,679.0,679.0,Mills-Peninsula Medical Center,2019
150,17200119,HCHG OT DEBRIDEMENT SELECTIVE  EA ADDL 20 SQ/M,430,463.0,463.0,Mills-Peninsula Medical Center,2019
151,17200121,HCHG OT PHYSICAL PERFORMANCE TEST EA 15 MIN,430,182.0,182.0,Mills-Peninsula Medical Center,2019
152,17200122,HCHG OT ASSISTIVE TECHNOLOGIES ASSESSMENT EA 15 MIN,430,172.0,172.0,Mills-Peninsula Medical Center,2019
153,17200123,HCHG OT ORTHOTIC TRAINING INITIAL EA 15 MIN,430,168.0,168.0,Mills-Peninsula Medical Center,2019
154,17200124,HCHG OT PROSTHETIC TRAINING INITIAL EA 15 MIN,430,169.0,169.0,Mills-Peninsula Medical Center,2019
155,17200126,HCHG OT SERVICES PER SESSION PARTIAL HOSPITALIZATION,430,591.0,591.0,Mills-Peninsula Medical Center,2019
156,17200137,HCHG OT UNNA BOOT,430,524.0,524.0,Mills-Peninsula Medical Center,2019
157,17200139,HCHG OT MCAL TX ADTL 15 MIN,430,187.0,187.0,Mills-Peninsula Medical Center,2019
158,17200280,HCHG OT HUBBARD TANK EA 15,430,190.0,190.0,Mills-Peninsula Medical Center,2019
159,17200281,HCHG OT GAIT TRAIN EA 15,430,159.0,159.0,Mills-Peninsula Medical Center,2019
160,17200284,HCHG OT MCAL TREAT INIT 30,430,385.0,385.0,Mills-Peninsula Medical Center,2019
161,17200296,HCHG OT MCAL COMBO MODAL ADD 15,430,202.0,202.0,Mills-Peninsula Medical Center,2019
162,17200310,HCHG OT MCAL COMBO MODAL INIT 30,430,403.0,403.0,Mills-Peninsula Medical Center,2019
163,17200493,HCHG OT ORTHC/PROSTC MGMT SBSQ ENC,430,169.0,169.0,Mills-Peninsula Medical Center,2019
164,17200494,HCHG OT COGNITIVE SKILLS DEVELOPMENT EA 15,430,168.0,168.0,Mills-Peninsula Medical Center,2019
165,17200509,HCHG OT PARAFFIN BATH,430,88.0,88.0,Mills-Peninsula Medical Center,2019
166,17200511,HCHG OT INFRARED MODALITY,430,83.0,83.0,Mills-Peninsula Medical Center,2019
167,17200512,HCHG OT GROUP THERAPY,430,182.0,182.0,Mills-Peninsula Medical Center,2019
168,17200514,HCHG OT E-STIM SUPERVISED,430,104.0,104.0,Mills-Peninsula Medical Center,2019
169,17200516,HCHG OT EVAL MOD COMPLEXITY,434,469.0,469.0,Mills-Peninsula Medical Center,2019
170,17200517,HCHG OT EVAL HIGH COMPLEXITY,434,596.0,596.0,Mills-Peninsula Medical Center,2019
171,17400005,HCHG SP MCAL THERAPY SPEECH-LANG IND PER HOUR,440,458.0,458.0,Mills-Peninsula Medical Center,2019
172,17400006,HCHG SP MCAL THERAPY SPEECH-LANG IND 1/2 HOUR,440,373.0,373.0,Mills-Peninsula Medical Center,2019
173,17400007,HCHG SP MCAL ELECTRICAL STIMULATION EA ADDITIONAL 15 MIN,440,190.0,190.0,Mills-Peninsula Medical Center,2019
174,17400008,HCHG SP MCAL ELECTRICAL STIMULATION INITIAL 30 MIN,440,379.0,379.0,Mills-Peninsula Medical Center,2019
175,17400013,HCHG SP EVAL RX FOR NON SP GENERATIN DEVICE PRESCRIPTION,444,685.0,685.0,Mills-Peninsula Medical Center,2019
176,17400016,HCHG SP EVAL APHASIA HR,440,616.0,616.0,Mills-Peninsula Medical Center,2019
177,17400017,HCHG SP THERAPEUTIC EXERCISE EA 15 MIN,440,176.0,176.0,Mills-Peninsula Medical Center,2019
178,17400021,HCHG SP THER SVC NO SP/ALT DEV,440,396.0,396.0,Mills-Peninsula Medical Center,2019
179,17400135,HCHG SP EVAL SP/COM DVC ADL 30,444,100.0,100.0,Mills-Peninsula Medical Center,2019
180,17400136,HCHG EX FOR NONSPEECH DEV RX ADD,444,196.0,196.0,Mills-Peninsula Medical Center,2019
181,17400137,HCHG SP EVAL SP/COM DVC 1ST HR,444,743.0,743.0,Mills-Peninsula Medical Center,2019
182,17400138,HCHG SP THER SVC SP DEVICE,440,345.0,345.0,Mills-Peninsula Medical Center,2019
183,17400139,HCHG SP COGNTVE TEST BY HC PRO,440,528.0,528.0,Mills-Peninsula Medical Center,2019
184,17400392,HCHG SP TX SP/LANG/COM IND,440,381.0,381.0,Mills-Peninsula Medical Center,2019
185,17400393,HCHG SP TX SP/LANG/COM GP,440,287.0,287.0,Mills-Peninsula Medical Center,2019
186,17400394,HCHG EVALUATION OF SPEECH FLUENCY,444,681.0,681.0,Mills-Peninsula Medical Center,2019
187,17400395,HCHG EVALUATE SPEECH PRODUCTION,444,416.0,416.0,Mills-Peninsula Medical Center,2019
188,17400396,HCHG EVAL SPEECH SOUND LANG COMPREH,444,595.0,595.0,Mills-Peninsula Medical Center,2019
189,17400397,HCHG SP BEHAVRAL QUALIT ANALYS VOICE,440,441.0,441.0,Mills-Peninsula Medical Center,2019
190,17400398,HCHG SP TX SWALL/ORAL FNX,440,395.0,395.0,Mills-Peninsula Medical Center,2019
191,17400399,HCHG SP EVAL COM DEVICE,440,635.0,635.0,Mills-Peninsula Medical Center,2019
192,17400400,HCHG SP EVAL FNX SWALL,444,588.0,588.0,Mills-Peninsula Medical Center,2019
193,17400401,HCHG SP EVAL MTN FLUOR SWAL,444,677.0,677.0,Mills-Peninsula Medical Center,2019
194,17400407,HCHG SP MCAL EVALUATION SPEECH,440,338.0,338.0,Mills-Peninsula Medical Center,2019
195,17400408,HCHG SP MCAL EVAL LANG,440,437.0,437.0,Mills-Peninsula Medical Center,2019
196,17500002,HCHG AD MCAL AUDIOMETRY SCREENING,471,252.0,252.0,Mills-Peninsula Medical Center,2019
197,17500003,HCHG AD EVALUATION HEARING AID MONAURAL,471,332.0,332.0,Mills-Peninsula Medical Center,2019
198,17500004,HCHG AD EVALUATION HEARING AID BINAURAL,471,512.0,512.0,Mills-Peninsula Medical Center,2019
199,17500005,HCHG AD MCAL AUDIOMETRY COMPLETE AGES 7 TO ADULT,471,900.0,900.0,Mills-Peninsula Medical Center,2019
200,17500010,HCHG AD TEST ELECTROACOUSTIC MONAURAL,471,174.0,174.0,Mills-Peninsula Medical Center,2019
201,17500011,HCHG AD TEST ELECTROACOUSTIC BINAURAL,471,125.0,125.0,Mills-Peninsula Medical Center,2019
202,17500012,HCHG AD MCAL DIAGNOSTIC EVALUATION FOR HANDICAPPED PERSON OVER 7 YEARS,471,1007.0,1007.0,Mills-Peninsula Medical Center,2019
203,17500013,HCHG SPONTANEOUS NYSTAGMUS TEST,470,351.0,351.0,Mills-Peninsula Medical Center,2019
204,17500014,HCHG POSITIONAL NYSTAGMUS TEST,470,351.0,351.0,Mills-Peninsula Medical Center,2019
205,17500017,HCHG AD PURE TONE AIR,471,147.0,147.0,Mills-Peninsula Medical Center,2019
206,17500018,HCHG AD PURE TONE AIR/BONE,471,458.0,458.0,Mills-Peninsula Medical Center,2019
207,17500019,HCHG AD SPEECH THRESHOLD/ DISCRIMINATORY,471,56.0,56.0,Mills-Peninsula Medical Center,2019
208,17500020,HCHG AD AUDIOMETRY COMPLETE,471,428.0,410.0,Mills-Peninsula Medical Center,2019
209,17500021,HCHG AD TEST TONE DECAY,471,343.0,343.0,Mills-Peninsula Medical Center,2019
210,17500022,HCHG AD TYMPANOMETRY,471,150.0,150.0,Mills-Peninsula Medical Center,2019
211,17500024,HCHG AD ACOUSTIC REFLEX TEST THRESHOLD,471,351.0,351.0,Mills-Peninsula Medical Center,2019
212,17500026,HCHG AD VRA EVAL PEDIATRIC LT 3 YEARS,471,348.0,348.0,Mills-Peninsula Medical Center,2019
213,17500027,HCHG AD VRA EVAL PEDIATRIC GT 3 YEARS,471,348.0,348.0,Mills-Peninsula Medical Center,2019
214,17500028,HCHG AD CONDITIONING PLAY AUDIOMETRY,471,467.0,467.0,Mills-Peninsula Medical Center,2019
215,17500029,HCHG AD EVALUATION ABR COMPLETE,471,1495.0,1495.0,Mills-Peninsula Medical Center,2019
216,17500030,HCHG AD ABR SCREEN INITIAL OP,470,518.0,518.0,Mills-Peninsula Medical Center,2019
217,17500031,HCHG AD ABR SCREEN INITIAL IP,470,518.0,518.0,Mills-Peninsula Medical Center,2019
218,17500032,HCHG AD OTOACOUSTIC SCREEN INITIAL INPATIENT,470,332.0,332.0,Mills-Peninsula Medical Center,2019
219,17500033,HCHG AD OTOACOUSTIC RESCREEN,470,332.0,332.0,Mills-Peninsula Medical Center,2019
220,17500034,HCHG AD EVALUATION OAE,471,549.0,549.0,Mills-Peninsula Medical Center,2019
221,17500035,HCHG AD HEARING AID CHECK MONAURAL,471,496.0,496.0,Mills-Peninsula Medical Center,2019
222,17500036,HCHG AD HEARING AID CHECK BINAURAL,471,333.0,333.0,Mills-Peninsula Medical Center,2019
223,17500037,HCHG AD CENTRAL AUDITORY FUNCTION 60 MIN,471,467.0,467.0,Mills-Peninsula Medical Center,2019
224,17500038,HCHG AD TINNITUS ASSESSMENT UNILATERAL,471,351.0,351.0,Mills-Peninsula Medical Center,2019
225,17500039,HCHG AD REPAIR OR MODIFICATION HEARING AID,479,534.0,534.0,Mills-Peninsula Medical Center,2019
226,17500040,HCHG AD FUNCTIONAL AADL 15 MIN,471,306.0,306.0,Mills-Peninsula Medical Center,2019
227,17500042,HCHG AD OPTOKINETIC NYSTAGMUS,471,351.0,351.0,Mills-Peninsula Medical Center,2019
