,HSP,CHARGE CODE,Description,Price,Hospital,Year
112,SVM,31121007,MDI DEMO/EVAL,353.23,Sierra Vista Regional Medical Center,2019
113,SVM,31121056,MDI TREATMENT,246.12,Sierra Vista Regional Medical Center,2019
114,SVM,31146103,SURFACT ADM TB,1013.83,Sierra Vista Regional Medical Center,2019
115,SVM,31200181,NON-STRESS TST,780.45,Sierra Vista Regional Medical Center,2019
116,SVM,31201106,AMNIO/AFP,899.05,Sierra Vista Regional Medical Center,2019
117,SVM,31203250,E&M-EP LVL I,439.95,Sierra Vista Regional Medical Center,2019
118,SVM,31203300,E&M-EP LVL II,81.62,Sierra Vista Regional Medical Center,2019
119,SVM,31203359,E&M-EP LVL IV,289.48,Sierra Vista Regional Medical Center,2019
120,SVM,31203367,E&M-EP LVL V,409.36,Sierra Vista Regional Medical Center,2019
121,SVM,31203409,E&M-EP LVL III,593.0,Sierra Vista Regional Medical Center,2019
122,SVM,31203805,US AMNIO LOC,1245.03,Sierra Vista Regional Medical Center,2019
123,SVM,31207822,INJ T/P/D SQ/IM,67.59,Sierra Vista Regional Medical Center,2019
124,SVM,31292014,E&M-NP LVL I,85.44,Sierra Vista Regional Medical Center,2019
125,SVM,31292022,E&M-NP LVL II,242.29,Sierra Vista Regional Medical Center,2019
126,SVM,31292030,E&M-NP LVL III,785.56,Sierra Vista Regional Medical Center,2019
127,SVM,31292048,E&M-NP LVL IV,677.16,Sierra Vista Regional Medical Center,2019
128,SVM,31292055,E&M-NP LVL V,1444.85,Sierra Vista Regional Medical Center,2019
129,SVM,32135501,SURG LVI INT30,6116.35,Sierra Vista Regional Medical Center,2019
130,SVM,32135519,SURG LVI EA 15,2445.5,Sierra Vista Regional Medical Center,2019
131,SVM,32135527,SURG LVII INT30,6727.06,Sierra Vista Regional Medical Center,2019
132,SVM,32135535,SURG LVII EA15,2599.79,Sierra Vista Regional Medical Center,2019
133,SVM,32135543,SURG LVIII IN30,7339.08,Sierra Vista Regional Medical Center,2019
134,SVM,32135550,SURG LVIII EA15,2751.51,Sierra Vista Regional Medical Center,2019
135,SVM,32135568,SURG LVIV INT30,7645.1,Sierra Vista Regional Medical Center,2019
136,SVM,32135576,SURG LVIV EA 15,2904.52,Sierra Vista Regional Medical Center,2019
137,SVM,32135725,DAVN LVII INT30,6727.06,Sierra Vista Regional Medical Center,2019
138,SVM,32135733,DAVN LVII EA15,2599.79,Sierra Vista Regional Medical Center,2019
139,SVM,32135741,DAVN LVIII IN30,7339.08,Sierra Vista Regional Medical Center,2019
140,SVM,32135758,DAVN LVIII EA15,2751.51,Sierra Vista Regional Medical Center,2019
141,SVM,32135766,DAVN LVIV INT30,7518.85,Sierra Vista Regional Medical Center,2019
142,SVM,32135774,DAVN LVIV EA 15,2856.55,Sierra Vista Regional Medical Center,2019
143,SVM,32168916,BLD AUTOSLV,863.75,Sierra Vista Regional Medical Center,2019
144,SVM,32190225,RBC WASH AUTO,1244.78,Sierra Vista Regional Medical Center,2019
145,SVM,32210007,SPEC PROC INT30,1257.39,Sierra Vista Regional Medical Center,2019
146,SVM,32210155,SPEC PROC EA15M,450.17,Sierra Vista Regional Medical Center,2019
147,SVM,32235707,RECOVERY INT 30,1437.06,Sierra Vista Regional Medical Center,2019
148,SVM,32235715,RECOVERY EA 15M,575.01,Sierra Vista Regional Medical Center,2019
149,SVM,36007607,IV HYD INT >31M,1083.45,Sierra Vista Regional Medical Center,2019
150,SVM,36007615,IV HYD ADD HR,515.59,Sierra Vista Regional Medical Center,2019
151,SVM,36007656,IV TX INIT 1 HR,1083.45,Sierra Vista Regional Medical Center,2019
152,SVM,36007664,IV INF TX ADD H,400.51,Sierra Vista Regional Medical Center,2019
153,SVM,36007672,IV SEQUENTL 1HR,500.38,Sierra Vista Regional Medical Center,2019
154,SVM,36007680,IV CONCURRENT,445.05,Sierra Vista Regional Medical Center,2019
155,SVM,36007748,INJ T/P/D IVP,382.56,Sierra Vista Regional Medical Center,2019
156,SVM,36007755,INJ ADD SEQ IVP,198.94,Sierra Vista Regional Medical Center,2019
157,SVM,36007888,INJ ANTIBIOTIC,60.73,Sierra Vista Regional Medical Center,2019
158,SVM,36030005,AMB PROC 1ST 30,414.43,Sierra Vista Regional Medical Center,2019
159,SVM,36030054,AMB PROC EA 15M,69.64,Sierra Vista Regional Medical Center,2019
160,SVM,36030724,INJ T/P/D SQ/IM,56.23,Sierra Vista Regional Medical Center,2019
161,SVM,36064137,CHEMO IV 1H INT,995.4,Sierra Vista Regional Medical Center,2019
162,SVM,36064152,CHEMO INF ADD H,1075.03,Sierra Vista Regional Medical Center,2019
163,SVM,36091957,PHLEBOTOMY,625.88,Sierra Vista Regional Medical Center,2019
164,SVM,36092138,E&M-EP LVL III,593.0,Sierra Vista Regional Medical Center,2019
165,SVM,37000205,ANES W/RAD INIT,1892.22,Sierra Vista Regional Medical Center,2019
166,SVM,37000239,ANES W/RAD 15M,810.08,Sierra Vista Regional Medical Center,2019
167,SVM,37022993,L&D EPIDURAL,3017.96,Sierra Vista Regional Medical Center,2019
168,SVM,37035607,ANESTH INT 30M,1652.88,Sierra Vista Regional Medical Center,2019
169,SVM,37035615,ANESTH EA ADD15,707.62,Sierra Vista Regional Medical Center,2019
170,SVM,40000879,DFB AMPLIA,142749.55,Sierra Vista Regional Medical Center,2019
171,SVM,40000960,DFIB CONCERTO,123991.58,Sierra Vista Regional Medical Center,2019
172,SVM,40001141,DFIB DC ENTRUST,74856.03,Sierra Vista Regional Medical Center,2019
173,SVM,40001240,DFIB DYNAGEN,44756.85,Sierra Vista Regional Medical Center,2019
174,SVM,40001620,DFIB PROTECTA,59977.53,Sierra Vista Regional Medical Center,2019
175,SVM,40001786,DFIB DC VIRTUOS,92667.25,Sierra Vista Regional Medical Center,2019
176,SVM,40001828,DFIB DC VITALTY,75122.36,Sierra Vista Regional Medical Center,2019
177,SVM,40002263,DFIB RENEWAL 3,73374.14,Sierra Vista Regional Medical Center,2019
178,SVM,40003139,DFIB SC ENTRUST,59381.67,Sierra Vista Regional Medical Center,2019
179,SVM,40003311,DFIB SC MAXIMO ,82178.01,Sierra Vista Regional Medical Center,2019
180,SVM,40003527,DFIB SECURA DR,68175.99,Sierra Vista Regional Medical Center,2019
181,SVM,40003568,DFIB TELIGEN DR,94987.71,Sierra Vista Regional Medical Center,2019
182,SVM,40003642,IMP REVEAL LINQ,21385.3,Sierra Vista Regional Medical Center,2019
183,SVM,40004004,LD PM DEXTRUS,3094.51,Sierra Vista Regional Medical Center,2019
184,SVM,40004012,LD PM DEXTRUS,3094.51,Sierra Vista Regional Medical Center,2019
185,SVM,40004244,PM ALTRUA DDDR,34977.81,Sierra Vista Regional Medical Center,2019
186,SVM,40004277,PM ADVANTIO SR,12689.94,Sierra Vista Regional Medical Center,2019
187,SVM,40004319,PM ADVISA,24118.68,Sierra Vista Regional Medical Center,2019
188,SVM,40004335,PM ASSURITY MRI,28534.06,Sierra Vista Regional Medical Center,2019
189,SVM,40004343,PM AZURE XT DR,30116.89,Sierra Vista Regional Medical Center,2019
190,SVM,40004525,PM DC ACCENT,20672.53,Sierra Vista Regional Medical Center,2019
191,SVM,40004574,PM DC ALTRUA 60,19690.56,Sierra Vista Regional Medical Center,2019
192,SVM,40004939,PACEMAKER DC RR,22939.76,Sierra Vista Regional Medical Center,2019
193,SVM,40004947,PACEMAKER DC RR,38829.31,Sierra Vista Regional Medical Center,2019
194,SVM,40005175,PACEMAKER DC RR,32843.06,Sierra Vista Regional Medical Center,2019
195,SVM,40005258,PACEMAKER DC RR,28387.88,Sierra Vista Regional Medical Center,2019
196,SVM,40005282,PACEMAKER DC RR,27252.91,Sierra Vista Regional Medical Center,2019
197,SVM,40005290,PACEMAKER DC RR,32703.77,Sierra Vista Regional Medical Center,2019
198,SVM,40005308,PACEMAKER DC RR,31766.83,Sierra Vista Regional Medical Center,2019
199,SVM,40005340,PACEMAKER DC RR,40341.24,Sierra Vista Regional Medical Center,2019
200,SVM,40006215,PACEMAKER DC RR,30540.36,Sierra Vista Regional Medical Center,2019
201,SVM,40006421,PM DC RR ZEPHYR,16439.44,Sierra Vista Regional Medical Center,2019
202,SVM,40006991,PM INGENIO DR,17185.49,Sierra Vista Regional Medical Center,2019
203,SVM,40007007,PACEMAKER INSNC,59168.6,Sierra Vista Regional Medical Center,2019
204,SVM,40009011,PM REVO MRI,23218.37,Sierra Vista Regional Medical Center,2019
205,SVM,40010803,PACEMAKER SC RR,23759.21,Sierra Vista Regional Medical Center,2019
206,SVM,40015000,RCDR LOOP,20374.81,Sierra Vista Regional Medical Center,2019
207,SVM,40040875,PM ACCOLADE,30582.52,Sierra Vista Regional Medical Center,2019
208,SVM,40040883,PM ACCOLADE,12852.21,Sierra Vista Regional Medical Center,2019
209,SVM,40040891,PM ACCOLADE,15355.92,Sierra Vista Regional Medical Center,2019
210,SVM,40040925,PM ACCOLADE,32077.76,Sierra Vista Regional Medical Center,2019
211,SVM,40040982,PM ADVISA DR,35824.9,Sierra Vista Regional Medical Center,2019
212,SVM,40055345,EPIFIX SQ CM,319.4,Sierra Vista Regional Medical Center,2019
213,SVM,40083370,DFB EVERA MRI,115258.77,Sierra Vista Regional Medical Center,2019
214,SVM,40084824,DFIB VIVA,134514.0,Sierra Vista Regional Medical Center,2019
215,SVM,40086167,LD DFIB RELIANC,16450.57,Sierra Vista Regional Medical Center,2019
216,SVM,40086514,LD INGEVITY,4176.97,Sierra Vista Regional Medical Center,2019
217,SVM,40087124,LD INGEVITY,4205.39,Sierra Vista Regional Medical Center,2019
218,SVM,40087165,LD INGEVITY,4205.39,Sierra Vista Regional Medical Center,2019
219,SVM,40106999,ANCH SUTURE,2711.8,Sierra Vista Regional Medical Center,2019
220,SVM,40107021,ANCH SUT SWVLCK,4354.6,Sierra Vista Regional Medical Center,2019
221,SVM,40107120,ANCH SUT MINI,3457.88,Sierra Vista Regional Medical Center,2019
222,SVM,40107211,ANCH SUT FIBRTK,4222.22,Sierra Vista Regional Medical Center,2019
223,SVM,40107237,ANCH SUT Q-FIX,2578.38,Sierra Vista Regional Medical Center,2019
224,SVM,40109993,BN GRFT INFS LG,26306.4,Sierra Vista Regional Medical Center,2019
225,SVM,40110009,BN GRAFT KIT,23800.2,Sierra Vista Regional Medical Center,2019
226,SVM,40110017,BN GRAFT KIT,16786.89,Sierra Vista Regional Medical Center,2019
227,SVM,40111049,DVC COFLEX,33783.78,Sierra Vista Regional Medical Center,2019
228,SVM,40112021,SP SET S/B/C/N,822.14,Sierra Vista Regional Medical Center,2019
229,SVM,40112039,SP BN EXTN ALGF,4634.75,Sierra Vista Regional Medical Center,2019
230,SVM,40112047,SP BN EXT SYNTH,4634.75,Sierra Vista Regional Medical Center,2019
231,SVM,40112054,SP BN GFT ALLGF,5307.8,Sierra Vista Regional Medical Center,2019
232,SVM,40112062,SP CERV INTB DV,4535.1,Sierra Vista Regional Medical Center,2019
233,SVM,40112070,SP DRILL BIT,1553.74,Sierra Vista Regional Medical Center,2019
234,SVM,40112096,SP OCCIP ROD,1554.74,Sierra Vista Regional Medical Center,2019
235,SVM,40112112,SP ROD STANDARD,1366.05,Sierra Vista Regional Medical Center,2019
236,SVM,40112146,SP ANT CRV PLT1,6624.79,Sierra Vista Regional Medical Center,2019
237,SVM,40112153,SP ANT CRV PLT2,6783.61,Sierra Vista Regional Medical Center,2019
238,SVM,40112161,SP ANT CRV PLT3,8381.11,Sierra Vista Regional Medical Center,2019
239,SVM,40112179,SP ANT CRV PL4>,6698.22,Sierra Vista Regional Medical Center,2019
240,SVM,40112187,SP ANT SCREW,1486.7,Sierra Vista Regional Medical Center,2019
241,SVM,40112195,SP CROSS ASMBLY,5383.72,Sierra Vista Regional Medical Center,2019
242,SVM,40112203,SP EXP/STK DEV,10315.85,Sierra Vista Regional Medical Center,2019
243,SVM,40112229,SP IBF GRF CERV,4199.66,Sierra Vista Regional Medical Center,2019
244,SVM,40112237,SP IBF GRF LUMB,11802.69,Sierra Vista Regional Medical Center,2019
245,SVM,40112245,SP LAMIN HK BLD,4187.08,Sierra Vista Regional Medical Center,2019
246,SVM,40112252,SP LUM DEV ALIF,36216.5,Sierra Vista Regional Medical Center,2019
247,SVM,40112260,SP LUM DEV PLIF,8179.02,Sierra Vista Regional Medical Center,2019
248,SVM,40112278,SP LUM DEV TLIF,10713.12,Sierra Vista Regional Medical Center,2019
249,SVM,40112294,SP PED SCRW ADV,6740.26,Sierra Vista Regional Medical Center,2019
250,SVM,40112302,SP PED SCRW STD,4743.5,Sierra Vista Regional Medical Center,2019
251,SVM,40112310,SP ROD ADVANCED,3668.66,Sierra Vista Regional Medical Center,2019
252,SVM,40112344,SP CRV STLN DEV,10278.22,Sierra Vista Regional Medical Center,2019
253,SVM,40112351,SP CRV STLN SCR,1564.52,Sierra Vista Regional Medical Center,2019
254,SVM,40112377,SP TEMP FIX PIN,1995.63,Sierra Vista Regional Medical Center,2019
255,SVM,40112385,SP OCCIP PLT,18042.05,Sierra Vista Regional Medical Center,2019
256,SVM,40112393,SP OCCIP BN SCR,1762.56,Sierra Vista Regional Medical Center,2019
257,SVM,40112450,SP ART DSC CERV,25964.06,Sierra Vista Regional Medical Center,2019
258,SVM,40112476,SP ANT LUM PLT,2593.16,Sierra Vista Regional Medical Center,2019
259,SVM,40112484,SP CLAMP CONN,5957.5,Sierra Vista Regional Medical Center,2019
260,SVM,40112492,SP COM SCR WASH,3617.45,Sierra Vista Regional Medical Center,2019
261,SVM,40112518,SP CLAMP,7485.87,Sierra Vista Regional Medical Center,2019
262,SVM,40112641,SP LUM ALIF SCR,10120.75,Sierra Vista Regional Medical Center,2019
263,SVM,40112658,SP OTHR PLT,3056.1,Sierra Vista Regional Medical Center,2019
264,SVM,40112666,SP STAPLE,5479.06,Sierra Vista Regional Medical Center,2019
265,SVM,40112690,SP WASHER,1555.9,Sierra Vista Regional Medical Center,2019
266,SVM,40112732,SP CELL BN MTRX,4634.75,Sierra Vista Regional Medical Center,2019
267,SVM,40112849,SP MAGNIFUSE,4777.14,Sierra Vista Regional Medical Center,2019
268,SVM,40114993,GRFT INJ STMULS,6302.12,Sierra Vista Regional Medical Center,2019
269,SVM,40115008,GRFT STNT AAA,46709.9,Sierra Vista Regional Medical Center,2019
270,SVM,40117871,SYS SYNDESM DL ,22689.19,Sierra Vista Regional Medical Center,2019
271,SVM,40118523,HP HEM UNI STRY,9720.0,Sierra Vista Regional Medical Center,2019
272,SVM,40118606,SHLDR PRMPT STY,14292.0,Sierra Vista Regional Medical Center,2019
273,SVM,40118770,KNE UNICND BMT,10970.5,Sierra Vista Regional Medical Center,2019
274,SVM,40118804,SHLDR PR TL BMT,17744.44,Sierra Vista Regional Medical Center,2019
275,SVM,40118838,SHLDR PRMRV BMT,27360.0,Sierra Vista Regional Medical Center,2019
276,SVM,40118887,CMT BN ANTF BMT,2541.13,Sierra Vista Regional Medical Center,2019
277,SVM,40119232,HP PREM ZIMMER,31131.72,Sierra Vista Regional Medical Center,2019
278,SVM,40119273,KNE PREM ZIMMER,23039.71,Sierra Vista Regional Medical Center,2019
279,SVM,40119307,SHLDR PRMTTL ZM,17120.0,Sierra Vista Regional Medical Center,2019
280,SVM,40119349,CMT BN PLFL ZIM,658.44,Sierra Vista Regional Medical Center,2019
281,SVM,40119356,CMT BN ANTF ZIM,2381.41,Sierra Vista Regional Medical Center,2019
282,SVM,40119448,KNE PRM TTL SNN,14940.0,Sierra Vista Regional Medical Center,2019
283,SVM,40119554,HP PRIM TTL DPY,27920.04,Sierra Vista Regional Medical Center,2019
284,SVM,40119570,HP HEM BPLR DPY,17708.33,Sierra Vista Regional Medical Center,2019
285,SVM,40119596,HP HEM UNPL DPY,6654.16,Sierra Vista Regional Medical Center,2019
286,SVM,40119653,KNE PRM TTL DPY,25487.71,Sierra Vista Regional Medical Center,2019
287,SVM,40119711,SHLDR PRMTL DPY,14400.0,Sierra Vista Regional Medical Center,2019
288,SVM,40120222,IMP CRAN SKULL,31290.25,Sierra Vista Regional Medical Center,2019
289,SVM,40120321,IMP DISC ARTFCL,6387.8,Sierra Vista Regional Medical Center,2019
290,SVM,40120412,SHLDR PRMRV DPY,24480.0,Sierra Vista Regional Medical Center,2019
291,SVM,40120610,IMP FOREFOOT IN,13466.22,Sierra Vista Regional Medical Center,2019
292,SVM,40120990,IMP HIP BIPOLAR,17760.53,Sierra Vista Regional Medical Center,2019
293,SVM,40122053,IMP KNEE REVSN,187625.0,Sierra Vista Regional Medical Center,2019
294,SVM,40126005,IMP SHOULDER,25668.0,Sierra Vista Regional Medical Center,2019
295,SVM,40126013,IMP SHOULDER,9027.78,Sierra Vista Regional Medical Center,2019
296,SVM,40130916,KT DRILL PIN,1662.88,Sierra Vista Regional Medical Center,2019
297,SVM,40131187,KT INTERNLBRACE,10378.38,Sierra Vista Regional Medical Center,2019
298,SVM,40131203,KT LIGAMNT REPR,6333.0,Sierra Vista Regional Medical Center,2019
299,SVM,40131500,KT SUBCHONDPLTY,11012.66,Sierra Vista Regional Medical Center,2019
300,SVM,40131542,KT SUBCHNDPLSTY,19594.59,Sierra Vista Regional Medical Center,2019
301,SVM,40131567,KT SUT ANCH FIB,1847.1,Sierra Vista Regional Medical Center,2019
302,SVM,40141509,MOLD CEMNT KNEE,11040.41,Sierra Vista Regional Medical Center,2019
303,SVM,40141517,MOLD CEMENT TIB,5237.17,Sierra Vista Regional Medical Center,2019
304,SVM,40143026,PK MPFL,16283.78,Sierra Vista Regional Medical Center,2019
305,SVM,40143125,PLT LC MED DIST,4014.06,Sierra Vista Regional Medical Center,2019
306,SVM,40143133,PLT LC MD DIST,5292.41,Sierra Vista Regional Medical Center,2019
307,SVM,40180002,SCRW TENDONESIS,3090.77,Sierra Vista Regional Medical Center,2019
