,Charge Code,Description,HCPCS Code,Price,Hospital,Year
59,201194,BILIRUBIN TOTAL TRANSCUT 02,,82.39,Adventist Health Vallejo,2019
60,201228,EVAL CERVICOVAG FLUID QUAL EA 02 020,,551.05,Adventist Health Vallejo,2019
61,201293,CAR SEAT/BED TEST INFANT-12MO 60M,,262.15,Adventist Health Vallejo,2019
62,201301,CAR SEAT/BED TEST INFANT-12MO ADD30,,130.54,Adventist Health Vallejo,2019
63,201319,BLOOD TRANSFUSION <1HR,Z5200,1645.66,Adventist Health Vallejo,2019
64,201327,BLOOD TRANSFUSION >8HR,Z5200,1645.66,Adventist Health Vallejo,2019
65,201335,BLOOD TRANSFUSION 1-2HR,Z5200,1645.66,Adventist Health Vallejo,2019
66,201343,BLOOD TRANSFUSION 2-3HR,Z5200,1645.66,Adventist Health Vallejo,2019
67,201350,BLOOD TRANSFUSION 3-4HR,Z5200,1645.66,Adventist Health Vallejo,2019
68,201368,BLOOD TRANSFUSION 4-5HR,Z5200,1645.66,Adventist Health Vallejo,2019
69,201376,BLOOD TRANSFUSION 5-6HR,Z5200,1645.66,Adventist Health Vallejo,2019
70,201384,BLOOD TRANSFUSION 6-7HR,Z5200,1645.66,Adventist Health Vallejo,2019
71,201392,BLOOD TRANSFUSION 7-8HR,Z5200,1645.66,Adventist Health Vallejo,2019
72,300012,HEMODIALYSIS IP SNGL EVAL,,4922.0,Adventist Health Vallejo,2019
73,300020,HEMODIALYSIS OP SNGL EVAL,,1007.94,Adventist Health Vallejo,2019
74,300038,HEMODIALYSIS IP MULT EVAL,,1410.26,Adventist Health Vallejo,2019
75,300079,NON-HEMO OTH IP SNGL EVAL,,331.7,Adventist Health Vallejo,2019
76,300111,NON-HEMO OTH IP MULT EVAL,,481.5,Adventist Health Vallejo,2019
77,300160,HEMO ESRD OP UNSCHED/ER,G0257,998.31,Adventist Health Vallejo,2019
78,300277,CRRT IP SNGL EVAL 030,,190.72,Adventist Health Vallejo,2019
79,300285,CRRT IP MULT EVAL 030,,273.98,Adventist Health Vallejo,2019
80,400010,SURG LEVEL 1 1ST HR 04,Z7506,12430.19,Adventist Health Vallejo,2019
81,400028,SURG LEVEL 1 ADDL 30M 04,Z7508,4693.02,Adventist Health Vallejo,2019
82,400036,SURG LEVEL 2 1ST HR 04,Z7506,20717.34,Adventist Health Vallejo,2019
83,400044,SURG LEVEL 2 ADDL 30M 04,Z7508,7822.77,Adventist Health Vallejo,2019
84,400051,SURG LEVEL 3 1ST HR 04,Z7506,33577.67,Adventist Health Vallejo,2019
85,400069,SURG LEVEL 3 ADDL 30M 04,Z7508,13030.46,Adventist Health Vallejo,2019
86,400077,SURG LEVEL 4 1ST HR 04,Z7506,60461.42,Adventist Health Vallejo,2019
87,400085,SURG LEVEL 4 ADDL 30M 04,Z7508,24076.07,Adventist Health Vallejo,2019
88,400093,SURG LEVEL 5 1ST HR 04,Z7506,68334.48,Adventist Health Vallejo,2019
89,400101,SURG LEVEL 5 ADDL 30M 04,Z7508,27326.73,Adventist Health Vallejo,2019
90,400135,ORGAN ACQUISITION LIVING 04,,1419.89,Adventist Health Vallejo,2019
91,400143,ORGAN ACQUISITION CADAVER 04,,1419.89,Adventist Health Vallejo,2019
92,400150,MISC COSMETIC SURG PROC 04,,2757.39,Adventist Health Vallejo,2019
93,400168,COSM SURG ABDOMINOPLASTY 04,,7158.3,Adventist Health Vallejo,2019
94,400176,COSM SURG BLEPHAROPLASTY 04,,3467.87,Adventist Health Vallejo,2019
95,400184,COSM SURG BROWLIFT 04,,5804.75,Adventist Health Vallejo,2019
96,400192,COSM SURG RHINOPLASTY 04,,4302.47,Adventist Health Vallejo,2019
97,400200,COSM SURG MAMMOPLASTY 04,,4757.22,Adventist Health Vallejo,2019
98,400218,COSM SURG LIPOSUCTION 04,,4918.79,Adventist Health Vallejo,2019
99,400226,COSM SURG FACELIFT 04,,7152.95,Adventist Health Vallejo,2019
100,400234,COSM SURG LASER RESURFACE 04,,3496.76,Adventist Health Vallejo,2019
101,400242,COSM SURG OTOPLASTY 04,,2801.26,Adventist Health Vallejo,2019
102,400259,COSM SURG MASTOPEXY 04,,6468.15,Adventist Health Vallejo,2019
103,400275,SURG LEVEL 6 1ST HR 04,Z7506,70013.31,Adventist Health Vallejo,2019
104,400283,SURG LEVEL 6 ADDL 30M 04,Z7506,28340.02,Adventist Health Vallejo,2019
105,450015,ADAPT/EXT LEAD 01,C1883,1385.0,Adventist Health Vallejo,2019
106,450023,AGENT HEMOSTASIS 01,Z7610,138.47,Adventist Health Vallejo,2019
107,450056,AICD SNGL 01,C1722,41549.97,Adventist Health Vallejo,2019
108,450072,BARRIER ADHESION,L8699,218.0,Adventist Health Vallejo,2019
109,450080,BOLT ORTHO/SPINE 0104,L8699,276.97,Adventist Health Vallejo,2019
110,450122,BUTTON GASTROSTOMY,Z7610,518.0,Adventist Health Vallejo,2019
111,450130,BUTTON NASAL SEPTAL04,Z7610,481.0,Adventist Health Vallejo,2019
112,450148,BUTTON TRACH,Z7610,677.0,Adventist Health Vallejo,2019
113,450155,CABLE ORTHO/SPINE 0104,L8699,692.47,Adventist Health Vallejo,2019
114,450163,CAGE/SPACER SPINE 01,L8699,4154.97,Adventist Health Vallejo,2019
115,450205,CATH ABL NON-CARDIAC04,C1886,3084.0,Adventist Health Vallejo,2019
116,450213,CATH BLN DI NON-VASC,C1726,1622.0,Adventist Health Vallejo,2019
117,450239,CATH PERC DRAINAGE,C1729,560.0,Adventist Health Vallejo,2019
118,450270,CATH EP DX<19 ELECT,C1730,2176.0,Adventist Health Vallejo,2019
119,450288,CATH EP DX >19 ELECT,C1731,4346.0,Adventist Health Vallejo,2019
120,450296,CATH EP DX/ABL 3D/VECT,C1732,4112.0,Adventist Health Vallejo,2019
121,450304,CATH EP DX/ABL NON-COOL,C1733,2780.0,Adventist Health Vallejo,2019
122,450312,CATH GUIDING 045,C1887,644.0,Adventist Health Vallejo,2019
123,450320,CATH HEMO LONG TERM,C1750,1987.0,Adventist Health Vallejo,2019
124,450338,CATH HEMO SHORT TERM,C1752,925.0,Adventist Health Vallejo,2019
125,450346,CATH INFUS NON-HEMO,C1751,751.0,Adventist Health Vallejo,2019
126,450361,CATH INTRASPINE,C1755,2428.0,Adventist Health Vallejo,2019
127,450379,CATH INTRAVASC US,C1753,2937.0,Adventist Health Vallejo,2019
128,450387,CATH OCCLUSION,C2628,3338.0,Adventist Health Vallejo,2019
129,450403,CATH SPEC/OTHER 01 04,Z7610,138.47,Adventist Health Vallejo,2019
130,450411,CATH SUPRAPUBIC/CYSTO,C2627,226.0,Adventist Health Vallejo,2019
131,450445,CATH TRN ANG OTH 01,C1725,276.97,Adventist Health Vallejo,2019
132,450486,BONE CEMENT/FILL/PUTTY 0104,L8699,276.97,Adventist Health Vallejo,2019
133,450601,DEVICE URI/PELV WO SL 0,C2631,2272.0,Adventist Health Vallejo,2019
134,450627,DEVICE VASC CLOSURE IMPL,C1760,786.0,Adventist Health Vallejo,2019
135,450650,ADAPT/EXT LEAD 02,C1883,2770.0,Adventist Health Vallejo,2019
136,450668,ADAPT/EXT LEAD 03,C1883,4155.0,Adventist Health Vallejo,2019
137,450791,FILTER VENA CAVA/FEM/JUG,C1880,5739.0,Adventist Health Vallejo,2019
138,450833,GRAFT VASC ALLO/XEN 01 04,L8670,276.97,Adventist Health Vallejo,2019
139,450858,GRAFT VASC SYN 01,L8699,276.97,Adventist Health Vallejo,2019
140,450890,IMP BREAST PROSTH 01,L8699,1384.97,Adventist Health Vallejo,2019
141,450924,IMP BREAST PROSTH 02,L8699,2769.97,Adventist Health Vallejo,2019
142,450940,IMP EAR PROSTH 01 04,L8699,138.47,Adventist Health Vallejo,2019
143,451021,IMP EAR PROSTH 02,L8699,276.97,Adventist Health Vallejo,2019
144,451039,IMP OCULAR AQUES DRN DEV,C1783,2072.0,Adventist Health Vallejo,2019
145,451054,IMP PENILE INFL 01 04,C1813,13849.97,Adventist Health Vallejo,2019
146,451062,IMP PENILE N-INFL 01 04,L8699,13849.97,Adventist Health Vallejo,2019
147,451096,IMP SYS SEPTAL DEFECT,C1817,16317.0,Adventist Health Vallejo,2019
148,451120,IMP URINARY SPHINCTER 0,C1815,14049.0,Adventist Health Vallejo,2019
149,451146,INTRO/SHEATH GD NON-PEEL04,C1893,735.0,Adventist Health Vallejo,2019
150,451153,INTRO/SHEATH GD PEEL,C1892,158.0,Adventist Health Vallejo,2019
151,451161,INTRO/SHEATH NON-CARDIAC,Z7610,643.0,Adventist Health Vallejo,2019
152,451179,INTRO/SHEATH NON-GD LASER 04,C2629,7024.0,Adventist Health Vallejo,2019
153,451187,INTRO/SHEATH NON-LASER,C1894,355.0,Adventist Health Vallejo,2019
154,451195,INTRO/SHEATH STEERABLE,C1766,259.0,Adventist Health Vallejo,2019
155,451260,LEAD PCMKR NSNGL 01,C1898,276.97,Adventist Health Vallejo,2019
156,451278,LEAD PCMKR TSNGL 01 04,C1779,276.97,Adventist Health Vallejo,2019
157,451294,LENS IOL 01,Z7610,276.97,Adventist Health Vallejo,2019
158,451310,MARKER TISSUE IMPL 04,L8699,3916.0,Adventist Health Vallejo,2019
159,451328,MATERIAL VOC CORD MED,C1878,1029.0,Adventist Health Vallejo,2019
160,451351,MORCELLATOR 04,C1782,3027.0,Adventist Health Vallejo,2019
161,451369,ROD/NAIL/PIN ORTHO/SPINE02,L8699,276.97,Adventist Health Vallejo,2019
162,451526,PCMKR DUAL RR 01,C1785,11079.97,Adventist Health Vallejo,2019
163,451559,PCMKR SNGL RR 01,C1786,11079.97,Adventist Health Vallejo,2019
164,451567,ANCHOR/SCREW BONE 0304,L8699,553.97,Adventist Health Vallejo,2019
165,451575,ANCHOR/SCREW BONE 04,L8699,830.97,Adventist Health Vallejo,2019
166,451781,ROD/NAIL/PIN ORTH/SPINE0304,L8699,553.97,Adventist Health Vallejo,2019
167,451799,ROD/NAIL/PIN ORTH/SPINE04,L8699,830.97,Adventist Health Vallejo,2019
168,451807,ROD/NAIL/PIN ORTHO/SPINE05,L8699,1107.97,Adventist Health Vallejo,2019
169,451815,ROD/NAIL/PIN ORTHO/SPINE06,L8699,1384.97,Adventist Health Vallejo,2019
170,451823,ROD/NAIL/PIN ORTH/SPINE07,L8699,2077.47,Adventist Health Vallejo,2019
171,451831,ROD/NAIL/PIN ORTH/SPINE08,L8699,2769.97,Adventist Health Vallejo,2019
172,451849,ROD/NAIL/PIN ORTHO/SPINE09,L8699,4154.97,Adventist Health Vallejo,2019
173,451856,ROD/NAIL/PIN ORTHO/SPINE10,L8699,5539.97,Adventist Health Vallejo,2019
174,451864,ROD/NAIL/PIN ORTHO/SPINE11,L8699,6924.97,Adventist Health Vallejo,2019
175,451948,PLATE ORTHO/SPINE 03,L8699,553.97,Adventist Health Vallejo,2019
176,451955,PLATE ORTHO/SPINE 04 04,L8699,830.97,Adventist Health Vallejo,2019
177,451971,PLATE ORTHO/SPINE 06,L8699,1384.97,Adventist Health Vallejo,2019
178,451989,PLATE ORTHO/SPINE 07,L8699,2077.47,Adventist Health Vallejo,2019
179,451997,PLATE ORTHO/SPINE 08,L8699,2769.97,Adventist Health Vallejo,2019
180,452003,PORT INDWELLING 02,L8699,553.97,Adventist Health Vallejo,2019
181,452011,PORT INDWELLING 03,L8699,830.97,Adventist Health Vallejo,2019
182,452052,PORT INDWELLING 01 04,L8699,276.97,Adventist Health Vallejo,2019
183,452094,PUMP INFUS NON-PROG PERM 04,L8699,1550.0,Adventist Health Vallejo,2019
184,452110,PUMP INFUS PROG04,L8699,31592.0,Adventist Health Vallejo,2019
185,452128,RECORDER CARDIAC EVENT,C1764,15503.0,Adventist Health Vallejo,2019
186,452144,RESTRICTOR CEMENT 0 04,L8699,363.0,Adventist Health Vallejo,2019
187,452169,ROD/NAIL/PIN ORTH/SPINE01,L8699,138.47,Adventist Health Vallejo,2019
188,452326,IMP SEALANT LQ 0104,Z7610,553.97,Adventist Health Vallejo,2019
189,452334,IMP SEALANT PULMONARY LQ,C2615,2714.0,Adventist Health Vallejo,2019
190,452458,STENT NON-COR TEMP W/ 0104,L8699,276.97,Adventist Health Vallejo,2019
191,452466,STENT NON-COR TEMP WO 01,L8699,276.97,Adventist Health Vallejo,2019
192,452474,PROG PT NEUROSTM04,L8699,31410.0,Adventist Health Vallejo,2019
193,452490,TISS CONN HUMAN 01,L8699,830.97,Adventist Health Vallejo,2019
194,452540,VALVE CARDIAC 01,L8699,8309.97,Adventist Health Vallejo,2019
195,452557,VALVE CARDIAC 02,L8699,11079.97,Adventist Health Vallejo,2019
196,452565,VALVE CARDIAC RING 01 04,L8699,2769.97,Adventist Health Vallejo,2019
197,452599,PLATE ORTHO/SPINE 0504,L8699,1107.97,Adventist Health Vallejo,2019
198,452722,IMP SEALANT LQ 03,Z7610,1107.97,Adventist Health Vallejo,2019
199,452730,IMP SEALANT LQ 02,Z7610,830.97,Adventist Health Vallejo,2019
200,452763,CONNECTOR SPINE 0104,L8699,1384.97,Adventist Health Vallejo,2019
201,452789,ADAPT/EXT LEAD 05,C1883,6924.97,Adventist Health Vallejo,2019
202,452797,AGENT HEMOSTASIS 0204,Z7610,276.97,Adventist Health Vallejo,2019
203,452805,AGENT HEMOSTASIS 0304,Z7610,415.47,Adventist Health Vallejo,2019
204,452813,AICD DUAL 02,C1721,55399.97,Adventist Health Vallejo,2019
205,452821,AICD DUAL 03,C1721,69249.97,Adventist Health Vallejo,2019
206,452839,AICD DUAL 04,C1721,83099.97,Adventist Health Vallejo,2019
207,452847,AICD OTHER 02,C1882,45248.8,Adventist Health Vallejo,2019
208,452854,AICD OTHER 03,C1882,69249.97,Adventist Health Vallejo,2019
209,452862,AICD OTHER 04,C1882,83099.97,Adventist Health Vallejo,2019
210,452870,AICD SNGL 02,C1722,55399.97,Adventist Health Vallejo,2019
211,452888,AICD SNGL 03,C1722,69249.97,Adventist Health Vallejo,2019
212,452904,ANCHOR/SCREW BONE 05,L8699,1107.97,Adventist Health Vallejo,2019
213,452912,ANCHOR/SCREW BONE 0604,L8699,1384.97,Adventist Health Vallejo,2019
214,452920,BOLT ORTHO/SPINE 0204,L8699,553.97,Adventist Health Vallejo,2019
215,452938,BOLT ORTHO/SPINE 0304,L8699,830.97,Adventist Health Vallejo,2019
216,452946,BOLT ORTHO/SPINE 04,L8699,1107.97,Adventist Health Vallejo,2019
217,452953,BOLT ORTHO/SPINE 05,L8699,1384.97,Adventist Health Vallejo,2019
218,453019,BONE HUMAN/SYN 04 04,L8699,1107.97,Adventist Health Vallejo,2019
219,453027,BONE HUMAN/SYN 05 04 045,L8699,1384.97,Adventist Health Vallejo,2019
220,453035,BONE HUMAN/SYN 06 04 045,L8699,1661.97,Adventist Health Vallejo,2019
221,453043,BONE HUMAN/SYN 07,L8699,1938.97,Adventist Health Vallejo,2019
222,453050,BONE HUMAN/SYN 08 04 045,L8699,2215.97,Adventist Health Vallejo,2019
223,453068,BONE HUMAN/SYN 09,L8699,2492.97,Adventist Health Vallejo,2019
224,453076,BONE HUMAN/SYN 1004,L8699,2769.97,Adventist Health Vallejo,2019
225,453084,BONE HUMAN/SYN 1104,L8699,4154.97,Adventist Health Vallejo,2019
226,453092,BONE HUMAN/SYN 12,L8699,5539.97,Adventist Health Vallejo,2019
227,453100,BONE HUMAN/SYN 13,L8699,6924.97,Adventist Health Vallejo,2019
228,453225,CABLE ORTHO/SPINE 0204,L8699,1384.97,Adventist Health Vallejo,2019
229,453233,CABLE ORTHO/SPINE 0304,L8699,2077.47,Adventist Health Vallejo,2019
230,453290,CABLE ORTHO/SPINE 07 04,L8699,5539.97,Adventist Health Vallejo,2019
231,453308,CAGE/SPACER SPINE 0204,L8699,5539.97,Adventist Health Vallejo,2019
232,453316,CAGE/SPACER SPINE 03,L8699,6924.97,Adventist Health Vallejo,2019
233,453324,CAGE/SPACER SPINE 0404,L8699,8309.97,Adventist Health Vallejo,2019
234,453332,CAGE/SPACER SPINE 0504,L8699,9694.97,Adventist Health Vallejo,2019
235,453340,CATH SPEC/OTHER 02 04,Z7610,276.97,Adventist Health Vallejo,2019
236,453357,CATH SPEC/OTHER 03 04,Z7610,553.97,Adventist Health Vallejo,2019
237,453365,CATH SPEC/OTHER 04,Z7610,830.97,Adventist Health Vallejo,2019
238,453373,CATH SPEC/OTHER 05 04,Z7610,1107.97,Adventist Health Vallejo,2019
239,453381,CATH SPEC/OTHER 06 04,Z7610,1384.97,Adventist Health Vallejo,2019
240,453399,CATH SPEC/OTHER 07 04,Z7610,1661.97,Adventist Health Vallejo,2019
241,453456,CATH TRN ANG OTH 02,C1725,553.97,Adventist Health Vallejo,2019
242,453464,CATH TRN ANG OTH 03,C1725,830.97,Adventist Health Vallejo,2019
243,453472,CATH TRN ANG OTH 04,C1725,1107.97,Adventist Health Vallejo,2019
244,453480,CATH TRN ANG OTH 05,C1725,1384.97,Adventist Health Vallejo,2019
245,453498,CATH TRN ANG OTH 06,C1725,1661.97,Adventist Health Vallejo,2019
246,453605,BONE CEMENT/FILL/PUTTY 02,L8699,553.97,Adventist Health Vallejo,2019
247,453613,BONE CEMENT/FILL/PUTTY 0304,L8699,830.97,Adventist Health Vallejo,2019
248,453621,BONE CEMENT/FILL/PUTTY 04,L8699,1107.97,Adventist Health Vallejo,2019
249,453639,BONE CEMENT/FILL/PUTTY 0504,L8699,1384.97,Adventist Health Vallejo,2019
250,453647,BONE CEMENT/FILL/PUTTY 06,L8699,2769.97,Adventist Health Vallejo,2019
251,453654,BONE CEMENT/FILL/PUTTY 07,L8699,4154.97,Adventist Health Vallejo,2019
252,453662,BONE CEMENT/FILL/PUTTY 0804,L8699,5539.97,Adventist Health Vallejo,2019
253,453670,BONE CEMENT/FILL/PUTTY 09,L8699,6924.97,Adventist Health Vallejo,2019
254,453837,IMP CLIP CARDIAC/NEURO 07 04,L8699,2078.0,Adventist Health Vallejo,2019
255,453852,IMP CLIP CARDIAC/NEURO 09 04,L8699,4439.97,Adventist Health Vallejo,2019
256,453886,CONNECTOR SPINE 02,L8699,2077.47,Adventist Health Vallejo,2019
257,453894,CONNECTOR SPINE 03,L8699,2769.97,Adventist Health Vallejo,2019
258,453902,CONNECTOR SPINE 04,L8699,3462.47,Adventist Health Vallejo,2019
259,453910,CONNECTOR SPINE 05,L8699,4154.97,Adventist Health Vallejo,2019
260,453928,CONNECTOR SPINE 0604,L8699,4847.47,Adventist Health Vallejo,2019
261,453936,CONNECTOR SPINE 0704,L8699,5539.97,Adventist Health Vallejo,2019
262,453944,CONNECTOR SPINE 08 04,L8699,6924.97,Adventist Health Vallejo,2019
263,453951,DEVICE EXT FIX 0304,L8699,553.97,Adventist Health Vallejo,2019
264,453969,DEVICE EXT FIX 0404,L8699,830.97,Adventist Health Vallejo,2019
265,453977,DEVICE EXT FIX 0504,L8699,1107.97,Adventist Health Vallejo,2019
266,453985,DEVICE EXT FIX 06,L8699,1384.97,Adventist Health Vallejo,2019
267,453993,DEVICE EXT FIX 0704,L8699,2077.47,Adventist Health Vallejo,2019
268,454009,DEVICE EXT FIX 0804,L8699,2769.97,Adventist Health Vallejo,2019
269,454017,DEVICE EXT FIX 09,L8699,3462.47,Adventist Health Vallejo,2019
270,454025,DEVICE EXT FIX 10,L8699,4154.97,Adventist Health Vallejo,2019
271,454033,DEVICE EXT FIX 11,L8699,4847.47,Adventist Health Vallejo,2019
272,454041,DEVICE EXT FIX 1204,L8699,5539.97,Adventist Health Vallejo,2019
273,454058,DEVICE EXT FIX 13,L8699,6924.97,Adventist Health Vallejo,2019
274,454074,GEN NEUROSTM NON 0304,L8699,41549.97,Adventist Health Vallejo,2019
275,454116,GRAFT VASC ALLO/XEN 02,L8699,553.97,Adventist Health Vallejo,2019
276,454124,GRAFT VASC ALLO/XEN 0304,L8670,830.97,Adventist Health Vallejo,2019
277,454132,GRAFT VASC ALLO/XEN 04 04,L8670,1107.97,Adventist Health Vallejo,2019
278,454140,GRAFT VASC ALLO/XEN 05,L8670,1384.97,Adventist Health Vallejo,2019
279,454157,GRAFT VASC ALLO/XEN 06 04,L8670,1661.97,Adventist Health Vallejo,2019
280,454165,GRAFT VASC ALLO/XEN 07 04,L8670,1938.97,Adventist Health Vallejo,2019
281,454173,GRAFT VASC ALLO/XEN 08 04,L8670,2215.97,Adventist Health Vallejo,2019
282,454181,GRAFT VASC ALLO/XEN 09 04,L8670,2492.97,Adventist Health Vallejo,2019
283,454199,GRAFT VASC ALLO/XEN 10 04,L8670,2769.97,Adventist Health Vallejo,2019
284,454207,GRAFT VASC ALLO/XEN 11 04,L8670,4154.97,Adventist Health Vallejo,2019
285,454215,GRAFT VASC ALLO/XEN 12 04,L8670,5539.97,Adventist Health Vallejo,2019
286,454223,GRAFT VASC ALLO/XEN 13 04,L8670,6924.97,Adventist Health Vallejo,2019
287,454231,GRAFT VASC ALLO/XEN 14 04,L8670,8309.97,Adventist Health Vallejo,2019
288,454371,GRAFT VASC SYN 02,L8699,553.97,Adventist Health Vallejo,2019
289,454389,GRAFT VASC SYN 03,L8699,830.97,Adventist Health Vallejo,2019
290,454397,GRAFT VASC SYN 04,L8699,1107.97,Adventist Health Vallejo,2019
291,454405,GRAFT VASC SYN 0504,L8699,1384.97,Adventist Health Vallejo,2019
292,454413,GRAFT VASC SYN 06,L8699,1661.97,Adventist Health Vallejo,2019
293,454421,GRAFT VASC SYN 0704,L8699,1938.97,Adventist Health Vallejo,2019
294,454439,GRAFT VASC SYN 08,L8699,2215.97,Adventist Health Vallejo,2019
295,454447,GRAFT VASC SYN 09,L8699,2492.97,Adventist Health Vallejo,2019
296,454454,GRAFT VASC SYN 1004,L8699,2769.97,Adventist Health Vallejo,2019
297,454462,GRAFT VASC SYN 1104,L8699,4154.97,Adventist Health Vallejo,2019
298,454470,GRAFT VASC SYN 12,L8699,5539.97,Adventist Health Vallejo,2019
299,454488,GRAFT VASC SYN 13,L8699,6924.97,Adventist Health Vallejo,2019
300,454496,GRAFT VASC SYN 14,L8699,8309.97,Adventist Health Vallejo,2019
301,454504,GUIDEWIRE 0304,C1769,553.97,Adventist Health Vallejo,2019
302,454512,GUIDEWIRE 04,C1769,830.97,Adventist Health Vallejo,2019
303,454520,GUIDEWIRE 05,C1769,1107.97,Adventist Health Vallejo,2019
304,454538,GUIDEWIRE 06,C1769,1384.97,Adventist Health Vallejo,2019
305,454546,GUIDEWIRE 07,C1769,1661.97,Adventist Health Vallejo,2019
306,454553,GRAFT VASC ALLO/XEN 15 04,L8670,11079.97,Adventist Health Vallejo,2019
