,HSP,CHARGE CODE,Description,Price,Hospital,Year
38,PLA,34127852,CORNEAL TISSUE,11620.51,Placentia-Linda Community Hospital,2019
39,PLA,37000205,ANES W/RAD INIT,1344.63,Placentia-Linda Community Hospital,2019
40,PLA,37000239,ANES W/RAD 15M,321.62,Placentia-Linda Community Hospital,2019
41,PLA,37035607,ANESTH INT 30M,2111.66,Placentia-Linda Community Hospital,2019
42,PLA,37035615,ANESTH EA ADD15,479.66,Placentia-Linda Community Hospital,2019
43,PLA,40002339,DFB RESONATE,86994.08,Placentia-Linda Community Hospital,2019
44,PLA,40003626,IMP PCKET ADPTR,1826.08,Placentia-Linda Community Hospital,2019
45,PLA,40003642,IMP REVEAL LINQ,15096.25,Placentia-Linda Community Hospital,2019
46,PLA,40004004,LD PM DEXTRUS,1199.0,Placentia-Linda Community Hospital,2019
47,PLA,40004012,LD PM DEXTRUS,1199.0,Placentia-Linda Community Hospital,2019
48,PLA,40004186,LD PM SETROX S,1959.99,Placentia-Linda Community Hospital,2019
49,PLA,40004293,PM ASSURITY,10562.5,Placentia-Linda Community Hospital,2019
50,PLA,40004327,PM ASSURITY,12948.0,Placentia-Linda Community Hospital,2019
51,PLA,40004335,PM ASSURITY MRI,12948.0,Placentia-Linda Community Hospital,2019
52,PLA,40004343,PM AZURE XT DR,13666.5,Placentia-Linda Community Hospital,2019
53,PLA,40004368,PM AZURE,12691.25,Placentia-Linda Community Hospital,2019
54,PLA,40004764,PM EVIA DR-T,9051.77,Placentia-Linda Community Hospital,2019
55,PLA,40006421,PM DC RR ZEPHYR,7982.0,Placentia-Linda Community Hospital,2019
56,PLA,40007031,PM INTUA,17878.25,Placentia-Linda Community Hospital,2019
57,PLA,40040875,PM ACCOLADE,10130.25,Placentia-Linda Community Hospital,2019
58,PLA,40040891,PM ACCOLADE,8453.25,Placentia-Linda Community Hospital,2019
59,PLA,40040909,PM ACCOLADE,8690.5,Placentia-Linda Community Hospital,2019
60,PLA,40040925,PM ACCOLADE,10627.5,Placentia-Linda Community Hospital,2019
61,PLA,40041147,PM ALLURE RF,15707.25,Placentia-Linda Community Hospital,2019
62,PLA,40041287,PM EVIA HF-T,28848.38,Placentia-Linda Community Hospital,2019
63,PLA,40041337,PM ENTOVIS,9988.16,Placentia-Linda Community Hospital,2019
64,PLA,40041345,PM ENTOVIS,15217.52,Placentia-Linda Community Hospital,2019
65,PLA,40041378,PM EDORA SR-T,10156.25,Placentia-Linda Community Hospital,2019
66,PLA,40041394,PM ELUNA DR-T,10725.0,Placentia-Linda Community Hospital,2019
67,PLA,40041402,PM ELUNA SR-T,10156.25,Placentia-Linda Community Hospital,2019
68,PLA,40041410,PM ETRINSA,24552.74,Placentia-Linda Community Hospital,2019
69,PLA,40041428,PM ETRINSA,12081.51,Placentia-Linda Community Hospital,2019
70,PLA,40041436,PM ETRINSA,10156.25,Placentia-Linda Community Hospital,2019
71,PLA,40041444,PM EDORA DR-T,10725.0,Placentia-Linda Community Hospital,2019
72,PLA,40041873,PM REPLY DR,9064.25,Placentia-Linda Community Hospital,2019
73,PLA,40055345,EPIFIX SQ CM,546.06,Placentia-Linda Community Hospital,2019
74,PLA,40083305,DFB EVERA MRI,87986.3,Placentia-Linda Community Hospital,2019
75,PLA,40083339,DFB EMBLEM,108461.53,Placentia-Linda Community Hospital,2019
76,PLA,40083735,DFB ITREVIA,53587.32,Placentia-Linda Community Hospital,2019
77,PLA,40083867,DFB ILIVIA HF-T,99351.06,Placentia-Linda Community Hospital,2019
78,PLA,40084576,DFB INTICA PROM,71917.8,Placentia-Linda Community Hospital,2019
79,PLA,40084964,DFB VIGILANT X4,46156.5,Placentia-Linda Community Hospital,2019
80,PLA,40085029,GEN PROCLAIM,60450.0,Placentia-Linda Community Hospital,2019
81,PLA,40085037,NSTM ENTERRA II,57241.12,Placentia-Linda Community Hospital,2019
82,PLA,40085060,BIOMONITOR 2-AF,13650.0,Placentia-Linda Community Hospital,2019
83,PLA,40085094,IMP NSTIM SENZA,60125.0,Placentia-Linda Community Hospital,2019
84,PLA,40085243,IMP NSTIM INTEL,51220.0,Placentia-Linda Community Hospital,2019
85,PLA,40085565,KT LEAD SENZA,1625.0,Placentia-Linda Community Hospital,2019
86,PLA,40085615,KT VECTRS SRSCN,6987.5,Placentia-Linda Community Hospital,2019
87,PLA,40085623,LT LD VECTRIS,2242.5,Placentia-Linda Community Hospital,2019
88,PLA,40085649,LD ACUITY X4,5788.25,Placentia-Linda Community Hospital,2019
89,PLA,40085805,KT LD NSTIM,7312.5,Placentia-Linda Community Hospital,2019
90,PLA,40086159,LD DFIB RELIANC,16473.37,Placentia-Linda Community Hospital,2019
91,PLA,40086167,LD DFIB RELIANC,9048.0,Placentia-Linda Community Hospital,2019
92,PLA,40086373,LD PLEXA PROMRI,19178.08,Placentia-Linda Community Hospital,2019
93,PLA,40086381,LD PLEXA PROMRI,19178.08,Placentia-Linda Community Hospital,2019
94,PLA,40086449,LD DFIB EMBLEM ,12220.0,Placentia-Linda Community Hospital,2019
95,PLA,40086506,LD ISOFLX OPTIM,2219.71,Placentia-Linda Community Hospital,2019
96,PLA,40086514,LD INGEVITY,1394.25,Placentia-Linda Community Hospital,2019
97,PLA,40086985,LD INTERSTIM,12118.53,Placentia-Linda Community Hospital,2019
98,PLA,40087009,LD NSTIM TRIAL,3477.5,Placentia-Linda Community Hospital,2019
99,PLA,40087124,LD INGEVITY,5296.87,Placentia-Linda Community Hospital,2019
100,PLA,40087132,LD INGEVITY,3379.64,Placentia-Linda Community Hospital,2019
101,PLA,40087173,LD INGEVITY,3379.64,Placentia-Linda Community Hospital,2019
102,PLA,40087330,LD PM SOLIA S,1300.0,Placentia-Linda Community Hospital,2019
103,PLA,40087421,LD PM TENDRIL,2219.71,Placentia-Linda Community Hospital,2019
104,PLA,40087447,LD PM TILDA R,1300.0,Placentia-Linda Community Hospital,2019
105,PLA,40088213,LD TENDRIL MRI,1348.75,Placentia-Linda Community Hospital,2019
106,PLA,40088387,LD SENTUS PROMR,13698.63,Placentia-Linda Community Hospital,2019
107,PLA,40106858,ANCH PUSH LCK,1079.1,Placentia-Linda Community Hospital,2019
108,PLA,40106874,IMP BONE SUBST,1539.73,Placentia-Linda Community Hospital,2019
109,PLA,40106973,ANCH BIO-SWVLK ,1381.25,Placentia-Linda Community Hospital,2019
110,PLA,40106981,ANCH LINK KNTLS,989.18,Placentia-Linda Community Hospital,2019
111,PLA,40106999,ANCH SUTURE,1390.98,Placentia-Linda Community Hospital,2019
112,PLA,40107005,ANCH BIOCRKSCRW,1056.25,Placentia-Linda Community Hospital,2019
113,PLA,40107013,ANCH JUGGERKNOT,668.82,Placentia-Linda Community Hospital,2019
114,PLA,40107021,ANCH SUT SWVLCK,1381.25,Placentia-Linda Community Hospital,2019
115,PLA,40107054,ANCH SUT,1153.75,Placentia-Linda Community Hospital,2019
116,PLA,40107096,ANCH FOOTPRINT,997.57,Placentia-Linda Community Hospital,2019
117,PLA,40107104,ANCH FOOTPRINT,1288.48,Placentia-Linda Community Hospital,2019
118,PLA,40107120,ANCH SUT MINI,1318.82,Placentia-Linda Community Hospital,2019
119,PLA,40107161,ANCH QUATTRO X,989.18,Placentia-Linda Community Hospital,2019
120,PLA,40107203,ANCH VERSALOK,1321.83,Placentia-Linda Community Hospital,2019
121,PLA,40107211,ANCH SUT FIBRTK,1153.75,Placentia-Linda Community Hospital,2019
122,PLA,40107245,ANCH SUT KNTLSS,2876.71,Placentia-Linda Community Hospital,2019
123,PLA,40109993,BN GRFT INFS LG,24090.09,Placentia-Linda Community Hospital,2019
124,PLA,40110009,BN GRAFT KIT,18953.06,Placentia-Linda Community Hospital,2019
125,PLA,40110017,BN GRAFT KIT,15372.59,Placentia-Linda Community Hospital,2019
126,PLA,40110025,BN GRAFT KIT,7688.5,Placentia-Linda Community Hospital,2019
127,PLA,40110058,CLAMP SM COMP,755.34,Placentia-Linda Community Hospital,2019
128,PLA,40110504,BN STRIP,2324.1,Placentia-Linda Community Hospital,2019
129,PLA,40110520,BUTTN DST CLV P,3547.33,Placentia-Linda Community Hospital,2019
130,PLA,40110546,BUTTON PLATE,1049.13,Placentia-Linda Community Hospital,2019
131,PLA,40110561,BUTTON TGHTRP R,728.0,Placentia-Linda Community Hospital,2019
132,PLA,40111007,DVC FUSION,894.79,Placentia-Linda Community Hospital,2019
133,PLA,40111015,DVC ENDOBUTTON,707.65,Placentia-Linda Community Hospital,2019
134,PLA,40111080,DVC SPEEDCINCH,1283.75,Placentia-Linda Community Hospital,2019
135,PLA,40111098,DVC MENSCL CNCH,1269.54,Placentia-Linda Community Hospital,2019
136,PLA,40111114,DVC MAXFIR MARX,2200.68,Placentia-Linda Community Hospital,2019
137,PLA,40111874,IMP ARTHROEREIS,4241.5,Placentia-Linda Community Hospital,2019
138,PLA,40111890,ACL TIGHTROP RT,1137.5,Placentia-Linda Community Hospital,2019
139,PLA,40111908,IMP BLD SPIRAL,2415.9,Placentia-Linda Community Hospital,2019
140,PLA,40112005,IMP BN SUBST FM,7038.16,Placentia-Linda Community Hospital,2019
141,PLA,40112278,SP LUM DEV TLIF,16124.25,Placentia-Linda Community Hospital,2019
142,PLA,40112419,SP INTSPN DCMP,13000.0,Placentia-Linda Community Hospital,2019
143,PLA,40112518,SP CLAMP,2925.0,Placentia-Linda Community Hospital,2019
144,PLA,40117699,KT ACHL SPDBRDG,3168.75,Placentia-Linda Community Hospital,2019
145,PLA,40117855,SYS IFUSE,16481.76,Placentia-Linda Community Hospital,2019
146,PLA,40117889,SYS SUTURETP PA,4111.25,Placentia-Linda Community Hospital,2019
147,PLA,40118630,CMT BN PFUL STY,188.2,Placentia-Linda Community Hospital,2019
148,PLA,40119000,EXTENDER BUTTON,601.25,Placentia-Linda Community Hospital,2019
149,PLA,40119208,HP PRM TTL ZIMM,23644.0,Placentia-Linda Community Hospital,2019
150,PLA,40119257,KNE PRM TTL ZIM,13806.0,Placentia-Linda Community Hospital,2019
151,PLA,40119273,KNE PREM ZIMMER,14696.7,Placentia-Linda Community Hospital,2019
152,PLA,40119349,CMT BN PLFL ZIM,260.0,Placentia-Linda Community Hospital,2019
153,PLA,40119356,CMT BN ANTF ZIM,632.8,Placentia-Linda Community Hospital,2019
154,PLA,40119406,HP PRM TTL SNN,20032.75,Placentia-Linda Community Hospital,2019
155,PLA,40119414,HP HEM BPLR SNN,8855.12,Placentia-Linda Community Hospital,2019
156,PLA,40119448,KNE PRM TTL SNN,14618.25,Placentia-Linda Community Hospital,2019
157,PLA,40119760,BN CMT PLFL DPY,400.95,Placentia-Linda Community Hospital,2019
158,PLA,40119992,IMP GRAFTROPE,2826.71,Placentia-Linda Community Hospital,2019
159,PLA,40120032,IMP ACL TIGHTRP,1137.5,Placentia-Linda Community Hospital,2019
160,PLA,40120057,IMP BUTTON AC,1137.5,Placentia-Linda Community Hospital,2019
161,PLA,40120180,IMP CMC TGHTRP,6130.13,Placentia-Linda Community Hospital,2019
162,PLA,40120198,IMP CMC NUGRIP,11950.67,Placentia-Linda Community Hospital,2019
163,PLA,40120206,IMP CERV FUSION,17259.28,Placentia-Linda Community Hospital,2019
164,PLA,40120214,IMP CERV FUSION,20729.58,Placentia-Linda Community Hospital,2019
165,PLA,40120610,IMP FOREFOOT IN,9554.79,Placentia-Linda Community Hospital,2019
166,PLA,40120990,IMP HIP BIPOLAR,10692.5,Placentia-Linda Community Hospital,2019
167,PLA,40121006,IMP HIP HIGH,17612.36,Placentia-Linda Community Hospital,2019
168,PLA,40121048,IMP HIP REVSN,12034.0,Placentia-Linda Community Hospital,2019
169,PLA,40121055,IMP HIP UNIPOLR,6275.55,Placentia-Linda Community Hospital,2019
170,PLA,40122038,IMP KNEE MED,13129.52,Placentia-Linda Community Hospital,2019
171,PLA,40122053,IMP KNEE REVSN,5486.0,Placentia-Linda Community Hospital,2019
172,PLA,40123002,IMP LUMB FUSION,31832.65,Placentia-Linda Community Hospital,2019
173,PLA,40123036,IMP MTP CARTIVA,9912.5,Placentia-Linda Community Hospital,2019
174,PLA,40124919,IMP PLT BUTTN T,3201.25,Placentia-Linda Community Hospital,2019
175,PLA,40125502,IMP SCRW BIOTEN,467.73,Placentia-Linda Community Hospital,2019
176,PLA,40126005,IMP SHOULDER,11540.59,Placentia-Linda Community Hospital,2019
177,PLA,40126013,IMP SHOULDER,7082.97,Placentia-Linda Community Hospital,2019
178,PLA,40126021,IMP SHLDR REVRS,20928.11,Placentia-Linda Community Hospital,2019
179,PLA,40126047,IMPLANT SPACER,11151.82,Placentia-Linda Community Hospital,2019
180,PLA,40130908,KT ANCH SUTR,263.4,Placentia-Linda Community Hospital,2019
181,PLA,40130916,KT DRILL PIN,890.9,Placentia-Linda Community Hospital,2019
182,PLA,40130932,KT ACHIL SPDBRG,6483.75,Placentia-Linda Community Hospital,2019
183,PLA,40131005,KT RESORB BEAD,1933.75,Placentia-Linda Community Hospital,2019
184,PLA,40131013,KT RESORB BEAD,4316.45,Placentia-Linda Community Hospital,2019
185,PLA,40131187,KT INTERNLBRACE,2922.56,Placentia-Linda Community Hospital,2019
186,PLA,40131203,KT LIGAMNT REPR,4343.17,Placentia-Linda Community Hospital,2019
187,PLA,40131211,KT MCL INTRNBRC,3883.75,Placentia-Linda Community Hospital,2019
188,PLA,40131229,KT MENISCL ROOT,3233.75,Placentia-Linda Community Hospital,2019
189,PLA,40131443,KT ORTHOGNATHIC,3561.11,Placentia-Linda Community Hospital,2019
190,PLA,40131468,KT PROX TENODES,3006.81,Placentia-Linda Community Hospital,2019
191,PLA,40131476,KT PN/BUSH REPL,5479.07,Placentia-Linda Community Hospital,2019
192,PLA,40131492,KT PEC REPAIR,7349.98,Placentia-Linda Community Hospital,2019
193,PLA,40131500,KT SUBCHONDPLTY,10191.5,Placentia-Linda Community Hospital,2019
194,PLA,40131518,KT RPR TIGHTRP,2860.0,Placentia-Linda Community Hospital,2019
195,PLA,40131526,KT PEC BUTTON L,5362.5,Placentia-Linda Community Hospital,2019
196,PLA,40131567,KT SUT ANCH FIB,1080.75,Placentia-Linda Community Hospital,2019
197,PLA,40136509,MATRX BN BIO4,14525.62,Placentia-Linda Community Hospital,2019
198,PLA,40137002,METATARSAL HEAD,2005.11,Placentia-Linda Community Hospital,2019
199,PLA,40137101,METATARSAL STEM,4010.23,Placentia-Linda Community Hospital,2019
200,PLA,40141483,MOLD CEMT FEMRL,6580.52,Placentia-Linda Community Hospital,2019
201,PLA,40141509,MOLD CEMNT KNEE,5465.76,Placentia-Linda Community Hospital,2019
202,PLA,40141517,MOLD CEMENT TIB,2356.58,Placentia-Linda Community Hospital,2019
203,PLA,40142994,PIN BUTRESS,1014.48,Placentia-Linda Community Hospital,2019
204,PLA,40143000,PHALANGEAL BASE,4636.6,Placentia-Linda Community Hospital,2019
205,PLA,40143042,PLT LC DIST FEM,5232.4,Placentia-Linda Community Hospital,2019
206,PLA,40143109,PLT LC LAT PROX,3991.19,Placentia-Linda Community Hospital,2019
207,PLA,40143117,PLT LC PROX TIB,3690.46,Placentia-Linda Community Hospital,2019
208,PLA,40143125,PLT LC MED DIST,2519.48,Placentia-Linda Community Hospital,2019
209,PLA,40143133,PLT LC MD DIST,2788.5,Placentia-Linda Community Hospital,2019
210,PLA,40143141,PLT RADIAL,2033.6,Placentia-Linda Community Hospital,2019
211,PLA,40143513,PIN VOLR BUTTRS,357.01,Placentia-Linda Community Hospital,2019
212,PLA,40143554,X-POST,3474.35,Placentia-Linda Community Hospital,2019
213,PLA,40144990,PUTTY OP-1 BMP7,20335.9,Placentia-Linda Community Hospital,2019
214,PLA,40180002,SCRW TENDONESIS,1103.96,Placentia-Linda Community Hospital,2019
215,PLA,40180606,SYS ACL REPAIR,484.2,Placentia-Linda Community Hospital,2019
216,PLA,40180614,SYS BICEP DSTL,2547.88,Placentia-Linda Community Hospital,2019
217,PLA,40180630,SYS ANCH KNOTLS,1171.72,Placentia-Linda Community Hospital,2019
218,PLA,40180648,SYS MEN REPAIR,1907.57,Placentia-Linda Community Hospital,2019
219,PLA,40180663,WASHER FRG MINI,264.36,Placentia-Linda Community Hospital,2019
220,PLA,40180671,SYS MENISCL RPR,2304.74,Placentia-Linda Community Hospital,2019
221,PLA,40180689,SYS ACHILLES,5655.0,Placentia-Linda Community Hospital,2019
222,PLA,40180697,SYS MINI SCORPN,4231.79,Placentia-Linda Community Hospital,2019
223,PLA,40180705,SYS SPEEDBRIDGE,5335.55,Placentia-Linda Community Hospital,2019
224,PLA,40180713,SYS ANKL RECON,5687.5,Placentia-Linda Community Hospital,2019
225,PLA,40180721,SYS LIGAMNT IMP,2524.23,Placentia-Linda Community Hospital,2019
226,PLA,40180754,SYS TIGHTRP BTB,2437.5,Placentia-Linda Community Hospital,2019
227,PLA,40180796,SYS BICEP DISTL,3575.0,Placentia-Linda Community Hospital,2019
228,PLA,40180804,TIGHTROPE ABS,630.5,Placentia-Linda Community Hospital,2019
229,PLA,40180820,SYS SYNDESM TGH,4858.75,Placentia-Linda Community Hospital,2019
230,PLA,40180846,TIGHTRPE ACL RT,1202.5,Placentia-Linda Community Hospital,2019
231,PLA,40204869,ALLODERM PER SQ,67.14,Placentia-Linda Community Hospital,2019
232,PLA,40205015,GRFT MENISCUS,4086.55,Placentia-Linda Community Hospital,2019
233,PLA,40205023,CYMETRA 1CC,434.64,Placentia-Linda Community Hospital,2019
234,PLA,40205031,ALLOGRFT HUMAN,42558.95,Placentia-Linda Community Hospital,2019
235,PLA,40205072,AMNIOFIX INJECT,4111.25,Placentia-Linda Community Hospital,2019
236,PLA,40205098,CARTIFORM,27625.0,Placentia-Linda Community Hospital,2019
237,PLA,40205106,TRINITY ELITE,1813.5,Placentia-Linda Community Hospital,2019
238,PLA,40205155,FIBER FLEXIGRFT,2342.54,Placentia-Linda Community Hospital,2019
239,PLA,40205189,ALLOGRFT SCLERA,1378.8,Placentia-Linda Community Hospital,2019
240,PLA,40205213,ALLOWRAP DS SQ,1150.99,Placentia-Linda Community Hospital,2019
241,PLA,40205254,BIOFIX,6464.25,Placentia-Linda Community Hospital,2019
242,PLA,40205346,TRINITY EVOLUTN,7458.75,Placentia-Linda Community Hospital,2019
243,PLA,40205361,ALLOGRFT CORTIV,9592.0,Placentia-Linda Community Hospital,2019
244,PLA,40205858,TENDON GRAFTLIN,7051.07,Placentia-Linda Community Hospital,2019
245,PLA,40205874,TENDN VERSAGRFT,5234.76,Placentia-Linda Community Hospital,2019
246,PLA,40205908,AMINOEXCL SQ CM,605.22,Placentia-Linda Community Hospital,2019
247,PLA,40205916,AMNIOMATRIX 1CC,6659.54,Placentia-Linda Community Hospital,2019
248,PLA,40205981,ANCH SWIVELOCK,1139.05,Placentia-Linda Community Hospital,2019
249,PLA,40206005,ANCH CORKSCREW,220.8,Placentia-Linda Community Hospital,2019
250,PLA,40206401,ANCH PEEK,1297.44,Placentia-Linda Community Hospital,2019
251,PLA,40206492,ANCH LUPINE BR,1277.09,Placentia-Linda Community Hospital,2019
252,PLA,40206500,ANCH ABSTACK,2552.26,Placentia-Linda Community Hospital,2019
253,PLA,40206997,ANCH SUT,949.02,Placentia-Linda Community Hospital,2019
254,PLA,40207003,ANCH SUT,386.39,Placentia-Linda Community Hospital,2019
255,PLA,40207193,ARTACENT PER SQ,508.75,Placentia-Linda Community Hospital,2019
256,PLA,40207201,ARTHROFLX SQ CM,173.25,Placentia-Linda Community Hospital,2019
257,PLA,40207458,BIODFENCE SQ CM,779.54,Placentia-Linda Community Hospital,2019
258,PLA,40207474,BIOMATERIAL ENF,82849.31,Placentia-Linda Community Hospital,2019
259,PLA,40209009,CATH HEMODIAL,1622.81,Placentia-Linda Community Hospital,2019
260,PLA,40209017,CATH HEMODIAL,1500.79,Placentia-Linda Community Hospital,2019
261,PLA,40209751,CEMT BN PWDR,1430.0,Placentia-Linda Community Hospital,2019
262,PLA,40209793,CLARIX CORD 1K ,374.69,Placentia-Linda Community Hospital,2019
263,PLA,40210247,CONNECTOR NRV,3670.6,Placentia-Linda Community Hospital,2019
264,PLA,40210262,DVC REP URN,3783.06,Placentia-Linda Community Hospital,2019
265,PLA,40210353,FLTR VC BRD NST,4938.71,Placentia-Linda Community Hospital,2019
266,PLA,40210361,FLTR VC TULIP,2248.13,Placentia-Linda Community Hospital,2019
267,PLA,40212466,MSH PLVC FLR RP,6488.12,Placentia-Linda Community Hospital,2019
268,PLA,40212474,MSH PLVC FLR RP,6488.12,Placentia-Linda Community Hospital,2019
269,PLA,40214801,GEN INTERSTIM,37263.1,Placentia-Linda Community Hospital,2019
270,PLA,40214892,GRFT ALLOMAX,8474.85,Placentia-Linda Community Hospital,2019
271,PLA,40214918,GRFT ALLOMAX,27108.32,Placentia-Linda Community Hospital,2019
272,PLA,40214934,GRFT ALLOMAX,11601.92,Placentia-Linda Community Hospital,2019
273,PLA,40215006,MESH PERIGEE,6659.54,Placentia-Linda Community Hospital,2019
274,PLA,40215014,GRFT APPOGEE,6524.78,Placentia-Linda Community Hospital,2019
275,PLA,40215030,GRAFIX PRIME,693.23,Placentia-Linda Community Hospital,2019
276,PLA,40217028,GRFT NERVE,9393.25,Placentia-Linda Community Hospital,2019
277,PLA,40217051,GRFT BIODESIGN,6659.54,Placentia-Linda Community Hospital,2019
278,PLA,40220139,GRFT BIODESIGN,3150.25,Placentia-Linda Community Hospital,2019
279,PLA,40229924,IMP ARTHRODESIS,2808.3,Placentia-Linda Community Hospital,2019
280,PLA,40230013,IMP GEN NSTIM,53837.83,Placentia-Linda Community Hospital,2019
281,PLA,40230021,IMP GEN NSTIM,69703.69,Placentia-Linda Community Hospital,2019
282,PLA,40230047,IMP GEN NSTIM,42250.0,Placentia-Linda Community Hospital,2019
283,PLA,40230054,IMP LD EXT NSTM,2692.09,Placentia-Linda Community Hospital,2019
284,PLA,40230096,IMP POUCH PMP,329.26,Placentia-Linda Community Hospital,2019
285,PLA,40230104,IMP RETROBUTTON,955.79,Placentia-Linda Community Hospital,2019
286,PLA,40230120,IMP SPINE VBR,12201.53,Placentia-Linda Community Hospital,2019
287,PLA,40230138,IMP SPACER,7534.24,Placentia-Linda Community Hospital,2019
288,PLA,40230161,IMP SFT TIS,10554.33,Placentia-Linda Community Hospital,2019
289,PLA,40230195,IMP SCREW CAP,361.98,Placentia-Linda Community Hospital,2019
290,PLA,40230815,IMP TENDON,6503.26,Placentia-Linda Community Hospital,2019
291,PLA,40231854,INTEGRA BILAYR,527.42,Placentia-Linda Community Hospital,2019
292,PLA,40233900,KT ANCH PUSHLK,1235.0,Placentia-Linda Community Hospital,2019
293,PLA,40233967,KT LD NSTIM,7727.64,Placentia-Linda Community Hospital,2019
294,PLA,40233983,KT TENDON REP,4218.25,Placentia-Linda Community Hospital,2019
295,PLA,40237406,LD NSTIM LINEAR,5035.56,Placentia-Linda Community Hospital,2019
296,PLA,40237414,LD NSTIM LINEAR,4260.84,Placentia-Linda Community Hospital,2019
297,PLA,40237505,LD NSTIM SPECIF,24015.72,Placentia-Linda Community Hospital,2019
298,PLA,40238859,MATRX MIC PRTCL,2967.1,Placentia-Linda Community Hospital,2019
299,PLA,40238883,MATRX COLLAGEN,11131.25,Placentia-Linda Community Hospital,2019
300,PLA,40238909,MATRX DURAL GRF,1221.3,Placentia-Linda Community Hospital,2019
301,PLA,40238917,BIOCARTILAGE,3185.0,Placentia-Linda Community Hospital,2019
302,PLA,40238933,STRAVIX,5095.75,Placentia-Linda Community Hospital,2019
303,PLA,40238958,MATRX INTEXN LP,9397.12,Placentia-Linda Community Hospital,2019
304,PLA,40238966,AMNION VISCOUS,3297.25,Placentia-Linda Community Hospital,2019
305,PLA,40238974,MATRX AMNION,8393.0,Placentia-Linda Community Hospital,2019
306,PLA,40239071,PARADERM,7304.32,Placentia-Linda Community Hospital,2019
307,PLA,40239097,MATRX PLST SURG,4067.18,Placentia-Linda Community Hospital,2019
308,PLA,40239832,MEMBRN CORD PRO,30136.98,Placentia-Linda Community Hospital,2019
309,PLA,40239840,MEMBRN PLACENTA,10616.43,Placentia-Linda Community Hospital,2019
310,PLA,40239980,MESH COMPSX LP,1096.06,Placentia-Linda Community Hospital,2019
311,PLA,40240038,MESH COMPSX LP,1729.0,Placentia-Linda Community Hospital,2019
312,PLA,40240046,MESH COMPSX L/P,3828.5,Placentia-Linda Community Hospital,2019
