,EAP,Description,Revenue Code,Price,Hospital,Year
32,81000008,ADENOSINE 6MG/2ML SOLN,636,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
33,81000008,ADO-TRASTUZUMAB 100MG SOLR 1 EACH VIAL,636,13500.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
34,81000008,ADO-TRASTUZUMAB 160MG SOLR 1 EACH VIAL,636,13500.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
35,81000000,ALBENDAZOLE 200MG TABS,250,1500.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
36,81000008,ALBUMIN HUMAN 25% SOLN,250,900.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
37,81000008,ALBUMIN HUMAN 5% SOLN,250,540.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
38,81000008,ALBUMIN HUMAN 5% SOLN 250 ML VIAL,250,540.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
39,81000000,ALBUTEROL 0.083% NEBU,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
40,81000000,ALBUTEROL 0.083% NEBU 3 ML PLAS CONT,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
41,81000000,ALBUTEROL 0.5% NEBU,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
42,81000000,ALBUTEROL 0.5% NEBU 1 EACH PLAS CONT,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
43,81000000,ALBUTEROL 0.5% NEBU 20 ML BOTTLE,250,83.44,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
44,81000000,ALBUTEROL 1.25 MG/3ML 0.042% NEBU,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
45,81000000,ALBUTEROL 108 (90 BASE) MCG/ACT AERS 18 G INHALER,250,312.21,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
46,81000000,ALBUTEROL 108 (90 BASE) MCG/ACT AERS 8 G INHALER,250,132.36,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
47,81000000,ALBUTEROL 108 (90 BASE) MCG/ACT AERS 8.5 G INHALER,250,375.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
48,81000000,ALBUTEROL IN 0.9% NACL NEBU 20 ML BOTTLE,250,83.44,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
49,81000000,ALCOHOL,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
50,81000000,ALCOHOL 98% SOLN,250,94.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
51,81000000,ALENDRONATE 35MG TABS,250,82.52,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
52,81000000,ALFUZOSIN ER 10MG TB24,250,23.18,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
53,81000000,ALLOPURINOL 100MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
54,81000000,ALLOPURINOL 300MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
55,81000000,ALPRAZOLAM 0.25MG TABS,250,40.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
56,81000000,ALPRAZOLAM 0.5MG TABS,250,40.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
57,81000000,ALPRAZOLAM 24HR-XR 0.5MG TB24,250,40.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
58,81000008,ALTEPLASE 100MG,636,14000.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
59,81000008,ALTEPLASE 100MG SOLR,636,3801.76,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
60,81000008,ALTEPLASE 100MG SOLR 1 EACH VIAL,636,3801.76,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
61,81000008,ALTEPLASE 2MG SOLR,250,975.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
62,81000008,ALTEPLASE 50MG,636,3801.76,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
63,81000008,ALTEPLASE 50MG SOLR 1 EACH VIAL,250,4224.18,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
64,81000000,ALUMINUM SULFATE/CALCIUM ACETATE PACK,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
65,81000000,ALVIMOPAN 12 MG CAPS,250,594.32,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
66,81000000,AMANTADINE 100MG CAPS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
67,81000008,AMIKACIN 500 MG/2ML SOLN 4 ML VIAL,250,205.88,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
68,81000000,AMILORIDE 5MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
69,80000001,AMINOCAPROIC ACID 250MG/ML SOLN 20 ML VIAL,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
70,81000000,AMINOCAPROIC ACID 500MG TABS,250,97.72,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
71,81000008,AMIODARONE 1.5MG/ML,250,270.4,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
72,81000008,AMIODARONE 1.8MG/ML,250,360.1,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
73,81000008,AMIODARONE 150MG/100ML SOLN,250,270.4,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
74,81000000,AMIODARONE 200MG TABS,250,18.59,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
75,81000008,AMIODARONE 360MG/200ML SOLN,250,360.1,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
76,81000008,AMIODARONE 50 MG/ML SOLN,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
77,81000000,AMITRIPTYLINE 10MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
78,81000000,AMITRIPTYLINE 25MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
79,81000000,AMITRIPTYLINE 50MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
80,81000000,AMLODIPINE 2.5MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
81,81000000,AMLODIPINE 5MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
82,81000000,AMMONIUM LACTATE 12% LOTN 226 G BOTTLE,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
83,81000000,AMMONIUM LACTATE 12% LOTN 227 G BOTTLE,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
84,81000000,AMOXICILLIN 250MG CAPS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
85,81000000,AMOXICILLIN 250MG/5ML SUSR,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
86,81000000,AMOXICILLIN 250MG/5ML SUSR 100 ML BOTTLE,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
87,81000000,AMOXICILLIN 250MG/5ML SUSR 80 ML BOTTLE,250,34.32,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
88,81000000,AMOXICILLIN 500MG CAPS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
89,81000000,AMOXICILLIN 875MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
90,81000000,AMOXICILLIN/CLAVULANATE 125MG-31.25MG/5ML SUSR 75 ML BOTTLE,250,1503.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
91,81000000,AMOXICILLIN/CLAVULANATE 250MG-62.5MG/5ML SUSR,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
92,81000000,AMOXICILLIN/CLAVULANATE 500MG/125MG TABS,250,20.82,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
93,81000000,AMOXICILLIN/CLAVULANATE 875MG/125MG TABS,250,27.79,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
94,81000000,AMPHETAMINE/DEXTROAMPHETAMINE 10MG TABS,250,40.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
95,81000000,AMPHETAMINE/DEXTROAMPHETAMINE 20MG TABS,250,40.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
96,81000000,AMPHETAMINE/DEXTROAMPHETAMINE 24HR-XR 10MG CP24,250,45.82,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
97,81000000,AMPHETAMINE/DEXTROAMPHETAMINE 24HR-XR 20MG CP24,250,45.82,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
98,81000000,AMPHETAMINE/DEXTROAMPHETAMINE 24HR-XR 5MG CP24,250,45.82,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
99,81000000,AMPHETAMINE/DEXTROAMPHETAMINE 5MG TABS,250,40.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
100,81000008,AMPHOTERICIN B 50MG SOLR 1 EACH VIAL,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
101,81000008,AMPHOTERICIN B LIPOSOME 50MG SUSR 1 EACH VIAL,250,4747.49,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
102,81000008,"AMPICILLIN 1,000MG SOLR",250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
103,81000008,"AMPICILLIN 1,000MG/50ML SOLN",250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
104,81000008,"AMPICILLIN 2,000MG SOLR",250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
105,81000008,"AMPICILLIN 2,000MG/100ML",250,117.25,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
106,81000008,AMPICILLIN 500MG INJ,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
107,81000008,AMPICILLIN 500MG SOLR,250,81.42,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
108,81000008,AMPICILLIN 500MG/50ML SOLN,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
109,81000008,AMPICILLIN/SULBACTAM 1.5G SOLR,250,108.29,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
110,81000008,AMPICILLIN/SULBACTAM 1.5G SOLR 1 EACH VIAL,250,108.29,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
111,81000008,AMPICILLIN/SULBACTAM 1.5G/50ML SOLN,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
112,81000008,AMPICILLIN/SULBACTAM 3G SOLR,250,102.2,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
113,81000008,AMPICILLIN/SULBACTAM 3G SOLR 1 EACH VIAL,250,102.2,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
114,81000008,AMPICILLIN/SULBACTAM 3G/100ML SOLN,250,120.5,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
115,81000084,ANASTROZOLE 1MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
116,81000008,ANIDULAFUNGIN 100MG SOLR 1 EACH VIAL,250,1080.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
117,81000007,ANTIHEMOPHILIC FACTOR VIII - VWF 1 UNIT SOLR,636,5304.64,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
118,81000007,ANTIHEMOPHILIC FACTOR VIII - VWF 1 UNIT SOLR 1 UNITS VIAL,250,2331.45,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
119,81000000,APIXABAN 2.5MG TABS,250,48.86,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
120,81000000,APRACLONIDINE 0.5% SOLN 5 ML BOTTLE,250,800.84,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
121,80000003,APREPITANT 40MG CAPS,636,424.94,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
122,81000000,AQUAPHOR OINT 100 G JAR,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
123,81000000,AQUAPHOR OINT 420 G JAR,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
124,81000000,AQUAPHOR OINT 454 G JAR,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
125,81000000,AQUAPHOR OINT 60 G JAR,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
126,81000000,AQUAPHOR OINT 99 G JAR,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
127,81000008,ARGATROBAN 100MG/ML SOLN 2.5 ML VIAL,250,2022.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
128,81000000,ARIPIPRAZOLE 10MG TABS,250,100.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
129,81000000,ARIPIPRAZOLE 15MG TABS,250,185.44,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
130,81000000,ARIPIPRAZOLE 20MG TABS,250,124.23,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
131,81000000,ARIPIPRAZOLE 2MG TABS,250,100.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
132,81000000,ARIPIPRAZOLE 5MG TABS,250,100.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
133,81000000,ARIPIPRAZOLE ODT 10MG TBDP,250,125.68,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
134,81000000,ARIPIPRAZOLE ODT 15MG TBDP,250,125.68,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
135,81000000,ARMODAFINIL 50 MG TABS,250,109.08,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
136,81000000,ARTIFICIAL SALIVA SOLN 44.3 ML BOTTLE,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
137,81000000,ARTIFICIAL TEARS 83-15 % OINT 3.5 G TUBE,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
138,81000000,ARTIFICIAL TEARS OINT 3.5 G TUBE,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
139,81000000,ARTIFICIAL TEARS PF 0.1%/0.3% SOLN,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
140,81000000,ASCORBIC ACID 500MG TABS,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
141,81000000,ASCORBIC ACID 500MG/ML SOLN 50 ML VIAL,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
142,81000000,ASENAPINE SL 5MG SUBL,250,144.06,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
143,81000000,ASPIRIN/DIPYRIDAMOLE 12HR-ER 25MG/200MG CP12,250,55.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
144,81000000,ASPIRIN-APAP-CAFFEINE 250MG/250MG/65MG TABS,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
145,81000000,ATAZANAVIR 200MG CAPS,250,175.59,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
146,81000000,ATAZANAVIR SULFATE 300MG CAPS,250,173.93,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
147,81000000,ATENOLOL 25MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
148,81000008,ATEZOLIZUMAB 1200MG/20ML SOLN 20 ML VIAL,636,15984.99,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
149,81000000,ATOMOXETINE 10MG CAPS,250,100.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
150,81000000,ATOMOXETINE 40MG CAPS,250,41.73,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
151,81000000,ATORVASTATIN 10MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
152,81000000,ATORVASTATIN 40MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
153,81000000,ATOVAQUONE 750MG/5ML SUSP,250,119.35,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
154,81000008,ATROPINE 0.1MG/ML SOLN,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
155,81000008,ATROPINE 0.4MG/ML SOLN,636,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
156,81000008,ATROPINE 0.4MG/ML SOLN 1 ML VIAL,636,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
157,81000000,ATROPINE 1% OINT 3.5 G TUBE,250,105.06,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
158,81000000,ATROPINE 1% SOLN 2 ML BOTTLE,250,153.75,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
159,81000000,ATROPINE 1% SOLN 5 ML BOTTLE,250,280.2,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
160,81000008,ATROPINE 1MG/10ML SOSY,636,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
161,81000008,ATROPINE 1MG/ML SOLN,636,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
162,81000008,ATROPINE 1MG/ML SOLN 1 ML AMPULE,636,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
163,81000008,AVELUMAB 200MG/10ML SOLN 10 ML VIAL,636,13210.68,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
164,81000008,AZACITIDINE 100MG SUSR,636,3861.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
165,81000008,AZACITIDINE 100MG SUSR 1 EACH VIAL,636,3861.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
166,81000008,AZATHIOPRINE 25MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
167,81000008,AZATHIOPRINE 50MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
168,81000008,AZATHIOPRINE 50MG/ML LIQD,250,31.72,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
169,81000000,AZELASTINE 137MCG/SPRAY SOLN 30 ML BOTTLE,250,420.96,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
170,81000000,AZITHROMYCIN 1G PACK,250,442.15,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
171,81000000,AZITHROMYCIN 200MG/5ML SUSR,250,218.06,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
172,81000000,AZITHROMYCIN 250MG TABS,250,59.13,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
173,81000008,AZITHROMYCIN 500MG SOLR,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
174,81000008,AZITHROMYCIN 500MG SOLR 1 EACH VIAL,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
175,81000008,AZITHROMYCIN 500MG/250ML SOLR,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
176,81000000,AZITHROMYCIN 600MG TABS,250,112.09,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
177,80000001,AZTREONAM 1000MG/50ML SOLN,250,226.2,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
178,80000001,AZTREONAM 1G SOLR,250,121.8,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
179,80000001,AZTREONAM 2G/100ML SOLN,250,522.21,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
180,80000008,"BACITRACIN 50,000 UNITS SOLR",250,138.6,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
181,80000008,"BACITRACIN 50,000 UNITS SOLR 1 EACH VIAL",250,138.6,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
182,81000000,BACITRACIN 500 UNITS/G OINT,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
183,81000000,BACITRACIN 500 UNITS/G OINT 28.4 G TUBE,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
184,81000000,BACITRACIN 500 UNITS/G OINT 30 G TUBE,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
185,81000000,BACITRACIN ZINC 500 UNITS/G OINT,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
186,81000000,BACITRACIN ZINC 500 UNITS/G OINT 1 EACH PACKET,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
187,81000000,BACITRACIN ZINC 500 UNITS/G OINT 14.17 G TUBE,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
188,81000000,BACITRACIN ZINC 500 UNITS/G OINT 15 G TUBE,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
189,81000000,BACITRACIN ZINC 500 UNITS/G OINT 28.4 G TUBE,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
190,81000000,"BACITRACIN/POLYMYXIN 500 UNITS/10,000 UNITS/G OINT 3.5 G TUBE",250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
191,81000000,BACITRACIN/POLYMYXIN B OINT,250,2.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
192,81000000,BACLOFEN 10MG TABS,250,15.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
193,81000008,BACLOFEN 40 MG/20ML SOLN,636,4536.72,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
194,81000008,BACLOFEN 50MCG/ML SOLN,636,512.46,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
195,81000008,BACLOFEN PF 10 MG/20ML SOLN,636,1417.8,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
196,81000008,BACLOFEN PF 10 MG/5ML SOLN,636,2500.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
197,81000008,BACLOFEN PF 10 MG/5ML SOLN 5 ML AMPULE,636,4536.64,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
198,81000092,BALANCED SALT SOLUTION ENHANCED SOLN,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
199,81000092,BALANCED SALT SOLUTION ENHANCED SOLN 500 ML BOTTLE,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
200,81000092,BALANCED SALT SOLUTION SOLN 15 ML BOTTLE,250,75.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
201,81000000,BALSAM PERU/CASTOR OIL OINT 60 G TUBE,250,187.5,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
202,81000008,BCG LIVE 50 MG SUSR 1 EACH VIAL,636,975.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
203,81000000,BECLOMETHASONE 40MCG AERB 10.6 G INHALER,250,30.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
204,81000000,BECLOMETHASONE 40MCG AERS 8.7 G INHALER,250,625.88,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
205,81000000,BECLOMETHASONE 80MCG AERB 10.6 G INHALER,250,1153.24,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
206,81000000,BECLOMETHASONE 80MCG AERS 8.7 G INHALER,250,837.92,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
207,81000008,BELATACEPT 250MG SOLR 1 EACH VIAL,636,6000.0,Alta Bates-Summit Med Ctr-Alta Bates Campus,2019
