,Charge Code,Description,HCPCS Code,Price,Hospital,Year
19,450924,IMP BREAST PROSTH 02,L8699,3475.36,Adventist Health Tehachapi Valley,2019
20,451567,ANCHOR/SCREW BONE 0304,L8699,695.3,Adventist Health Tehachapi Valley,2019
21,451575,ANCHOR/SCREW BONE 04,L8699,1158.84,Adventist Health Tehachapi Valley,2019
22,451856,ROD/NAIL/PIN ORTHO/SPINE10,L8699,5614.05,Adventist Health Tehachapi Valley,2019
23,451971,PLATE ORTHO/SPINE 06,L8699,2084.76,Adventist Health Tehachapi Valley,2019
24,451989,PLATE ORTHO/SPINE 07,L8699,2895.95,Adventist Health Tehachapi Valley,2019
25,452011,PORT INDWELLING 03,L8699,1158.84,Adventist Health Tehachapi Valley,2019
26,452466,STENT NON-COR TEMP WO 01,L8699,347.65,Adventist Health Tehachapi Valley,2019
27,452474,PROG PT NEUROSTM04,L8699,3976.79,Adventist Health Tehachapi Valley,2019
28,452805,AGENT HEMOSTASIS 0304,Z7610,579.42,Adventist Health Tehachapi Valley,2019
29,452904,ANCHOR/SCREW BONE 05,L8699,1621.22,Adventist Health Tehachapi Valley,2019
30,452912,ANCHOR/SCREW BONE 0604,L8699,2084.76,Adventist Health Tehachapi Valley,2019
31,453621,BONE CEMENT/FILL/PUTTY 04,L8699,1621.22,Adventist Health Tehachapi Valley,2019
32,454074,GEN NEUROSTM NON 0304,L8699,46468.21,Adventist Health Tehachapi Valley,2019
33,454207,GRAFT VASC ALLO/XEN 11 04,L8670,3750.0,Adventist Health Tehachapi Valley,2019
34,454397,GRAFT VASC SYN 04,L8699,1050.0,Adventist Health Tehachapi Valley,2019
35,454512,GUIDEWIRE 04,C1769,1158.84,Adventist Health Tehachapi Valley,2019
36,454611,IMP BREAST PROSTH 04,L8699,8108.42,Adventist Health Tehachapi Valley,2019
37,454629,IMP BREAST PROSTH 05 04,L8699,10424.95,Adventist Health Tehachapi Valley,2019
38,455782,MESH SYN 0304,L8699,695.3,Adventist Health Tehachapi Valley,2019
39,455808,MESH SYN 05,L8699,1621.22,Adventist Health Tehachapi Valley,2019
40,455816,MESH SYN 06,L8699,2084.76,Adventist Health Tehachapi Valley,2019
41,455824,MESH SYN 0704,L8699,2895.95,Adventist Health Tehachapi Valley,2019
42,455832,MESH SYN 08,L8699,4053.64,Adventist Health Tehachapi Valley,2019
43,456350,STENT NON-COR TEMP W/ 02,L8699,695.3,Adventist Health Tehachapi Valley,2019
44,456475,STENT NON-COR TEMP WO 02,L8699,695.3,Adventist Health Tehachapi Valley,2019
45,456616,TISS CONN HUMAN 04,L8699,2548.29,Adventist Health Tehachapi Valley,2019
46,456897,WASHER/NUT/CAP 03,L8699,507.03,Adventist Health Tehachapi Valley,2019
47,457044,LEAD NEUROSTM KT 11,C1897,3978.38,Adventist Health Tehachapi Valley,2019
48,457093,AGENT HEMOSTASIS 06,Z7610,1621.22,Adventist Health Tehachapi Valley,2019
49,457432,TISS CONN HUMAN 08,L8699,5791.89,Adventist Health Tehachapi Valley,2019
50,457440,TISS CONN HUMAN 09,L8699,7872.25,Adventist Health Tehachapi Valley,2019
51,457457,TISS CONN HUMAN 10,L8699,10424.95,Adventist Health Tehachapi Valley,2019
52,457614,TISS CONN NON-HUM 01,L8699,532.38,Adventist Health Tehachapi Valley,2019
53,457804,ANCHOR/SCREW BONE 11,L8699,4401.28,Adventist Health Tehachapi Valley,2019
54,458349,PLATE ORTHO/SPINE 09,L8699,5212.47,Adventist Health Tehachapi Valley,2019
55,458406,PLATE ORTHO/SPINE 10,L8699,5318.02,Adventist Health Tehachapi Valley,2019
56,458414,PLATE ORTHO/SPINE 11,L8699,5760.91,Adventist Health Tehachapi Valley,2019
57,458653,ANCHOR/SCREW BONE 13,L8699,6884.18,Adventist Health Tehachapi Valley,2019
58,458851,LEAD NEUROSTM 13,C1778,11187.34,Adventist Health Tehachapi Valley,2019
59,459313,DEVICE EXT FIX 15,L8699,12408.73,Adventist Health Tehachapi Valley,2019
60,459321,PLATE ORTHO/SPINE 13,L8699,4432.25,Adventist Health Tehachapi Valley,2019
61,460303,ANCHOR/SCREW BONE 16 04,L8699,10343.77,Adventist Health Tehachapi Valley,2019
62,460378,TISS CONN HUMAN 13,L8699,13295.64,Adventist Health Tehachapi Valley,2019
63,462788,GUIDEWIRE 01,C1769,88.35,Adventist Health Tehachapi Valley,2019
64,462796,GUIDEWIRE 02,C1769,266.19,Adventist Health Tehachapi Valley,2019
65,462804,ANCHOR/SCREW BONE 01,L8699,88.35,Adventist Health Tehachapi Valley,2019
66,462812,ANCHOR/SCREW BONE 0204,L8699,266.19,Adventist Health Tehachapi Valley,2019
67,462879,MESH SYN 01,L8699,88.35,Adventist Health Tehachapi Valley,2019
68,462887,MESH SYN 0204,L8699,532.38,Adventist Health Tehachapi Valley,2019
69,463067,IMP JOINT COMPONENT 06,L8699,1063.61,Adventist Health Tehachapi Valley,2019
70,463083,IMP JOINT COMPONENT 08,L8699,2570.1,Adventist Health Tehachapi Valley,2019
71,463091,IMP JOINT COMPONENT 09,L8699,1595.99,Adventist Health Tehachapi Valley,2019
72,463109,IMP JOINT COMPONENT 10 04,L8699,1772.68,Adventist Health Tehachapi Valley,2019
73,463117,IMP JOINT COMPONENT 1104,L8699,4432.25,Adventist Health Tehachapi Valley,2019
74,463125,IMP JOINT COMPONENT 1204,L8699,6204.94,Adventist Health Tehachapi Valley,2019
75,463133,IMP JOINT COMPONENT 13,L8699,7977.62,Adventist Health Tehachapi Valley,2019
76,463158,IMP JOINT COMPONENT 15 04 046,L8699,9750.0,Adventist Health Tehachapi Valley,2019
77,463190,IMP JOINT COMPONENT 1904,L8699,18613.68,Adventist Health Tehachapi Valley,2019
78,463828,CATH THROMB/EMBOL 01,Z7610,88.35,Adventist Health Tehachapi Valley,2019
79,463992,STENT NON-COAT PERM W/ 01,L8699,886.91,Adventist Health Tehachapi Valley,2019
80,464024,STENT NON-COAT PERM W/ 0404,L8699,6204.94,Adventist Health Tehachapi Valley,2019
81,465138,CATH BLN DI NON VASC 01,Z7610,354.54,Adventist Health Tehachapi Valley,2019
82,465146,CATH BLN DI NON VASC 02,Z7610,885.77,Adventist Health Tehachapi Valley,2019
83,465187,CATH BLN DI NON VASC 06,Z7610,3102.47,Adventist Health Tehachapi Valley,2019
84,465237,CATH INFUS NON-HEMO 3 04,Z7610,886.91,Adventist Health Tehachapi Valley,2019
85,465815,INTRO/SHEATH NON-LASER 04 04 046,C1894,860.52,Adventist Health Tehachapi Valley,2019
86,466524,IMP NASAL 04 046,Z7610,3985.0,Adventist Health Tehachapi Valley,2019
87,600015,PACU LEVEL 1 1ST HR,Z7512,1399.78,Adventist Health Tehachapi Valley,2019
88,600023,PACU LEVEL 1 ADDL 30M,Z7512,559.91,Adventist Health Tehachapi Valley,2019
89,600031,PACU LEVEL 2 1ST HR,Z7512,1647.61,Adventist Health Tehachapi Valley,2019
90,600049,PACU LEVEL 2 ADDL 30M,Z7512,658.58,Adventist Health Tehachapi Valley,2019
91,600056,PACU LEVEL 3 1ST HR,Z7512,1903.48,Adventist Health Tehachapi Valley,2019
92,600064,PACU LEVEL 3 ADDL 30M,Z7512,761.85,Adventist Health Tehachapi Valley,2019
93,600072,PACU LEVEL 4 1ST HR,Z7512,2161.64,Adventist Health Tehachapi Valley,2019
94,600080,PACU LEVEL 4 ADDL 30M,Z7512,863.96,Adventist Health Tehachapi Valley,2019
95,600098,PACU LEVEL 5 1ST HR,Z7512,2408.32,Adventist Health Tehachapi Valley,2019
96,600106,PACU LEVEL 5 ADDL 30M,Z7512,963.78,Adventist Health Tehachapi Valley,2019
97,600114,PACU LEVEL 6 1ST HR 060,Z7512,2673.37,Adventist Health Tehachapi Valley,2019
98,600122,PACU LEVEL 6 ADDL 30M 060,Z7512,1078.52,Adventist Health Tehachapi Valley,2019
99,700013,ANES LEVEL 1 1ST HR 070,Z7610,798.56,Adventist Health Tehachapi Valley,2019
100,700021,ANES LEVEL 1 ADDL 30M 070,Z7610,320.11,Adventist Health Tehachapi Valley,2019
101,700039,ANES LEVEL 2 1ST HR 070,Z7610,939.69,Adventist Health Tehachapi Valley,2019
102,700047,ANES LEVEL 2 ADDL 30M 070,Z7610,375.19,Adventist Health Tehachapi Valley,2019
103,700054,ANES LEVEL 3 1ST HR 070,Z7610,1086.56,Adventist Health Tehachapi Valley,2019
104,700062,ANES LEVEL 3 ADDL 30M 070,Z7610,434.86,Adventist Health Tehachapi Valley,2019
105,700070,ANES LEVEL 4 1ST HR 070,Z7610,1232.27,Adventist Health Tehachapi Valley,2019
106,700088,ANES LEVEL 4 ADDL 30M 070,Z7610,493.37,Adventist Health Tehachapi Valley,2019
107,700096,ANES LEVEL 5 1ST HR 070,Z7610,1373.4,Adventist Health Tehachapi Valley,2019
108,700104,ANES LEVEL 5 ADDL 30M 070,Z7610,549.59,Adventist Health Tehachapi Valley,2019
109,700153,MOD SED SAME ADDL 15M 070,,142.58,Adventist Health Tehachapi Valley,2019
110,700187,MOD SED OTH ADDL 15M 070,,141.47,Adventist Health Tehachapi Valley,2019
111,700195,ANES LEVEL 6 1ST HR 070,Z7610,2205.23,Adventist Health Tehachapi Valley,2019
112,700203,ANES LEVEL 6 ADDL 30M 070,Z7610,890.35,Adventist Health Tehachapi Valley,2019
113,800045,BLOOD TRANSFUSION <1HR,Z5200,1148.7,Adventist Health Tehachapi Valley,2019
114,800052,BLOOD TRANSFUSION >8HR,Z5200,1148.7,Adventist Health Tehachapi Valley,2019
115,800060,BLOOD TRANSFUSION 1-2HR,Z5200,1148.7,Adventist Health Tehachapi Valley,2019
116,800078,BLOOD TRANSFUSION 2-3HR,Z5200,1148.7,Adventist Health Tehachapi Valley,2019
117,800086,BLOOD TRANSFUSION 3-4HR,Z5200,1148.7,Adventist Health Tehachapi Valley,2019
118,800094,BLOOD TRANSFUSION 4-5HR,Z5200,1148.7,Adventist Health Tehachapi Valley,2019
119,800102,BLOOD TRANSFUSION 5-6HR,Z5200,1148.7,Adventist Health Tehachapi Valley,2019
120,800110,BLOOD TRANSFUSION 6-7HR,Z5200,1148.7,Adventist Health Tehachapi Valley,2019
121,800128,BLOOD TRANSFUSION 7-8HR,Z5200,1148.7,Adventist Health Tehachapi Valley,2019
122,800409,INJECTION IM/SQ,,181.51,Adventist Health Tehachapi Valley,2019
123,801423,IV HYDRAT THRPY INTL 31-90M,,561.54,Adventist Health Tehachapi Valley,2019
124,801431,IV HYDRAT THRPY ADD HR,,380.53,Adventist Health Tehachapi Valley,2019
125,801456,IV DX/TX THRPY ADD HR,,455.58,Adventist Health Tehachapi Valley,2019
126,801464,IV DX/TX NEW ADD SEQ MAX1,,408.65,Adventist Health Tehachapi Valley,2019
127,801472,IV DX/TX CONCUR MAX1,,375.52,Adventist Health Tehachapi Valley,2019
128,801480,INJ IVP SNGL/INTL,,561.54,Adventist Health Tehachapi Valley,2019
129,801498,INJ IVP ADD SEQ NEW,,250.67,Adventist Health Tehachapi Valley,2019
130,801761,SQ/PUMP THRPY ADD HR 08,,155.22,Adventist Health Tehachapi Valley,2019
131,801779,SQ/PUMP ADD SETUP MAX1 08,,135.9,Adventist Health Tehachapi Valley,2019
132,801787,INJ IVP ADD SEQ SAME 08,,145.71,Adventist Health Tehachapi Valley,2019
133,900043,BLOOD TRANSFUSION <1HR090,Z5200,934.85,Adventist Health Tehachapi Valley,2019
134,900050,BLOOD TRANSFUSION >8HR090,Z5200,934.85,Adventist Health Tehachapi Valley,2019
135,900068,BLOOD TRANSFUSION 1-2HR090,Z5200,934.85,Adventist Health Tehachapi Valley,2019
136,900076,BLOOD TRANSFUSION 2-3HR090,Z5200,934.85,Adventist Health Tehachapi Valley,2019
137,900084,BLOOD TRANSFUSION 3-4HR090,Z5200,934.85,Adventist Health Tehachapi Valley,2019
138,900092,BLOOD TRANSFUSION 4-5HR090,Z5200,934.85,Adventist Health Tehachapi Valley,2019
139,900100,BLOOD TRANSFUSION 5-6HR090,Z5200,934.85,Adventist Health Tehachapi Valley,2019
140,900118,BLOOD TRANSFUSION 6-7HR090,Z5200,934.85,Adventist Health Tehachapi Valley,2019
141,900126,BLOOD TRANSFUSION 7-8HR090,Z5200,934.85,Adventist Health Tehachapi Valley,2019
142,900407,INJECTION IM/SQ090,,150.7,Adventist Health Tehachapi Valley,2019
143,901488,IV HYDRAT THRPY INTL 31-90M 090,,561.54,Adventist Health Tehachapi Valley,2019
144,901496,IV HYDRAT THRPY ADD HR090,,380.53,Adventist Health Tehachapi Valley,2019
145,901504,IV DX/TX THRPY 1ST HR090,,610.44,Adventist Health Tehachapi Valley,2019
146,901512,IV DX/TX THRPY ADD HR090,,455.58,Adventist Health Tehachapi Valley,2019
147,901520,IV DX/TX ADD SEQ MAX1090,,408.65,Adventist Health Tehachapi Valley,2019
148,901538,IV DX/TX CONCUR MAX1090,,375.52,Adventist Health Tehachapi Valley,2019
149,901546,INJ IVP SNGL/INTL090,,561.54,Adventist Health Tehachapi Valley,2019
150,901553,INJ IVP ADD SEQ NEW090,,250.67,Adventist Health Tehachapi Valley,2019
151,901819,INJ IVP ADD SEQ SAME 090,,145.71,Adventist Health Tehachapi Valley,2019
152,1050756,DRSG WOUND 1 10,Z7610,87.2,Adventist Health Tehachapi Valley,2019
153,1050764,DRSG WOUND 2 10,Z7610,173.26,Adventist Health Tehachapi Valley,2019
154,1050772,DRSG WOUND 3 10,Z7610,289.14,Adventist Health Tehachapi Valley,2019
155,1050780,DRSG WOUND 4 10,Z7610,405.2,Adventist Health Tehachapi Valley,2019
156,1058221,DRSG WOUND 5 10,Z7610,478.46,Adventist Health Tehachapi Valley,2019
157,1100122,BRACE WRIST 110,Z7610,56.66,Adventist Health Tehachapi Valley,2019
158,1100155,SLING ARM,Z7610,37.86,Adventist Health Tehachapi Valley,2019
159,1100163,SPLINT ARM,Z7610,59.29,Adventist Health Tehachapi Valley,2019
160,1100171,SPLINT CLAVICLE 110,Z7610,28.09,Adventist Health Tehachapi Valley,2019
161,1100395,COLLAR CERV HARD PREFAB OTS 11,L0172,104.4,Adventist Health Tehachapi Valley,2019
162,1100627,KO IMMOB CANVAS PREFAB OTS 11 110,L1830,231.14,Adventist Health Tehachapi Valley,2019
163,1101013,BOOT WALK NON-PNEUM W/F&A 1,L4386,133.0,Adventist Health Tehachapi Valley,2019
164,1101906,KO ELASTIC W/PD&JT PREFAB W/F&A 110,L1820,366.73,Adventist Health Tehachapi Valley,2019
165,1150267,SPLINT WRIST,Z7610,70.0,Adventist Health Tehachapi Valley,2019
166,1300011,BASIC METAB PNL TCA13,,200.0,Adventist Health Tehachapi Valley,2019
167,1300029,GENERAL HEALTH PNL13,,331.0,Adventist Health Tehachapi Valley,2019
168,1300037,ELECTROLYTE PNL13,,103.28,Adventist Health Tehachapi Valley,2019
169,1300045,COMP METABOLIC PNL13,,176.98,Adventist Health Tehachapi Valley,2019
170,1300052,OBSTETRIC PNL13,,172.0,Adventist Health Tehachapi Valley,2019
171,1300060,LIPID PNL13,,125.24,Adventist Health Tehachapi Valley,2019
172,1300078,RENAL FUNCTION PNL13,,136.56,Adventist Health Tehachapi Valley,2019
173,1300086,ACUTE HEP PNL13,,431.41,Adventist Health Tehachapi Valley,2019
174,1300094,HEPATIC FUNCTION PNL13,,91.01,Adventist Health Tehachapi Valley,2019
175,1300201,CARBAMAZEPINE TOTAL13,,93.75,Adventist Health Tehachapi Valley,2019
176,1300243,DIGOXIN TOTAL 13,,117.36,Adventist Health Tehachapi Valley,2019
177,1300250,VALPROIC ACID TOTAL 13,,117.36,Adventist Health Tehachapi Valley,2019
178,1300284,GENTAMICIN PEAK13,,117.36,Adventist Health Tehachapi Valley,2019
179,1300292,GENTAMICIN RANDOM13,,301.75,Adventist Health Tehachapi Valley,2019
180,1300300,GENTAMICIN TROUGH13,,301.75,Adventist Health Tehachapi Valley,2019
181,1300359,LITHIUM13,,87.62,Adventist Health Tehachapi Valley,2019
182,1300375,PHENOBARBITAL13,,117.36,Adventist Health Tehachapi Valley,2019
183,1300383,PHENYTOIN TOTAL13,,117.36,Adventist Health Tehachapi Valley,2019
184,1300425,PROCAINAMIDE W/METAB,,209.97,Adventist Health Tehachapi Valley,2019
185,1300441,SALICYLATE SERUM 13,G0480,203.09,Adventist Health Tehachapi Valley,2019
186,1300474,THEOPHYLLINE13,,117.36,Adventist Health Tehachapi Valley,2019
187,1300482,TOBRAMYCIN PEAK13,,260.46,Adventist Health Tehachapi Valley,2019
188,1300490,TOBRAMYCIN RANDOM13,,260.46,Adventist Health Tehachapi Valley,2019
189,1300508,TOBRAMYCIN TROUGH13,,260.46,Adventist Health Tehachapi Valley,2019
190,1300524,VANCOMYCIN PEAK13,,117.36,Adventist Health Tehachapi Valley,2019
191,1300532,VANCOMYCIN RANDOM13,,292.57,Adventist Health Tehachapi Valley,2019
192,1300540,VANCOMYCIN TROUGH13,,292.57,Adventist Health Tehachapi Valley,2019
193,1301134,DRUG TEST INSTRUMENT PER DOS,80306,70.14,Adventist Health Tehachapi Valley,2019
194,1301167,DRUG TEST CHEM ANALYZER PER DOS,80307,133.31,Adventist Health Tehachapi Valley,2019
195,1310010,URINALYSIS NONAUTO W/MIC 13,,122.44,Adventist Health Tehachapi Valley,2019
196,1310028,URINALYSIS AUTO W/MICR13,,113.45,Adventist Health Tehachapi Valley,2019
197,1310036,URINALYSIS NONAUTO WO MIC13,,185.34,Adventist Health Tehachapi Valley,2019
198,1310044,URINALYSIS AUTO WO MICR,,24.56,Adventist Health Tehachapi Valley,2019
199,1310077,URINALYSIS MICROSCOPIC13,,48.45,Adventist Health Tehachapi Valley,2019
200,1310093,URINE PREG TEST VISUAL,,103.28,Adventist Health Tehachapi Valley,2019
201,1310101,URINE VOL MEAS TIMED COL13,,14.08,Adventist Health Tehachapi Valley,2019
202,1310119,MISC URINALYSIS PROC 13,,31.0,Adventist Health Tehachapi Valley,2019
203,1320027,ACETAMINOPHEN13,G0480,264.01,Adventist Health Tehachapi Valley,2019
204,1320035,KETONES BODY(S) QUAL13,,54.29,Adventist Health Tehachapi Valley,2019
205,1320043,KETONES BODY(S) QUAN13,,92.94,Adventist Health Tehachapi Valley,2019
206,1320100,ALBUMIN SERUM13,,86.05,Adventist Health Tehachapi Valley,2019
207,1320118,ALBUMIN BODY FLUID13,,86.05,Adventist Health Tehachapi Valley,2019
208,1320126,MICROALBUMIN URINE QUAN13,,183.58,Adventist Health Tehachapi Valley,2019
209,1320142,ALCOHOLS 13,G0480,107.76,Adventist Health Tehachapi Valley,2019
210,1320159,ALCOHOL BREATH TEST13,,43.0,Adventist Health Tehachapi Valley,2019
211,1320217,ALPHA-FETOPROTEIN SERUM13,,207.67,Adventist Health Tehachapi Valley,2019
212,1320316,AMMONIA13,,218.0,Adventist Health Tehachapi Valley,2019
213,1320340,AMYLASE13,,178.98,Adventist Health Tehachapi Valley,2019
214,1320480,BILIRUBIN TOTAL13,,97.53,Adventist Health Tehachapi Valley,2019
215,1320498,BILIRUBIN DIRECT13,,88.35,Adventist Health Tehachapi Valley,2019
216,1320522,FOBT 3SPEC13,,45.9,Adventist Health Tehachapi Valley,2019
217,1320530,OCCULT BLD OTHER 1 SPEC13,,78.02,Adventist Health Tehachapi Valley,2019
218,1320571,CALCIFEDIOL 25-OH VIT D-313,,203.09,Adventist Health Tehachapi Valley,2019
219,1320605,CALCIUM TOTAL13,,67.56,Adventist Health Tehachapi Valley,2019
220,1320613,CALCIUM IONIZED13,,138.83,Adventist Health Tehachapi Valley,2019
221,1320639,CALCIUM URINE13,,76.87,Adventist Health Tehachapi Valley,2019
222,1320696,CARBON DIOXIDE13,,67.56,Adventist Health Tehachapi Valley,2019
223,1320704,CARBOXYHEMOGLOBIN QUAN13,,161.77,Adventist Health Tehachapi Valley,2019
224,1320720,CEA13,,168.66,Adventist Health Tehachapi Valley,2019
225,1320829,CHLORIDE BLOOD13,,67.56,Adventist Health Tehachapi Valley,2019
226,1320837,CHLORIDE URINE13,,110.14,Adventist Health Tehachapi Valley,2019
227,1320860,CHOLESTEROL TOTAL13,,67.56,Adventist Health Tehachapi Valley,2019
228,1321033,CORTISOL TOTAL13,,166.37,Adventist Health Tehachapi Valley,2019
229,1321090,CK TOTAL13,,97.24,Adventist Health Tehachapi Valley,2019
230,1321116,CKMB FRACTION13,,162.93,Adventist Health Tehachapi Valley,2019
231,1321132,CREATININE BLOOD13,,128.5,Adventist Health Tehachapi Valley,2019
232,1321140,CREATININE OTHER SOURCE13,,142.27,Adventist Health Tehachapi Valley,2019
233,1321157,CREATININE CLEARANCE13,,251.28,Adventist Health Tehachapi Valley,2019
234,1321199,VITAMIN B-1213,,153.75,Adventist Health Tehachapi Valley,2019
235,1321306,DIHYDROXYVITAMIN D13,,188.17,Adventist Health Tehachapi Valley,2019
236,1321371,ESTRADIOL13,,306.6,Adventist Health Tehachapi Valley,2019
237,1321504,FERRITIN13,,218.0,Adventist Health Tehachapi Valley,2019
238,1321512,FETAL FIBRONECTIN 13,,1373.4,Adventist Health Tehachapi Valley,2019
239,1321546,FOLIC ACID SERUM13,,150.31,Adventist Health Tehachapi Valley,2019
240,1321611,GAMMAGLOBULIN IGA13,,76.87,Adventist Health Tehachapi Valley,2019
241,1321637,GAMMAGLOBULIN IGG13,,76.87,Adventist Health Tehachapi Valley,2019
242,1321645,GAMMAGLOBULIN IGM13,,76.87,Adventist Health Tehachapi Valley,2019
243,1321652,GAMMAGLOBULIN IGE13,,170.8,Adventist Health Tehachapi Valley,2019
244,1321710,BLOOD GAS ARTERIAL13,,340.78,Adventist Health Tehachapi Valley,2019
245,1321728,BLOOD GAS  W/O2 SAT 13,,352.24,Adventist Health Tehachapi Valley,2019
246,1321801,GLUCOSE FLUID NOT BLOOD13,,132.57,Adventist Health Tehachapi Valley,2019
247,1321827,GLUCOSE QUAN BLOOD13,,94.08,Adventist Health Tehachapi Valley,2019
248,1321835,GLUCOSE BLOOD REAG STRIP 13,,94.08,Adventist Health Tehachapi Valley,2019
249,1321843,GLUCOSE POST GLUCOSE DOSE13,,126.22,Adventist Health Tehachapi Valley,2019
250,1321850,GTT 1ST 3 SPECIMENS13,,337.32,Adventist Health Tehachapi Valley,2019
251,1321868,GTT EA ADDL SPECIMEN13,,135.8,Adventist Health Tehachapi Valley,2019
252,1321900,GLUCOSE BLOOD REAG STRIP13,,20.9,Adventist Health Tehachapi Valley,2019
253,1321942,GLUTAMYLTRANSFERASE GAMMA13,,103.28,Adventist Health Tehachapi Valley,2019
254,1322049,FOBT 1-3SPEC13,,44.75,Adventist Health Tehachapi Valley,2019
255,1330018,GONADOTROPIN (FSH)13,,230.22,Adventist Health Tehachapi Valley,2019
256,1330026,LUTEINIZING HORMONE13,,325.7,Adventist Health Tehachapi Valley,2019
257,1330059,HAPTOGLOBIN QUAN13,,319.33,Adventist Health Tehachapi Valley,2019
258,1330083,H PYLORI DRUG ADMIN13,,115.38,Adventist Health Tehachapi Valley,2019
259,1330166,HGB GLYCOSYLATED (A1C)13,,122.77,Adventist Health Tehachapi Valley,2019
260,1330299,HOMOCYSTINE13,,301.31,Adventist Health Tehachapi Valley,2019
261,1330323,HYDROXYINDOLACETIC ACID-5 13,,170.49,Adventist Health Tehachapi Valley,2019
262,1330414,INSULIN TOTAL13,,127.85,Adventist Health Tehachapi Valley,2019
263,1330448,IRON13,,93.75,Adventist Health Tehachapi Valley,2019
264,1330455,IRON BINDING CAPACITY13,,93.75,Adventist Health Tehachapi Valley,2019
265,1330505,LACTIC ACID13,,90.4,Adventist Health Tehachapi Valley,2019
266,1330513,LDH13,,56.26,Adventist Health Tehachapi Valley,2019
267,1330620,LIPASE13,,187.02,Adventist Health Tehachapi Valley,2019
268,1330653,HDL CHOLESTEROL13,,40.34,Adventist Health Tehachapi Valley,2019
269,1330679,LDL CHOLESTEROL13,,104.41,Adventist Health Tehachapi Valley,2019
270,1330695,MAGNESIUM13,,137.19,Adventist Health Tehachapi Valley,2019
271,1330844,MYOGLOBIN,,91.99,Adventist Health Tehachapi Valley,2019
272,1331099,OSMOLALITY BLOOD13,,106.71,Adventist Health Tehachapi Valley,2019
273,1331107,OSMOLALITY URINE13,,146.86,Adventist Health Tehachapi Valley,2019
274,1331149,PARATHYROID,,414.81,Adventist Health Tehachapi Valley,2019
275,1331156,PH BODY FLUID NOT BLOOD13,,75.73,Adventist Health Tehachapi Valley,2019
276,1331172,NATRIURETIC PEPTIDE13,,346.5,Adventist Health Tehachapi Valley,2019
277,1331198,LACTOFERRIN FECAL QUAL13,,41.3,Adventist Health Tehachapi Valley,2019
278,1340074,PHOSPHATASE ALKALINE13,,103.28,Adventist Health Tehachapi Valley,2019
279,1340132,PHOSPHORUS INORGANIC13,,110.39,Adventist Health Tehachapi Valley,2019
280,1340140,PHOSPHORUS URINE13,,127.36,Adventist Health Tehachapi Valley,2019
281,1340215,POTASSIUM SERUM13,,67.56,Adventist Health Tehachapi Valley,2019
282,1340223,POTASSIUM URINE13,,92.94,Adventist Health Tehachapi Valley,2019
283,1340231,PREALBUMIN13,,149.16,Adventist Health Tehachapi Valley,2019
284,1340280,PROGESTERONE13,,294.93,Adventist Health Tehachapi Valley,2019
285,1340298,PROLACTIN13,,287.5,Adventist Health Tehachapi Valley,2019
286,1340322,PSA TOTAL13,,377.68,Adventist Health Tehachapi Valley,2019
287,1340330,PSA FREE13,,295.99,Adventist Health Tehachapi Valley,2019
288,1340348,PROTEIN TOTAL SERUM13,,131.94,Adventist Health Tehachapi Valley,2019
289,1340579,SODIUM SERUM13,,126.22,Adventist Health Tehachapi Valley,2019
290,1340587,SODIUM URINE,,89.5,Adventist Health Tehachapi Valley,2019
291,1340645,SUGARS SNGL QUAL13,,26.02,Adventist Health Tehachapi Valley,2019
