,EAP,Description,Revenue Code,Price,Hospital,Year
23,81000000,ACYCLOVIR 200MG CAPS,250,16.82,Sutter Roseville Medical Center,2019
24,81000000,ACYCLOVIR 200MG/5ML SUSP,250,51.76,Sutter Roseville Medical Center,2019
25,81000000,ACYCLOVIR 5% OINT 5 G TUBE,250,561.5,Sutter Roseville Medical Center,2019
26,81000008,ACYCLOVIR 50MG/ML SOLN 10 ML VIAL,250,75.0,Sutter Roseville Medical Center,2019
27,81000008,ACYCLOVIR 50MG/ML SOLN 20 ML VIAL,250,168.0,Sutter Roseville Medical Center,2019
28,81000000,ACYCLOVIR 800MG TABS,250,15.0,Sutter Roseville Medical Center,2019
29,81000000,ADENOSINE (ADENOCARD) 100MCG/ML IN 10ML IV SOLUTION CARDIAC CATHETERIZATION SOLN,250,75.0,Sutter Roseville Medical Center,2019
30,81000008,ADENOSINE 6MG/2ML SOLN,636,75.0,Sutter Roseville Medical Center,2019
31,81000008,ADENOSINE DIAGNOSTIC 3MG/ML SOLN 20 ML VIAL,636,1306.5,Sutter Roseville Medical Center,2019
32,81000008,ADENOSINE DIAGNOSTIC 3MG/ML SOLN 30 ML VIAL,636,1959.6,Sutter Roseville Medical Center,2019
33,81000008,ADO-TRASTUZUMAB 100MG SOLR 1 EACH VIAL,636,13500.0,Sutter Roseville Medical Center,2019
34,81000008,ADO-TRASTUZUMAB 160MG SOLR 1 EACH VIAL,636,13500.0,Sutter Roseville Medical Center,2019
35,81000008,AGALSIDASE BETA 35MG SOLR 1 EACH VIAL,636,21852.0,Sutter Roseville Medical Center,2019
36,81000008,AGALSIDASE BETA 5MG SOLR 1 EACH VIAL,636,4161.6,Sutter Roseville Medical Center,2019
37,81000008,ALBUMIN HUMAN 25% SOLN,250,900.0,Sutter Roseville Medical Center,2019
38,81000008,ALBUMIN HUMAN 25% SOLN 100 ML VIAL,250,576.0,Sutter Roseville Medical Center,2019
39,81000008,ALBUMIN HUMAN 5% SOLN,250,540.0,Sutter Roseville Medical Center,2019
40,81000000,ALBUTEROL 0.083% NEBU,250,15.0,Sutter Roseville Medical Center,2019
41,81000000,ALBUTEROL 0.083% NEBU 3 ML PLAS CONT,250,15.0,Sutter Roseville Medical Center,2019
42,81000000,ALBUTEROL 0.5% NEBU,250,15.0,Sutter Roseville Medical Center,2019
43,81000000,ALBUTEROL 0.5% NEBU 20 ML BOTTLE,250,83.44,Sutter Roseville Medical Center,2019
44,81000000,ALBUTEROL 1.25 MG/3ML 0.042% NEBU,250,15.0,Sutter Roseville Medical Center,2019
45,81000008,ALBUTEROL 1.25MG/3ML 0.042% NEBU,250,15.0,Sutter Roseville Medical Center,2019
46,81000000,ALBUTEROL 108 (90 BASE) MCG/ACT AERS 8 G INHALER,250,132.36,Sutter Roseville Medical Center,2019
47,81000000,ALBUTEROL IN 0.9% NACL NEBU,250,19.8,Sutter Roseville Medical Center,2019
48,81000000,ALCOHOL 98% SOLN,250,199.32,Sutter Roseville Medical Center,2019
49,81000000,ALENDRONATE 35MG TABS,250,82.52,Sutter Roseville Medical Center,2019
50,81000000,ALENDRONATE 70MG TABS,250,81.65,Sutter Roseville Medical Center,2019
51,81000000,ALIROCUMAB 75MG/ML SOPN,250,2688.0,Sutter Roseville Medical Center,2019
52,81000000,ALISKIREN 150MG TABS,250,66.5,Sutter Roseville Medical Center,2019
53,81000000,ALLOPURINOL 100MG TABS,250,15.0,Sutter Roseville Medical Center,2019
54,81000000,ALLOPURINOL 300MG TABS,250,15.0,Sutter Roseville Medical Center,2019
55,81000008,ALPHA1-PROTEINASE INHIBITOR 1000 MG/20ML SOLN,636,9150.0,Sutter Roseville Medical Center,2019
56,81000008,ALPHA1-PROTEINASE INHIBITOR 1000 MG/20ML SOLN 1 EACH VIAL,636,9150.0,Sutter Roseville Medical Center,2019
57,81000008,"ALPHA1-PROTEINASE INHIBITOR 1000 MG/20ML SOLN 1,000 MG VIAL",636,9150.0,Sutter Roseville Medical Center,2019
58,81000008,ALPHA1-PROTEINASE INHIBITOR 50MG/ML SOLN,636,9150.0,Sutter Roseville Medical Center,2019
59,81000008,"ALPHA1-PROTEINASE INHIBITOR 50MG/ML SOLN 1,000 MG VIAL",636,9150.0,Sutter Roseville Medical Center,2019
60,81000000,ALPRAZOLAM 0.25MG TABS,250,40.0,Sutter Roseville Medical Center,2019
61,81000000,ALPRAZOLAM 0.5MG TABS,250,40.0,Sutter Roseville Medical Center,2019
62,81000008,ALTEPLASE 100MG,636,14000.0,Sutter Roseville Medical Center,2019
63,81000008,ALTEPLASE 100MG SOLR,636,3801.76,Sutter Roseville Medical Center,2019
64,81000008,ALTEPLASE 100MG SOLR 1 EACH VIAL,636,3801.76,Sutter Roseville Medical Center,2019
65,81000008,ALTEPLASE 2MG SOLR,250,975.0,Sutter Roseville Medical Center,2019
66,81000008,ALTEPLASE 2MG SOLR 1 EACH VIAL,250,975.0,Sutter Roseville Medical Center,2019
67,81000008,ALTEPLASE 2MG/2ML SOLN,250,943.54,Sutter Roseville Medical Center,2019
68,81000008,ALTEPLASE 50MG,636,3801.76,Sutter Roseville Medical Center,2019
69,81000008,ALTEPLASE 50MG SOLR 1 EACH VIAL,250,4224.18,Sutter Roseville Medical Center,2019
70,81000000,AMANTADINE 100MG CAPS,250,15.0,Sutter Roseville Medical Center,2019
71,81000000,AMANTADINE 50MG/5ML SYRP,250,28.27,Sutter Roseville Medical Center,2019
72,81000000,AMILORIDE 5MG TABS,250,15.0,Sutter Roseville Medical Center,2019
73,81000092,"AMINO ACIDS (START CONC 15%) SOLN 1,000 ML FLEX CONT",250,75.0,Sutter Roseville Medical Center,2019
74,81000092,"AMINO ACIDS (START CONC 15%) SOLN 1,000 ML VIAL",250,75.0,Sutter Roseville Medical Center,2019
75,81000092,"AMINO ACIDS (START CONC 15%) SOLN 2,000 ML PLAS CONT",250,106.74,Sutter Roseville Medical Center,2019
76,80000001,AMINOCAPROIC ACID 250MG/ML SOLN 20 ML VIAL,250,75.0,Sutter Roseville Medical Center,2019
77,81000008,AMINOPHYLLINE 25MG/ML SOLN,250,75.0,Sutter Roseville Medical Center,2019
78,81000008,AMIODARONE 1.5MG/ML,250,270.4,Sutter Roseville Medical Center,2019
79,81000008,AMIODARONE 1.5MG/ML 100 ML PLAS CONT,250,270.4,Sutter Roseville Medical Center,2019
80,81000008,AMIODARONE 1.8MG/ML,250,360.1,Sutter Roseville Medical Center,2019
81,81000008,AMIODARONE 150MG/100ML SOLN,250,270.4,Sutter Roseville Medical Center,2019
82,81000008,AMIODARONE 150MG/3ML SOLN,250,75.0,Sutter Roseville Medical Center,2019
83,81000000,AMIODARONE 200MG TABS,250,18.59,Sutter Roseville Medical Center,2019
84,81000008,AMIODARONE 360MG/200ML SOLN,250,360.1,Sutter Roseville Medical Center,2019
85,81000008,AMIODARONE 50 MG/ML SOLN,250,75.0,Sutter Roseville Medical Center,2019
86,81000008,AMIODARONE 50 MG/ML SOLN 3 ML VIAL,250,75.0,Sutter Roseville Medical Center,2019
87,81000000,AMIODARONE 5MG/ML SUSP,250,15.0,Sutter Roseville Medical Center,2019
88,81000000,AMITRIPTYLINE 10MG TABS,250,15.0,Sutter Roseville Medical Center,2019
89,81000000,AMITRIPTYLINE 25MG TABS,250,15.0,Sutter Roseville Medical Center,2019
90,81000000,AMITRIPTYLINE 50MG TABS,250,15.0,Sutter Roseville Medical Center,2019
91,81000000,AMLODIPINE 5MG TABS,250,15.0,Sutter Roseville Medical Center,2019
92,81000000,AMMONIA INHA 10 EACH PACKAGE,250,2.0,Sutter Roseville Medical Center,2019
93,81000000,AMMONIUM LACTATE 12% LOTN 396 G BOTTLE,250,2.0,Sutter Roseville Medical Center,2019
94,81000000,AMMONIUM LACTATE 12% LOTN 400 G BOTTLE,250,2.0,Sutter Roseville Medical Center,2019
95,81000000,AMOXICILLIN 250MG CAPS,250,15.0,Sutter Roseville Medical Center,2019
96,81000000,AMOXICILLIN 250MG/5ML SUSR,250,15.0,Sutter Roseville Medical Center,2019
97,81000000,AMOXICILLIN 500MG CAPS,250,15.0,Sutter Roseville Medical Center,2019
98,81000000,AMOXICILLIN/CLAVULANATE 250MG-62.5MG/5ML SUSR,250,15.0,Sutter Roseville Medical Center,2019
99,81000000,AMOXICILLIN/CLAVULANATE 400MG-57MG/5ML SUSR,250,41.45,Sutter Roseville Medical Center,2019
100,81000000,AMOXICILLIN/CLAVULANATE 500MG/125MG TABS,250,20.19,Sutter Roseville Medical Center,2019
101,81000000,AMOXICILLIN/CLAVULANATE 875MG/125MG TABS,250,27.79,Sutter Roseville Medical Center,2019
102,81000000,AMPHETAMINE/DEXTROAMPHETAMINE 15 MG TABS,250,40.0,Sutter Roseville Medical Center,2019
103,81000000,AMPHETAMINE/DEXTROAMPHETAMINE 24HR-XR 30MG CP24,250,45.82,Sutter Roseville Medical Center,2019
104,81000008,AMPHOTERICIN B LIPOSOME 50MG SUSR 1 EACH VIAL,250,4747.49,Sutter Roseville Medical Center,2019
105,81000008,AMPICILLIN 0.2MG/ML 100 ML BAG,250,75.0,Sutter Roseville Medical Center,2019
106,81000008,"AMPICILLIN 1,000MG SOLR",250,75.0,Sutter Roseville Medical Center,2019
107,81000008,"AMPICILLIN 1,000MG SOLR 1 EACH VIAL",250,75.0,Sutter Roseville Medical Center,2019
108,81000008,"AMPICILLIN 1,000MG/50ML SOLN",250,75.0,Sutter Roseville Medical Center,2019
109,81000008,"AMPICILLIN 2,000MG SOLR",250,75.0,Sutter Roseville Medical Center,2019
110,81000008,"AMPICILLIN 2,000MG/100ML",250,117.25,Sutter Roseville Medical Center,2019
111,81000008,AMPICILLIN 20MG/ML 100 ML BAG,250,75.0,Sutter Roseville Medical Center,2019
112,81000008,AMPICILLIN 250MG SOLR 1 EACH VIAL,250,75.0,Sutter Roseville Medical Center,2019
113,81000008,AMPICILLIN 2MG/ML 100 ML BAG,250,75.0,Sutter Roseville Medical Center,2019
114,81000000,AMPICILLIN 500MG CAPS,250,15.0,Sutter Roseville Medical Center,2019
115,81000008,AMPICILLIN 500MG INJ,250,75.0,Sutter Roseville Medical Center,2019
116,81000008,AMPICILLIN 500MG SOLR,250,81.42,Sutter Roseville Medical Center,2019
117,81000008,AMPICILLIN 500MG SOLR 1 EACH VIAL,250,81.42,Sutter Roseville Medical Center,2019
118,81000008,AMPICILLIN 500MG/50ML SOLN,250,75.0,Sutter Roseville Medical Center,2019
119,81000008,AMPICILLIN/SULBACTAM 1.5G SOLR,250,75.0,Sutter Roseville Medical Center,2019
120,81000008,AMPICILLIN/SULBACTAM 1.5G SOLR 1 EACH VIAL,250,108.29,Sutter Roseville Medical Center,2019
121,81000008,AMPICILLIN/SULBACTAM 1.5G/50ML SOLN,250,75.0,Sutter Roseville Medical Center,2019
122,81000008,AMPICILLIN/SULBACTAM 15G SOLR 1 EACH VIAL,250,99.75,Sutter Roseville Medical Center,2019
123,81000008,AMPICILLIN/SULBACTAM 3G,250,76.44,Sutter Roseville Medical Center,2019
124,81000008,AMPICILLIN/SULBACTAM 3G SOLR 1 EACH VIAL,250,102.2,Sutter Roseville Medical Center,2019
125,81000008,AMPICILLIN/SULBACTAM 3G/100ML SOLN,250,120.5,Sutter Roseville Medical Center,2019
126,81000000,ANAGRELIDE 0.5MG CAPS,250,89.31,Sutter Roseville Medical Center,2019
127,81000084,ANASTROZOLE 1MG TABS,250,15.0,Sutter Roseville Medical Center,2019
128,81000007,ANTIHEMOPHILIC FACTOR VIII - VWF 1 UNIT SOLR,636,5304.64,Sutter Roseville Medical Center,2019
129,81000007,ANTIHEMOPHILIC FACTOR VIII - VWF 1 UNIT SOLR 1 UNITS VIAL,250,2331.45,Sutter Roseville Medical Center,2019
130,81000008,"ANTI-INHIBITOR COAGULANT COMPLEX 1,000 UNITS SOLR",250,8213.4,Sutter Roseville Medical Center,2019
131,81000000,APIXABAN 2.5MG TABS,250,48.86,Sutter Roseville Medical Center,2019
132,81000000,APIXABAN 5MG TABS,250,48.86,Sutter Roseville Medical Center,2019
133,81000000,APRACLONIDINE 1% SOLN 1 EACH PLAS CONT,250,100.0,Sutter Roseville Medical Center,2019
134,80000003,APREPITANT 40MG CAPS,636,329.82,Sutter Roseville Medical Center,2019
135,80000003,APREPITANT 80MG CAPS,250,611.28,Sutter Roseville Medical Center,2019
136,81000000,AQUAPHOR OINT 50 G TUBE,250,2.0,Sutter Roseville Medical Center,2019
137,81000000,ARFORMOTEROL 15MCG/2ML NEBU,250,82.37,Sutter Roseville Medical Center,2019
138,81000008,ARGATROBAN 100MG/ML SOLN 2.5 ML VIAL,250,1500.0,Sutter Roseville Medical Center,2019
139,81000008,ARGATROBAN 125MG/125ML SOLN,250,2837.0,Sutter Roseville Medical Center,2019
140,81000000,ARIPIPRAZOLE 2MG TABS,250,107.04,Sutter Roseville Medical Center,2019
141,81000000,ARIPIPRAZOLE 5MG TABS,250,100.0,Sutter Roseville Medical Center,2019
142,81000000,ARMODAFINIL 150 MG TABS,250,87.46,Sutter Roseville Medical Center,2019
143,81000000,ARTIFICIAL SALIVA GEL 42 G TUBE,250,2.0,Sutter Roseville Medical Center,2019
144,81000000,ARTIFICIAL TEARS 83-15 % OINT 3.5 G TUBE,250,2.0,Sutter Roseville Medical Center,2019
145,81000000,ARTIFICIAL TEARS OINT 3.5 G TUBE,250,2.0,Sutter Roseville Medical Center,2019
146,80000008,ASCORBIC ACID 25000 MG/50ML SOLN 50 ML VIAL,250,936.0,Sutter Roseville Medical Center,2019
147,81000000,ASCORBIC ACID 250MG TABS,250,2.0,Sutter Roseville Medical Center,2019
148,81000000,ASCORBIC ACID 500MG TABS,250,2.0,Sutter Roseville Medical Center,2019
149,81000000,ASCORBIC ACID 500MG/ML SOLN 50 ML VIAL,250,75.0,Sutter Roseville Medical Center,2019
150,81000000,ASPIRIN/DIPYRIDAMOLE 12HR-ER 25MG/200MG CP12,250,45.95,Sutter Roseville Medical Center,2019
151,81000000,ASPIRIN-APAP-CAFFEINE 250MG/250MG/65MG TABS,250,2.0,Sutter Roseville Medical Center,2019
152,81000000,ATENOLOL 25MG TABS,250,15.0,Sutter Roseville Medical Center,2019
153,81000000,ATENOLOL 50MG TABS,250,15.0,Sutter Roseville Medical Center,2019
154,81000008,ATEZOLIZUMAB 1200MG/20ML SOLN 20 ML VIAL,636,15984.99,Sutter Roseville Medical Center,2019
155,81000000,ATORVASTATIN 10MG TABS,250,15.0,Sutter Roseville Medical Center,2019
156,81000000,ATORVASTATIN 20MG TABS,250,15.0,Sutter Roseville Medical Center,2019
157,81000000,ATORVASTATIN 40MG TABS,250,15.0,Sutter Roseville Medical Center,2019
158,81000000,ATOVAQUONE 750MG/5ML SUSP 210 ML BOTTLE,250,375.0,Sutter Roseville Medical Center,2019
159,81000000,ATRIPLA 600MG/200MG/300MG TABS,250,342.91,Sutter Roseville Medical Center,2019
160,81000000,ATROPINE 0.4MG/ML,250,75.0,Sutter Roseville Medical Center,2019
161,81000008,ATROPINE 0.4MG/ML SOLN,636,75.0,Sutter Roseville Medical Center,2019
162,81000000,ATROPINE 1% SOLN 2 ML BOTTLE,250,153.75,Sutter Roseville Medical Center,2019
163,81000000,ATROPINE 1% SOLN 5 ML BOTTLE,250,280.2,Sutter Roseville Medical Center,2019
164,81000008,ATROPINE 1MG/10ML SOSY,636,75.0,Sutter Roseville Medical Center,2019
165,81000008,ATROPINE 1MG/ML SOLN,636,96.25,Sutter Roseville Medical Center,2019
166,81000008,AZACITIDINE 100MG SUSR 1 EACH VIAL,636,3012.82,Sutter Roseville Medical Center,2019
167,81000008,AZATHIOPRINE 50MG TABS,250,15.0,Sutter Roseville Medical Center,2019
168,81000000,AZELASTINE 137MCG/SPRAY SOLN 30 ML BOTTLE,250,420.96,Sutter Roseville Medical Center,2019
169,81000000,AZITHROMYCIN 200MG/5ML SUSR,250,218.06,Sutter Roseville Medical Center,2019
170,81000000,AZITHROMYCIN 250MG TABS,250,59.13,Sutter Roseville Medical Center,2019
171,81000008,AZITHROMYCIN 500MG SOLR,250,75.0,Sutter Roseville Medical Center,2019
172,81000008,AZITHROMYCIN 500MG SOLR 1 EACH VIAL,250,75.0,Sutter Roseville Medical Center,2019
173,81000008,AZITHROMYCIN 500MG/250ML SOLR,250,75.0,Sutter Roseville Medical Center,2019
174,80000001,AZTREONAM 1000MG/50ML SOLN,250,226.2,Sutter Roseville Medical Center,2019
175,80000001,AZTREONAM 1G SOLR,250,121.8,Sutter Roseville Medical Center,2019
176,80000001,AZTREONAM 1G SOLR 1 EACH VIAL,250,138.39,Sutter Roseville Medical Center,2019
177,80000001,AZTREONAM 2G/100ML SOLN,250,522.21,Sutter Roseville Medical Center,2019
178,81000000,BACIT-POLY-NEO HC 1% OINT,250,762.9,Sutter Roseville Medical Center,2019
179,80000008,"BACITRACIN 50,000 UNITS SOLR",250,138.6,Sutter Roseville Medical Center,2019
180,80000008,"BACITRACIN 50,000 UNITS SOLR 1 EACH VIAL",250,138.6,Sutter Roseville Medical Center,2019
181,81000000,BACITRACIN 500 UNITS OINT 3.5 G TUBE,250,2.0,Sutter Roseville Medical Center,2019
182,81000000,BACITRACIN 500 UNITS/G OINT 28 G TUBE,250,2.0,Sutter Roseville Medical Center,2019
183,81000000,BACITRACIN 500 UNITS/G OINT 28.4 G TUBE,250,2.0,Sutter Roseville Medical Center,2019
184,81000000,BACITRACIN ZINC 500 UNITS/G OINT 28.4 G TUBE,250,2.0,Sutter Roseville Medical Center,2019
185,81000000,"BACITRACIN/POLYMYXIN 500 UNITS/10,000 UNITS/G OINT 3.5 G TUBE",250,2.0,Sutter Roseville Medical Center,2019
186,81000000,BACITRACIN/POLYMYXIN B OINT,250,2.0,Sutter Roseville Medical Center,2019
187,81000000,BACITRACIN/POLYMYXIN B OINT 28.3 G TUBE,250,2.0,Sutter Roseville Medical Center,2019
188,81000000,BACITRACIN/POLYMYXIN B OINT 30 G TUBE,250,2.0,Sutter Roseville Medical Center,2019
189,81000000,BACLOFEN 10MG TABS,250,15.0,Sutter Roseville Medical Center,2019
190,81000000,BACLOFEN 5MG/ML ORAL SOLUTIO,250,15.0,Sutter Roseville Medical Center,2019
191,81000092,BALANCED SALT SOLUTION ENHANCED SOLN 500 ML GLASS CONT,250,214.5,Sutter Roseville Medical Center,2019
192,81000092,BALANCED SALT SOLUTION SOLN 15 ML BOTTLE,250,75.0,Sutter Roseville Medical Center,2019
193,81000008,BELATACEPT 250MG SOLR 1 EACH VIAL,636,6000.0,Sutter Roseville Medical Center,2019
194,81000008,BELIMUMAB 120 MG SOLR 1 EACH VIAL,636,2500.0,Sutter Roseville Medical Center,2019
195,81000008,BELIMUMAB 400 MG SOLR 1 EACH VIAL,636,6218.31,Sutter Roseville Medical Center,2019
196,81000000,BELLADONNA ALKALOIDS-OPIUM 16.2MG/30MG SUPP,250,100.0,Sutter Roseville Medical Center,2019
197,81000000,BELLADONNA/OPIUM 16.2MG/30MG SUPP,250,100.0,Sutter Roseville Medical Center,2019
198,81000000,BELLADONNA/OPIUM 16.2MG/60MG SUPP,250,100.36,Sutter Roseville Medical Center,2019
199,81000000,BENADRYL/VISCOUS LIDOCAINE/MYLANTA (1:1:1),250,232.8,Sutter Roseville Medical Center,2019
200,81000000,BENADRYL/VISCOUS LIDOCAINE/SUCRALFATE/NYSTATIN (1:1:1:1),250,30.0,Sutter Roseville Medical Center,2019
201,81000000,BENADRYL/VISCOUS LIDOCAINE/SUCRALFATE/NYSTATIN (1:1:1:1) 120 ML BOTTLE,250,30.0,Sutter Roseville Medical Center,2019
202,81000000,BENAZEPRIL 10MG TABS,250,15.0,Sutter Roseville Medical Center,2019
203,81000000,BENAZEPRIL 20MG TABS,250,15.0,Sutter Roseville Medical Center,2019
204,81000000,BENAZEPRIL 5MG TABS,250,15.0,Sutter Roseville Medical Center,2019
205,81000008,BENDAMUSTINE 100MG/4ML SOLN 4 ML VIAL,636,13500.0,Sutter Roseville Medical Center,2019
206,81000008,BENRALIZUMAB 30MG/ML SOSY,636,11250.0,Sutter Roseville Medical Center,2019
207,81000000,BENZOCAINE 10% GEL,250,2.0,Sutter Roseville Medical Center,2019
208,81000000,BENZOCAINE 10% GEL 9 G TUBE,250,2.0,Sutter Roseville Medical Center,2019
209,81000000,BENZOCAINE 20% SOLN 57 G CAN,250,2.0,Sutter Roseville Medical Center,2019
210,81000000,BENZOCAINE/MENTHOL 15MG/3.6MG LOZG,250,2.0,Sutter Roseville Medical Center,2019
211,81000000,BENZOCAINE/MENTHOL AERO 56 G CAN,250,2.0,Sutter Roseville Medical Center,2019
212,81000000,BENZONATATE 100MG CAPS,250,15.0,Sutter Roseville Medical Center,2019
213,81000000,BENZTROPINE 1MG TABS,250,15.0,Sutter Roseville Medical Center,2019
214,81000008,BENZTROPINE 1MG/ML SOLN,636,243.75,Sutter Roseville Medical Center,2019
215,81000008,BETAMETHASONE ACETATE/NA PHOSPHATE 6MG/ML SUSP,250,125.66,Sutter Roseville Medical Center,2019
216,81000000,BETAMETHASONE DIPROPIONATE 0.05 % CREA 15 G TUBE,250,264.15,Sutter Roseville Medical Center,2019
217,81000000,BETAMETHASONE DIPROPIONATE 0.05% OINT 15 G TUBE,250,307.42,Sutter Roseville Medical Center,2019
218,81000000,BETAMETHASONE VALERATE 0.1% CREA 15 G TUBE,250,111.82,Sutter Roseville Medical Center,2019
219,81000000,BETHANECHOL 10MG TABS,250,15.0,Sutter Roseville Medical Center,2019
220,81000000,BETHANECHOL 25MG TABS,250,15.0,Sutter Roseville Medical Center,2019
221,81000008,BEVACIZUMAB 25 MG/ML SOLN 16 ML VIAL,636,10500.0,Sutter Roseville Medical Center,2019
222,81000008,BEVACIZUMAB 25 MG/ML SOLN 4 ML VIAL,636,3825.33,Sutter Roseville Medical Center,2019
223,81000000,BICALUTAMIDE 50MG TABS,250,92.33,Sutter Roseville Medical Center,2019
224,81000000,BICTEGRAVIR/EMTRICITABINE/TENOFOVIR ALAFENAMIDE 50MG/200MG/25MG TABS,250,353.48,Sutter Roseville Medical Center,2019
225,81000000,BIMATOPROST 0.01 % SOLN 2.5 ML BOTTLE,250,945.44,Sutter Roseville Medical Center,2019
226,81000000,BISACODYL 10MG SUPP,250,2.0,Sutter Roseville Medical Center,2019
227,81000000,BISACODYL EC 5MG TBEC,250,2.0,Sutter Roseville Medical Center,2019
228,81000000,BISMUTH SUBSALICYLATE 262MG/15ML SUSP,250,2.0,Sutter Roseville Medical Center,2019
229,81000000,BISOPROLOL 5MG TABS,250,15.0,Sutter Roseville Medical Center,2019
230,81000008,BIVALIRUDIN,250,4680.0,Sutter Roseville Medical Center,2019
231,81000008,BIVALIRUDIN 250MG SOLR,250,7020.0,Sutter Roseville Medical Center,2019
232,81000008,BIVALIRUDIN 250MG SOLR 1 EACH VIAL,250,7020.0,Sutter Roseville Medical Center,2019
233,81000008,BIVALIRUDIN 250MG/50ML,636,1274.13,Sutter Roseville Medical Center,2019
234,81000008,BIVALIRUDIN 250MG/50ML SOLN,250,2500.0,Sutter Roseville Medical Center,2019
235,81000008,BIVALIRUDIN 500MG/100ML SOLN,250,4800.0,Sutter Roseville Medical Center,2019
236,81000008,BLEOMYCIN 30 UNITS SOLR 1 EACH VIAL,636,827.58,Sutter Roseville Medical Center,2019
237,81000008,BORTEZOMIB 3.5MG SOLR 1 EACH VIAL,636,4376.19,Sutter Roseville Medical Center,2019
238,81000008,BOTULINUM TOXIN TYPE A 100 UNITS SOLR,636,2884.8,Sutter Roseville Medical Center,2019
239,81000008,BRENTUXIMAB 50MG SOLR 1 EACH VIAL,636,15987.22,Sutter Roseville Medical Center,2019
240,81000000,BRIMONIDINE 0.15% SOLN 5 ML BOTTLE,250,640.04,Sutter Roseville Medical Center,2019
241,81000000,BRINZOLAMIDE 1% SUSP 10 ML BOTTLE,250,1200.0,Sutter Roseville Medical Center,2019
242,81000000,BROMOCRIPTINE 2.5MG TABS,250,55.0,Sutter Roseville Medical Center,2019
243,81000084,BUDESONIDE 0.5MG/2ML SUSP,250,55.0,Sutter Roseville Medical Center,2019
244,81000000,BUDESONIDE 180MCG AEPB 1 EACH INHALER,250,1134.64,Sutter Roseville Medical Center,2019
245,80000001,BUMETANIDE 0.25MG/ML SOLN,250,75.0,Sutter Roseville Medical Center,2019
246,80000001,BUMETANIDE 0.25MG/ML SOLN 10 ML VIAL,250,125.3,Sutter Roseville Medical Center,2019
247,81000000,BUMETANIDE 1MG TABS,250,29.37,Sutter Roseville Medical Center,2019
248,80000001,BUPIVACAINE 0.25% SOLN,250,75.0,Sutter Roseville Medical Center,2019
249,80000001,BUPIVACAINE 0.25% SOLN 50 ML VIAL,250,75.0,Sutter Roseville Medical Center,2019
250,80000001,BUPIVACAINE 0.5% SOLN 50 ML VIAL,250,75.0,Sutter Roseville Medical Center,2019
251,81000008,BUPIVACAINE LIPOSOME 1.3% SUSP,636,1890.0,Sutter Roseville Medical Center,2019
252,81000008,BUPIVACAINE LIPOSOME 1.3% SUSP 20 ML VIAL,636,1890.0,Sutter Roseville Medical Center,2019
253,80000001,BUPIVACAINE PF 0.125%,250,75.0,Sutter Roseville Medical Center,2019
