,EAP,Description,Rev Code,Inpatient Price,Outpatient Price,Hospital,Year
32,17000071,HCHG PT MCAL EVALUATION ADDITIONAL 15 MIN,420.0,222.0,222.0,Sutter Santa Rosa Memorial Hospital,2019
33,17000072,HCHG PT MCAL RE-EVALUATION ADDITIONAL 15 MIN,420.0,209.0,209.0,Sutter Santa Rosa Memorial Hospital,2019
34,17000075,HCHG PT MCAL CASE CONSULT AND REPORT,420.0,55.0,55.0,Sutter Santa Rosa Memorial Hospital,2019
35,17000087,HCHG PT APPLICATION SPLINT LONG ARM,420.0,595.0,595.0,Sutter Santa Rosa Memorial Hospital,2019
36,17000088,HCHG PT APPLICATION SPLINT SHORT ARM STATIC,420.0,546.0,546.0,Sutter Santa Rosa Memorial Hospital,2019
37,17000089,HCHG PT APPLICATION SPLINT SHORT ARM DYNAMIC,420.0,546.0,546.0,Sutter Santa Rosa Memorial Hospital,2019
38,17000090,HCHG PT APPLICATION SPLINT FINGER STATIC,420.0,534.0,534.0,Sutter Santa Rosa Memorial Hospital,2019
39,17000091,HCHG PT APPLICATION SPLINT FINGER DYNAMIC,420.0,497.0,497.0,Sutter Santa Rosa Memorial Hospital,2019
40,17000092,HCHG PT STRAP LOW BACK,420.0,84.0,84.0,Sutter Santa Rosa Memorial Hospital,2019
41,17000093,HCHG PT STRAP SHOULDER,420.0,434.0,434.0,Sutter Santa Rosa Memorial Hospital,2019
42,17000094,HCHG PT STRAP HIP,420.0,99.0,99.0,Sutter Santa Rosa Memorial Hospital,2019
43,17000095,HCHG PT STRAP KNEE,420.0,421.0,421.0,Sutter Santa Rosa Memorial Hospital,2019
44,17000096,HCHG PT STRAP ANKLE/FOOT,420.0,322.0,322.0,Sutter Santa Rosa Memorial Hospital,2019
45,17000097,HCHG PT UNNA BOOT,420.0,524.0,524.0,Sutter Santa Rosa Memorial Hospital,2019
46,17000115,HCHG PT ELECTRICAL STIMULATION ATTENDED EA 15 MIN,420.0,134.0,134.0,Sutter Santa Rosa Memorial Hospital,2019
47,17000116,HCHG PT IONTOPHORESIS EA 15 MIN,420.0,141.0,141.0,Sutter Santa Rosa Memorial Hospital,2019
48,17000117,HCHG PT CONTRAST BATHS EA 15 MIN,420.0,100.0,100.0,Sutter Santa Rosa Memorial Hospital,2019
49,17000118,HCHG PT ULTRASOUND EA 15 MIN,420.0,128.0,125.0,Sutter Santa Rosa Memorial Hospital,2019
50,17000119,HCHG PT THERAPEUTIC EXERCISE EA 15 MIN,420.0,190.0,176.0,Sutter Santa Rosa Memorial Hospital,2019
51,17000120,HCHG PT NEUROMUSCULAR REEDUCATION EA 15 MIN,420.0,170.0,170.0,Sutter Santa Rosa Memorial Hospital,2019
52,17000122,HCHG PT GAIT TRAINING EA 15 MIN,420.0,157.0,157.0,Sutter Santa Rosa Memorial Hospital,2019
53,17000123,HCHG PT THERAPEUTIC MASSAGE EA 15 MIN,420.0,136.0,136.0,Sutter Santa Rosa Memorial Hospital,2019
54,17000124,HCHG PT MANUAL THERAPY EA 15 MIN,420.0,194.0,162.0,Sutter Santa Rosa Memorial Hospital,2019
55,17000126,HCHG PT THERAPEUTIC ACTIVITY EA 15 MIN,420.0,161.0,161.0,Sutter Santa Rosa Memorial Hospital,2019
56,17000129,HCHG PT ADL TRAINING EA 15 MIN,420.0,172.0,172.0,Sutter Santa Rosa Memorial Hospital,2019
57,17000130,HCHG PT COMMUNITY REINTEGRATION EA 15 MIN,420.0,149.0,149.0,Sutter Santa Rosa Memorial Hospital,2019
58,17000131,HCHG PT WHEELCHAIR TRAINING EA 15 MIN,420.0,157.0,157.0,Sutter Santa Rosa Memorial Hospital,2019
59,17000134,HCHG PT DEBRIDEMENT SELECTIVE <=1ST 20 SQ/CM,420.0,679.0,679.0,Sutter Santa Rosa Memorial Hospital,2019
60,17000135,HCHG PT DEBRIDEMENT SELECTIVE EA ADDL 20 SQ/CM,420.0,463.0,463.0,Sutter Santa Rosa Memorial Hospital,2019
61,17000141,HCHG PT ORTHOTIC TRAINING INITIAL EA 15 MIN,420.0,157.0,157.0,Sutter Santa Rosa Memorial Hospital,2019
62,17000142,HCHG PT PROSTHETIC TRAINING INITIAL EA 15 MIN,420.0,188.0,188.0,Sutter Santa Rosa Memorial Hospital,2019
63,17000292,HCHG PT MCAL SINGLE MODAL INIT 30,420.0,353.0,353.0,Sutter Santa Rosa Memorial Hospital,2019
64,17000317,HCHG PT STRAP ELBOW/WRIST,420.0,334.0,334.0,Sutter Santa Rosa Memorial Hospital,2019
65,17000321,HCHG PT STRAP HAND/FINGER,420.0,253.0,253.0,Sutter Santa Rosa Memorial Hospital,2019
66,17000322,HCHG PT APP LONG LEG SPLNT,420.0,552.0,552.0,Sutter Santa Rosa Memorial Hospital,2019
67,17000536,HCHG PT CANALITH REPOSITIONING,420.0,198.0,198.0,Sutter Santa Rosa Memorial Hospital,2019
68,17000568,HCHG PT EVAL LOW COMPLEXITY,424.0,337.0,337.0,Sutter Santa Rosa Memorial Hospital,2019
69,17000571,HCHG PT RE-EVAL ESTABLISHED PLAN CARE,424.0,249.0,249.0,Sutter Santa Rosa Memorial Hospital,2019
70,17000572,HCHG OT EVAL LOW COMPLEXITY,434.0,371.0,371.0,Sutter Santa Rosa Memorial Hospital,2019
71,17000575,HCHG OT RE-EVAL ESTABLISHED PLAN CARE,434.0,293.0,293.0,Sutter Santa Rosa Memorial Hospital,2019
72,17000582,HCHG PT ORTHC/PROSTC MGMT SBSQ ENC,420.0,169.0,169.0,Sutter Santa Rosa Memorial Hospital,2019
73,17000586,HCHG PT COGNITIVE SKILLS DEVELOPMENT EA 15,420.0,168.0,168.0,Sutter Santa Rosa Memorial Hospital,2019
74,17000601,HCHG PT PROC THER GP,420.0,182.0,182.0,Sutter Santa Rosa Memorial Hospital,2019
75,17000608,HCHG PT EVAL MOD COMPLEXITY,424.0,386.0,386.0,Sutter Santa Rosa Memorial Hospital,2019
76,17000609,HCHG PT EVAL HIGH COMPLEXITY,424.0,504.0,504.0,Sutter Santa Rosa Memorial Hospital,2019
77,17200062,HCHG OT MCAL EVALUATION INITIAL 30 MIN,430.0,429.0,429.0,Sutter Santa Rosa Memorial Hospital,2019
78,17200063,HCHG OT MCAL RE-EVALUATION INITIAL 30 MIN,430.0,360.0,360.0,Sutter Santa Rosa Memorial Hospital,2019
79,17200065,HCHG OT MCAL EVALUATION ADDITIONAL 15 MIN,430.0,219.0,219.0,Sutter Santa Rosa Memorial Hospital,2019
80,17200066,HCHG OT MCAL RE-EVALUATION ADDITIONAL 15 MIN,430.0,193.0,193.0,Sutter Santa Rosa Memorial Hospital,2019
81,17200069,HCHG OT MCAL EVALUATION PRELIMINARY 30 MIN,430.0,458.0,458.0,Sutter Santa Rosa Memorial Hospital,2019
82,17200073,HCHG OT MCAL CASE CONSULT AND REPORT,430.0,227.0,227.0,Sutter Santa Rosa Memorial Hospital,2019
83,17200076,HCHG OT APPLICATION SPLINT SHORT ARM DYNAMIC,430.0,546.0,546.0,Sutter Santa Rosa Memorial Hospital,2019
84,17200077,HCHG OT APPLICATION SPLINT FINGER STATIC,430.0,534.0,534.0,Sutter Santa Rosa Memorial Hospital,2019
85,17200078,HCHG OT APPLICATION SPLINT FINGER DYNAMIC,430.0,497.0,497.0,Sutter Santa Rosa Memorial Hospital,2019
86,17200079,HCHG OT STRAP SHOULDER,430.0,434.0,434.0,Sutter Santa Rosa Memorial Hospital,2019
87,17200080,HCHG OT STRAP ELBOW/WRIST,430.0,334.0,334.0,Sutter Santa Rosa Memorial Hospital,2019
88,17200081,HCHG OT STRAP HAND/FINGER,430.0,253.0,253.0,Sutter Santa Rosa Memorial Hospital,2019
89,17200082,HCHG OT STRAP HIP,430.0,99.0,99.0,Sutter Santa Rosa Memorial Hospital,2019
90,17200101,HCHG OT IONTOPHORESIS EA 15 MIN,430.0,141.0,141.0,Sutter Santa Rosa Memorial Hospital,2019
91,17200102,HCHG OT CONTRAST BATHS EA 15 MIN,430.0,100.0,100.0,Sutter Santa Rosa Memorial Hospital,2019
92,17200103,HCHG OT ULTRASOUND EA 15 MIN,430.0,128.0,125.0,Sutter Santa Rosa Memorial Hospital,2019
93,17200104,HCHG OT THERAPEUTIC EXERCISE EA 15 MIN,430.0,176.0,176.0,Sutter Santa Rosa Memorial Hospital,2019
94,17200105,HCHG OT NEUROMUSCULAR REEDUCATION EA 15 MIN,430.0,171.0,171.0,Sutter Santa Rosa Memorial Hospital,2019
95,17200107,HCHG OT THERAPEUTIC MASSAGE EA 15 MIN,430.0,120.0,120.0,Sutter Santa Rosa Memorial Hospital,2019
96,17200108,HCHG OT MANUAL THERAPY EA 15 MIN,430.0,171.0,162.0,Sutter Santa Rosa Memorial Hospital,2019
97,17200110,HCHG OT THERAPEUTIC ACTIVITY EA 15 MIN,430.0,161.0,161.0,Sutter Santa Rosa Memorial Hospital,2019
98,17200112,HCHG OT SENSORY INTEGRATION EA 15 MIN,430.0,133.0,133.0,Sutter Santa Rosa Memorial Hospital,2019
99,17200113,HCHG OT ADL TRAINING EA 15 MIN,430.0,172.0,172.0,Sutter Santa Rosa Memorial Hospital,2019
100,17200114,HCHG OT COMMUNITY REINTEGRATION EA 15 MIN,430.0,149.0,149.0,Sutter Santa Rosa Memorial Hospital,2019
101,17200115,HCHG OT WHEELCHAIR TRAINING EA 15 MIN,430.0,160.0,160.0,Sutter Santa Rosa Memorial Hospital,2019
102,17200118,HCHG OT DEBRIDEMENT SELECTIVE <=1ST 20 SQ/CM,430.0,679.0,679.0,Sutter Santa Rosa Memorial Hospital,2019
103,17200119,HCHG OT DEBRIDEMENT SELECTIVE  EA ADDL 20 SQ/M,430.0,463.0,463.0,Sutter Santa Rosa Memorial Hospital,2019
104,17200123,HCHG OT ORTHOTIC TRAINING INITIAL EA 15 MIN,430.0,157.0,157.0,Sutter Santa Rosa Memorial Hospital,2019
105,17200124,HCHG OT PROSTHETIC TRAINING INITIAL EA 15 MIN,430.0,160.0,160.0,Sutter Santa Rosa Memorial Hospital,2019
106,17200139,HCHG OT MCAL TX ADTL 15 MIN,430.0,187.0,187.0,Sutter Santa Rosa Memorial Hospital,2019
107,17200284,HCHG OT MCAL TREAT INIT 30,430.0,385.0,385.0,Sutter Santa Rosa Memorial Hospital,2019
108,17200296,HCHG OT MCAL COMBO MODAL ADD 15,430.0,202.0,202.0,Sutter Santa Rosa Memorial Hospital,2019
109,17200310,HCHG OT MCAL COMBO MODAL INIT 30,430.0,403.0,403.0,Sutter Santa Rosa Memorial Hospital,2019
110,17200493,HCHG OT ORTHC/PROSTC MGMT SBSQ ENC,430.0,169.0,169.0,Sutter Santa Rosa Memorial Hospital,2019
111,17200494,HCHG OT COGNITIVE SKILLS DEVELOPMENT EA 15,430.0,168.0,168.0,Sutter Santa Rosa Memorial Hospital,2019
112,17200498,HCHG OT TX SWALL/ORAL FNX,430.0,395.0,395.0,Sutter Santa Rosa Memorial Hospital,2019
113,17200499,HCHG OT EVAL FNX SWALL,434.0,588.0,588.0,Sutter Santa Rosa Memorial Hospital,2019
114,17200500,HCHG OT EVAL MTN FLUOR SWAL,434.0,677.0,677.0,Sutter Santa Rosa Memorial Hospital,2019
115,17200506,HCHG OT ROM HAND,430.0,241.0,241.0,Sutter Santa Rosa Memorial Hospital,2019
116,17200509,HCHG OT PARAFFIN BATH,430.0,88.0,88.0,Sutter Santa Rosa Memorial Hospital,2019
117,17200511,HCHG OT INFRARED MODALITY,430.0,83.0,83.0,Sutter Santa Rosa Memorial Hospital,2019
118,17200514,HCHG OT E-STIM SUPERVISED,430.0,104.0,104.0,Sutter Santa Rosa Memorial Hospital,2019
119,17200516,HCHG OT EVAL MOD COMPLEXITY,434.0,469.0,469.0,Sutter Santa Rosa Memorial Hospital,2019
120,17200517,HCHG OT EVAL HIGH COMPLEXITY,434.0,596.0,596.0,Sutter Santa Rosa Memorial Hospital,2019
121,17400006,HCHG SP MCAL THERAPY SPEECH-LANG IND 1/2 HOUR,440.0,386.0,386.0,Sutter Santa Rosa Memorial Hospital,2019
122,17400390,HCHG ST COGNITIVE SKILLS DEVELOPMENT EA 15,440.0,168.0,168.0,Sutter Santa Rosa Memorial Hospital,2019
123,17400392,HCHG SP TX SP/LANG/COM IND,440.0,381.0,381.0,Sutter Santa Rosa Memorial Hospital,2019
124,17400395,HCHG EVALUATE SPEECH PRODUCTION,444.0,416.0,416.0,Sutter Santa Rosa Memorial Hospital,2019
125,17400396,HCHG EVAL SPEECH SOUND LANG COMPREH,444.0,595.0,595.0,Sutter Santa Rosa Memorial Hospital,2019
126,17400398,HCHG SP TX SWALL/ORAL FNX,440.0,395.0,395.0,Sutter Santa Rosa Memorial Hospital,2019
127,17400400,HCHG SP EVAL FNX SWALL,444.0,588.0,588.0,Sutter Santa Rosa Memorial Hospital,2019
128,17400407,HCHG SP MCAL EVALUATION SPEECH,440.0,338.0,338.0,Sutter Santa Rosa Memorial Hospital,2019
129,17500029,HCHG AD EVALUATION ABR COMPLETE,471.0,1495.0,1495.0,Sutter Santa Rosa Memorial Hospital,2019
130,17500030,HCHG AD ABR SCREEN INITIAL OP,470.0,518.0,518.0,Sutter Santa Rosa Memorial Hospital,2019
131,17500031,HCHG AD ABR SCREEN INITIAL IP,470.0,518.0,518.0,Sutter Santa Rosa Memorial Hospital,2019
132,17500086,HCHG CALORIC VSTBLR TEST REC BITHERM 4 IRRIGATIONS,470.0,237.0,237.0,Sutter Santa Rosa Memorial Hospital,2019
133,17500087,HCHG CALORIC VSTBLR TEST REC BITHERM 3 IRRIGATIONS,470.0,237.0,237.0,Sutter Santa Rosa Memorial Hospital,2019
134,17500088,HCHG CALORIC VSTBLR TEST REC MONOTHERM 2 IRRIGATIONS,470.0,123.0,123.0,Sutter Santa Rosa Memorial Hospital,2019
135,17500089,HCHG CALORIC VSTBLR TEST REC MONOTHERM 1 IRRIGATION,470.0,123.0,123.0,Sutter Santa Rosa Memorial Hospital,2019
136,20000003,HCHG ABORTED/DISCONTIUNUED CASE OR,360.0,2313.0,2313.0,Sutter Santa Rosa Memorial Hospital,2019
137,20000005,HCHG SURG LVL 1 ADDL 15 MIN,360.0,1076.0,1076.0,Sutter Santa Rosa Memorial Hospital,2019
138,20000006,HCHG SURG LVL 1 FIRST 30 MIN,360.0,2805.0,2805.0,Sutter Santa Rosa Memorial Hospital,2019
139,20000007,HCHG SURG LVL 2 ADDL 15 MIN,360.0,1419.0,1419.0,Sutter Santa Rosa Memorial Hospital,2019
140,20000008,HCHG SURG LVL 2 FIRST 30 MIN,360.0,3554.0,3554.0,Sutter Santa Rosa Memorial Hospital,2019
141,20000009,HCHG SURG LVL 3 ADDL 15 MIN,360.0,1605.0,1605.0,Sutter Santa Rosa Memorial Hospital,2019
142,20000010,HCHG SURG LVL 3 FIRST 30 MIN,360.0,4688.0,4688.0,Sutter Santa Rosa Memorial Hospital,2019
143,20000011,HCHG SURG LVL 4 ADDL 15 MIN,360.0,1870.0,1870.0,Sutter Santa Rosa Memorial Hospital,2019
144,20000012,HCHG SURG LVL 4 FIRST 30 MIN,360.0,7487.0,7487.0,Sutter Santa Rosa Memorial Hospital,2019
145,20000013,HCHG SURG LVL 5 ADDL 15 MIN,360.0,2499.0,2499.0,Sutter Santa Rosa Memorial Hospital,2019
146,20000014,HCHG SURG LVL 5 FIRST 30 MIN,360.0,8874.0,8874.0,Sutter Santa Rosa Memorial Hospital,2019
147,20000050,HCHG ERCP W/SPHINC/PAPIL,361.0,6657.0,6657.0,Sutter Santa Rosa Memorial Hospital,2019
148,20000081,HCHG SURG LVL 1 1ST 30M NONOR,360.0,2716.0,2716.0,Sutter Santa Rosa Memorial Hospital,2019
149,20000082,HCHG SURG LVL 1 ADD 15M NONOR,360.0,1156.0,1156.0,Sutter Santa Rosa Memorial Hospital,2019
150,20000083,HCHG SURG LVL 2 1ST 30M NONOR,360.0,3083.0,3083.0,Sutter Santa Rosa Memorial Hospital,2019
151,20000084,HCHG SURG LVL 2 ADD 15M NONOR,360.0,1322.0,1322.0,Sutter Santa Rosa Memorial Hospital,2019
152,20000085,HCHG SURG LVL 3 1ST 30M NONOR,360.0,3425.0,3425.0,Sutter Santa Rosa Memorial Hospital,2019
153,20000086,HCHG SURG LVL 3 ADD 15M NONOR,360.0,1530.0,1530.0,Sutter Santa Rosa Memorial Hospital,2019
154,20000087,HCHG SURG LVL 4 1ST 30M NONOR,360.0,4784.0,4784.0,Sutter Santa Rosa Memorial Hospital,2019
155,20000088,HCHG SURG LVL 4 ADD 15M NONOR,360.0,1985.0,1985.0,Sutter Santa Rosa Memorial Hospital,2019
156,20000089,HCHG SURG LVL 5 1ST 30M NONOR,360.0,4196.0,4196.0,Sutter Santa Rosa Memorial Hospital,2019
157,20000090,HCHG SURG LVL 5 ADD 15M NONOR,360.0,2502.0,2502.0,Sutter Santa Rosa Memorial Hospital,2019
158,20000091,HCHG SURG LVL 1 MCAL 1ST HR NONOR,360.0,5028.0,5028.0,Sutter Santa Rosa Memorial Hospital,2019
159,20000092,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF NONOR,360.0,2312.0,2312.0,Sutter Santa Rosa Memorial Hospital,2019
160,20000093,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360.0,2312.0,2312.0,Sutter Santa Rosa Memorial Hospital,2019
161,20000094,HCHG SURG LVL 2 MCAL 1ST HR NONOR,360.0,5727.0,5727.0,Sutter Santa Rosa Memorial Hospital,2019
162,20000095,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR NONOR,360.0,2644.0,2644.0,Sutter Santa Rosa Memorial Hospital,2019
163,20000096,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360.0,2644.0,2644.0,Sutter Santa Rosa Memorial Hospital,2019
164,20000097,HCHG SURG LVL 3 MCAL 1ST HR NONOR,360.0,6485.0,6485.0,Sutter Santa Rosa Memorial Hospital,2019
165,20000098,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR NONOR,360.0,3060.0,3060.0,Sutter Santa Rosa Memorial Hospital,2019
166,20000099,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360.0,3060.0,3060.0,Sutter Santa Rosa Memorial Hospital,2019
167,20000100,HCHG SURG LVL 4 MCAL 1ST HR NONOR,360.0,8754.0,8754.0,Sutter Santa Rosa Memorial Hospital,2019
168,20000101,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR NONOR,360.0,3970.0,3970.0,Sutter Santa Rosa Memorial Hospital,2019
169,20000102,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360.0,3970.0,3970.0,Sutter Santa Rosa Memorial Hospital,2019
170,20000103,HCHG SURG LVL 5 MCAL 1ST HR NONOR,360.0,9200.0,9200.0,Sutter Santa Rosa Memorial Hospital,2019
171,20000104,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR NONOR,360.0,5004.0,5004.0,Sutter Santa Rosa Memorial Hospital,2019
172,20000105,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360.0,5004.0,5004.0,Sutter Santa Rosa Memorial Hospital,2019
173,20000111,HCHG SURG LVL 1 MCAL 1ST HR,360.0,4957.0,4957.0,Sutter Santa Rosa Memorial Hospital,2019
174,20000112,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF,360.0,2152.0,2152.0,Sutter Santa Rosa Memorial Hospital,2019
175,20000113,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR,360.0,2152.0,2152.0,Sutter Santa Rosa Memorial Hospital,2019
176,20000211,HCHG SURG LVL 2 MCAL 1ST HR,360.0,6392.0,6392.0,Sutter Santa Rosa Memorial Hospital,2019
177,20000212,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR,360.0,2838.0,2838.0,Sutter Santa Rosa Memorial Hospital,2019
178,20000213,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR,360.0,2838.0,2838.0,Sutter Santa Rosa Memorial Hospital,2019
179,20000311,HCHG SURG LVL 3 MCAL 1ST HR,360.0,7898.0,7898.0,Sutter Santa Rosa Memorial Hospital,2019
180,20000312,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR,360.0,3210.0,3210.0,Sutter Santa Rosa Memorial Hospital,2019
181,20000313,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR,360.0,3210.0,3210.0,Sutter Santa Rosa Memorial Hospital,2019
182,20000411,HCHG SURG LVL 4 MCAL 1ST HR,360.0,11227.0,11227.0,Sutter Santa Rosa Memorial Hospital,2019
183,20000412,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR,360.0,3740.0,3740.0,Sutter Santa Rosa Memorial Hospital,2019
184,20000413,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR,360.0,3740.0,3740.0,Sutter Santa Rosa Memorial Hospital,2019
185,20000511,HCHG SURG LVL 5 MCAL 1ST HR,360.0,13872.0,13872.0,Sutter Santa Rosa Memorial Hospital,2019
186,20000512,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR,360.0,4998.0,4998.0,Sutter Santa Rosa Memorial Hospital,2019
187,20000513,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR,360.0,4998.0,4998.0,Sutter Santa Rosa Memorial Hospital,2019
188,20000641,HCHG INTERDISCAL PERQ ASPIR DX,361.0,2062.0,2062.0,Sutter Santa Rosa Memorial Hospital,2019
189,20000660,HCHG ABORTED/DISCONTINUED CASE ENDO,750.0,542.0,542.0,Sutter Santa Rosa Memorial Hospital,2019
190,20000673,HCHG ENDOSCOPY RESPIRATORY DIAGNOSTIC,361.0,1799.0,1799.0,Sutter Santa Rosa Memorial Hospital,2019
191,20000674,HCHG ENDOSCOPY RESPIRATORY PLUS 1 INTERVENTION,361.0,3603.0,3603.0,Sutter Santa Rosa Memorial Hospital,2019
192,20000675,HCHG ENDOSCOPY RESPIRATORY DX PLUS 2 INTERVENTIONS,361.0,5379.0,5379.0,Sutter Santa Rosa Memorial Hospital,2019
193,20000676,HCHG ENDOSCOPY RESPIRATORY DX PLUS 3/MORE INTERVENTIONS,361.0,7306.0,7306.0,Sutter Santa Rosa Memorial Hospital,2019
194,20000708,HCHG PARACENTSIS ABD NO IM,361.0,2095.0,2095.0,Sutter Santa Rosa Memorial Hospital,2019
195,20200034,HCHG REPLACE G/C TUBE PERC,361.0,2083.0,2083.0,Sutter Santa Rosa Memorial Hospital,2019
196,20200035,HCHG ENDOSCOPY GI DIAGNOSTIC,750.0,2226.0,2226.0,Sutter Santa Rosa Memorial Hospital,2019
197,20200036,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 1 INTERVENTION,750.0,3506.0,3506.0,Sutter Santa Rosa Memorial Hospital,2019
198,20200037,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 2 INTERVENTIONS,750.0,5281.0,5281.0,Sutter Santa Rosa Memorial Hospital,2019
199,20200038,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 3/MORE INTERVENTIONS,750.0,7115.0,7115.0,Sutter Santa Rosa Memorial Hospital,2019
200,20200046,HCHG REMOV FECAL IMP OR FB W/A,361.0,5364.0,5364.0,Sutter Santa Rosa Memorial Hospital,2019
