,EAP,Description,Revenue Code,Inpatient Price,Outpatient Price,Hospital,Year
22,17000115,HCHG PT ELECTRICAL STIMULATION ATTENDED EA 15 MIN,420,125.0,125.0,Novato Community Hospital,2019
23,17000117,HCHG PT CONTRAST BATHS EA 15 MIN,420,100.0,100.0,Novato Community Hospital,2019
24,17000118,HCHG PT ULTRASOUND EA 15 MIN,420,128.0,125.0,Novato Community Hospital,2019
25,17000119,HCHG PT THERAPEUTIC EXERCISE EA 15 MIN,420,176.0,176.0,Novato Community Hospital,2019
26,17000120,HCHG PT NEUROMUSCULAR REEDUCATION EA 15 MIN,420,170.0,170.0,Novato Community Hospital,2019
27,17000122,HCHG PT GAIT TRAINING EA 15 MIN,420,152.0,152.0,Novato Community Hospital,2019
28,17000123,HCHG PT THERAPEUTIC MASSAGE EA 15 MIN,420,120.0,120.0,Novato Community Hospital,2019
29,17000124,HCHG PT MANUAL THERAPY EA 15 MIN,420,174.0,162.0,Novato Community Hospital,2019
30,17000126,HCHG PT THERAPEUTIC ACTIVITY EA 15 MIN,420,161.0,161.0,Novato Community Hospital,2019
31,17000129,HCHG PT ADL TRAINING EA 15 MIN,420,172.0,172.0,Novato Community Hospital,2019
32,17000130,HCHG PT COMMUNITY REINTEGRATION EA 15 MIN,420,149.0,149.0,Novato Community Hospital,2019
33,17000131,HCHG PT WHEELCHAIR TRAINING EA 15 MIN,420,141.0,141.0,Novato Community Hospital,2019
34,17000139,HCHG PT PHYSICAL PERFORMANCE TEST EA 15 MIN,420,158.0,158.0,Novato Community Hospital,2019
35,17000141,HCHG PT ORTHOTIC TRAINING INITIAL EA 15 MIN,420,142.0,142.0,Novato Community Hospital,2019
36,17000142,HCHG PT PROSTHETIC TRAINING INITIAL EA 15 MIN,420,188.0,188.0,Novato Community Hospital,2019
37,17000536,HCHG PT CANALITH REPOSITIONING,420,198.0,198.0,Novato Community Hospital,2019
38,17000568,HCHG PT EVAL LOW COMPLEXITY,424,337.0,337.0,Novato Community Hospital,2019
39,17000571,HCHG PT RE-EVAL ESTABLISHED PLAN CARE,424,249.0,249.0,Novato Community Hospital,2019
40,17000572,HCHG OT EVAL LOW COMPLEXITY,434,371.0,371.0,Novato Community Hospital,2019
41,17000575,HCHG OT RE-EVAL ESTABLISHED PLAN CARE,434,293.0,293.0,Novato Community Hospital,2019
42,17000596,HCHG PT MECH TRACT,420,144.0,144.0,Novato Community Hospital,2019
43,17000597,HCHG PT VASOPNEUMATIC,420,144.0,144.0,Novato Community Hospital,2019
44,17000600,HCHG PT INFRARED MODALITY,420,83.0,83.0,Novato Community Hospital,2019
45,17000604,HCHG PT E-STIM SUPERVISED,420,104.0,104.0,Novato Community Hospital,2019
46,17000608,HCHG PT EVAL MOD COMPLEXITY,424,386.0,386.0,Novato Community Hospital,2019
47,17000609,HCHG PT EVAL HIGH COMPLEXITY,424,504.0,504.0,Novato Community Hospital,2019
48,17200062,HCHG OT MCAL EVALUATION INITIAL 30 MIN,430,429.0,429.0,Novato Community Hospital,2019
49,17200065,HCHG OT MCAL EVALUATION ADDITIONAL 15 MIN,430,219.0,219.0,Novato Community Hospital,2019
50,17200067,HCHG OT MCAL CASE CONFERENCE AND REPORT INITIAL 30 MIN,430,285.0,285.0,Novato Community Hospital,2019
51,17200068,HCHG OT MCAL CASE CONFERENCE AND REPORT ADDITIONAL 15 MIN,430,172.0,172.0,Novato Community Hospital,2019
52,17200104,HCHG OT THERAPEUTIC EXERCISE EA 15 MIN,430,212.0,176.0,Novato Community Hospital,2019
53,17200105,HCHG OT NEUROMUSCULAR REEDUCATION EA 15 MIN,430,226.0,226.0,Novato Community Hospital,2019
54,17200110,HCHG OT THERAPEUTIC ACTIVITY EA 15 MIN,430,161.0,161.0,Novato Community Hospital,2019
55,17200113,HCHG OT ADL TRAINING EA 15 MIN,430,209.0,209.0,Novato Community Hospital,2019
56,17200139,HCHG OT MCAL TX ADTL 15 MIN,430,210.0,210.0,Novato Community Hospital,2019
57,17200284,HCHG OT MCAL TREAT INIT 30,430,430.0,430.0,Novato Community Hospital,2019
58,17200498,HCHG OT TX SWALL/ORAL FNX,430,395.0,395.0,Novato Community Hospital,2019
59,17200512,HCHG OT GROUP THERAPY,430,182.0,182.0,Novato Community Hospital,2019
60,17200516,HCHG OT EVAL MOD COMPLEXITY,434,469.0,469.0,Novato Community Hospital,2019
61,17200517,HCHG OT EVAL HIGH COMPLEXITY,434,596.0,596.0,Novato Community Hospital,2019
62,17400005,HCHG SP MCAL THERAPY SPEECH-LANG IND PER HOUR,440,458.0,458.0,Novato Community Hospital,2019
63,17400006,HCHG SP MCAL THERAPY SPEECH-LANG IND 1/2 HOUR,440,373.0,373.0,Novato Community Hospital,2019
64,17400392,HCHG SP TX SP/LANG/COM IND,440,381.0,381.0,Novato Community Hospital,2019
65,17400393,HCHG SP TX SP/LANG/COM GP,440,287.0,287.0,Novato Community Hospital,2019
66,17400396,HCHG EVAL SPEECH SOUND LANG COMPREH,444,595.0,595.0,Novato Community Hospital,2019
67,17400398,HCHG SP TX SWALL/ORAL FNX,440,395.0,395.0,Novato Community Hospital,2019
68,17400400,HCHG SP EVAL FNX SWALL,444,588.0,588.0,Novato Community Hospital,2019
69,17500086,HCHG CALORIC VSTBLR TEST REC BITHERM 4 IRRIGATIONS,470,237.0,237.0,Novato Community Hospital,2019
70,17500087,HCHG CALORIC VSTBLR TEST REC BITHERM 3 IRRIGATIONS,470,237.0,237.0,Novato Community Hospital,2019
71,17500088,HCHG CALORIC VSTBLR TEST REC MONOTHERM 2 IRRIGATIONS,470,123.0,123.0,Novato Community Hospital,2019
72,17500089,HCHG CALORIC VSTBLR TEST REC MONOTHERM 1 IRRIGATION,470,123.0,123.0,Novato Community Hospital,2019
73,20000003,HCHG ABORTED/DISCONTIUNUED CASE OR,360,2313.0,2313.0,Novato Community Hospital,2019
74,20000005,HCHG SURG LVL 1 ADDL 15 MIN,360,1309.0,1309.0,Novato Community Hospital,2019
75,20000006,HCHG SURG LVL 1 FIRST 30 MIN,360,3895.0,3895.0,Novato Community Hospital,2019
76,20000007,HCHG SURG LVL 2 ADDL 15 MIN,360,1699.0,1699.0,Novato Community Hospital,2019
77,20000008,HCHG SURG LVL 2 FIRST 30 MIN,360,4907.0,4907.0,Novato Community Hospital,2019
78,20000009,HCHG SURG LVL 3 ADDL 15 MIN,360,2232.0,2232.0,Novato Community Hospital,2019
79,20000010,HCHG SURG LVL 3 FIRST 30 MIN,360,5948.0,5948.0,Novato Community Hospital,2019
80,20000011,HCHG SURG LVL 4 ADDL 15 MIN,360,2368.0,2368.0,Novato Community Hospital,2019
81,20000012,HCHG SURG LVL 4 FIRST 30 MIN,360,7487.0,7487.0,Novato Community Hospital,2019
82,20000013,HCHG SURG LVL 5 ADDL 15 MIN,360,2964.0,2964.0,Novato Community Hospital,2019
83,20000014,HCHG SURG LVL 5 FIRST 30 MIN,360,8874.0,8874.0,Novato Community Hospital,2019
84,20000048,HCHG BX SALIVARY GLAND NDL,361,2607.0,2607.0,Novato Community Hospital,2019
85,20000050,HCHG ERCP W/SPHINC/PAPIL,361,6657.0,6657.0,Novato Community Hospital,2019
86,20000111,HCHG SURG LVL 1 MCAL 1ST HR,360,6513.0,6513.0,Novato Community Hospital,2019
87,20000112,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF,360,2618.0,2618.0,Novato Community Hospital,2019
88,20000113,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR,360,2618.0,2618.0,Novato Community Hospital,2019
89,20000211,HCHG SURG LVL 2 MCAL 1ST HR,360,8305.0,8305.0,Novato Community Hospital,2019
90,20000212,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR,360,3398.0,3398.0,Novato Community Hospital,2019
91,20000213,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR,360,3398.0,3398.0,Novato Community Hospital,2019
92,20000311,HCHG SURG LVL 3 MCAL 1ST HR,360,10412.0,10412.0,Novato Community Hospital,2019
93,20000312,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR,360,4464.0,4464.0,Novato Community Hospital,2019
94,20000313,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR,360,4464.0,4464.0,Novato Community Hospital,2019
95,20000411,HCHG SURG LVL 4 MCAL 1ST HR,360,12223.0,12223.0,Novato Community Hospital,2019
96,20000412,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR,360,4736.0,4736.0,Novato Community Hospital,2019
97,20000413,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR,360,4736.0,4736.0,Novato Community Hospital,2019
98,20000511,HCHG SURG LVL 5 MCAL 1ST HR,360,14802.0,14802.0,Novato Community Hospital,2019
99,20000512,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR,360,5928.0,5928.0,Novato Community Hospital,2019
100,20000513,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR,360,5928.0,5928.0,Novato Community Hospital,2019
101,20000660,HCHG ABORTED/DISCONTINUED CASE ENDO,750,542.0,542.0,Novato Community Hospital,2019
102,20000673,HCHG ENDOSCOPY RESPIRATORY DIAGNOSTIC,361,1799.0,1799.0,Novato Community Hospital,2019
103,20000674,HCHG ENDOSCOPY RESPIRATORY PLUS 1 INTERVENTION,361,3603.0,3603.0,Novato Community Hospital,2019
104,20000675,HCHG ENDOSCOPY RESPIRATORY DX PLUS 2 INTERVENTIONS,361,5379.0,5379.0,Novato Community Hospital,2019
105,20000676,HCHG ENDOSCOPY RESPIRATORY DX PLUS 3/MORE INTERVENTIONS,361,7306.0,7306.0,Novato Community Hospital,2019
106,20000708,HCHG PARACENTSIS ABD NO IM,361,2095.0,2095.0,Novato Community Hospital,2019
107,20200034,HCHG REPLACE G/C TUBE PERC,361,2059.0,2059.0,Novato Community Hospital,2019
108,20200035,HCHG ENDOSCOPY GI DIAGNOSTIC,750,2226.0,2226.0,Novato Community Hospital,2019
109,20200036,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 1 INTERVENTION,750,3506.0,3506.0,Novato Community Hospital,2019
110,20200037,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 2 INTERVENTIONS,750,5281.0,5281.0,Novato Community Hospital,2019
111,20200038,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 3/MORE INTERVENTIONS,750,7115.0,7115.0,Novato Community Hospital,2019
112,20300043,HCHG INJECTION NERVE BLOCK EPIDURAL CERVICAL/THORACIC,511,3620.0,3620.0,Novato Community Hospital,2019
113,20300078,HCHG INJ BRACHIAL PLEX SNGL BIL,511,2480.0,2480.0,Novato Community Hospital,2019
114,20300094,HCHG INJ PVB THORACIC SINGLE SITE,511,1621.0,1621.0,Novato Community Hospital,2019
115,20300095,HCHG INJ PVB THORACIC 2ND+ SITE,511,1152.0,1152.0,Novato Community Hospital,2019
116,20300096,HCHG PVB THORACIC CONT INFUSION,511,1422.0,1422.0,Novato Community Hospital,2019
117,20400001,HCHG LITHOTRIPSY ESWL,790,17406.0,17406.0,Novato Community Hospital,2019
118,20500008,HCHG ANES EPIDURAL CRNA MANAGED,370,2107.0,2107.0,Novato Community Hospital,2019
119,20500009,HCHG REGIONAL BLOCK FINGERS,370,290.0,290.0,Novato Community Hospital,2019
120,20500010,HCHG REGIONAL BLOCK TOES,370,232.0,232.0,Novato Community Hospital,2019
121,20500021,HCHG STANDARD GENERAL ANESTHESIA 3 HOURS OR LESS,370,2907.0,2907.0,Novato Community Hospital,2019
122,20500022,HCHG STANDARD GENERAL ANESTHESIA MORE THAN 3 HOURS,370,8484.0,8484.0,Novato Community Hospital,2019
123,20500023,HCHG COMPLEX GENERAL ANESTHESIA 3 HOURS OR LESS,370,5003.0,5003.0,Novato Community Hospital,2019
124,20500024,HCHG COMPLEX GENERAL ANESTHESIA MORE THAN 3 HOURS,370,11050.0,11050.0,Novato Community Hospital,2019
125,20500025,HCHG MONITORED ANESTHESIA CARE/REGIONAL ANESTHESIA,370,2236.0,2236.0,Novato Community Hospital,2019
126,20500032,HCHG MOD SED SAME MD/QHP LT 5 YRS,370,2107.0,2107.0,Novato Community Hospital,2019
127,20500033,HCHG MOD SED SAME MD/QHP GT 5 YRS,370,431.0,431.0,Novato Community Hospital,2019
128,20500035,HCHG MOD SED OTH MD/QHP LT 5 YRS,370,440.0,440.0,Novato Community Hospital,2019
129,20500036,HCHG MOD SED OTH MD/QHP GT 5 YRS,370,549.0,549.0,Novato Community Hospital,2019
130,20500038,HCHG MOD SED ENDO SAME MD/QHP GT 5YRS,370,431.0,431.0,Novato Community Hospital,2019
131,20600000,HCHG PACU COMPLEX ADDITIONAL 15 MINUTES,710,747.0,747.0,Novato Community Hospital,2019
132,20600001,HCHG PACU COMPLEX FIRST 30 MINUTES,710,1993.0,1993.0,Novato Community Hospital,2019
133,20600002,HCHG PACU STANDARD LEVEL 1 ADDITIONAL 15 MINUTES,710,335.0,335.0,Novato Community Hospital,2019
134,20600003,HCHG PACU STANDARD LEVEL 1 FIRST 30 MINUTES,710,885.0,885.0,Novato Community Hospital,2019
135,20600004,HCHG PACU STANDARD LEVEL 2 ADDL 15 MINUTES,710,477.0,477.0,Novato Community Hospital,2019
136,20600005,HCHG PACU STANDARD LEVEL 2 FIRST 30 MINUTES,710,1197.0,1197.0,Novato Community Hospital,2019
137,21000004,HCHG DRAINAGE ABSCESS SIMPLE/SINGLE,361,710.0,710.0,Novato Community Hospital,2019
138,21000008,"HCHG ASPIRATION OF ABSCESS, HEMATOMA, CYST",361,740.0,740.0,Novato Community Hospital,2019
139,21000039,HCHG ASPIRATION BREAST CYST,361,1308.0,1308.0,Novato Community Hospital,2019
140,21000040,HCHG ASPIRATION BREAST CYST EACH ADDITIONAL CYST,361,649.0,649.0,Novato Community Hospital,2019
141,21000042,HCHG BIOPSY BREAST PERCUTANEOUS W/O IMAGING,361,2384.0,2384.0,Novato Community Hospital,2019
142,21000049,HCHG BIOPSY MUSCLE,361,2913.0,2913.0,Novato Community Hospital,2019
143,21000050,HCHG BIOPSY BONE SUPERFICIAL,361,2721.0,2721.0,Novato Community Hospital,2019
144,21000051,HCHG BIOPSY BONE DEEP,361,4401.0,4401.0,Novato Community Hospital,2019
145,21000052,HCHG INJECTION SINOGRAM,361,1058.0,1058.0,Novato Community Hospital,2019
146,21000072,HCHG INJECTION ARTHROGRAM ELBOW,361,1822.0,1822.0,Novato Community Hospital,2019
147,21000073,HCHG INJECTION ARTHROGRAM WRIST,361,717.0,717.0,Novato Community Hospital,2019
148,21000075,HCHG BIOPSY SOFT TISSUE HIP/PELVIS AREA SUPERFICIAL,361,6272.0,6272.0,Novato Community Hospital,2019
149,21000094,HCHG INTUBATION ENDOTRACHEAL,361,1176.0,1176.0,Novato Community Hospital,2019
150,21000099,HCHG BRONCHOSCOPY DIAGNOSTIC,361,5727.0,5727.0,Novato Community Hospital,2019
151,21000103,HCHG INSERTION PLEURAL CATHETER,361,7541.0,7541.0,Novato Community Hospital,2019
152,21000106,HCHG BIOPSY PLEURA,361,2701.0,2701.0,Novato Community Hospital,2019
153,21000168,HCHG INJECTION PSEUDOANEURYSM,361,1616.0,1616.0,Novato Community Hospital,2019
154,21000197,HCHG DECLOT VASCULAR DEVICE WITH THROMBOLYTIC,361,752.0,752.0,Novato Community Hospital,2019
155,21000199,HCHG CENTRAL VENOUS CATH INSERTION NON-TUNNELED 5YR OR OLDER,361,3053.0,3053.0,Novato Community Hospital,2019
156,21000209,HCHG PICC INSERTION WITH PORT 5 YR OR OLDER,361,8474.0,8474.0,Novato Community Hospital,2019
157,21000217,HCHG REPLACE PICC WO PORT SAME ACCESS W/ S&I,361,3369.0,3369.0,Novato Community Hospital,2019
158,21000219,HCHG CENTRAL VENOUS CATHETER TUNNELED REMOVAL,361,3168.0,3168.0,Novato Community Hospital,2019
159,21000223,HCHG CENTRAL VENOUS CATHETER REPOSITIONING UNDER FLUORO,361,3122.0,3122.0,Novato Community Hospital,2019
160,21000225,HCHG ARTERIAL CATHETERIZATION,361,1191.0,1191.0,Novato Community Hospital,2019
161,21000260,HCHG DIAGNOSTIC BONE MARROW BIOPSY,361,2070.0,2070.0,Novato Community Hospital,2019
162,21000262,HCHG BIOPSY LYMPH NODE SUPERFICIAL,361,2667.0,2667.0,Novato Community Hospital,2019
163,21000273,HCHG NG TUBE PLACEMENT WITH FLUOROSCOPY,361,1013.0,1013.0,Novato Community Hospital,2019
164,21000279,HCHG SMALL BOWEL ENDOSCOPY WITH BIOPSY,361,5040.0,5040.0,Novato Community Hospital,2019
165,21000286,HCHG BIOPSY LIVER WITH OTHER MAJOR PROCEDURE,361,9428.0,9428.0,Novato Community Hospital,2019
166,21000287,HCHG OPEN DRAINAGE LIVER ABSCESS OR CYST,361,5739.0,5739.0,Novato Community Hospital,2019
167,21000291,HCHG INCISION GALLBLADDER PERCUTANEOUS,361,5835.0,5835.0,Novato Community Hospital,2019
168,21000302,HCHG BIOPSY PANCREAS,361,3050.0,3050.0,Novato Community Hospital,2019
169,21000309,HCHG BIOPSY ABDOMINAL/RETROPERITONEAL MASS,361,2819.0,2819.0,Novato Community Hospital,2019
170,21000311,HCHG INTRAPERITONEAL DIALYSIS CATHETER OR CANNULA INSERTION PERMANENT,361,11728.0,11728.0,Novato Community Hospital,2019
171,21000313,HCHG DRAINAGE CATHETER EXCHANGE,361,3792.0,3792.0,Novato Community Hospital,2019
172,21000314,HCHG INJECTION CONTRAST TO ASSESS ABSCESS,361,1055.0,1055.0,Novato Community Hospital,2019
173,21000316,HCHG OPEN DRAINAGE RENAL ABSCESS,361,5163.0,5163.0,Novato Community Hospital,2019
174,21000319,HCHG BIOPSY RENAL,361,3121.0,3121.0,Novato Community Hospital,2019
175,21000321,HCHG ASPIRATION RENAL CYST,361,2832.0,2832.0,Novato Community Hospital,2019
176,21000332,HCHG INJECTION ILEAL CONDUIT,361,1504.0,1504.0,Novato Community Hospital,2019
177,21000333,HCHG ASPIRATION BLADDER WITH INSERTION SUPRAPUBIC CATHETER,361,7586.0,7586.0,Novato Community Hospital,2019
178,21000334,HCHG INJECTION CYSTOGRAM/VCUG,361,1275.0,1275.0,Novato Community Hospital,2019
179,21000335,HCHG INJECTION RETROGRADE CYSTO,361,1182.0,1182.0,Novato Community Hospital,2019
180,21000338,HCHG INSERTION FOLEY CATHETER,361,532.0,532.0,Novato Community Hospital,2019
181,21000362,HCHG BIOPSY PROSTATE,361,6889.0,6889.0,Novato Community Hospital,2019
182,21000371,HCHG INJECTION HYSTEROSONOGRAM/SALPINGOGRAPY,361,777.0,777.0,Novato Community Hospital,2019
183,21000375,HCHG AMNIOCENTESIS,361,886.0,886.0,Novato Community Hospital,2019
184,21000381,HCHG ASPIRATION OR INJECTION THYROID CYST,361,1985.0,1985.0,Novato Community Hospital,2019
185,21000382,HCHG BIOPSY THYROID,361,1569.0,1569.0,Novato Community Hospital,2019
186,21000397,HCHG LUMBAR PUNCTURE DX,361,1850.0,1850.0,Novato Community Hospital,2019
187,21000398,HCHG LUMBAR PUNCTURE FOR CSF DRAINAGE,361,1637.0,1637.0,Novato Community Hospital,2019
188,21000399,HCHG INJECTION BLOOD PATCH,361,2732.0,2732.0,Novato Community Hospital,2019
189,21000402,HCHG INJ MYELOGRAM/CT LUMBAR,361,2335.0,2335.0,Novato Community Hospital,2019
190,21000426,HCHG INJECTION NERVE ILIOINGUINAL,361,1884.0,1884.0,Novato Community Hospital,2019
191,21000429,HCHG INJECTION NERVE BLOCK PERIPHERAL,361,1307.0,1307.0,Novato Community Hospital,2019
192,21000434,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC 1 LVL,361,3880.0,3880.0,Novato Community Hospital,2019
193,21000436,HCHG INJS ANES/STRD W/IMG TFRML EDRL LMBR/SAC 1 LVL,361,3768.0,3768.0,Novato Community Hospital,2019
194,21000437,HCHG INJS ANES&STRD W/IMG TFRML EDRL LMBR/SAC EA LV,361,1733.0,1733.0,Novato Community Hospital,2019
195,21000441,HCHG INJECTION NERVE BLOCK LUMBAR OR THORACIC,361,3009.0,3009.0,Novato Community Hospital,2019
196,21000452,HCHG DESTRUCTION NERVE OTHER PERIPHERAL,361,4878.0,4878.0,Novato Community Hospital,2019
197,21000577,HCHG CYSTO W/ INS URETERAL STENT,361,8842.0,8842.0,Novato Community Hospital,2019
198,21000578,HCHG CON IJ G/COLON TUBE,361,1050.0,1050.0,Novato Community Hospital,2019
199,21000579,HCHG ASPIRATION BONE MARROW W BX,361,3287.0,3287.0,Novato Community Hospital,2019
200,21000580,HCHG CHANGE EXT NEPHROURETERAL CATH,361,5255.0,5255.0,Novato Community Hospital,2019
201,21000611,HCHG INJ PVB THORACIC SINGLE SITE,361,1621.0,1621.0,Novato Community Hospital,2019
202,21000612,HCHG INJ PVB THORACIC 2ND+ SITE,361,1152.0,1152.0,Novato Community Hospital,2019
203,21000613,HCHG PVB THORACIC CONT INFUSION,361,1422.0,1422.0,Novato Community Hospital,2019
204,21000616,HCHG INJ PROCEDURE RADIOACTIVE TRACER ID SENTINEL NODE WO IMAGE BI,361,3801.0,3801.0,Novato Community Hospital,2019
205,21000619,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US BI,361,1758.0,1494.0,Novato Community Hospital,2019
206,21000620,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US LT,361,1172.0,996.0,Novato Community Hospital,2019
207,21000621,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US RT,361,1172.0,996.0,Novato Community Hospital,2019
208,21000622,HCHG BIOPSY LUNG OR MEDIASTINUM PERCUTANEOUS LT,361,3193.0,3193.0,Novato Community Hospital,2019
209,21000623,HCHG BIOPSY LUNG OR MEDIASTINUM PERCUTANEOUS RT,361,3193.0,3193.0,Novato Community Hospital,2019
210,21000634,HCHG INJECTION ARTHROGRAM SHOULDER LT,361,765.0,765.0,Novato Community Hospital,2019
211,21000635,HCHG INJECTION ARTHROGRAM SHOULDER RT,361,765.0,765.0,Novato Community Hospital,2019
212,21000641,HCHG INJ INTER CERVICAL/THORACIC EPID WO IMAGE,361,2768.0,2768.0,Novato Community Hospital,2019
213,21000642,HCHG INJ INTER CERVICAL/THORACIC EPID W IMAGE,361,3816.0,3816.0,Novato Community Hospital,2019
214,21000643,HCHG INJ INTER LUMBAR/SACRAL EPID WO IMAGE,361,4047.0,4047.0,Novato Community Hospital,2019
215,21000644,HCHG INJ INTER LUMBAR/SACRAL EPID W IMAGE,361,3629.0,3629.0,Novato Community Hospital,2019
216,21000645,HCHG INJ INTER CERVICAL/THORAC W/CATH EPID WO IMAGE,361,1597.0,1597.0,Novato Community Hospital,2019
217,21000646,HCHG INJ INTER CERVICAL/THORAC W/CATH EPID W IMAGE,361,3813.0,3813.0,Novato Community Hospital,2019
218,21000647,HCHG INJ INTER LUMBAR/SACRAL W/CATH EPID WO IMAGE,361,3353.0,3353.0,Novato Community Hospital,2019
219,21000648,HCHG INJ INTER LUMBAR/SACRAL W/CATH EPID W IMAGE,361,5600.0,5600.0,Novato Community Hospital,2019
220,21000659,HCHG TRANSLUMINAL BALLOON ANGIOP 1ST ART,361,20727.0,20727.0,Novato Community Hospital,2019
221,21000660,HCHG TRANSLUMINAL BALLOON ANGIOP ADDL ART,361,11792.0,11792.0,Novato Community Hospital,2019
222,21000661,HCHG TRANSLUMINAL BALLOON ANGIOP 1ST VEIN,361,18984.0,18984.0,Novato Community Hospital,2019
223,21000662,HCHG TRANSLUMINAL BALLOON ANGIOP ADDL VEIN,361,8959.0,8959.0,Novato Community Hospital,2019
224,21000747,HCHG FNA BX WITH IMAGE GUIDANCE US 1ST LESION,361,3247.0,3247.0,Novato Community Hospital,2019
225,21000748,HCHG FNA BX WITH IMAGE GUIDANCE US EA ADD LESION,361,1876.0,1876.0,Novato Community Hospital,2019
226,21000749,HCHG FNA BX WITH IMAGE GUIDANCE FLUORO 1ST LESION,361,3071.0,3071.0,Novato Community Hospital,2019
227,21000750,HCHG FNA BX WITH IMAGE GUIDANCE FLUORO EA ADD LESION,361,1876.0,1876.0,Novato Community Hospital,2019
228,21000751,HCHG FNA BX WITH IMAGE GUIDANCE CT 1ST LESION,361,5576.0,5576.0,Novato Community Hospital,2019
229,21000752,HCHG FNA BX WITH IMAGE GUIDANCE CT EA ADD LESION,361,1876.0,1876.0,Novato Community Hospital,2019
230,21000754,HCHG INSERT PICC >=5 YR WO PORT WO IMAGE GUIDANCE,361,3330.0,3330.0,Novato Community Hospital,2019
231,21000756,HCHG INSERT PICC >=5 YR WO PORT W IMAGE GUIDANCE,361,4238.0,4238.0,Novato Community Hospital,2019
232,30000000,HCHG XR DEXA BODY COMPOSITION,320,443.0,443.0,Novato Community Hospital,2019
233,30000002,HCHG XR EYE FOR FB,320,561.0,561.0,Novato Community Hospital,2019
234,30000003,HCHG XR MANDIBLE LESS 4 VIEW,320,598.0,598.0,Novato Community Hospital,2019
235,30000004,HCHG XR MANDIBLE 4 VIEW OR MORE,320,831.0,831.0,Novato Community Hospital,2019
236,30000005,HCHG XR MASTOIDS LESS 3 VIEW,320,617.0,617.0,Novato Community Hospital,2019
