,HSP,CHARGE CODE,Description,Price,Hospital,Year
26,MOD,21200613,ISOLATN STERILE,9090.0,Doctors Medical Center - Modesto,2019
27,MOD,21200621,ICU INTERMED,15128.0,Doctors Medical Center - Modesto,2019
28,MOD,21500020,SEMI-PRIVATE,6744.0,Doctors Medical Center - Modesto,2019
29,MOD,21500251,SEMI-PRIV OTHER,11109.0,Doctors Medical Center - Modesto,2019
30,MOD,21500624,ICU INTERMED,15128.0,Doctors Medical Center - Modesto,2019
31,MOD,21500756,CDCR ADMIN R&B,6744.0,Doctors Medical Center - Modesto,2019
32,MOD,21500764,HOSPICE PRIV,6480.0,Doctors Medical Center - Modesto,2019
33,MOD,22100135,NICU NB LVL II,16053.0,Doctors Medical Center - Modesto,2019
34,MOD,22100200,NICU NB LVL IV,28436.0,Doctors Medical Center - Modesto,2019
35,MOD,22100705,NICU NB LVL III,18787.0,Doctors Medical Center - Modesto,2019
36,MOD,22700025,SEMI-PRIVATE,6744.0,Doctors Medical Center - Modesto,2019
37,MOD,22700256,SEMI-PRIV OTHER,11109.0,Doctors Medical Center - Modesto,2019
38,MOD,22700611,ISOLATN STERILE,9090.0,Doctors Medical Center - Modesto,2019
39,MOD,22700629,ICU INTERMED,15128.0,Doctors Medical Center - Modesto,2019
40,MOD,22700751,CDCR ADMIN R&B,6744.0,Doctors Medical Center - Modesto,2019
41,MOD,22700769,HOSPICE PRIV,6480.0,Doctors Medical Center - Modesto,2019
42,MOD,22900021,SEMI-PRIVATE,6744.0,Doctors Medical Center - Modesto,2019
43,MOD,22900179,ICU TRAUMA,18943.0,Doctors Medical Center - Modesto,2019
44,MOD,22900229,ICU GEN,18943.0,Doctors Medical Center - Modesto,2019
45,MOD,22900260,CCU GEN,18943.0,Doctors Medical Center - Modesto,2019
46,MOD,22900625,ICU INTERMED,15128.0,Doctors Medical Center - Modesto,2019
47,MOD,22900765,HOSPICE PRIV,6480.0,Doctors Medical Center - Modesto,2019
48,MOD,23200025,SEMI-PRIVATE,6744.0,Doctors Medical Center - Modesto,2019
49,MOD,23200256,SEMI-PRIV OTHER,11109.0,Doctors Medical Center - Modesto,2019
50,MOD,23200629,ICU INTERMED,15128.0,Doctors Medical Center - Modesto,2019
51,MOD,23200751,CDCR ADMIN R&B,6744.0,Doctors Medical Center - Modesto,2019
52,MOD,23200769,HOSPICE PRIV,6480.0,Doctors Medical Center - Modesto,2019
53,MOD,23300023,SEMI-PRIVATE,6744.0,Doctors Medical Center - Modesto,2019
54,MOD,23300759,CDCR ADMIN R&B,6744.0,Doctors Medical Center - Modesto,2019
55,MOD,23300767,HOSPICE PRIV,6480.0,Doctors Medical Center - Modesto,2019
56,MOD,23600026,SEMI-PRIVATE,6744.0,Doctors Medical Center - Modesto,2019
57,MOD,23600257,SEMI-PRIV OTHER,11109.0,Doctors Medical Center - Modesto,2019
58,MOD,23600752,CDCR ADMIN R&B,6744.0,Doctors Medical Center - Modesto,2019
59,MOD,23600760,HOSPICE PRIV,6480.0,Doctors Medical Center - Modesto,2019
60,MOD,23800022,SEMI-PRIVATE,6744.0,Doctors Medical Center - Modesto,2019
61,MOD,23800253,SEMI-PRIV OTHER,11109.0,Doctors Medical Center - Modesto,2019
62,MOD,23800618,ISOLATN STERILE,9090.0,Doctors Medical Center - Modesto,2019
63,MOD,23800626,ICU INTERMED,15128.0,Doctors Medical Center - Modesto,2019
64,MOD,23800758,CDCR ADMIN R&B,6744.0,Doctors Medical Center - Modesto,2019
65,MOD,23800766,HOSPICE PRIV,6480.0,Doctors Medical Center - Modesto,2019
66,MOD,23900020,SEMI-PRIVATE,6744.0,Doctors Medical Center - Modesto,2019
67,MOD,23900251,SEMI-PRIV OTHER,11109.0,Doctors Medical Center - Modesto,2019
68,MOD,23900624,ICU INTERMED,15128.0,Doctors Medical Center - Modesto,2019
69,MOD,23900756,CDCR ADMIN R&B,6744.0,Doctors Medical Center - Modesto,2019
70,MOD,23900764,HOSPICE PRIV,6480.0,Doctors Medical Center - Modesto,2019
71,MOD,24000028,SEMI-PRIVATE,6744.0,Doctors Medical Center - Modesto,2019
72,MOD,24000119,NEWBORN OTHER,5146.0,Doctors Medical Center - Modesto,2019
73,MOD,24000440,SEMI-PRIV O B,6744.0,Doctors Medical Center - Modesto,2019
74,MOD,24000481,PRIV PEDS,6744.0,Doctors Medical Center - Modesto,2019
75,MOD,24000499,SEMI-PRIV PEDS,6744.0,Doctors Medical Center - Modesto,2019
76,MOD,24000614,ISOLATN STERILE,9090.0,Doctors Medical Center - Modesto,2019
77,MOD,24000762,HOSPICE PRIV,6480.0,Doctors Medical Center - Modesto,2019
78,MOD,24100026,SEMI-PRIVATE,6744.0,Doctors Medical Center - Modesto,2019
79,MOD,24100174,ICU TRAUMA,18943.0,Doctors Medical Center - Modesto,2019
80,MOD,24100224,ICU GEN,18943.0,Doctors Medical Center - Modesto,2019
81,MOD,24100257,SEMI-PRIV OTHER,11109.0,Doctors Medical Center - Modesto,2019
82,MOD,24100265,CCU GEN,18943.0,Doctors Medical Center - Modesto,2019
83,MOD,24100307,CCU OTHER,19268.0,Doctors Medical Center - Modesto,2019
84,MOD,24100497,SEMI-PRIV PEDS,6744.0,Doctors Medical Center - Modesto,2019
85,MOD,24100612,ISOLATN STERILE,9090.0,Doctors Medical Center - Modesto,2019
86,MOD,24100620,ICU INTERMED,15128.0,Doctors Medical Center - Modesto,2019
87,MOD,24500399,SEMI-PRIV PSYCH,6453.0,Doctors Medical Center - Modesto,2019
88,MOD,25000027,SEMI-PRIVATE,6744.0,Doctors Medical Center - Modesto,2019
89,MOD,25000449,SEMI-PRIV O B,6744.0,Doctors Medical Center - Modesto,2019
90,MOD,25000993,SEMI-PRIV OB,13658.0,Doctors Medical Center - Modesto,2019
91,MOD,25500109,NEWBORN LVL I,3559.0,Doctors Medical Center - Modesto,2019
92,MOD,25500117,NEWBORN OTHER,5146.0,Doctors Medical Center - Modesto,2019
93,MOD,30800155,LITHOTRIPSY,21688.48,Doctors Medical Center - Modesto,2019
94,MOD,30805907,LITHOTRIPSY,19644.34,Doctors Medical Center - Modesto,2019
95,MOD,30830103,SP PROC W/LITHO,3216.4,Doctors Medical Center - Modesto,2019
96,MOD,31001761,NON-STRESS TEST,1468.62,Doctors Medical Center - Modesto,2019
97,MOD,31004716,ADM SNGL VACC,114.83,Doctors Medical Center - Modesto,2019
98,MOD,31005002,US OB LTD 1OR>,717.73,Doctors Medical Center - Modesto,2019
99,MOD,31007602,IV HYD INT>31M,1424.93,Doctors Medical Center - Modesto,2019
100,MOD,31007610,IV HYD ADD HR,264.24,Doctors Medical Center - Modesto,2019
101,MOD,31007651,IV TX INIT 1 HR,1677.26,Doctors Medical Center - Modesto,2019
102,MOD,31007669,IV INF TX ADD H,147.95,Doctors Medical Center - Modesto,2019
103,MOD,31007677,IV SEQUENTL 1HR,156.83,Doctors Medical Center - Modesto,2019
104,MOD,31007685,IV CONCURRENT,179.54,Doctors Medical Center - Modesto,2019
105,MOD,31007743,INJ T/P/D IVP,424.51,Doctors Medical Center - Modesto,2019
106,MOD,31007750,INJ ADD SEQ IVP,297.12,Doctors Medical Center - Modesto,2019
107,MOD,31007768,SEQ IVP SAME DR,424.51,Doctors Medical Center - Modesto,2019
108,MOD,31007826,INJ T/P/D SQ/IM,452.68,Doctors Medical Center - Modesto,2019
109,MOD,31012024,SPEC PROC INT30,259.96,Doctors Medical Center - Modesto,2019
110,MOD,31012032,SPEC PROC ADD15,101.53,Doctors Medical Center - Modesto,2019
111,MOD,31012040,LBR SMPL 1ST HR,794.05,Doctors Medical Center - Modesto,2019
112,MOD,31012057,LBR SMPL ADD HR,595.54,Doctors Medical Center - Modesto,2019
113,MOD,31012065,LBR INT 1ST HR,992.56,Doctors Medical Center - Modesto,2019
114,MOD,31012073,LBR INT ADD HR,744.41,Doctors Medical Center - Modesto,2019
115,MOD,31012081,LBR CPX 1ST HR,1275.17,Doctors Medical Center - Modesto,2019
116,MOD,31012099,LBR CPX ADD HR,861.59,Doctors Medical Center - Modesto,2019
117,MOD,31012107,DELV SIMPLE,7376.6,Doctors Medical Center - Modesto,2019
118,MOD,31012123,DELV COMPLEX,9280.54,Doctors Medical Center - Modesto,2019
119,MOD,31012222,RECOVERY INT 30,1619.11,Doctors Medical Center - Modesto,2019
120,MOD,31012230,RECOVERY ADD 15,844.28,Doctors Medical Center - Modesto,2019
121,MOD,31104714,HEP B VACC ADM ,155.86,Doctors Medical Center - Modesto,2019
122,MOD,31104722,ADM SNGL VACC,114.83,Doctors Medical Center - Modesto,2019
123,MOD,31104730,ADM EA ADD VACC,121.72,Doctors Medical Center - Modesto,2019
124,MOD,31197254,HEARINGSCREEN,299.29,Doctors Medical Center - Modesto,2019
125,MOD,31200132,STRESS TEST,1631.47,Doctors Medical Center - Modesto,2019
126,MOD,31200272,INDEX AMNIO FLD,421.75,Doctors Medical Center - Modesto,2019
127,MOD,31201056,AMNIOCNTESIS DX,1282.73,Doctors Medical Center - Modesto,2019
128,MOD,31203250,E&M-EP LVL I,507.19,Doctors Medical Center - Modesto,2019
129,MOD,31203300,E&M-EP LVL II,1089.65,Doctors Medical Center - Modesto,2019
130,MOD,31203359,E&M-EP LVL IV,2059.44,Doctors Medical Center - Modesto,2019
131,MOD,31203367,E&M-EP LVL V,2542.93,Doctors Medical Center - Modesto,2019
132,MOD,31203409,E&M-EP LVL III,1574.52,Doctors Medical Center - Modesto,2019
133,MOD,31204050,US OB LTD 1OR>,870.95,Doctors Medical Center - Modesto,2019
134,MOD,31204407,N/S TST,1750.95,Doctors Medical Center - Modesto,2019
135,MOD,31204555,EXT VERSION,2553.83,Doctors Medical Center - Modesto,2019
136,MOD,31292014,E&M-NP LVL I,507.19,Doctors Medical Center - Modesto,2019
137,MOD,31292022,E&M-NP LVL II,1089.65,Doctors Medical Center - Modesto,2019
138,MOD,31292030,E&M-NP LVL III,1574.52,Doctors Medical Center - Modesto,2019
139,MOD,31292048,E&M-NP LVL IV,2059.44,Doctors Medical Center - Modesto,2019
140,MOD,31292055,E&M-NP LVL V,2542.93,Doctors Medical Center - Modesto,2019
141,MOD,32010001,SPEC PROC 1/2HR,2132.59,Doctors Medical Center - Modesto,2019
142,MOD,32010159,SPEC PROC A 1/4,1071.48,Doctors Medical Center - Modesto,2019
143,MOD,32034001,RECOVERY EA 15,835.68,Doctors Medical Center - Modesto,2019
144,MOD,32034506,RECOVRY 1ST 1/2,1458.61,Doctors Medical Center - Modesto,2019
145,MOD,32035503,SURG LVI INT30,7301.27,Doctors Medical Center - Modesto,2019
146,MOD,32035511,SURG LVI EA 15,3245.0,Doctors Medical Center - Modesto,2019
147,MOD,32035529,SURG LVII INT30,7488.46,Doctors Medical Center - Modesto,2019
148,MOD,32035537,SURG LVII EA 15,2941.53,Doctors Medical Center - Modesto,2019
149,MOD,32035545,SURG LVIII IN30,7220.11,Doctors Medical Center - Modesto,2019
150,MOD,32035552,SURG LVIII EA15,3208.94,Doctors Medical Center - Modesto,2019
151,MOD,32035560,SURG LVIV INT30,9016.72,Doctors Medical Center - Modesto,2019
152,MOD,32035578,SURG LVIV EA 15,3973.46,Doctors Medical Center - Modesto,2019
153,MOD,32102329,INJ-PLTRICHPLAS,1317.12,Doctors Medical Center - Modesto,2019
154,MOD,32133183,TEE CONT ASSESS,2761.2,Doctors Medical Center - Modesto,2019
155,MOD,32135501,SURG LVI INT30,6625.31,Doctors Medical Center - Modesto,2019
156,MOD,32135519,SURG LVI EA 15,2944.58,Doctors Medical Center - Modesto,2019
157,MOD,32135527,SURG LVII INT30,7311.61,Doctors Medical Center - Modesto,2019
158,MOD,32135535,SURG LVII EA15,3282.76,Doctors Medical Center - Modesto,2019
159,MOD,32135543,SURG LVIII IN30,8944.02,Doctors Medical Center - Modesto,2019
160,MOD,32135550,SURG LVIII EA15,3581.2,Doctors Medical Center - Modesto,2019
161,MOD,32135568,SURG LVIV INT30,8803.77,Doctors Medical Center - Modesto,2019
162,MOD,32135576,SURG LVIV EA 15,3879.64,Doctors Medical Center - Modesto,2019
163,MOD,32135725,DAVN LVII INT30,7311.61,Doctors Medical Center - Modesto,2019
164,MOD,32135733,DAVN LVII EA15,3282.76,Doctors Medical Center - Modesto,2019
165,MOD,32135741,DAVN LVIII IN30,8218.83,Doctors Medical Center - Modesto,2019
166,MOD,32135758,DAVN LVIII EA15,3581.2,Doctors Medical Center - Modesto,2019
167,MOD,32135766,DAVN LVIV INT30,9332.0,Doctors Medical Center - Modesto,2019
168,MOD,32135774,DAVN LVIV EA 15,4112.42,Doctors Medical Center - Modesto,2019
169,MOD,32168916,BLD AUTOSLV,1129.1,Doctors Medical Center - Modesto,2019
170,MOD,32190225,RBC WASH AUTO,1471.11,Doctors Medical Center - Modesto,2019
171,MOD,32207821,INJ T/P/D SQ/IM,307.57,Doctors Medical Center - Modesto,2019
172,MOD,32210007,SPEC PROC INT30,2132.59,Doctors Medical Center - Modesto,2019
173,MOD,32210155,SPEC PROC EA15M,935.95,Doctors Medical Center - Modesto,2019
174,MOD,32235707,RECOVERY INT 30,1458.61,Doctors Medical Center - Modesto,2019
175,MOD,32235715,RECOVERY EA 15M,668.54,Doctors Medical Center - Modesto,2019
176,MOD,32259913,REFIL/MAINT PMP,1452.05,Doctors Medical Center - Modesto,2019
177,MOD,33033127,TRANSESOPHAGEAL,12323.35,Doctors Medical Center - Modesto,2019
178,MOD,33035569,OH SURG INT 30,16294.88,Doctors Medical Center - Modesto,2019
179,MOD,33035577,OH SURG EA15MIN,8051.58,Doctors Medical Center - Modesto,2019
180,MOD,33068917,BLD AUTO SLV,1173.87,Doctors Medical Center - Modesto,2019
181,MOD,33090226,RBC WASH AUTO,1722.34,Doctors Medical Center - Modesto,2019
182,MOD,34127852,CORNEAL TISSUE,6051.97,Doctors Medical Center - Modesto,2019
183,MOD,36030005,AMB PROC 1ST 30,1478.82,Doctors Medical Center - Modesto,2019
184,MOD,37022993,L&D EPIDURAL,3826.66,Doctors Medical Center - Modesto,2019
185,MOD,37035607,ANESTH INT 30M,1808.28,Doctors Medical Center - Modesto,2019
186,MOD,37035615,ANESTH EA ADD15,942.42,Doctors Medical Center - Modesto,2019
187,MOD,37091527,MOD SED INIT15,378.63,Doctors Medical Center - Modesto,2019
188,MOD,37091535,MOD SED ADD15,326.3,Doctors Medical Center - Modesto,2019
189,MOD,40000853,DFB COMPIA,197779.2,Doctors Medical Center - Modesto,2019
190,MOD,40000887,DFB AMPLIA,256934.18,Doctors Medical Center - Modesto,2019
191,MOD,40000895,DFIB ATLAS+ HF ,60318.42,Doctors Medical Center - Modesto,2019
192,MOD,40000903,DFIB ATLAS+ HF,66063.21,Doctors Medical Center - Modesto,2019
193,MOD,40000929,DFB AMPLIA MRI,224652.24,Doctors Medical Center - Modesto,2019
194,MOD,40000952,DFIB COGNIS HE,71207.85,Doctors Medical Center - Modesto,2019
195,MOD,40000960,DFIB CONCERTO,83584.84,Doctors Medical Center - Modesto,2019
196,MOD,40000978,DFIB COGNIS HE,71207.85,Doctors Medical Center - Modesto,2019
197,MOD,40000994,DFIB CONSULTA,70216.17,Doctors Medical Center - Modesto,2019
198,MOD,40001018,DFIB CURRENT RF,55702.37,Doctors Medical Center - Modesto,2019
199,MOD,40001026,DFIB CURRENT VR,55702.37,Doctors Medical Center - Modesto,2019
200,MOD,40001067,DFIB DC ATLSII,61295.26,Doctors Medical Center - Modesto,2019
201,MOD,40001083,DFIB DC ATLAS  ,47829.77,Doctors Medical Center - Modesto,2019
202,MOD,40001091,DFIB DC ATLAS,47829.77,Doctors Medical Center - Modesto,2019
203,MOD,40001117,DFIB DC ATLS HF,71090.21,Doctors Medical Center - Modesto,2019
204,MOD,40001125,DFB DC ATLS HF$,67214.24,Doctors Medical Center - Modesto,2019
205,MOD,40001141,DFIB DC ENTRUST,56363.52,Doctors Medical Center - Modesto,2019
206,MOD,40001166,DFIB DC EPIC DR,56985.95,Doctors Medical Center - Modesto,2019
207,MOD,40001174,DFIB DC EPIC   ,56985.95,Doctors Medical Center - Modesto,2019
208,MOD,40001182,DFIB DC EPIC II,61295.26,Doctors Medical Center - Modesto,2019
209,MOD,40001232,DFIB DYNAGEN,166603.96,Doctors Medical Center - Modesto,2019
210,MOD,40001240,DFIB DYNAGEN,116558.02,Doctors Medical Center - Modesto,2019
211,MOD,40001265,DFIB DC INTRNSC,148240.87,Doctors Medical Center - Modesto,2019
212,MOD,40001273,DFIB DYNAGEN,202074.9,Doctors Medical Center - Modesto,2019
213,MOD,40001281,DFIB DYNAGEN,194071.93,Doctors Medical Center - Modesto,2019
214,MOD,40001299,DFIB DC LIVIAN,72927.71,Doctors Medical Center - Modesto,2019
215,MOD,40001612,DFB PROTECTA DR,32462.79,Doctors Medical Center - Modesto,2019
216,MOD,40001620,DFIB PROTECTA,32462.79,Doctors Medical Center - Modesto,2019
217,MOD,40001786,DFIB DC VIRTUOS,61180.59,Doctors Medical Center - Modesto,2019
218,MOD,40001794,DFIB DC VITALTY,47826.79,Doctors Medical Center - Modesto,2019
219,MOD,40001802,DFIB DC VITALTY,148240.87,Doctors Medical Center - Modesto,2019
220,MOD,40001828,DFIB DC VITALTY,61753.88,Doctors Medical Center - Modesto,2019
221,MOD,40001844,DFIB DC VITALTY,64626.26,Doctors Medical Center - Modesto,2019
222,MOD,40001851,DFIB DC VITALTY,61753.88,Doctors Medical Center - Modesto,2019
223,MOD,40001869,DFIB ELLIPSE,47348.58,Doctors Medical Center - Modesto,2019
224,MOD,40001877,DFIB ELLIPSE,23579.97,Doctors Medical Center - Modesto,2019
225,MOD,40001919,DFIB EPIC HF   ,66063.21,Doctors Medical Center - Modesto,2019
226,MOD,40001927,DFIB EPIC II HF,71090.21,Doctors Medical Center - Modesto,2019
227,MOD,40001935,DFIB FORTIFY,32934.8,Doctors Medical Center - Modesto,2019
228,MOD,40001943,DFIB FORTIFY,30739.94,Doctors Medical Center - Modesto,2019
229,MOD,40001976,DFIB INCEPTA,35829.52,Doctors Medical Center - Modesto,2019
230,MOD,40001984,DFIB INCEPTA,33363.16,Doctors Medical Center - Modesto,2019
231,MOD,40001992,DFIB INCEPTA DR,27194.52,Doctors Medical Center - Modesto,2019
232,MOD,40002016,DFIB INSYNC    ,148240.87,Doctors Medical Center - Modesto,2019
233,MOD,40002032,DFIB SENTRY    ,80137.69,Doctors Medical Center - Modesto,2019
234,MOD,40002057,DFIB SENTRY,74528.44,Doctors Medical Center - Modesto,2019
235,MOD,40002065,DFIB LUMAX HF-T,35434.91,Doctors Medical Center - Modesto,2019
236,MOD,40002081,DFIB LUMAX DR-T,28378.31,Doctors Medical Center - Modesto,2019
237,MOD,40002156,DFIB LUMAX DR-T,35688.05,Doctors Medical Center - Modesto,2019
238,MOD,40002180,DFIB LUMAX DR-T,40475.36,Doctors Medical Center - Modesto,2019
239,MOD,40002198,DEFIB MAXIMO II,38066.07,Doctors Medical Center - Modesto,2019
240,MOD,40002214,DFIB PROMOTE,70443.96,Doctors Medical Center - Modesto,2019
241,MOD,40002222,DFIB PROMOTE RF,74680.32,Doctors Medical Center - Modesto,2019
242,MOD,40002248,DFIB RENEWAL 3 ,51701.29,Doctors Medical Center - Modesto,2019
243,MOD,40002263,DFIB RENEWAL 3,148240.87,Doctors Medical Center - Modesto,2019
244,MOD,40002289,DFIB RENEWAL 3,77552.7,Doctors Medical Center - Modesto,2019
245,MOD,40002297,DFIB RENEW 3 RF,75398.05,Doctors Medical Center - Modesto,2019
246,MOD,40002305,DFIB RENEW 3 RF,72525.67,Doctors Medical Center - Modesto,2019
247,MOD,40002313,DFIB RENEW 3 RF,68304.21,Doctors Medical Center - Modesto,2019
248,MOD,40002347,DFB RESONATE,146257.42,Doctors Medical Center - Modesto,2019
249,MOD,40002958,DFIB SC ATLASII,58422.89,Doctors Medical Center - Modesto,2019
250,MOD,40002990,DFIB SC ATLAS  ,148240.87,Doctors Medical Center - Modesto,2019
251,MOD,40003121,DFIB SC EPIC II,58422.89,Doctors Medical Center - Modesto,2019
252,MOD,40003147,DFIB SC EPIC   ,56985.95,Doctors Medical Center - Modesto,2019
253,MOD,40003329,DFIB SC MAXIMO ,148240.87,Doctors Medical Center - Modesto,2019
254,MOD,40003477,DFIB SC VITALTY,47829.77,Doctors Medical Center - Modesto,2019
255,MOD,40003493,DFIB SC VITALTY,148240.87,Doctors Medical Center - Modesto,2019
256,MOD,40003519,DFIB SC VIRTUOS,45716.82,Doctors Medical Center - Modesto,2019
257,MOD,40003527,DFIB SECURA DR,58729.62,Doctors Medical Center - Modesto,2019
258,MOD,40003535,DFIB SECURA VR,40893.78,Doctors Medical Center - Modesto,2019
259,MOD,40003550,DFIB TELIGEN VR,42177.34,Doctors Medical Center - Modesto,2019
260,MOD,40003568,DFIB TELIGEN DR,57164.61,Doctors Medical Center - Modesto,2019
261,MOD,40003576,DFIB UNIFY,40015.23,Doctors Medical Center - Modesto,2019
262,MOD,40003592,DFIB UNIFY,32572.97,Doctors Medical Center - Modesto,2019
263,MOD,40003626,IMP PCKET ADPTR,3111.56,Doctors Medical Center - Modesto,2019
264,MOD,40003634,IMP MONITOR CON,48801.98,Doctors Medical Center - Modesto,2019
265,MOD,40003642,IMP REVEAL LINQ,16437.67,Doctors Medical Center - Modesto,2019
266,MOD,40003659,IMP RECRDR CARD,8935.78,Doctors Medical Center - Modesto,2019
267,MOD,40003667,LD ATTAIN UNIPL,7016.39,Doctors Medical Center - Modesto,2019
268,MOD,40003675,LD ATTAIN 4196,7016.39,Doctors Medical Center - Modesto,2019
269,MOD,40003683,LD ATTAIN PERFR,7915.41,Doctors Medical Center - Modesto,2019
270,MOD,40003717,LD COROX OTW,4146.99,Doctors Medical Center - Modesto,2019
271,MOD,40003725,LD COROX OTW,5591.17,Doctors Medical Center - Modesto,2019
272,MOD,40003733,LD COROX OTW,4355.48,Doctors Medical Center - Modesto,2019
273,MOD,40003741,LD COROX OTW,5027.5,Doctors Medical Center - Modesto,2019
274,MOD,40003758,LD COROX OTW,3368.05,Doctors Medical Center - Modesto,2019
275,MOD,40003808,LD DFIB ACUITY,7491.41,Doctors Medical Center - Modesto,2019
276,MOD,40003816,LD DFIB ACUITY,7067.37,Doctors Medical Center - Modesto,2019
277,MOD,40003832,LD LINOX SD,8709.46,Doctors Medical Center - Modesto,2019
278,MOD,40003865,LD DFIB DURATA,17222.36,Doctors Medical Center - Modesto,2019
279,MOD,40003873,LD DFIB DURATA,16160.66,Doctors Medical Center - Modesto,2019
280,MOD,40003881,LD DFIB DURATA,17051.11,Doctors Medical Center - Modesto,2019
281,MOD,40003931,LD QUICKFLEX,11024.91,Doctors Medical Center - Modesto,2019
282,MOD,40003949,LD QUICKFLEX,11024.91,Doctors Medical Center - Modesto,2019
283,MOD,40003972,LD PM CAPSR FIX,3414.4,Doctors Medical Center - Modesto,2019
284,MOD,40003980,LD PM CAPSR SEN,4127.66,Doctors Medical Center - Modesto,2019
285,MOD,40004004,LD PM DEXTRUS,3520.11,Doctors Medical Center - Modesto,2019
286,MOD,40004012,LD PM DEXTRUS,3520.11,Doctors Medical Center - Modesto,2019
287,MOD,40004020,LD PM DEXTRUS,3520.11,Doctors Medical Center - Modesto,2019
288,MOD,40004129,LD PM MYOPORE,2177.96,Doctors Medical Center - Modesto,2019
289,MOD,40004186,LD PM SETROX S,5779.69,Doctors Medical Center - Modesto,2019
290,MOD,40004236,PM ALTRUA DDDR,7495.87,Doctors Medical Center - Modesto,2019
291,MOD,40004244,PM ALTRUA DDDR,13486.32,Doctors Medical Center - Modesto,2019
292,MOD,40004269,PM ADVANTIO DR,7221.62,Doctors Medical Center - Modesto,2019
293,MOD,40004277,PM ADVANTIO SR,11325.91,Doctors Medical Center - Modesto,2019
294,MOD,40004293,PM ASSURITY,16780.19,Doctors Medical Center - Modesto,2019
295,MOD,40004301,PM ASSURITY,14194.5,Doctors Medical Center - Modesto,2019
296,MOD,40004319,PM ADVISA,18299.8,Doctors Medical Center - Modesto,2019
297,MOD,40004327,PM ASSURITY,46245.37,Doctors Medical Center - Modesto,2019
298,MOD,40004335,PM ASSURITY MRI,52502.11,Doctors Medical Center - Modesto,2019
299,MOD,40004343,PM AZURE XT DR,44131.68,Doctors Medical Center - Modesto,2019
300,MOD,40004350,PM AZURE XT SR,32722.77,Doctors Medical Center - Modesto,2019
301,MOD,40004483,PM CONSULTA,15487.61,Doctors Medical Center - Modesto,2019
302,MOD,40004509,PACEMAKER CONTK,13947.93,Doctors Medical Center - Modesto,2019
303,MOD,40004525,PM DC ACCENT,13986.65,Doctors Medical Center - Modesto,2019
304,MOD,40004566,PM DC ALTRUA 60,13486.32,Doctors Medical Center - Modesto,2019
305,MOD,40004574,PM DC ALTRUA 60,8285.08,Doctors Medical Center - Modesto,2019
306,MOD,40004582,PM ALLURE QUAD,23531.97,Doctors Medical Center - Modesto,2019
307,MOD,40004590,PM ESSENTIO,44670.8,Doctors Medical Center - Modesto,2019
308,MOD,40004608,PM ESSENTIO,38844.11,Doctors Medical Center - Modesto,2019
309,MOD,40004616,PM ESSENTIO SR,8756.84,Doctors Medical Center - Modesto,2019
310,MOD,40004632,PM ESSENTIO DR,42334.46,Doctors Medical Center - Modesto,2019
311,MOD,40004673,PACEMAKER DC RR,14917.3,Doctors Medical Center - Modesto,2019
312,MOD,40004681,PM ESSENTIO,43460.0,Doctors Medical Center - Modesto,2019
313,MOD,40004707,PACEMAKER DR RR,14746.06,Doctors Medical Center - Modesto,2019
