,EAP,Description,Revenue Code,Price,Hospital,Year
73,81000000,ATROPINE 1% SOLN 5 ML BOTTLE,250,280.2,Sutter Coast Hospital,2019
74,81000008,ATROPINE 1MG/10ML SOSY,250,77.7,Sutter Coast Hospital,2019
75,81000008,ATROPINE 1MG/ML SOLN,636,96.25,Sutter Coast Hospital,2019
76,81000008,AZATHIOPRINE 50MG TABS,250,15.0,Sutter Coast Hospital,2019
77,81000000,AZITHROMYCIN 200MG/5ML SUSR,250,218.06,Sutter Coast Hospital,2019
78,81000000,AZITHROMYCIN 200MG/5ML SUSR 30 ML BOTTLE,250,31.75,Sutter Coast Hospital,2019
79,81000000,AZITHROMYCIN 250MG TABS,250,59.13,Sutter Coast Hospital,2019
80,81000008,AZITHROMYCIN 500MG SOLR,250,75.0,Sutter Coast Hospital,2019
81,81000008,AZITHROMYCIN 500MG SOLR 1 EACH VIAL,250,75.0,Sutter Coast Hospital,2019
82,81000008,AZITHROMYCIN 500MG/250ML SOLR,250,75.0,Sutter Coast Hospital,2019
83,80000008,"BACITRACIN 50,000 UNITS SOLR",250,138.6,Sutter Coast Hospital,2019
84,80000008,"BACITRACIN 50,000 UNITS SOLR 1 EACH VIAL",250,138.6,Sutter Coast Hospital,2019
85,81000000,BACITRACIN ZINC 500 UNITS/G OINT 14.17 G TUBE,250,2.0,Sutter Coast Hospital,2019
86,81000000,BACITRACIN ZINC 500 UNITS/G OINT 14.2 G TUBE,250,2.0,Sutter Coast Hospital,2019
87,81000000,BACITRACIN ZINC 500 UNITS/G OINT 15 G TUBE,250,2.0,Sutter Coast Hospital,2019
88,81000000,"BACITRACIN/POLYMYXIN 500 UNITS/10,000 UNITS/G OINT 3.5 G TUBE",250,2.0,Sutter Coast Hospital,2019
89,81000000,BACITRACIN/POLYMYXIN B OINT 14.17 G TUBE,250,2.0,Sutter Coast Hospital,2019
90,81000000,BACITRACIN/POLYMYXIN B OINT 14.2 G TUBE,250,2.0,Sutter Coast Hospital,2019
91,81000000,BACLOFEN 10MG TABS,250,15.0,Sutter Coast Hospital,2019
92,81000092,BALANCED SALT SOLUTION ENHANCED SOLN 500 ML BOTTLE,250,75.0,Sutter Coast Hospital,2019
93,81000092,BALANCED SALT SOLUTION SOLN 15 ML BOTTLE,250,75.0,Sutter Coast Hospital,2019
94,81000000,BALANCED SALT/EYE WASH SOLN 30 ML BOTTLE,250,2.0,Sutter Coast Hospital,2019
95,81000000,BELLADONNA/OPIUM 16.2MG/60MG SUPP,250,100.36,Sutter Coast Hospital,2019
96,81000000,BENAZEPRIL 10MG TABS,250,15.0,Sutter Coast Hospital,2019
97,81000000,BENZOCAINE 20% SOLN 57 G CAN,250,2.0,Sutter Coast Hospital,2019
98,81000000,BENZOCAINE/MENTHOL AERO 56 G CAN,250,2.0,Sutter Coast Hospital,2019
99,81000000,BENZONATATE 100MG CAPS,250,15.0,Sutter Coast Hospital,2019
100,81000000,BENZTROPINE 1MG TABS,250,15.0,Sutter Coast Hospital,2019
101,81000008,BENZTROPINE 1MG/ML SOLN,636,243.75,Sutter Coast Hospital,2019
102,81000000,"BETA CAROTENE 25,000 UNITS CAPS",250,2.0,Sutter Coast Hospital,2019
103,81000008,BETAMETHASONE ACETATE/NA PHOSPHATE 6MG/ML SUSP,250,173.04,Sutter Coast Hospital,2019
104,81000000,BETAXOLOL 0.25% SUSP 15 ML BOTTLE,250,1676.74,Sutter Coast Hospital,2019
105,81000008,BEVACIZUMAB 25 MG/ML SOLN 16 ML VIAL,636,10500.0,Sutter Coast Hospital,2019
106,81000008,BEVACIZUMAB 25 MG/ML SOLN 4 ML VIAL,636,3825.33,Sutter Coast Hospital,2019
107,81000000,BISACODYL 10MG SUPP,250,2.0,Sutter Coast Hospital,2019
108,81000000,BISACODYL EC 5MG TBEC,250,2.0,Sutter Coast Hospital,2019
109,81000000,BISMUTH SUBSALICYLATE 262MG/15ML SUSP,250,2.0,Sutter Coast Hospital,2019
110,81000000,BISOPROLOL 5MG TABS,250,15.0,Sutter Coast Hospital,2019
111,81000008,BLEOMYCIN 15 UNITS SOLR 1 EACH VIAL,636,300.0,Sutter Coast Hospital,2019
112,81000008,BLEOMYCIN 30 UNITS SOLR 1 EACH VIAL,636,320.39,Sutter Coast Hospital,2019
113,81000008,BORTEZOMIB 3.5MG SOLR 1 EACH VIAL,636,4376.19,Sutter Coast Hospital,2019
114,81000000,BRIMONIDINE 0.15% SOLN 5 ML BOTTLE,250,640.04,Sutter Coast Hospital,2019
115,81000000,BRINZOLAMIDE 1% SUSP 10 ML BOTTLE,250,1200.0,Sutter Coast Hospital,2019
116,81000008,BUDESONIDE 0.25MG/2ML SUSP,250,52.18,Sutter Coast Hospital,2019
117,81000084,BUDESONIDE 0.5MG/2ML SUSP,250,55.0,Sutter Coast Hospital,2019
118,80000001,BUMETANIDE 0.25MG/ML SOLN,250,75.0,Sutter Coast Hospital,2019
119,81000000,BUMETANIDE 1MG TABS,250,15.0,Sutter Coast Hospital,2019
120,80000001,BUPIVACAINE 0.25% SOLN,250,75.0,Sutter Coast Hospital,2019
121,80000001,BUPIVACAINE 0.5% SOLN,250,75.0,Sutter Coast Hospital,2019
122,80000001,BUPIVACAINE PF 0.25% SOLN,250,75.0,Sutter Coast Hospital,2019
123,80000001,BUPIVACAINE PF 0.5% SOLN,636,75.0,Sutter Coast Hospital,2019
124,80000001,BUPIVACAINE PF 0.5% SOLN 10 ML VIAL,636,75.0,Sutter Coast Hospital,2019
125,80000001,BUPIVACAINE PF 0.5% SOLN 30 ML VIAL,250,75.0,Sutter Coast Hospital,2019
126,80000001,BUPIVACAINE PF 0.75% IN DEXTROSE 8.25% 7.5MG/ML SOLN,250,75.0,Sutter Coast Hospital,2019
127,81000000,"BUPIVACAINE/EPINEPHRINE 0.25%-1:200,000 SOLN 50 ML VIAL",250,80.15,Sutter Coast Hospital,2019
128,81000000,"BUPIVACAINE/EPINEPHRINE 0.5%-1:200,000 SOLN",250,75.0,Sutter Coast Hospital,2019
129,81000000,"BUPIVACAINE/EPINEPHRINE PF 0.25%-1:200,000 SOLN",250,75.0,Sutter Coast Hospital,2019
130,81000000,"BUPIVACAINE/EPINEPHRINE PF 0.25%-1:200,000 SOLN 10 ML VIAL",250,75.0,Sutter Coast Hospital,2019
131,81000000,"BUPIVACAINE/EPINEPHRINE PF 0.5%-1:200,000 SOLN",250,75.0,Sutter Coast Hospital,2019
132,81000008,BUPRENORPHINE 0.3MG/ML SOLN,250,142.12,Sutter Coast Hospital,2019
133,81000000,BUPROPION 12HR-SR 150MG TB12,250,15.0,Sutter Coast Hospital,2019
134,81000000,BUSPIRONE 5MG TABS,250,15.0,Sutter Coast Hospital,2019
135,81000000,BUTALBITAL/APAP/CAFFEINE 50MG/325MG/40MG TABS,250,15.0,Sutter Coast Hospital,2019
136,81000000,BUTAMBEN-TETRACAINE-BENZOCAINE 2-2-14 % AERO 20 G BOTTLE,250,362.0,Sutter Coast Hospital,2019
137,81000000,BUTAMBEN-TETRACAINE-BENZOCAINE 2-2-14 % AERO 5 G BOTTLE,250,315.1,Sutter Coast Hospital,2019
138,81000000,CALCITONIN 200 UNITS SOLN 3.7 ML BOTTLE,250,474.16,Sutter Coast Hospital,2019
139,81000009,CALCITONIN SALMON 200 UNITS/ML SOLN,250,6811.73,Sutter Coast Hospital,2019
140,81000084,CALCITRIOL 0.25MCG CAPS,250,15.0,Sutter Coast Hospital,2019
141,81000000,CALCIUM CARBONATE 500MG CHEW,250,2.0,Sutter Coast Hospital,2019
142,81000000,"CALCIUM CARBONATE OYSTER SHELL 1,250MG TABS",250,2.0,Sutter Coast Hospital,2019
143,81000000,CALCIUM CHLORIDE 10% SOLN,250,162.33,Sutter Coast Hospital,2019
144,81000008,CALCIUM GLUCONATE 10% SOLN,250,76.86,Sutter Coast Hospital,2019
145,81000008,CALCIUM GLUCONATE 10% SOLN 10 ML VIAL,250,76.86,Sutter Coast Hospital,2019
146,81000000,CAPSAICIN 0.025% CREA 60 G TUBE,250,2.0,Sutter Coast Hospital,2019
147,81000000,CAPTOPRIL 12.5MG TABS,250,15.0,Sutter Coast Hospital,2019
148,81000000,CARBACHOL 0.01% SOLN 1.5 ML VIAL,250,262.7,Sutter Coast Hospital,2019
149,81000000,CARBAMAZEPINE 200MG TABS,250,15.0,Sutter Coast Hospital,2019
150,81000000,CARBIDOPA/LEVODOPA 10MG/100MG TABS,250,15.0,Sutter Coast Hospital,2019
151,81000000,CARBIDOPA/LEVODOPA 25MG/100MG TABS,250,15.0,Sutter Coast Hospital,2019
152,81000000,CARBIDOPA/LEVODOPA 25MG/250MG TABS,250,15.0,Sutter Coast Hospital,2019
153,81000008,CARBOPLATIN 10MG/ML SOLN 45 ML VIAL,636,506.9,Sutter Coast Hospital,2019
154,81000000,CARBOPROST 250MCG/ML SOLN,250,2126.6,Sutter Coast Hospital,2019
155,81000008,CARFILZOMIB 60MG SOLR 1 EACH VIAL,636,9750.96,Sutter Coast Hospital,2019
156,81000000,CARISOPRODOL 350MG TABS,250,40.0,Sutter Coast Hospital,2019
157,81000000,CARVEDILOL 12.5MG TABS,250,23.11,Sutter Coast Hospital,2019
158,81000000,CARVEDILOL 3.125MG TABS,250,15.0,Sutter Coast Hospital,2019
159,81000008,CASPOFUNGIN 50MG SOLR 1 EACH VIAL,250,2026.25,Sutter Coast Hospital,2019
160,81000008,CASPOFUNGIN 70MG SOLR 1 EACH VIAL,250,1052.65,Sutter Coast Hospital,2019
161,81000008,"CEFAZOLIN 1,000MG SOLR",636,105.0,Sutter Coast Hospital,2019
162,81000008,"CEFAZOLIN 1,000MG SOLR 1 EACH VIAL",636,105.0,Sutter Coast Hospital,2019
163,81000008,"CEFAZOLIN 1,000MG/50ML",250,75.0,Sutter Coast Hospital,2019
164,81000008,"CEFAZOLIN 1,000MG/50ML SOLN",250,75.0,Sutter Coast Hospital,2019
165,81000008,CEFAZOLIN 10 G SOLR 1 EACH VIAL,250,75.0,Sutter Coast Hospital,2019
166,81000008,"CEFAZOLIN 2,000MG/100ML SOLN",636,75.0,Sutter Coast Hospital,2019
167,81000008,"CEFAZOLIN 2,000MG/50ML SOLR",250,77.11,Sutter Coast Hospital,2019
168,81000008,"CEFAZOLIN 2,000MG/50ML SOLR 1 EACH FLEX CONT",250,77.11,Sutter Coast Hospital,2019
169,81000000,CEFDINIR 125MG/5ML SUSR,250,65.0,Sutter Coast Hospital,2019
170,81000000,CEFDINIR 125MG/5ML SUSR 60 ML BOTTLE,250,65.0,Sutter Coast Hospital,2019
171,81000008,CEFEPIME 1000MG/50ML SOLN,250,142.31,Sutter Coast Hospital,2019
172,81000008,CEFEPIME 1G SOLR,250,142.31,Sutter Coast Hospital,2019
173,81000008,CEFEPIME 1G SOLR 1 EACH VIAL,250,142.31,Sutter Coast Hospital,2019
174,81000008,CEFEPIME 2000MG/100ML SOLN,250,262.34,Sutter Coast Hospital,2019
175,81000008,CEFEPIME 2G,250,262.34,Sutter Coast Hospital,2019
176,81000008,CEFEPIME 2G SOLR,250,262.31,Sutter Coast Hospital,2019
177,81000008,CEFOXITIN 1000MG/50ML,250,75.0,Sutter Coast Hospital,2019
178,81000008,CEFOXITIN 1G SOLR,250,75.0,Sutter Coast Hospital,2019
179,81000008,CEFOXITIN 2000MG/100ML SOLN,250,157.5,Sutter Coast Hospital,2019
180,81000008,CEFOXITIN 2G,250,107.1,Sutter Coast Hospital,2019
181,81000008,"CEFTAZIDIME 1,000MG/50ML SOLN",250,75.0,Sutter Coast Hospital,2019
182,81000008,CEFTAZIDIME 1G SOLR 1 EACH VIAL,250,75.0,Sutter Coast Hospital,2019
183,81000008,CEFTRIAXONE 1G SOLR,250,75.0,Sutter Coast Hospital,2019
184,81000008,CEFTRIAXONE 1G SOLR 1 EACH VIAL,250,75.0,Sutter Coast Hospital,2019
185,81000008,CEFTRIAXONE 1G/50ML SOLN,250,75.0,Sutter Coast Hospital,2019
186,81000008,CEFTRIAXONE 250MG SOLR,636,75.0,Sutter Coast Hospital,2019
187,81000008,CEFTRIAXONE 250MG SOLR 1 EACH VIAL,636,75.0,Sutter Coast Hospital,2019
188,81000008,CEFTRIAXONE 2G,250,75.0,Sutter Coast Hospital,2019
189,81000008,CEFTRIAXONE 2G SOLR,250,75.0,Sutter Coast Hospital,2019
190,81000008,CEFTRIAXONE 2G/100ML SOLN,250,75.0,Sutter Coast Hospital,2019
191,81000008,CEFTRIAXONE 500MG SOLR,636,75.0,Sutter Coast Hospital,2019
192,81000008,CEFTRIAXONE 500MG SOLR 1 EACH VIAL,636,75.0,Sutter Coast Hospital,2019
193,81000000,CEFUROXIME 250MG TABS,250,45.38,Sutter Coast Hospital,2019
194,81000000,CELECOXIB 100MG CAPS,250,50.81,Sutter Coast Hospital,2019
195,81000000,CEPHALEXIN 125MG/5ML SUSR 100 ML BOTTLE,250,119.0,Sutter Coast Hospital,2019
196,81000000,CEPHALEXIN 250MG CAPS,250,15.0,Sutter Coast Hospital,2019
197,81000000,CHARCOAL ACTIVATED 25GM/120ML LIQD,250,2.0,Sutter Coast Hospital,2019
198,81000000,CHLORDIAZEPOXIDE 10MG CAPS,250,40.0,Sutter Coast Hospital,2019
199,81000000,CHLORDIAZEPOXIDE 25MG CAPS,250,40.0,Sutter Coast Hospital,2019
200,81000000,CHLORDIAZEPOXIDE 5MG CAPS,250,40.0,Sutter Coast Hospital,2019
201,81000000,CHLORHEXIDINE SOLN,250,15.0,Sutter Coast Hospital,2019
202,81000000,CHLORHEXIDINE SOLN 15 ML CUP,250,15.0,Sutter Coast Hospital,2019
203,81000000,CHLORPROMAZINE 25MG TABS,250,76.48,Sutter Coast Hospital,2019
204,81000008,CHLORPROMAZINE 25MG/ML SOLN 1 ML AMPULE,250,210.0,Sutter Coast Hospital,2019
205,81000008,CHLORPROMAZINE 50MG/2MLL SOLN,250,120.58,Sutter Coast Hospital,2019
206,81000000,CHOLECALCIFEROL 400 UNITS TABS,250,2.0,Sutter Coast Hospital,2019
207,81000000,CHOLESTYRAMINE 4G PACK,250,28.12,Sutter Coast Hospital,2019
208,81000000,CIPROFLOXACIN 0.3% SOLN 2.5 ML BOTTLE,250,125.15,Sutter Coast Hospital,2019
209,81000000,CIPROFLOXACIN 250MG TABS,250,15.0,Sutter Coast Hospital,2019
210,81000008,CIPROFLOXACIN 2MG/ML,250,75.0,Sutter Coast Hospital,2019
211,81000008,CIPROFLOXACIN IN D5W 400 MG/200ML SOLN,636,75.0,Sutter Coast Hospital,2019
212,81000008,CISPLATIN 1 MG/ML SOLN 100 ML VIAL,636,300.0,Sutter Coast Hospital,2019
213,81000008,CISPLATIN 1 MG/ML SOLN 50 ML VIAL,250,300.0,Sutter Coast Hospital,2019
214,81000000,CITALOPRAM 20MG TABS,250,15.0,Sutter Coast Hospital,2019
215,81000084,CLINDAMYCIN 150 MG/ML SOLN,250,75.0,Sutter Coast Hospital,2019
216,81000084,CLINDAMYCIN 150 MG/ML SOLN 2 ML VIAL,250,75.0,Sutter Coast Hospital,2019
217,81000000,CLINDAMYCIN 150MG CAPS,250,15.0,Sutter Coast Hospital,2019
218,81000084,CLINDAMYCIN 300 MG/2ML SOLN,250,75.0,Sutter Coast Hospital,2019
219,81000084,CLINDAMYCIN 300 MG/2ML SOLN 2 ML VIAL,250,75.0,Sutter Coast Hospital,2019
220,81000084,CLINDAMYCIN 600 MG/4ML SOLN,250,75.0,Sutter Coast Hospital,2019
221,81000084,CLINDAMYCIN 600 MG/4ML SOLN 2 ML VIAL,250,75.0,Sutter Coast Hospital,2019
222,81000084,CLINDAMYCIN 600 MG/4ML SOLN 4 ML VIAL,250,75.0,Sutter Coast Hospital,2019
223,80000001,CLINDAMYCIN 600MG/50ML SOLN,250,103.95,Sutter Coast Hospital,2019
224,80000001,CLINDAMYCIN 600MG/50ML SOLN 50 ML FLEX CONT,250,146.65,Sutter Coast Hospital,2019
225,81000084,CLINDAMYCIN 900MG/50ML SOLN,250,126.7,Sutter Coast Hospital,2019
226,81000000,CLINDAMYCIN PALMITATE 75MG/5ML SOLR,250,310.5,Sutter Coast Hospital,2019
227,81000000,CLONAZEPAM 0.5MG TABS,250,40.0,Sutter Coast Hospital,2019
228,81000000,CLONIDINE 0.1MG TABS,250,15.0,Sutter Coast Hospital,2019
229,81000000,CLONIDINE 0.1MG/24HR PTWK,250,100.0,Sutter Coast Hospital,2019
230,81000000,CLONIDINE 0.2MG/24HR PTWK,250,167.48,Sutter Coast Hospital,2019
231,81000000,CLONIDINE 0.3MG/24HR PTWK,250,232.08,Sutter Coast Hospital,2019
232,81000000,CLOPIDOGREL 75MG TABS,250,23.99,Sutter Coast Hospital,2019
233,81000000,CLOTRIMAZOLE 1% CREA 14.17 G TUBE,250,2.0,Sutter Coast Hospital,2019
234,81000000,CLOTRIMAZOLE 1% CREA 15 G TUBE,250,2.0,Sutter Coast Hospital,2019
235,81000000,CLOTRIMAZOLE/BETAMETHASONE 1-0.05 % CREA 15 G TUBE,250,101.18,Sutter Coast Hospital,2019
236,81000000,CODEINE/GUAIFENESIN 100MG-10MG/5 ML SYRP,250,40.0,Sutter Coast Hospital,2019
237,81000000,COLCHICINE 0.6MG TABS,250,37.05,Sutter Coast Hospital,2019
238,81000000,COLLAGENASE 250 UNITS/G OINT 30 G TUBE,250,1137.6,Sutter Coast Hospital,2019
239,81000008,COSYNTROPIN 0.25MG SOLR,250,831.32,Sutter Coast Hospital,2019
240,81000008,"CYANOCOBALAMIN 1,000MCG/ML SOLN",636,75.0,Sutter Coast Hospital,2019
241,81000000,CYANOCOBALAMIN 500MCG TABS,250,2.0,Sutter Coast Hospital,2019
242,81000000,CYCLOBENZAPRINE 10MG TABS,250,15.0,Sutter Coast Hospital,2019
243,81000000,CYCLOPENTOLATE 1% SOLN 2 ML BOTTLE,250,73.85,Sutter Coast Hospital,2019
244,81000000,CYCLOPENTOLATE 2% SOLN 5 ML BOTTLE,250,30.0,Sutter Coast Hospital,2019
245,81000008,CYCLOPHOSPHAMIDE 500MG SOLR 1 EACH VIAL,636,2678.2,Sutter Coast Hospital,2019
246,82000001,D10W SOLN,258,75.0,Sutter Coast Hospital,2019
247,82000001,D10W SOLN 500 ML FLEX CONT,258,75.0,Sutter Coast Hospital,2019
248,82000000,D5W - 0.9% NACL (FOR BOLUS ONLY),636,75.0,Sutter Coast Hospital,2019
249,82000002,D5W - LR SOLN,258,75.0,Sutter Coast Hospital,2019
250,81000008,D5W - NACL 0.2% SOLN,250,75.0,Sutter Coast Hospital,2019
251,81000008,"D5W - NACL 0.2% SOLN 1,000 ML FLEX CONT",250,75.0,Sutter Coast Hospital,2019
252,81000008,"D5W - NACL 0.45% 1,000ML WITH KCL 20MEQ (PREMIX) SOLN",250,75.0,Sutter Coast Hospital,2019
253,82000000,D5W - NACL 0.45% SOLN,258,75.0,Sutter Coast Hospital,2019
254,82000000,"D5W - NACL 0.45% SOLN 1,000 ML FLEX CONT",258,75.0,Sutter Coast Hospital,2019
255,81000008,"D5W - NACL 0.9% 1,000ML WITH KCL 20MEQ (PREMIX) SOLN",250,75.0,Sutter Coast Hospital,2019
256,82000000,D5W - NACL 0.9% SOLN,258,75.0,Sutter Coast Hospital,2019
257,82000000,"D5W - NACL 0.9% SOLN 1,000 ML FLEX CONT",258,75.0,Sutter Coast Hospital,2019
258,81000008,"D5W 1,000ML WITH KCL 20MEQ (PREMIX) SOLN",250,77.0,Sutter Coast Hospital,2019
259,82000000,D5W SOLN,258,75.0,Sutter Coast Hospital,2019
260,82000000,"D5W SOLN 1,000 ML FLEX CONT",258,75.0,Sutter Coast Hospital,2019
261,82000000,D5W SOLN 500 ML FLEX CONT,258,75.0,Sutter Coast Hospital,2019
262,81000000,DABIGATRAN ETEXILATE 150MG CAPS,250,47.59,Sutter Coast Hospital,2019
263,81000008,DACARBAZINE 200MG SOLR 1 EACH VIAL,636,354.51,Sutter Coast Hospital,2019
264,81000000,D-ALPHA TOCOPHEROL 200 UNITS CAPS,250,2.0,Sutter Coast Hospital,2019
