,EAP,Description,Rev Code,Inpatient Price,Outpatient Price,Hospital,Year
41,10100209,HCHG OBS CARDIOVERSION ELECTRIC EXTERNAL,760,2134.0,2134.0,Memorial Hospital - Modesto,2019
42,10100242,HCHG OBS DIAGNOSTIC BONE MARROW BIOPSY,760,1358.0,1358.0,Memorial Hospital - Modesto,2019
43,17000059,HCHG PT MCAL SINGLE PROCURE INITIAL 30 MIN,420,488.0,488.0,Memorial Hospital - Modesto,2019
44,17000060,HCHG PT MCAL SINGLE PROCURE ADDITIONAL 15 MIN,420,248.0,248.0,Memorial Hospital - Modesto,2019
45,17000062,HCHG PT MCAL TREATMENT COMBINATION PROCEDURES AND MODALITIES INITIAL 30 MIN,420,409.0,409.0,Memorial Hospital - Modesto,2019
46,17000063,HCHG PT MCAL TREATMENT COMBINATION PROCEDURES AND MODALITIES ADDITIONAL 15 MIN,420,204.0,204.0,Memorial Hospital - Modesto,2019
47,17000067,HCHG PT MCAL EVALUATION INITIAL 30 MIN,420,363.0,363.0,Memorial Hospital - Modesto,2019
48,17000068,HCHG PT MCAL RE-EVALUATION INITIAL 30 MIN,420,304.0,304.0,Memorial Hospital - Modesto,2019
49,17000071,HCHG PT MCAL EVALUATION ADDITIONAL 15 MIN,420,224.0,224.0,Memorial Hospital - Modesto,2019
50,17000072,HCHG PT MCAL RE-EVALUATION ADDITIONAL 15 MIN,420,204.0,204.0,Memorial Hospital - Modesto,2019
51,17000092,HCHG PT STRAP LOW BACK,420,84.0,84.0,Memorial Hospital - Modesto,2019
52,17000095,HCHG PT STRAP KNEE,420,431.0,431.0,Memorial Hospital - Modesto,2019
53,17000096,HCHG PT STRAP ANKLE/FOOT,420,317.0,317.0,Memorial Hospital - Modesto,2019
54,17000115,HCHG PT ELECTRICAL STIMULATION ATTENDED EA 15 MIN,420,129.0,129.0,Memorial Hospital - Modesto,2019
55,17000118,HCHG PT ULTRASOUND EA 15 MIN,420,125.0,125.0,Memorial Hospital - Modesto,2019
56,17000119,HCHG PT THERAPEUTIC EXERCISE EA 15 MIN,420,211.0,176.0,Memorial Hospital - Modesto,2019
57,17000120,HCHG PT NEUROMUSCULAR REEDUCATION EA 15 MIN,420,218.0,218.0,Memorial Hospital - Modesto,2019
58,17000122,HCHG PT GAIT TRAINING EA 15 MIN,420,189.0,189.0,Memorial Hospital - Modesto,2019
59,17000123,HCHG PT THERAPEUTIC MASSAGE EA 15 MIN,420,151.0,151.0,Memorial Hospital - Modesto,2019
60,17000124,HCHG PT MANUAL THERAPY EA 15 MIN,420,191.0,162.0,Memorial Hospital - Modesto,2019
61,17000126,HCHG PT THERAPEUTIC ACTIVITY EA 15 MIN,420,204.0,204.0,Memorial Hospital - Modesto,2019
62,17000129,HCHG PT ADL TRAINING EA 15 MIN,420,197.0,197.0,Memorial Hospital - Modesto,2019
63,17000131,HCHG PT WHEELCHAIR TRAINING EA 15 MIN,420,161.0,161.0,Memorial Hospital - Modesto,2019
64,17000134,HCHG PT DEBRIDEMENT SELECTIVE <=1ST 20 SQ/CM,420,640.0,640.0,Memorial Hospital - Modesto,2019
65,17000135,HCHG PT DEBRIDEMENT SELECTIVE EA ADDL 20 SQ/CM,420,507.0,507.0,Memorial Hospital - Modesto,2019
66,17000141,HCHG PT ORTHOTIC TRAINING INITIAL EA 15 MIN,420,158.0,158.0,Memorial Hospital - Modesto,2019
67,17000142,HCHG PT PROSTHETIC TRAINING INITIAL EA 15 MIN,420,231.0,231.0,Memorial Hospital - Modesto,2019
68,17000317,HCHG PT STRAP ELBOW/WRIST,420,314.0,314.0,Memorial Hospital - Modesto,2019
69,17000568,HCHG PT EVAL LOW COMPLEXITY,424,317.0,317.0,Memorial Hospital - Modesto,2019
70,17000571,HCHG PT RE-EVAL ESTABLISHED PLAN CARE,424,235.0,235.0,Memorial Hospital - Modesto,2019
71,17000572,HCHG OT EVAL LOW COMPLEXITY,434,350.0,350.0,Memorial Hospital - Modesto,2019
72,17000575,HCHG OT RE-EVAL ESTABLISHED PLAN CARE,434,276.0,276.0,Memorial Hospital - Modesto,2019
73,17000608,HCHG PT EVAL MOD COMPLEXITY,424,363.0,363.0,Memorial Hospital - Modesto,2019
74,17000609,HCHG PT EVAL HIGH COMPLEXITY,424,474.0,474.0,Memorial Hospital - Modesto,2019
75,17200062,HCHG OT MCAL EVALUATION INITIAL 30 MIN,430,405.0,405.0,Memorial Hospital - Modesto,2019
76,17200063,HCHG OT MCAL RE-EVALUATION INITIAL 30 MIN,430,340.0,340.0,Memorial Hospital - Modesto,2019
77,17200065,HCHG OT MCAL EVALUATION ADDITIONAL 15 MIN,430,224.0,224.0,Memorial Hospital - Modesto,2019
78,17200075,HCHG OT APPLICATION SPLINT SHORT ARM STATIC,430,514.0,514.0,Memorial Hospital - Modesto,2019
79,17200076,HCHG OT APPLICATION SPLINT SHORT ARM DYNAMIC,430,566.0,566.0,Memorial Hospital - Modesto,2019
80,17200077,HCHG OT APPLICATION SPLINT FINGER STATIC,430,504.0,504.0,Memorial Hospital - Modesto,2019
81,17200078,HCHG OT APPLICATION SPLINT FINGER DYNAMIC,430,467.0,467.0,Memorial Hospital - Modesto,2019
82,17200102,HCHG OT CONTRAST BATHS EA 15 MIN,430,95.0,95.0,Memorial Hospital - Modesto,2019
83,17200104,HCHG OT THERAPEUTIC EXERCISE EA 15 MIN,430,211.0,176.0,Memorial Hospital - Modesto,2019
84,17200105,HCHG OT NEUROMUSCULAR REEDUCATION EA 15 MIN,430,218.0,218.0,Memorial Hospital - Modesto,2019
85,17200108,HCHG OT MANUAL THERAPY EA 15 MIN,430,191.0,162.0,Memorial Hospital - Modesto,2019
86,17200110,HCHG OT THERAPEUTIC ACTIVITY EA 15 MIN,430,204.0,204.0,Memorial Hospital - Modesto,2019
87,17200112,HCHG OT SENSORY INTEGRATION EA 15 MIN,430,152.0,152.0,Memorial Hospital - Modesto,2019
88,17200113,HCHG OT ADL TRAINING EA 15 MIN,430,197.0,197.0,Memorial Hospital - Modesto,2019
89,17200114,HCHG OT COMMUNITY REINTEGRATION EA 15 MIN,430,182.0,182.0,Memorial Hospital - Modesto,2019
90,17200115,HCHG OT WHEELCHAIR TRAINING EA 15 MIN,430,161.0,161.0,Memorial Hospital - Modesto,2019
91,17200123,HCHG OT ORTHOTIC TRAINING INITIAL EA 15 MIN,430,158.0,158.0,Memorial Hospital - Modesto,2019
92,17200139,HCHG OT MCAL TX ADTL 15 MIN,430,199.0,199.0,Memorial Hospital - Modesto,2019
93,17200281,HCHG OT GAIT TRAIN EA 15,430,189.0,189.0,Memorial Hospital - Modesto,2019
94,17200284,HCHG OT MCAL TREAT INIT 30,430,405.0,405.0,Memorial Hospital - Modesto,2019
95,17200296,HCHG OT MCAL COMBO MODAL ADD 15,430,190.0,190.0,Memorial Hospital - Modesto,2019
96,17200516,HCHG OT EVAL MOD COMPLEXITY,434,443.0,443.0,Memorial Hospital - Modesto,2019
97,17200517,HCHG OT EVAL HIGH COMPLEXITY,434,561.0,561.0,Memorial Hospital - Modesto,2019
98,17400005,HCHG SP MCAL THERAPY SPEECH-LANG IND PER HOUR,440,469.0,431.0,Memorial Hospital - Modesto,2019
99,17400006,HCHG SP MCAL THERAPY SPEECH-LANG IND 1/2 HOUR,440,363.0,363.0,Memorial Hospital - Modesto,2019
100,17400016,HCHG SP EVAL APHASIA HR,440,655.0,655.0,Memorial Hospital - Modesto,2019
101,17400017,HCHG SP THERAPEUTIC EXERCISE EA 15 MIN,440,211.0,176.0,Memorial Hospital - Modesto,2019
102,17400392,HCHG SP TX SP/LANG/COM IND,440,359.0,359.0,Memorial Hospital - Modesto,2019
103,17400396,HCHG EVAL SPEECH SOUND LANG COMPREH,444,560.0,560.0,Memorial Hospital - Modesto,2019
104,17400398,HCHG SP TX SWALL/ORAL FNX,440,372.0,372.0,Memorial Hospital - Modesto,2019
105,17400399,HCHG SP EVAL COM DEVICE,440,598.0,598.0,Memorial Hospital - Modesto,2019
106,17400400,HCHG SP EVAL FNX SWALL,444,554.0,554.0,Memorial Hospital - Modesto,2019
107,17400401,HCHG SP EVAL MTN FLUOR SWAL,444,637.0,637.0,Memorial Hospital - Modesto,2019
108,17400407,HCHG SP MCAL EVALUATION SPEECH,440,318.0,318.0,Memorial Hospital - Modesto,2019
109,17400408,HCHG SP MCAL EVAL LANG,440,411.0,411.0,Memorial Hospital - Modesto,2019
110,17500029,HCHG AD EVALUATION ABR COMPLETE,471,1409.0,1409.0,Memorial Hospital - Modesto,2019
111,20000003,HCHG ABORTED/DISCONTIUNUED CASE OR,360,2386.0,2386.0,Memorial Hospital - Modesto,2019
112,20000005,HCHG SURG LVL 1 ADDL 15 MIN,360,1450.0,1450.0,Memorial Hospital - Modesto,2019
113,20000006,HCHG SURG LVL 1 FIRST 30 MIN,360,3921.0,3921.0,Memorial Hospital - Modesto,2019
114,20000007,HCHG SURG LVL 2 ADDL 15 MIN,360,1812.0,1812.0,Memorial Hospital - Modesto,2019
115,20000008,HCHG SURG LVL 2 FIRST 30 MIN,360,5068.0,5068.0,Memorial Hospital - Modesto,2019
116,20000009,HCHG SURG LVL 3 ADDL 15 MIN,360,2251.0,2251.0,Memorial Hospital - Modesto,2019
117,20000010,HCHG SURG LVL 3 FIRST 30 MIN,360,6622.0,6622.0,Memorial Hospital - Modesto,2019
118,20000011,HCHG SURG LVL 4 ADDL 15 MIN,360,2642.0,2642.0,Memorial Hospital - Modesto,2019
119,20000012,HCHG SURG LVL 4 FIRST 30 MIN,360,10575.0,10575.0,Memorial Hospital - Modesto,2019
120,20000013,HCHG SURG LVL 5 ADDL 15 MIN,360,3530.0,3530.0,Memorial Hospital - Modesto,2019
121,20000014,HCHG SURG LVL 5 FIRST 30 MIN,360,12536.0,12536.0,Memorial Hospital - Modesto,2019
122,20000048,HCHG BX SALIVARY GLAND NDL,361,2379.0,2379.0,Memorial Hospital - Modesto,2019
123,20000063,HCHG ABLATION RENAL TUMOR/S PERC CRYOTHERAPY UNI,361,13746.0,13746.0,Memorial Hospital - Modesto,2019
124,20000111,HCHG SURG LVL 1 MCAL 1ST HR,360,6821.0,6821.0,Memorial Hospital - Modesto,2019
125,20000112,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF,360,2900.0,2900.0,Memorial Hospital - Modesto,2019
126,20000113,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR,360,2900.0,2900.0,Memorial Hospital - Modesto,2019
127,20000211,HCHG SURG LVL 2 MCAL 1ST HR,360,8692.0,8692.0,Memorial Hospital - Modesto,2019
128,20000212,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR,360,3624.0,3624.0,Memorial Hospital - Modesto,2019
129,20000213,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR,360,3624.0,3624.0,Memorial Hospital - Modesto,2019
130,20000311,HCHG SURG LVL 3 MCAL 1ST HR,360,11124.0,11124.0,Memorial Hospital - Modesto,2019
131,20000312,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR,360,4502.0,4502.0,Memorial Hospital - Modesto,2019
132,20000313,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR,360,4502.0,4502.0,Memorial Hospital - Modesto,2019
133,20000411,HCHG SURG LVL 4 MCAL 1ST HR,360,15859.0,15859.0,Memorial Hospital - Modesto,2019
134,20000412,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR,360,5284.0,5284.0,Memorial Hospital - Modesto,2019
135,20000413,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR,360,5284.0,5284.0,Memorial Hospital - Modesto,2019
136,20000511,HCHG SURG LVL 5 MCAL 1ST HR,360,19596.0,19596.0,Memorial Hospital - Modesto,2019
137,20000512,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR,360,7060.0,7060.0,Memorial Hospital - Modesto,2019
138,20000513,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR,360,7060.0,7060.0,Memorial Hospital - Modesto,2019
139,20000641,HCHG INTERDISCAL PERQ ASPIR DX,361,1941.0,1941.0,Memorial Hospital - Modesto,2019
140,20000660,HCHG ABORTED/DISCONTINUED CASE ENDO,750,581.0,581.0,Memorial Hospital - Modesto,2019
141,20000673,HCHG ENDOSCOPY RESPIRATORY DIAGNOSTIC,361,1694.0,1694.0,Memorial Hospital - Modesto,2019
142,20000674,HCHG ENDOSCOPY RESPIRATORY PLUS 1 INTERVENTION,361,3393.0,3393.0,Memorial Hospital - Modesto,2019
143,20000675,HCHG ENDOSCOPY RESPIRATORY DX PLUS 2 INTERVENTIONS,361,5065.0,5065.0,Memorial Hospital - Modesto,2019
144,20000676,HCHG ENDOSCOPY RESPIRATORY DX PLUS 3/MORE INTERVENTIONS,361,6880.0,6880.0,Memorial Hospital - Modesto,2019
145,20000708,HCHG PARACENTSIS ABD NO IM,361,1974.0,1974.0,Memorial Hospital - Modesto,2019
146,20000710,HCHG INJ PV FACET W IMAGE GUIDANCE C/T 1 LVL BIL,361,4550.0,4550.0,Memorial Hospital - Modesto,2019
147,20000711,HCHG INJ ANESTH AGENT AXILLARY NERVE BIL,361,1840.0,1840.0,Memorial Hospital - Modesto,2019
148,20000712,HCHG INJ BRACHIAL PLEX SNGL BIL,361,3504.0,3504.0,Memorial Hospital - Modesto,2019
149,20200034,HCHG REPLACE G/C TUBE PERC,361,2038.0,2038.0,Memorial Hospital - Modesto,2019
150,20200035,HCHG ENDOSCOPY GI DIAGNOSTIC,750,2097.0,2097.0,Memorial Hospital - Modesto,2019
151,20200036,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 1 INTERVENTION,750,3302.0,3302.0,Memorial Hospital - Modesto,2019
152,20200037,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 2 INTERVENTIONS,750,4974.0,4974.0,Memorial Hospital - Modesto,2019
153,20200038,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 3/MORE INTERVENTIONS,750,6701.0,6701.0,Memorial Hospital - Modesto,2019
154,20300002,HCHG INJECTION PV FACET C/T 1 LVL,361,3033.0,3033.0,Memorial Hospital - Modesto,2019
155,20300005,HCHG INJECTION PV FACET C/T 3 LVL,361,1536.0,1536.0,Memorial Hospital - Modesto,2019
156,20300006,HCHG INJECTION FACET L/S 1 LVL,361,2814.0,2814.0,Memorial Hospital - Modesto,2019
157,20300007,HCHG INJECTION FACET L/S 3 LVL,361,1405.0,1405.0,Memorial Hospital - Modesto,2019
158,20300009,HCHG DRAIN/INJ SMALL JOINT/BURSA W/O US,511,1014.0,690.0,Memorial Hospital - Modesto,2019
159,20300103,HCHG INJ INTER LUMBAR/SACRAL W/CATH EPID WO IMAGE,511,3157.0,3157.0,Memorial Hospital - Modesto,2019
160,20500009,HCHG REGIONAL BLOCK FINGERS,370,282.0,282.0,Memorial Hospital - Modesto,2019
161,20500010,HCHG REGIONAL BLOCK TOES,370,226.0,226.0,Memorial Hospital - Modesto,2019
162,20500021,HCHG STANDARD GENERAL ANESTHESIA 3 HOURS OR LESS,370,2828.0,2828.0,Memorial Hospital - Modesto,2019
163,20500022,HCHG STANDARD GENERAL ANESTHESIA MORE THAN 3 HOURS,370,8253.0,8253.0,Memorial Hospital - Modesto,2019
164,20500023,HCHG COMPLEX GENERAL ANESTHESIA 3 HOURS OR LESS,370,4866.0,4866.0,Memorial Hospital - Modesto,2019
165,20500024,HCHG COMPLEX GENERAL ANESTHESIA MORE THAN 3 HOURS,370,10748.0,10748.0,Memorial Hospital - Modesto,2019
166,20500025,HCHG MONITORED ANESTHESIA CARE/REGIONAL ANESTHESIA,370,2175.0,2175.0,Memorial Hospital - Modesto,2019
167,20500032,HCHG MOD SED SAME MD/QHP LT 5 YRS,370,2049.0,2049.0,Memorial Hospital - Modesto,2019
168,20500033,HCHG MOD SED SAME MD/QHP GT 5 YRS,370,419.0,419.0,Memorial Hospital - Modesto,2019
169,20500035,HCHG MOD SED OTH MD/QHP LT 5 YRS,370,428.0,428.0,Memorial Hospital - Modesto,2019
170,20500036,HCHG MOD SED OTH MD/QHP GT 5 YRS,370,534.0,534.0,Memorial Hospital - Modesto,2019
171,20500038,HCHG MOD SED ENDO SAME MD/QHP GT 5YRS,370,419.0,419.0,Memorial Hospital - Modesto,2019
172,20600000,HCHG PACU COMPLEX ADDITIONAL 15 MINUTES,710,800.0,800.0,Memorial Hospital - Modesto,2019
173,20600001,HCHG PACU COMPLEX FIRST 30 MINUTES,710,2148.0,2148.0,Memorial Hospital - Modesto,2019
174,20600002,HCHG PACU STANDARD LEVEL 1 ADDITIONAL 15 MINUTES,710,353.0,353.0,Memorial Hospital - Modesto,2019
175,20600003,HCHG PACU STANDARD LEVEL 1 FIRST 30 MINUTES,710,930.0,930.0,Memorial Hospital - Modesto,2019
176,20600004,HCHG PACU STANDARD LEVEL 2 ADDL 15 MINUTES,710,502.0,502.0,Memorial Hospital - Modesto,2019
177,20600005,HCHG PACU STANDARD LEVEL 2 FIRST 30 MINUTES,710,1261.0,1261.0,Memorial Hospital - Modesto,2019
178,20600008,HCHG COLL BLD IMP VEN ACCS DEV,361,279.0,279.0,Memorial Hospital - Modesto,2019
179,21000000,HCHG STENT TRNCTH PLCMNT EXT VER ART OPN/PRQ INT VSL,361,21161.0,21161.0,Memorial Hospital - Modesto,2019
180,21000001,HCHG STENT TRNSCTH PLCMNT EXT VERT ART EA ADD VSL,361,7034.0,7034.0,Memorial Hospital - Modesto,2019
181,21000004,HCHG DRAINAGE ABSCESS SIMPLE/SINGLE,361,710.0,710.0,Memorial Hospital - Modesto,2019
182,21000007,HCHG HEMATOMA EVACUATION,361,4309.0,4309.0,Memorial Hospital - Modesto,2019
183,21000008,"HCHG ASPIRATION OF ABSCESS, HEMATOMA, CYST",361,777.0,777.0,Memorial Hospital - Modesto,2019
184,21000024,HCHG SIMPLE REPAIR WOUND 2.5CM OR LESS,361,694.0,694.0,Memorial Hospital - Modesto,2019
185,21000039,HCHG ASPIRATION BREAST CYST,361,1231.0,1231.0,Memorial Hospital - Modesto,2019
186,21000049,HCHG BIOPSY MUSCLE,361,2744.0,2744.0,Memorial Hospital - Modesto,2019
187,21000050,HCHG BIOPSY BONE SUPERFICIAL,361,2563.0,2563.0,Memorial Hospital - Modesto,2019
188,21000051,HCHG BIOPSY BONE DEEP,361,4176.0,4176.0,Memorial Hospital - Modesto,2019
189,21000052,HCHG INJECTION SINOGRAM,361,996.0,996.0,Memorial Hospital - Modesto,2019
190,21000054,HCHG INJECTION TRIGGER POINT 1 TO 2 MUSCLES,361,1090.0,1090.0,Memorial Hospital - Modesto,2019
191,21000055,HCHG INJECTION TRIGGER POINT GREATER THAN 2  MUSCLES,361,901.0,901.0,Memorial Hospital - Modesto,2019
192,21000056,HCHG DRAIN/INJ SMALL JOINT/BURSA W/O US,361,1014.0,690.0,Memorial Hospital - Modesto,2019
193,21000057,HCHG DRAIN/INJ INTERMEDIATE JOINT/BURSA W/O US,361,940.0,940.0,Memorial Hospital - Modesto,2019
194,21000059,HCHG INJECTION OR ASPIRATION GANGLION CYST,361,836.0,836.0,Memorial Hospital - Modesto,2019
195,21000060,HCHG ABLATION BONE TUMORS RF PERCUTANEOUS,361,10980.0,10980.0,Memorial Hospital - Modesto,2019
196,21000062,HCHG BIOPSY SOFT TISSUE NECK,361,3848.0,3848.0,Memorial Hospital - Modesto,2019
197,21000075,HCHG BIOPSY SOFT TISSUE HIP/PELVIS AREA SUPERFICIAL,361,5907.0,5907.0,Memorial Hospital - Modesto,2019
198,21000076,HCHG BIOPSY SOFT TISSUE HIP/PELVIS AREA DEEP,361,2134.0,2134.0,Memorial Hospital - Modesto,2019
199,21000079,HCHG BIOPSY SOFT TISSUE KNEE OR THIGH,361,2040.0,2040.0,Memorial Hospital - Modesto,2019
200,21000094,HCHG INTUBATION ENDOTRACHEAL,361,1107.0,1107.0,Memorial Hospital - Modesto,2019
201,21000095,HCHG TRACHEOSTOMY TUBE CHANGE,361,951.0,951.0,Memorial Hospital - Modesto,2019
202,21000097,HCHG PERCUTANEOUS TRACHEOTOMY,361,7408.0,7408.0,Memorial Hospital - Modesto,2019
203,21000099,HCHG BRONCHOSCOPY DIAGNOSTIC,361,5856.0,5856.0,Memorial Hospital - Modesto,2019
204,21000103,HCHG INSERTION PLEURAL CATHETER,361,7917.0,7917.0,Memorial Hospital - Modesto,2019
205,21000106,HCHG BIOPSY PLEURA,361,2544.0,2544.0,Memorial Hospital - Modesto,2019
206,21000108,HCHG PERICARDIOCENTESIS INITIAL,361,2498.0,2498.0,Memorial Hospital - Modesto,2019
207,21000110,HCHG PACER INSERTION OR REPLACEMENT WITH ELECTRODE ATRI,361,19291.0,19291.0,Memorial Hospital - Modesto,2019
208,21000111,HCHG PACER INSERTION OR REPLACEMENT WITH ELECTRODE VENT,361,21092.0,21092.0,Memorial Hospital - Modesto,2019
209,21000112,HCHG PACER INSERTION OR REPLACEMENT WITH ELECTRODE ATRIAL AND VENTRICULAR,361,23666.0,23666.0,Memorial Hospital - Modesto,2019
210,21000113,HCHG TEMPORARY PACER INSERTION SINGLE,361,11256.0,11256.0,Memorial Hospital - Modesto,2019
211,21000114,HCHG TEMPORARY PACER INSERTION DUAL,361,571.0,571.0,Memorial Hospital - Modesto,2019
212,21000115,HCHG PACER GENERATOR ONLY INSERTION OR REPLACEMENT SING,361,12438.0,12438.0,Memorial Hospital - Modesto,2019
213,21000116,HCHG PACER GENERATOR ONLY INSERTION OR REPLACEMENT DUAL,361,15480.0,15480.0,Memorial Hospital - Modesto,2019
214,21000117,HCHG PACER GENERATOR UPGRADE SINGLE CHAMBER TO DUAL CHA,361,24465.0,24465.0,Memorial Hospital - Modesto,2019
215,21000118,HCHG REPOSITION PREV IMP TRNSVNS PACER/ELECTRD,361,10179.0,10179.0,Memorial Hospital - Modesto,2019
216,21000119,HCHG INSERT 1 TRANSVNS ELECTRODE PACER/IMP DEFIB,361,13066.0,13066.0,Memorial Hospital - Modesto,2019
217,21000120,HCHG INSERT 2 TRANSVNS ELECTRODE PACER/IMP DEFIB,361,15251.0,15251.0,Memorial Hospital - Modesto,2019
218,21000121,HCHG REPAIR 1 TRNSVNS ELECTRODE PERM PACER/ICD,361,10947.0,10947.0,Memorial Hospital - Modesto,2019
219,21000122,HCHG REPAIR 2 TRNSVNS ELECTRODES PERM PACER/ICD,361,3015.0,3015.0,Memorial Hospital - Modesto,2019
220,21000123,HCHG PACER RELOCATION OF SKIN POCKET,361,8633.0,8633.0,Memorial Hospital - Modesto,2019
221,21000124,HCHG ICD RELOCATION OF SKIN POCKET,361,8754.0,8754.0,Memorial Hospital - Modesto,2019
222,21000125,HCHG INSRT ELEC/CAR VN SYS PREV PLCD PCR/ICD GEN,361,23327.0,23327.0,Memorial Hospital - Modesto,2019
