,EAP,Description,Rev Code,Inpatient Price,Outpatient Price,Hospital,Year
39,17000068,HCHG PT MCAL RE-EVALUATION INITIAL 30 MIN,420,304.0,304.0,Sutter Auburn Faith Hospital,2019
40,17000071,HCHG PT MCAL EVALUATION ADDITIONAL 15 MIN,420,210.0,210.0,Sutter Auburn Faith Hospital,2019
41,17000072,HCHG PT MCAL RE-EVALUATION ADDITIONAL 15 MIN,420,197.0,197.0,Sutter Auburn Faith Hospital,2019
42,17000097,HCHG PT UNNA BOOT,420,494.0,494.0,Sutter Auburn Faith Hospital,2019
43,17000106,HCHG PT DEV SCREEN SCORE&DOCUMENT STANDARD INSTRMNT,420,378.0,378.0,Sutter Auburn Faith Hospital,2019
44,17000118,HCHG PT ULTRASOUND EA 15 MIN,420,125.0,125.0,Sutter Auburn Faith Hospital,2019
45,17000119,HCHG PT THERAPEUTIC EXERCISE EA 15 MIN,420,211.0,176.0,Sutter Auburn Faith Hospital,2019
46,17000120,HCHG PT NEUROMUSCULAR REEDUCATION EA 15 MIN,420,169.0,169.0,Sutter Auburn Faith Hospital,2019
47,17000122,HCHG PT GAIT TRAINING EA 15 MIN,420,156.0,156.0,Sutter Auburn Faith Hospital,2019
48,17000123,HCHG PT THERAPEUTIC MASSAGE EA 15 MIN,420,128.0,128.0,Sutter Auburn Faith Hospital,2019
49,17000124,HCHG PT MANUAL THERAPY EA 15 MIN,420,191.0,162.0,Sutter Auburn Faith Hospital,2019
50,17000126,HCHG PT THERAPEUTIC ACTIVITY EA 15 MIN,420,156.0,156.0,Sutter Auburn Faith Hospital,2019
51,17000129,HCHG PT ADL TRAINING EA 15 MIN,420,163.0,163.0,Sutter Auburn Faith Hospital,2019
52,17000131,HCHG PT WHEELCHAIR TRAINING EA 15 MIN,420,123.0,123.0,Sutter Auburn Faith Hospital,2019
53,17000134,HCHG PT DEBRIDEMENT SELECTIVE <=1ST 20 SQ/CM,420,640.0,640.0,Sutter Auburn Faith Hospital,2019
54,17000135,HCHG PT DEBRIDEMENT SELECTIVE EA ADDL 20 SQ/CM,420,437.0,437.0,Sutter Auburn Faith Hospital,2019
55,17000137,HCHG PT NEGATIVE WOUND PRESSURE TX W/DME <=50 CM,420,461.0,461.0,Sutter Auburn Faith Hospital,2019
56,17000141,HCHG PT ORTHOTIC TRAINING INITIAL EA 15 MIN,420,158.0,158.0,Sutter Auburn Faith Hospital,2019
57,17000142,HCHG PT PROSTHETIC TRAINING INITIAL EA 15 MIN,420,197.0,197.0,Sutter Auburn Faith Hospital,2019
58,17000568,HCHG PT EVAL LOW COMPLEXITY,424,317.0,317.0,Sutter Auburn Faith Hospital,2019
59,17000571,HCHG PT RE-EVAL ESTABLISHED PLAN CARE,424,235.0,235.0,Sutter Auburn Faith Hospital,2019
60,17000572,HCHG OT EVAL LOW COMPLEXITY,434,350.0,350.0,Sutter Auburn Faith Hospital,2019
61,17000575,HCHG OT RE-EVAL ESTABLISHED PLAN CARE,434,276.0,276.0,Sutter Auburn Faith Hospital,2019
62,17000602,HCHG PT DEBRIDE NON-SELECT,420,378.0,378.0,Sutter Auburn Faith Hospital,2019
63,17000605,HCHG PT NEGATIVE WOUND PRESSURE TX W/DME >50 CM,420,601.0,601.0,Sutter Auburn Faith Hospital,2019
64,17000608,HCHG PT EVAL MOD COMPLEXITY,424,363.0,363.0,Sutter Auburn Faith Hospital,2019
65,17000609,HCHG PT EVAL HIGH COMPLEXITY,424,474.0,474.0,Sutter Auburn Faith Hospital,2019
66,17200062,HCHG OT MCAL EVALUATION INITIAL 30 MIN,430,405.0,405.0,Sutter Auburn Faith Hospital,2019
67,17200063,HCHG OT MCAL RE-EVALUATION INITIAL 30 MIN,430,340.0,340.0,Sutter Auburn Faith Hospital,2019
68,17200065,HCHG OT MCAL EVALUATION ADDITIONAL 15 MIN,430,207.0,207.0,Sutter Auburn Faith Hospital,2019
69,17200066,HCHG OT MCAL RE-EVALUATION ADDITIONAL 15 MIN,430,182.0,182.0,Sutter Auburn Faith Hospital,2019
70,17200069,HCHG OT MCAL EVALUATION PRELIMINARY 30 MIN,430,431.0,431.0,Sutter Auburn Faith Hospital,2019
71,17200093,HCHG OT DEV SCREEN SCORE&DOCUMENT STANDARD INSTRMNT,430,378.0,378.0,Sutter Auburn Faith Hospital,2019
72,17200100,HCHG OT ELECTRICAL STIMULATION ATTENDED EA 15 MIN,430,118.0,118.0,Sutter Auburn Faith Hospital,2019
73,17200103,HCHG OT ULTRASOUND EA 15 MIN,430,125.0,125.0,Sutter Auburn Faith Hospital,2019
74,17200104,HCHG OT THERAPEUTIC EXERCISE EA 15 MIN,430,176.0,176.0,Sutter Auburn Faith Hospital,2019
75,17200105,HCHG OT NEUROMUSCULAR REEDUCATION EA 15 MIN,430,187.0,187.0,Sutter Auburn Faith Hospital,2019
76,17200108,HCHG OT MANUAL THERAPY EA 15 MIN,430,187.0,162.0,Sutter Auburn Faith Hospital,2019
77,17200110,HCHG OT THERAPEUTIC ACTIVITY EA 15 MIN,430,174.0,174.0,Sutter Auburn Faith Hospital,2019
78,17200113,HCHG OT ADL TRAINING EA 15 MIN,430,174.0,174.0,Sutter Auburn Faith Hospital,2019
79,17200123,HCHG OT ORTHOTIC TRAINING INITIAL EA 15 MIN,430,158.0,158.0,Sutter Auburn Faith Hospital,2019
80,17200139,HCHG OT MCAL TX ADTL 15 MIN,430,177.0,177.0,Sutter Auburn Faith Hospital,2019
81,17200284,HCHG OT MCAL TREAT INIT 30,430,362.0,362.0,Sutter Auburn Faith Hospital,2019
82,17200498,HCHG OT TX SWALL/ORAL FNX,430,372.0,372.0,Sutter Auburn Faith Hospital,2019
83,17200499,HCHG OT EVAL FNX SWALL,434,554.0,554.0,Sutter Auburn Faith Hospital,2019
84,17200516,HCHG OT EVAL MOD COMPLEXITY,434,443.0,443.0,Sutter Auburn Faith Hospital,2019
85,17200517,HCHG OT EVAL HIGH COMPLEXITY,434,561.0,561.0,Sutter Auburn Faith Hospital,2019
86,17400005,HCHG SP MCAL THERAPY SPEECH-LANG IND PER HOUR,440,412.0,412.0,Sutter Auburn Faith Hospital,2019
87,17400006,HCHG SP MCAL THERAPY SPEECH-LANG IND 1/2 HOUR,440,351.0,351.0,Sutter Auburn Faith Hospital,2019
88,17400016,HCHG SP EVAL APHASIA HR,440,636.0,636.0,Sutter Auburn Faith Hospital,2019
89,17400139,HCHG SP COGNTVE TEST BY HC PRO,440,528.0,528.0,Sutter Auburn Faith Hospital,2019
90,17400390,HCHG ST COGNITIVE SKILLS DEVELOPMENT EA 15,440,158.0,158.0,Sutter Auburn Faith Hospital,2019
91,17400392,HCHG SP TX SP/LANG/COM IND,440,359.0,359.0,Sutter Auburn Faith Hospital,2019
92,17400395,HCHG EVALUATE SPEECH PRODUCTION,444,392.0,392.0,Sutter Auburn Faith Hospital,2019
93,17400396,HCHG EVAL SPEECH SOUND LANG COMPREH,444,560.0,560.0,Sutter Auburn Faith Hospital,2019
94,17400397,HCHG SP BEHAVRAL QUALIT ANALYS VOICE,440,415.0,415.0,Sutter Auburn Faith Hospital,2019
95,17400398,HCHG SP TX SWALL/ORAL FNX,440,372.0,372.0,Sutter Auburn Faith Hospital,2019
96,17400400,HCHG SP EVAL FNX SWALL,444,554.0,554.0,Sutter Auburn Faith Hospital,2019
97,17400401,HCHG SP EVAL MTN FLUOR SWAL,444,637.0,637.0,Sutter Auburn Faith Hospital,2019
98,17500029,HCHG AD EVALUATION ABR COMPLETE,471,1409.0,1409.0,Sutter Auburn Faith Hospital,2019
99,20000003,HCHG ABORTED/DISCONTIUNUED CASE OR,360,2179.0,2179.0,Sutter Auburn Faith Hospital,2019
100,20000005,HCHG SURG LVL 1 ADDL 15 MIN,360,1231.0,1231.0,Sutter Auburn Faith Hospital,2019
101,20000006,HCHG SURG LVL 1 FIRST 30 MIN,360,3662.0,3662.0,Sutter Auburn Faith Hospital,2019
102,20000007,HCHG SURG LVL 2 ADDL 15 MIN,360,1597.0,1597.0,Sutter Auburn Faith Hospital,2019
103,20000008,HCHG SURG LVL 2 FIRST 30 MIN,360,4611.0,4611.0,Sutter Auburn Faith Hospital,2019
104,20000009,HCHG SURG LVL 3 ADDL 15 MIN,360,2097.0,2097.0,Sutter Auburn Faith Hospital,2019
105,20000010,HCHG SURG LVL 3 FIRST 30 MIN,360,5591.0,5591.0,Sutter Auburn Faith Hospital,2019
106,20000011,HCHG SURG LVL 4 ADDL 15 MIN,360,2226.0,2226.0,Sutter Auburn Faith Hospital,2019
107,20000012,HCHG SURG LVL 4 FIRST 30 MIN,360,8020.0,8020.0,Sutter Auburn Faith Hospital,2019
108,20000013,HCHG SURG LVL 5 ADDL 15 MIN,360,2787.0,2787.0,Sutter Auburn Faith Hospital,2019
109,20000014,HCHG SURG LVL 5 FIRST 30 MIN,360,9506.0,9506.0,Sutter Auburn Faith Hospital,2019
110,20000044,HCHG INJ SINUS TRACT TX,361,669.0,669.0,Sutter Auburn Faith Hospital,2019
111,20000048,HCHG BX SALIVARY GLAND NDL,361,2379.0,2379.0,Sutter Auburn Faith Hospital,2019
112,20000050,HCHG ERCP W/SPHINC/PAPIL,361,6268.0,6268.0,Sutter Auburn Faith Hospital,2019
113,20000051,HCHG ERCP RMVL CALC DEBRIS FROM DUCT,361,5194.0,5194.0,Sutter Auburn Faith Hospital,2019
114,20000052,HCHG ERCP LITHOTRIPSY CALCULI,361,5970.0,5970.0,Sutter Auburn Faith Hospital,2019
115,20000068,HCHG BX STEREO ASPIR HEAD,361,3249.0,3249.0,Sutter Auburn Faith Hospital,2019
116,20000069,HCHG INJ NRV BLK SUBARACH,361,1588.0,1588.0,Sutter Auburn Faith Hospital,2019
117,20000071,HCHG ERCP WITH BIOPSY,361,5807.0,5807.0,Sutter Auburn Faith Hospital,2019
118,20000076,HCHG VILLUS SAMPLING,361,908.0,908.0,Sutter Auburn Faith Hospital,2019
119,20000081,HCHG SURG LVL 1 1ST 30M NONOR,360,3012.0,3012.0,Sutter Auburn Faith Hospital,2019
120,20000082,HCHG SURG LVL 1 ADD 15M NONOR,360,1286.0,1286.0,Sutter Auburn Faith Hospital,2019
121,20000083,HCHG SURG LVL 2 1ST 30M NONOR,360,3794.0,3794.0,Sutter Auburn Faith Hospital,2019
122,20000084,HCHG SURG LVL 2 ADD 15M NONOR,360,1524.0,1524.0,Sutter Auburn Faith Hospital,2019
123,20000085,HCHG SURG LVL 3 1ST 30M NONOR,360,4153.0,4153.0,Sutter Auburn Faith Hospital,2019
124,20000086,HCHG SURG LVL 3 ADD 15M NONOR,360,1725.0,1725.0,Sutter Auburn Faith Hospital,2019
125,20000087,HCHG SURG LVL 4 1ST 30M NONOR,360,5394.0,5394.0,Sutter Auburn Faith Hospital,2019
126,20000088,HCHG SURG LVL 4 ADD 15M NONOR,360,2127.0,2127.0,Sutter Auburn Faith Hospital,2019
127,20000089,HCHG SURG LVL 5 1ST 30M NONOR,360,5466.0,5466.0,Sutter Auburn Faith Hospital,2019
128,20000090,HCHG SURG LVL 5 ADD 15M NONOR,360,2681.0,2681.0,Sutter Auburn Faith Hospital,2019
129,20000091,HCHG SURG LVL 1 MCAL 1ST HR NONOR,360,5584.0,5584.0,Sutter Auburn Faith Hospital,2019
130,20000092,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF NONOR,360,2572.0,2572.0,Sutter Auburn Faith Hospital,2019
131,20000093,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,2572.0,2572.0,Sutter Auburn Faith Hospital,2019
132,20000094,HCHG SURG LVL 2 MCAL 1ST HR NONOR,360,6842.0,6842.0,Sutter Auburn Faith Hospital,2019
133,20000095,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR NONOR,360,3048.0,3048.0,Sutter Auburn Faith Hospital,2019
134,20000096,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,3048.0,3048.0,Sutter Auburn Faith Hospital,2019
135,20000097,HCHG SURG LVL 3 MCAL 1ST HR NONOR,360,7603.0,7603.0,Sutter Auburn Faith Hospital,2019
136,20000098,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR NONOR,360,3450.0,3450.0,Sutter Auburn Faith Hospital,2019
137,20000099,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,3450.0,3450.0,Sutter Auburn Faith Hospital,2019
138,20000100,HCHG SURG LVL 4 MCAL 1ST HR NONOR,360,9648.0,9648.0,Sutter Auburn Faith Hospital,2019
139,20000101,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR NONOR,360,4254.0,4254.0,Sutter Auburn Faith Hospital,2019
140,20000102,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,4254.0,4254.0,Sutter Auburn Faith Hospital,2019
141,20000103,HCHG SURG LVL 5 MCAL 1ST HR NONOR,360,10828.0,10828.0,Sutter Auburn Faith Hospital,2019
142,20000104,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR NONOR,360,5362.0,5362.0,Sutter Auburn Faith Hospital,2019
143,20000105,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,5362.0,5362.0,Sutter Auburn Faith Hospital,2019
144,20000111,HCHG SURG LVL 1 MCAL 1ST HR,360,6124.0,6124.0,Sutter Auburn Faith Hospital,2019
145,20000112,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF,360,2462.0,2462.0,Sutter Auburn Faith Hospital,2019
146,20000113,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR,360,2462.0,2462.0,Sutter Auburn Faith Hospital,2019
147,20000211,HCHG SURG LVL 2 MCAL 1ST HR,360,7805.0,7805.0,Sutter Auburn Faith Hospital,2019
148,20000212,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR,360,3194.0,3194.0,Sutter Auburn Faith Hospital,2019
149,20000213,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR,360,3194.0,3194.0,Sutter Auburn Faith Hospital,2019
150,20000311,HCHG SURG LVL 3 MCAL 1ST HR,360,9785.0,9785.0,Sutter Auburn Faith Hospital,2019
151,20000312,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR,360,4194.0,4194.0,Sutter Auburn Faith Hospital,2019
152,20000313,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR,360,4194.0,4194.0,Sutter Auburn Faith Hospital,2019
153,20000411,HCHG SURG LVL 4 MCAL 1ST HR,360,12472.0,12472.0,Sutter Auburn Faith Hospital,2019
154,20000412,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR,360,4452.0,4452.0,Sutter Auburn Faith Hospital,2019
155,20000413,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR,360,4452.0,4452.0,Sutter Auburn Faith Hospital,2019
156,20000511,HCHG SURG LVL 5 MCAL 1ST HR,360,15080.0,15080.0,Sutter Auburn Faith Hospital,2019
157,20000512,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR,360,5574.0,5574.0,Sutter Auburn Faith Hospital,2019
158,20000513,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR,360,5574.0,5574.0,Sutter Auburn Faith Hospital,2019
159,20000641,HCHG INTERDISCAL PERQ ASPIR DX,361,1941.0,1941.0,Sutter Auburn Faith Hospital,2019
160,20000660,HCHG ABORTED/DISCONTINUED CASE ENDO,750,510.0,510.0,Sutter Auburn Faith Hospital,2019
161,20000673,HCHG ENDOSCOPY RESPIRATORY DIAGNOSTIC,361,1694.0,1694.0,Sutter Auburn Faith Hospital,2019
162,20000674,HCHG ENDOSCOPY RESPIRATORY PLUS 1 INTERVENTION,361,3393.0,3393.0,Sutter Auburn Faith Hospital,2019
163,20000675,HCHG ENDOSCOPY RESPIRATORY DX PLUS 2 INTERVENTIONS,361,5065.0,5065.0,Sutter Auburn Faith Hospital,2019
164,20000676,HCHG ENDOSCOPY RESPIRATORY DX PLUS 3/MORE INTERVENTIONS,361,6880.0,6880.0,Sutter Auburn Faith Hospital,2019
165,20000708,HCHG PARACENTSIS ABD NO IM,361,1974.0,1974.0,Sutter Auburn Faith Hospital,2019
166,20000710,HCHG INJ PV FACET W IMAGE GUIDANCE C/T 1 LVL BIL,361,4550.0,4550.0,Sutter Auburn Faith Hospital,2019
167,20100005,HCHG CYSTOMETROGRAM W/VP,361,1383.0,1383.0,Sutter Auburn Faith Hospital,2019
168,20200034,HCHG REPLACE G/C TUBE PERC,361,1961.0,1961.0,Sutter Auburn Faith Hospital,2019
169,20200035,HCHG ENDOSCOPY GI DIAGNOSTIC,750,2097.0,2097.0,Sutter Auburn Faith Hospital,2019
170,20200036,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 1 INTERVENTION,750,3302.0,3302.0,Sutter Auburn Faith Hospital,2019
171,20200037,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 2 INTERVENTIONS,750,4974.0,4974.0,Sutter Auburn Faith Hospital,2019
172,20200038,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 3/MORE INTERVENTIONS,750,6701.0,6701.0,Sutter Auburn Faith Hospital,2019
173,20200050,HCHG GI WIRELESS CAPSULE MEASURE,750,1447.0,1447.0,Sutter Auburn Faith Hospital,2019
174,20300002,HCHG INJECTION PV FACET C/T 1 LVL,361,3033.0,3033.0,Sutter Auburn Faith Hospital,2019
175,20300005,HCHG INJECTION PV FACET C/T 3 LVL,361,1536.0,1536.0,Sutter Auburn Faith Hospital,2019
176,20300006,HCHG INJECTION FACET L/S 1 LVL,361,2814.0,2814.0,Sutter Auburn Faith Hospital,2019
177,20300007,HCHG INJECTION FACET L/S 3 LVL,361,1405.0,1405.0,Sutter Auburn Faith Hospital,2019
178,20300008,"HCHG BRONCH W TRANSBRONCH LUNG BX, SNGLE LOBE",361,4642.0,4642.0,Sutter Auburn Faith Hospital,2019
179,20300078,HCHG INJ BRACHIAL PLEX SNGL BIL,511,2336.0,2336.0,Sutter Auburn Faith Hospital,2019
180,20400001,HCHG LITHOTRIPSY ESWL,790,16392.0,16392.0,Sutter Auburn Faith Hospital,2019
181,20500021,HCHG STANDARD GENERAL ANESTHESIA 3 HOURS OR LESS,370,2379.0,2379.0,Sutter Auburn Faith Hospital,2019
182,20500022,HCHG STANDARD GENERAL ANESTHESIA MORE THAN 3 HOURS,370,6942.0,6942.0,Sutter Auburn Faith Hospital,2019
183,20500023,HCHG COMPLEX GENERAL ANESTHESIA 3 HOURS OR LESS,370,4093.0,4093.0,Sutter Auburn Faith Hospital,2019
184,20500024,HCHG COMPLEX GENERAL ANESTHESIA MORE THAN 3 HOURS,370,9041.0,9041.0,Sutter Auburn Faith Hospital,2019
185,20500025,HCHG MONITORED ANESTHESIA CARE/REGIONAL ANESTHESIA,370,1830.0,1830.0,Sutter Auburn Faith Hospital,2019
186,20500032,HCHG MOD SED SAME MD/QHP LT 5 YRS,370,1724.0,1724.0,Sutter Auburn Faith Hospital,2019
187,20500033,HCHG MOD SED SAME MD/QHP GT 5 YRS,370,353.0,353.0,Sutter Auburn Faith Hospital,2019
188,20500035,HCHG MOD SED OTH MD/QHP LT 5 YRS,370,360.0,360.0,Sutter Auburn Faith Hospital,2019
189,20500036,HCHG MOD SED OTH MD/QHP GT 5 YRS,370,449.0,449.0,Sutter Auburn Faith Hospital,2019
190,20500038,HCHG MOD SED ENDO SAME MD/QHP GT 5YRS,370,353.0,353.0,Sutter Auburn Faith Hospital,2019
191,20600000,HCHG PACU COMPLEX ADDITIONAL 15 MINUTES,710,704.0,704.0,Sutter Auburn Faith Hospital,2019
192,20600001,HCHG PACU COMPLEX FIRST 30 MINUTES,710,1877.0,1877.0,Sutter Auburn Faith Hospital,2019
193,20600002,HCHG PACU STANDARD LEVEL 1 ADDITIONAL 15 MINUTES,710,315.0,315.0,Sutter Auburn Faith Hospital,2019
194,20600003,HCHG PACU STANDARD LEVEL 1 FIRST 30 MINUTES,710,834.0,834.0,Sutter Auburn Faith Hospital,2019
195,20600004,HCHG PACU STANDARD LEVEL 2 ADDL 15 MINUTES,710,450.0,450.0,Sutter Auburn Faith Hospital,2019
196,20600005,HCHG PACU STANDARD LEVEL 2 FIRST 30 MINUTES,710,1128.0,1128.0,Sutter Auburn Faith Hospital,2019
197,20600013,HCHG CARDIOVERSION ELECTRIC EXTERNAL,940,2612.0,2612.0,Sutter Auburn Faith Hospital,2019
198,21000000,HCHG STENT TRNCTH PLCMNT EXT VER ART OPN/PRQ INT VSL,361,21161.0,21161.0,Sutter Auburn Faith Hospital,2019
199,21000001,HCHG STENT TRNSCTH PLCMNT EXT VERT ART EA ADD VSL,361,6905.0,6905.0,Sutter Auburn Faith Hospital,2019
200,21000004,HCHG DRAINAGE ABSCESS SIMPLE/SINGLE,361,714.0,710.0,Sutter Auburn Faith Hospital,2019
201,21000005,HCHG DRAINAGE ABSCESS COMPLICATED MULTIPLE,361,1185.0,1185.0,Sutter Auburn Faith Hospital,2019
202,21000007,HCHG HEMATOMA EVACUATION,361,4156.0,4156.0,Sutter Auburn Faith Hospital,2019
203,21000008,"HCHG ASPIRATION OF ABSCESS, HEMATOMA, CYST",361,696.0,696.0,Sutter Auburn Faith Hospital,2019
204,21000024,HCHG SIMPLE REPAIR WOUND 2.5CM OR LESS,361,694.0,694.0,Sutter Auburn Faith Hospital,2019
205,21000039,HCHG ASPIRATION BREAST CYST,361,1231.0,1231.0,Sutter Auburn Faith Hospital,2019
206,21000040,HCHG ASPIRATION BREAST CYST EACH ADDITIONAL CYST,361,611.0,611.0,Sutter Auburn Faith Hospital,2019
207,21000042,HCHG BIOPSY BREAST PERCUTANEOUS W/O IMAGING,361,2246.0,2246.0,Sutter Auburn Faith Hospital,2019
208,21000049,HCHG BIOPSY MUSCLE,361,2744.0,2744.0,Sutter Auburn Faith Hospital,2019
209,21000050,HCHG BIOPSY BONE SUPERFICIAL,361,2563.0,2563.0,Sutter Auburn Faith Hospital,2019
210,21000051,HCHG BIOPSY BONE DEEP,361,4012.0,4012.0,Sutter Auburn Faith Hospital,2019
211,21000052,HCHG INJECTION SINOGRAM,361,996.0,996.0,Sutter Auburn Faith Hospital,2019
212,21000053,HCHG INJECTION TENDON SHEATH OR LIGAMENT SINGLE,361,811.0,676.0,Sutter Auburn Faith Hospital,2019
213,21000054,HCHG INJECTION TRIGGER POINT 1 TO 2 MUSCLES,361,1090.0,1090.0,Sutter Auburn Faith Hospital,2019
214,21000055,HCHG INJECTION TRIGGER POINT GREATER THAN 2  MUSCLES,361,901.0,901.0,Sutter Auburn Faith Hospital,2019
215,21000056,HCHG DRAIN/INJ SMALL JOINT/BURSA W/O US,361,1014.0,690.0,Sutter Auburn Faith Hospital,2019
