,EAP,Description,Revenue Code,Inpatient Price,Outpatient Price,Hospital,Year
40,17000071,HCHG PT MCAL EVALUATION ADDITIONAL 15 MIN,420,222.0,222.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
41,17000072,HCHG PT MCAL RE-EVALUATION ADDITIONAL 15 MIN,420,209.0,209.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
42,17000115,HCHG PT ELECTRICAL STIMULATION ATTENDED EA 15 MIN,420,137.0,137.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
43,17000117,HCHG PT CONTRAST BATHS EA 15 MIN,420,100.0,100.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
44,17000118,HCHG PT ULTRASOUND EA 15 MIN,420,128.0,125.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
45,17000119,HCHG PT THERAPEUTIC EXERCISE EA 15 MIN,420,176.0,176.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
46,17000120,HCHG PT NEUROMUSCULAR REEDUCATION EA 15 MIN,420,171.0,171.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
47,17000121,HCHG PT AQUATIC THERAPY EA 15 MIN,420,160.0,160.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
48,17000122,HCHG PT GAIT TRAINING EA 15 MIN,420,160.0,160.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
49,17000123,HCHG PT THERAPEUTIC MASSAGE EA 15 MIN,420,136.0,136.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
50,17000124,HCHG PT MANUAL THERAPY EA 15 MIN,420,171.0,162.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
51,17000126,HCHG PT THERAPEUTIC ACTIVITY EA 15 MIN,420,161.0,161.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
52,17000128,HCHG PT SENSORY INTEGRATION EA 15 MIN,420,192.0,192.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
53,17000129,HCHG PT ADL TRAINING EA 15 MIN,420,172.0,172.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
54,17000131,HCHG PT WHEELCHAIR TRAINING EA 15 MIN,420,160.0,160.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
55,17000134,HCHG PT DEBRIDEMENT SELECTIVE <=1ST 20 SQ/CM,420,679.0,679.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
56,17000139,HCHG PT PHYSICAL PERFORMANCE TEST EA 15 MIN,420,183.0,183.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
57,17000141,HCHG PT ORTHOTIC TRAINING INITIAL EA 15 MIN,420,160.0,160.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
58,17000142,HCHG PT PROSTHETIC TRAINING INITIAL EA 15 MIN,420,188.0,188.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
59,17000317,HCHG PT STRAP ELBOW/WRIST,420,334.0,334.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
60,17000320,HCHG PT V WORK HARDENING,0,145.0,145.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
61,17000568,HCHG PT EVAL LOW COMPLEXITY,424,337.0,337.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
62,17000571,HCHG PT RE-EVAL ESTABLISHED PLAN CARE,424,249.0,249.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
63,17000572,HCHG OT EVAL LOW COMPLEXITY,434,371.0,371.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
64,17000575,HCHG OT RE-EVAL ESTABLISHED PLAN CARE,434,293.0,293.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
65,17000582,HCHG PT ORTHC/PROSTC MGMT SBSQ ENC,420,169.0,169.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
66,17000586,HCHG PT COGNITIVE SKILLS DEVELOPMENT EA 15,420,168.0,168.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
67,17000601,HCHG PT PROC THER GP,420,218.0,218.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
68,17000608,HCHG PT EVAL MOD COMPLEXITY,424,386.0,386.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
69,17000609,HCHG PT EVAL HIGH COMPLEXITY,424,504.0,504.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
70,17200005,HCHG PRE-DRIVING EVALUATION,0,586.0,586.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
71,17200062,HCHG OT MCAL EVALUATION INITIAL 30 MIN,430,429.0,429.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
72,17200065,HCHG OT MCAL EVALUATION ADDITIONAL 15 MIN,430,219.0,219.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
73,17200100,HCHG OT ELECTRICAL STIMULATION ATTENDED EA 15 MIN,430,137.0,137.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
74,17200103,HCHG OT ULTRASOUND EA 15 MIN,430,128.0,125.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
75,17200104,HCHG OT THERAPEUTIC EXERCISE EA 15 MIN,430,176.0,176.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
76,17200105,HCHG OT NEUROMUSCULAR REEDUCATION EA 15 MIN,430,170.0,170.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
77,17200107,HCHG OT THERAPEUTIC MASSAGE EA 15 MIN,430,120.0,120.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
78,17200108,HCHG OT MANUAL THERAPY EA 15 MIN,430,162.0,162.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
79,17200110,HCHG OT THERAPEUTIC ACTIVITY EA 15 MIN,430,161.0,161.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
80,17200112,HCHG OT SENSORY INTEGRATION EA 15 MIN,430,135.0,135.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
81,17200113,HCHG OT ADL TRAINING EA 15 MIN,430,172.0,172.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
82,17200115,HCHG OT WHEELCHAIR TRAINING EA 15 MIN,430,148.0,148.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
83,17200116,HCHG OT WORK CONDITIONING INITIAL 120 MIN,430,664.0,664.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
84,17200117,HCHG OT WORK CONDITIONING ADD 60 MIN,430,276.0,276.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
85,17200121,HCHG OT PHYSICAL PERFORMANCE TEST EA 15 MIN,430,183.0,183.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
86,17200123,HCHG OT ORTHOTIC TRAINING INITIAL EA 15 MIN,430,148.0,148.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
87,17200124,HCHG OT PROSTHETIC TRAINING INITIAL EA 15 MIN,430,156.0,156.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
88,17200493,HCHG OT ORTHC/PROSTC MGMT SBSQ ENC,430,169.0,169.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
89,17200494,HCHG OT COGNITIVE SKILLS DEVELOPMENT EA 15,430,168.0,168.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
90,17200499,HCHG OT EVAL FNX SWALL,434,588.0,588.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
91,17200512,HCHG OT GROUP THERAPY,430,218.0,218.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
92,17200516,HCHG OT EVAL MOD COMPLEXITY,434,469.0,469.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
93,17200517,HCHG OT EVAL HIGH COMPLEXITY,434,596.0,596.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
94,17400005,HCHG SP MCAL THERAPY SPEECH-LANG IND PER HOUR,440,742.0,742.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
95,17400389,HCHG SP SENSORY INTEGRATION EA 15 MIN,440,152.0,152.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
96,17400390,HCHG ST COGNITIVE SKILLS DEVELOPMENT EA 15,440,168.0,168.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
97,17400392,HCHG SP TX SP/LANG/COM IND,440,381.0,381.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
98,17400393,HCHG SP TX SP/LANG/COM GP,440,287.0,287.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
99,17400395,HCHG EVALUATE SPEECH PRODUCTION,444,416.0,416.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
100,17400396,HCHG EVAL SPEECH SOUND LANG COMPREH,444,595.0,595.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
101,17400398,HCHG SP TX SWALL/ORAL FNX,440,395.0,395.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
102,17400400,HCHG SP EVAL FNX SWALL,444,588.0,588.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
103,17400401,HCHG SP EVAL MTN FLUOR SWAL,444,677.0,677.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
104,17500016,HCHG AD HEARING AID FITTING/CHECKING,470,473.0,473.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
105,17500020,HCHG AD AUDIOMETRY COMPLETE,471,428.0,410.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
106,17500038,HCHG AD TINNITUS ASSESSMENT UNILATERAL,471,351.0,351.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
107,17500039,HCHG AD REPAIR OR MODIFICATION HEARING AID,479,534.0,534.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
108,17500086,HCHG CALORIC VSTBLR TEST REC BITHERM 4 IRRIGATIONS,470,237.0,237.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
109,17500087,HCHG CALORIC VSTBLR TEST REC BITHERM 3 IRRIGATIONS,470,237.0,237.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
110,17500088,HCHG CALORIC VSTBLR TEST REC MONOTHERM 2 IRRIGATIONS,470,123.0,123.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
111,17500089,HCHG CALORIC VSTBLR TEST REC MONOTHERM 1 IRRIGATION,470,123.0,123.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
112,17500090,HCHG AD EVAL AUD REHAB STATUS 1ST HOUR,470,484.0,484.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
113,17500091,HCHG AD EVAL AUD REHAB STATUS EA ADDL 15 MIN,470,121.0,121.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
114,20000003,HCHG ABORTED/DISCONTIUNUED CASE OR,360,2313.0,2313.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
115,20000005,HCHG SURG LVL 1 ADDL 15 MIN,360,1333.0,1333.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
116,20000006,HCHG SURG LVL 1 FIRST 30 MIN,360,3957.0,3957.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
117,20000007,HCHG SURG LVL 2 ADDL 15 MIN,360,1727.0,1727.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
118,20000008,HCHG SURG LVL 2 FIRST 30 MIN,360,5049.0,5049.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
119,20000009,HCHG SURG LVL 3 ADDL 15 MIN,360,2275.0,2275.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
120,20000010,HCHG SURG LVL 3 FIRST 30 MIN,360,6121.0,6121.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
121,20000011,HCHG SURG LVL 4 ADDL 15 MIN,360,2437.0,2437.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
122,20000012,HCHG SURG LVL 4 FIRST 30 MIN,360,7487.0,7487.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
123,20000013,HCHG SURG LVL 5 ADDL 15 MIN,360,3051.0,3051.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
124,20000014,HCHG SURG LVL 5 FIRST 30 MIN,360,8874.0,8874.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
125,20000044,HCHG INJ SINUS TRACT TX,361,710.0,710.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
126,20000048,HCHG BX SALIVARY GLAND NDL,361,2526.0,2526.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
127,20000050,HCHG ERCP W/SPHINC/PAPIL,361,6657.0,6657.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
128,20000051,HCHG ERCP RMVL CALC DEBRIS FROM DUCT,361,5515.0,5515.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
129,20000063,HCHG ABLATION RENAL TUMOR/S PERC CRYOTHERAPY UNI,361,14596.0,14596.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
130,20000079,HCHG THROMBECTOMY AVF DIALYSIS GRAFT,361,557.0,557.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
131,20000081,HCHG SURG LVL 1 1ST 30M NONOR,360,3207.0,3207.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
132,20000082,HCHG SURG LVL 1 ADD 15M NONOR,360,1369.0,1369.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
133,20000083,HCHG SURG LVL 2 1ST 30M NONOR,360,4039.0,4039.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
134,20000084,HCHG SURG LVL 2 ADD 15M NONOR,360,1622.0,1622.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
135,20000085,HCHG SURG LVL 3 1ST 30M NONOR,360,4417.0,4417.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
136,20000086,HCHG SURG LVL 3 ADD 15M NONOR,360,1837.0,1837.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
137,20000087,HCHG SURG LVL 4 1ST 30M NONOR,360,4784.0,4784.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
138,20000088,HCHG SURG LVL 4 ADD 15M NONOR,360,4359.0,4359.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
139,20000089,HCHG SURG LVL 5 1ST 30M NONOR,360,3750.0,3750.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
140,20000090,HCHG SURG LVL 5 ADD 15M NONOR,360,4877.0,4877.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
141,20000091,HCHG SURG LVL 1 MCAL 1ST HR NONOR,360,5945.0,5945.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
142,20000092,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF NONOR,360,2738.0,2738.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
143,20000093,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,2738.0,2738.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
144,20000094,HCHG SURG LVL 2 MCAL 1ST HR NONOR,360,7283.0,7283.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
145,20000095,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR NONOR,360,3244.0,3244.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
146,20000096,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,3244.0,3244.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
147,20000097,HCHG SURG LVL 3 MCAL 1ST HR NONOR,360,8091.0,8091.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
148,20000098,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR NONOR,360,3674.0,3674.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
149,20000099,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,3674.0,3674.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
150,20000100,HCHG SURG LVL 4 MCAL 1ST HR NONOR,360,13502.0,13502.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
151,20000101,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR NONOR,360,8718.0,8718.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
152,20000102,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,8718.0,8718.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
153,20000103,HCHG SURG LVL 5 MCAL 1ST HR NONOR,360,13504.0,13504.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
154,20000104,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR NONOR,360,9754.0,9754.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
155,20000105,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,9754.0,9754.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
156,20000111,HCHG SURG LVL 1 MCAL 1ST HR,360,6623.0,6623.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
157,20000112,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF,360,2666.0,2666.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
158,20000113,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR,360,2666.0,2666.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
159,20000211,HCHG SURG LVL 2 MCAL 1ST HR,360,8503.0,8503.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
160,20000212,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR,360,3454.0,3454.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
161,20000213,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR,360,3454.0,3454.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
162,20000311,HCHG SURG LVL 3 MCAL 1ST HR,360,10671.0,10671.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
163,20000312,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR,360,4550.0,4550.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
164,20000313,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR,360,4550.0,4550.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
165,20000411,HCHG SURG LVL 4 MCAL 1ST HR,360,12361.0,12361.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
166,20000412,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR,360,4874.0,4874.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
167,20000413,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR,360,4874.0,4874.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
168,20000511,HCHG SURG LVL 5 MCAL 1ST HR,360,14976.0,14976.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
169,20000512,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR,360,6102.0,6102.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
170,20000513,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR,360,6102.0,6102.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
171,20000641,HCHG INTERDISCAL PERQ ASPIR DX,361,2062.0,2062.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
172,20000659,HCHG AD ACOUSTIC IMMITTANCE TEST,471,351.0,351.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
173,20000673,HCHG ENDOSCOPY RESPIRATORY DIAGNOSTIC,361,1799.0,1799.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
174,20000674,HCHG ENDOSCOPY RESPIRATORY PLUS 1 INTERVENTION,361,3603.0,3603.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
175,20000675,HCHG ENDOSCOPY RESPIRATORY DX PLUS 2 INTERVENTIONS,361,5379.0,5379.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
176,20000676,HCHG ENDOSCOPY RESPIRATORY DX PLUS 3/MORE INTERVENTIONS,361,7306.0,7306.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
177,20200034,HCHG REPLACE G/C TUBE PERC,361,2083.0,2083.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
178,20200035,HCHG ENDOSCOPY GI DIAGNOSTIC,750,2226.0,2226.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
179,20200036,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 1 INTERVENTION,750,3506.0,3506.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
180,20200037,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 2 INTERVENTIONS,750,5281.0,5281.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
181,20200038,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 3/MORE INTERVENTIONS,750,7115.0,7115.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
182,20200051,HCHG LIVER ELASTOGRAPHY,750,293.0,293.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
183,20300002,HCHG INJECTION PV FACET C/T 1 LVL,361,3221.0,3221.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
184,20300005,HCHG INJECTION PV FACET C/T 3 LVL,361,1631.0,1631.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
185,20300006,HCHG INJECTION FACET L/S 1 LVL,361,2989.0,2989.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
186,20300010,HCHG DRAIN/INJ INTERMEDIATE JOINT/BURSA W/O US,511,940.0,940.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
187,20300011,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US,511,1172.0,996.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
188,20300020,HCHG ANLZE INFSN PUMP W REPROG,511,897.0,897.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
189,20300042,HCHG INJ TRIGGER PT GT 2 MCL,511,957.0,957.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
190,20300097,HCHG INJ INTER CERVICAL/THORACIC EPID WO IMAGE,511,2768.0,2768.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
191,20300098,HCHG INJ INTER CERVICAL/THORACIC EPID W IMAGE,511,3816.0,3816.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
192,20300099,HCHG INJ INTER LUMBAR/SACRAL EPID WO IMAGE,511,4047.0,4047.0,Alta Bates-Summit Med Ctr-Summit Campus,2019
