,EAP,Description,Revenue Code,Inpatient Price,Outpatient Price,Hospital,Year
84,17400396,HCHG EVAL SPEECH SOUND LANG COMPREH,444,473.0,473.0,Sutter Amador Hospital,2019
85,17400398,HCHG SP TX SWALL/ORAL FNX,440,314.0,314.0,Sutter Amador Hospital,2019
86,17400400,HCHG SP EVAL FNX SWALL,444,468.0,468.0,Sutter Amador Hospital,2019
87,17500002,HCHG AD MCAL AUDIOMETRY SCREENING,471,228.0,228.0,Sutter Amador Hospital,2019
88,20000003,HCHG ABORTED/DISCONTIUNUED CASE OR,360,1841.0,1841.0,Sutter Amador Hospital,2019
89,20000005,HCHG SURG LVL 1 ADDL 15 MIN,360,1190.0,874.0,Sutter Amador Hospital,2019
90,20000006,HCHG SURG LVL 1 FIRST 30 MIN,360,3452.0,2357.0,Sutter Amador Hospital,2019
91,20000007,HCHG SURG LVL 2 ADDL 15 MIN,360,1528.0,1153.0,Sutter Amador Hospital,2019
92,20000008,HCHG SURG LVL 2 FIRST 30 MIN,360,4512.0,3218.0,Sutter Amador Hospital,2019
93,20000009,HCHG SURG LVL 3 ADDL 15 MIN,360,1984.0,1360.0,Sutter Amador Hospital,2019
94,20000010,HCHG SURG LVL 3 FIRST 30 MIN,360,5697.0,4245.0,Sutter Amador Hospital,2019
95,20000011,HCHG SURG LVL 4 ADDL 15 MIN,360,2270.0,1693.0,Sutter Amador Hospital,2019
96,20000012,HCHG SURG LVL 4 FIRST 30 MIN,360,6794.0,6780.0,Sutter Amador Hospital,2019
97,20000013,HCHG SURG LVL 5 ADDL 15 MIN,360,2888.0,2263.0,Sutter Amador Hospital,2019
98,20000014,HCHG SURG LVL 5 FIRST 30 MIN,360,8036.0,8036.0,Sutter Amador Hospital,2019
99,20000048,HCHG BX SALIVARY GLAND NDL,361,2010.0,2010.0,Sutter Amador Hospital,2019
100,20000050,HCHG ERCP W/SPHINC/PAPIL,361,5299.0,5299.0,Sutter Amador Hospital,2019
101,20000081,HCHG SURG LVL 1 1ST 30M NONOR,360,3044.0,3044.0,Sutter Amador Hospital,2019
102,20000082,HCHG SURG LVL 1 ADD 15M NONOR,360,1298.0,1298.0,Sutter Amador Hospital,2019
103,20000083,HCHG SURG LVL 2 1ST 30M NONOR,360,2793.0,2793.0,Sutter Amador Hospital,2019
104,20000084,HCHG SURG LVL 2 ADD 15M NONOR,360,1539.0,1539.0,Sutter Amador Hospital,2019
105,20000085,HCHG SURG LVL 3 1ST 30M NONOR,360,3891.0,3891.0,Sutter Amador Hospital,2019
106,20000086,HCHG SURG LVL 3 ADD 15M NONOR,360,1743.0,1743.0,Sutter Amador Hospital,2019
107,20000087,HCHG SURG LVL 4 1ST 30M NONOR,360,5450.0,5450.0,Sutter Amador Hospital,2019
108,20000088,HCHG SURG LVL 4 ADD 15M NONOR,360,1850.0,1850.0,Sutter Amador Hospital,2019
109,20000089,HCHG SURG LVL 5 1ST 30M NONOR,360,5087.0,5087.0,Sutter Amador Hospital,2019
110,20000090,HCHG SURG LVL 5 ADD 15M NONOR,360,2315.0,2315.0,Sutter Amador Hospital,2019
111,20000091,HCHG SURG LVL 1 MCAL 1ST HR NONOR,360,5640.0,5640.0,Sutter Amador Hospital,2019
112,20000092,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF NONOR,360,2596.0,2596.0,Sutter Amador Hospital,2019
113,20000093,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,2596.0,2596.0,Sutter Amador Hospital,2019
114,20000094,HCHG SURG LVL 2 MCAL 1ST HR NONOR,360,5871.0,5871.0,Sutter Amador Hospital,2019
115,20000095,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR NONOR,360,3078.0,3078.0,Sutter Amador Hospital,2019
116,20000096,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,3078.0,3078.0,Sutter Amador Hospital,2019
117,20000097,HCHG SURG LVL 3 MCAL 1ST HR NONOR,360,7377.0,7377.0,Sutter Amador Hospital,2019
118,20000098,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR NONOR,360,3486.0,3486.0,Sutter Amador Hospital,2019
119,20000099,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,3486.0,3486.0,Sutter Amador Hospital,2019
120,20000100,HCHG SURG LVL 4 MCAL 1ST HR NONOR,360,9150.0,9150.0,Sutter Amador Hospital,2019
121,20000101,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR NONOR,360,3700.0,3700.0,Sutter Amador Hospital,2019
122,20000102,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,3700.0,3700.0,Sutter Amador Hospital,2019
123,20000103,HCHG SURG LVL 5 MCAL 1ST HR NONOR,360,9717.0,9717.0,Sutter Amador Hospital,2019
124,20000104,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR NONOR,360,4630.0,4630.0,Sutter Amador Hospital,2019
125,20000105,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR NONOR,360,4630.0,4630.0,Sutter Amador Hospital,2019
126,20000111,HCHG SURG LVL 1 MCAL 1ST HR,360,5832.0,4105.0,Sutter Amador Hospital,2019
127,20000112,HCHG SURG LVL 1 MCAL1ST SUBSEQ HALF,360,2380.0,1748.0,Sutter Amador Hospital,2019
128,20000113,HCHG SURG LVL 1 MCAL 2ND+ EA SUBSEQ 1/2HR,360,2380.0,1748.0,Sutter Amador Hospital,2019
129,20000211,HCHG SURG LVL 2 MCAL 1ST HR,360,7568.0,5524.0,Sutter Amador Hospital,2019
130,20000212,HCHG SURG LVL 2 MCAL 1ST SUBSEQ 1/2HR,360,3056.0,2306.0,Sutter Amador Hospital,2019
131,20000213,HCHG SURG LVL 2 MCAL 2ND+ EA SUBSEQ 1/2HR,360,3056.0,2306.0,Sutter Amador Hospital,2019
132,20000311,HCHG SURG LVL 3 MCAL 1ST HR,360,9665.0,6965.0,Sutter Amador Hospital,2019
133,20000312,HCHG SURG LVL 3 MCAL 1ST SUBSEQ 1/2HR,360,3968.0,2720.0,Sutter Amador Hospital,2019
134,20000313,HCHG SURG LVL 3 MCAL 2ND+ EA SUBSEQ 1/2HR,360,3968.0,2720.0,Sutter Amador Hospital,2019
135,20000411,HCHG SURG LVL 4 MCAL 1ST HR,360,11334.0,10166.0,Sutter Amador Hospital,2019
136,20000412,HCHG SURG LVL 4 MCAL 1ST SUBSEQ 1/2HR,360,4540.0,3386.0,Sutter Amador Hospital,2019
137,20000413,HCHG SURG LVL 4 MCAL 2ND+ EA SUBSEQ 1/2HR,360,4540.0,3386.0,Sutter Amador Hospital,2019
138,20000511,HCHG SURG LVL 5 MCAL 1ST HR,360,13812.0,12562.0,Sutter Amador Hospital,2019
139,20000512,HCHG SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR,360,5776.0,4526.0,Sutter Amador Hospital,2019
140,20000513,HCHG SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR,360,5776.0,4526.0,Sutter Amador Hospital,2019
141,20000641,HCHG INTERDISCAL PERQ ASPIR DX,361,1642.0,1642.0,Sutter Amador Hospital,2019
142,20000660,HCHG ABORTED/DISCONTINUED CASE ENDO,750,431.0,431.0,Sutter Amador Hospital,2019
143,20000673,HCHG ENDOSCOPY RESPIRATORY DIAGNOSTIC,361,1432.0,1432.0,Sutter Amador Hospital,2019
144,20000674,HCHG ENDOSCOPY RESPIRATORY PLUS 1 INTERVENTION,361,2868.0,2868.0,Sutter Amador Hospital,2019
145,20000675,HCHG ENDOSCOPY RESPIRATORY DX PLUS 2 INTERVENTIONS,361,4282.0,4282.0,Sutter Amador Hospital,2019
146,20000676,HCHG ENDOSCOPY RESPIRATORY DX PLUS 3/MORE INTERVENTIONS,361,5816.0,5816.0,Sutter Amador Hospital,2019
147,20000708,HCHG PARACENTSIS ABD NO IM,361,1668.0,1668.0,Sutter Amador Hospital,2019
148,20000710,HCHG INJ PV FACET W IMAGE GUIDANCE C/T 1 LVL BIL,361,3846.0,3846.0,Sutter Amador Hospital,2019
149,20200035,HCHG ENDOSCOPY GI DIAGNOSTIC,750,1772.0,1772.0,Sutter Amador Hospital,2019
150,20200036,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 1 INTERVENTION,750,2792.0,2792.0,Sutter Amador Hospital,2019
151,20200037,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 2 INTERVENTIONS,750,4204.0,4204.0,Sutter Amador Hospital,2019
152,20200038,HCHG ENDOSCOPY GI DIAGNOSTIC PLUS 3/MORE INTERVENTIONS,750,5664.0,5664.0,Sutter Amador Hospital,2019
153,20200050,HCHG GI WIRELESS CAPSULE MEASURE,750,1269.0,1269.0,Sutter Amador Hospital,2019
154,20300002,HCHG INJECTION PV FACET C/T 1 LVL,361,2564.0,2564.0,Sutter Amador Hospital,2019
155,20300005,HCHG INJECTION PV FACET C/T 3 LVL,361,1298.0,1298.0,Sutter Amador Hospital,2019
156,20300006,HCHG INJECTION FACET L/S 1 LVL,361,2380.0,2380.0,Sutter Amador Hospital,2019
157,20300007,HCHG INJECTION FACET L/S 3 LVL,361,1187.0,1187.0,Sutter Amador Hospital,2019
158,20400001,HCHG LITHOTRIPSY ESWL,790,13857.0,13857.0,Sutter Amador Hospital,2019
159,20500021,HCHG STANDARD GENERAL ANESTHESIA 3 HOURS OR LESS,370,2379.0,2379.0,Sutter Amador Hospital,2019
160,20500022,HCHG STANDARD GENERAL ANESTHESIA MORE THAN 3 HOURS,370,6942.0,6942.0,Sutter Amador Hospital,2019
161,20500023,HCHG COMPLEX GENERAL ANESTHESIA 3 HOURS OR LESS,370,4093.0,4093.0,Sutter Amador Hospital,2019
162,20500024,HCHG COMPLEX GENERAL ANESTHESIA MORE THAN 3 HOURS,370,9041.0,9041.0,Sutter Amador Hospital,2019
163,20500025,HCHG MONITORED ANESTHESIA CARE/REGIONAL ANESTHESIA,370,1830.0,1830.0,Sutter Amador Hospital,2019
164,20500032,HCHG MOD SED SAME MD/QHP LT 5 YRS,370,1724.0,1724.0,Sutter Amador Hospital,2019
165,20500033,HCHG MOD SED SAME MD/QHP GT 5 YRS,370,353.0,353.0,Sutter Amador Hospital,2019
166,20500035,HCHG MOD SED OTH MD/QHP LT 5 YRS,370,360.0,360.0,Sutter Amador Hospital,2019
167,20500036,HCHG MOD SED OTH MD/QHP GT 5 YRS,370,449.0,449.0,Sutter Amador Hospital,2019
168,20500038,HCHG MOD SED ENDO SAME MD/QHP GT 5YRS,370,353.0,353.0,Sutter Amador Hospital,2019
169,20600000,HCHG PACU COMPLEX ADDITIONAL 15 MINUTES,710,595.0,595.0,Sutter Amador Hospital,2019
170,20600001,HCHG PACU COMPLEX FIRST 30 MINUTES,710,1587.0,1587.0,Sutter Amador Hospital,2019
171,20600002,HCHG PACU STANDARD LEVEL 1 ADDITIONAL 15 MINUTES,710,266.0,266.0,Sutter Amador Hospital,2019
172,20600003,HCHG PACU STANDARD LEVEL 1 FIRST 30 MINUTES,710,705.0,705.0,Sutter Amador Hospital,2019
173,20600004,HCHG PACU STANDARD LEVEL 2 ADDL 15 MINUTES,710,380.0,380.0,Sutter Amador Hospital,2019
174,20600005,HCHG PACU STANDARD LEVEL 2 FIRST 30 MINUTES,710,954.0,954.0,Sutter Amador Hospital,2019
175,20600013,HCHG CARDIOVERSION ELECTRIC EXTERNAL,940,2208.0,2208.0,Sutter Amador Hospital,2019
176,21000004,HCHG DRAINAGE ABSCESS SIMPLE/SINGLE,361,714.0,710.0,Sutter Amador Hospital,2019
177,21000008,"HCHG ASPIRATION OF ABSCESS, HEMATOMA, CYST",361,589.0,589.0,Sutter Amador Hospital,2019
178,21000039,HCHG ASPIRATION BREAST CYST,361,1040.0,1040.0,Sutter Amador Hospital,2019
179,21000040,HCHG ASPIRATION BREAST CYST EACH ADDITIONAL CYST,361,516.0,516.0,Sutter Amador Hospital,2019
180,21000042,HCHG BIOPSY BREAST PERCUTANEOUS W/O IMAGING,361,1898.0,1898.0,Sutter Amador Hospital,2019
181,21000049,HCHG BIOPSY MUSCLE,361,2319.0,2319.0,Sutter Amador Hospital,2019
182,21000050,HCHG BIOPSY BONE SUPERFICIAL,361,2168.0,2168.0,Sutter Amador Hospital,2019
183,21000051,HCHG BIOPSY BONE DEEP,361,3392.0,3392.0,Sutter Amador Hospital,2019
184,21000052,HCHG INJECTION SINOGRAM,361,842.0,842.0,Sutter Amador Hospital,2019
185,21000054,HCHG INJECTION TRIGGER POINT 1 TO 2 MUSCLES,361,922.0,922.0,Sutter Amador Hospital,2019
186,21000055,HCHG INJECTION TRIGGER POINT GREATER THAN 2  MUSCLES,361,761.0,761.0,Sutter Amador Hospital,2019
187,21000056,HCHG DRAIN/INJ SMALL JOINT/BURSA W/O US,361,1014.0,690.0,Sutter Amador Hospital,2019
188,21000062,HCHG BIOPSY SOFT TISSUE NECK,361,3729.0,3729.0,Sutter Amador Hospital,2019
189,21000072,HCHG INJECTION ARTHROGRAM ELBOW,361,1422.0,1422.0,Sutter Amador Hospital,2019
190,21000073,HCHG INJECTION ARTHROGRAM WRIST,361,571.0,571.0,Sutter Amador Hospital,2019
191,21000078,HCHG INJECTION ARTHROGRAM HIP WITH ANESTHESIA,361,1578.0,1578.0,Sutter Amador Hospital,2019
192,21000081,HCHG INJECTION ARTHROGRAM ANKLE,361,1165.0,1165.0,Sutter Amador Hospital,2019
193,21000094,HCHG INTUBATION ENDOTRACHEAL,361,936.0,936.0,Sutter Amador Hospital,2019
194,21000095,HCHG TRACHEOSTOMY TUBE CHANGE,361,804.0,804.0,Sutter Amador Hospital,2019
195,21000106,HCHG BIOPSY PLEURA,361,2150.0,2150.0,Sutter Amador Hospital,2019
196,21000113,HCHG TEMPORARY PACER INSERTION SINGLE,361,8635.0,8635.0,Sutter Amador Hospital,2019
197,21000195,HCHG PHOTOPHERESIS,361,7780.0,7780.0,Sutter Amador Hospital,2019
198,21000197,HCHG DECLOT VASCULAR DEVICE WITH THROMBOLYTIC,361,586.0,586.0,Sutter Amador Hospital,2019
199,21000209,HCHG PICC INSERTION WITH PORT 5 YR OR OLDER,361,7274.0,7274.0,Sutter Amador Hospital,2019
200,21000213,HCHG CENTRAL VENOUS CATHETER REPLACEMENT TUNNELED,361,6882.0,6882.0,Sutter Amador Hospital,2019
201,21000217,HCHG REPLACE PICC WO PORT SAME ACCESS W/ S&I,361,2386.0,2386.0,Sutter Amador Hospital,2019
202,21000220,HCHG CENTRAL VENOUS CATHETER TUNNELED REMOVAL WITH PORT,361,4111.0,4111.0,Sutter Amador Hospital,2019
203,21000223,HCHG CENTRAL VENOUS CATHETER REPOSITIONING UNDER FLUORO,361,2486.0,2486.0,Sutter Amador Hospital,2019
204,21000224,HCHG CENTRAL VENOUS ACCESS INJECTION WITH FLUORO,361,789.0,789.0,Sutter Amador Hospital,2019
205,21000234,HCHG THROMBECTOMY ARTERIAL INITIAL,361,11106.0,11106.0,Sutter Amador Hospital,2019
206,21000235,HCHG THROMBECTOMY ARTERIAL SECOND AND SUBSEQUENT VESSELS IN SAME VASCULAR FAMILY,361,5316.0,5316.0,Sutter Amador Hospital,2019
207,21000262,HCHG BIOPSY LYMPH NODE SUPERFICIAL,361,2124.0,2124.0,Sutter Amador Hospital,2019
208,21000264,HCHG INJECTION PROCEDURE FOR SENTINAL NODE,361,2018.0,2018.0,Sutter Amador Hospital,2019
209,21000273,HCHG NG TUBE PLACEMENT WITH FLUOROSCOPY,361,806.0,806.0,Sutter Amador Hospital,2019
210,21000286,HCHG BIOPSY LIVER WITH OTHER MAJOR PROCEDURE,361,7505.0,7505.0,Sutter Amador Hospital,2019
211,21000300,HCHG BILIARY ENDOSCOPY WITH DILATION WITH STENT PLACEMENT,361,1084.0,1084.0,Sutter Amador Hospital,2019
212,21000302,HCHG BIOPSY PANCREAS,361,2428.0,2428.0,Sutter Amador Hospital,2019
213,21000309,HCHG BIOPSY ABDOMINAL/RETROPERITONEAL MASS,361,2244.0,2244.0,Sutter Amador Hospital,2019
214,21000319,HCHG BIOPSY RENAL,361,2485.0,2485.0,Sutter Amador Hospital,2019
215,21000321,HCHG ASPIRATION RENAL CYST,361,2254.0,2254.0,Sutter Amador Hospital,2019
216,21000328,HCHG RENAL ENDOSCOPY WITH URETERAL CATHETERIZATION,361,1906.0,1906.0,Sutter Amador Hospital,2019
217,21000334,HCHG INJECTION CYSTOGRAM/VCUG,361,1015.0,983.0,Sutter Amador Hospital,2019
218,21000335,HCHG INJECTION RETROGRADE CYSTO,361,941.0,941.0,Sutter Amador Hospital,2019
219,21000359,HCHG CIRCUMCISION NEWBORN,723,315.0,315.0,Sutter Amador Hospital,2019
220,21000375,HCHG AMNIOCENTESIS,361,629.0,629.0,Sutter Amador Hospital,2019
221,21000377,HCHG AMNIOINFUSION,361,568.0,568.0,Sutter Amador Hospital,2019
222,21000379,HCHG EXTERNAL VERSION,361,1551.0,1551.0,Sutter Amador Hospital,2019
223,21000381,HCHG ASPIRATION OR INJECTION THYROID CYST,361,1580.0,1580.0,Sutter Amador Hospital,2019
224,21000382,HCHG BIOPSY THYROID,361,1248.0,1248.0,Sutter Amador Hospital,2019
225,21000384,HCHG C1-C2 PUNCTURE W INJ MEDICATION,361,537.0,537.0,Sutter Amador Hospital,2019
226,21000397,HCHG LUMBAR PUNCTURE DX,361,1473.0,1473.0,Sutter Amador Hospital,2019
227,21000398,HCHG LUMBAR PUNCTURE FOR CSF DRAINAGE,361,1304.0,1304.0,Sutter Amador Hospital,2019
228,21000399,HCHG INJECTION BLOOD PATCH,361,2175.0,2175.0,Sutter Amador Hospital,2019
229,21000402,HCHG INJ MYELOGRAM/CT LUMBAR,361,1859.0,1859.0,Sutter Amador Hospital,2019
