,Charge Code,Description,Price,Comments,Hospital,Year
53,26025165,HC INF HYDRAT EA ADD HR STATS,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
54,26025169,HC APPLICATON ON-BODY INJECTOR,484.0,,John Muir Medical Center - Walnut Creek Campus,2019
55,26025169,HC APPLICATON ON-BODY INJECTOR,484.0,,John Muir Medical Center - Walnut Creek Campus,2019
56,26031132,HC INJECTION IV PUSH INITIAL,667.25,,John Muir Medical Center - Walnut Creek Campus,2019
57,26031132,HC INJECTION IV PUSH INITIAL,673.25,,John Muir Medical Center - Walnut Creek Campus,2019
58,26031132,HC INJECTION IV PUSH INITIAL,673.25,,John Muir Medical Center - Walnut Creek Campus,2019
59,26031132,HC INJECTION IV PUSH INITIAL,707.5,,John Muir Medical Center - Walnut Creek Campus,2019
60,26031132,HC INJECTION IV PUSH INITIAL,854.25,,John Muir Medical Center - Walnut Creek Campus,2019
61,26031132,HC INJECTION IV PUSH INITIAL,854.5,,John Muir Medical Center - Walnut Creek Campus,2019
62,26031133,HC INJECTION IV PUSH EA NEW DRUG,444.5,,John Muir Medical Center - Walnut Creek Campus,2019
63,26031133,HC INJECTION IV PUSH EA NEW DRUG,444.5,,John Muir Medical Center - Walnut Creek Campus,2019
64,26031133,HC INJECTION IV PUSH EA NEW DRUG,465.5,,John Muir Medical Center - Walnut Creek Campus,2019
65,26031133,HC INJECTION IV PUSH EA NEW DRUG,465.5,,John Muir Medical Center - Walnut Creek Campus,2019
66,26031133,HC INJECTION IV PUSH EA NEW DRUG,563.5,,John Muir Medical Center - Walnut Creek Campus,2019
67,26031133,HC INJECTION IV PUSH EA NEW DRUG,563.75,,John Muir Medical Center - Walnut Creek Campus,2019
68,26034627,HC INFUSION TXDX PER HOUR,1543.5,,John Muir Medical Center - Walnut Creek Campus,2019
69,26050000,LAB INJECTION IV PUSH INITIAL,707.5,,John Muir Medical Center - Walnut Creek Campus,2019
70,26050000,LAB INJECTION IV PUSH INITIAL,707.5,,John Muir Medical Center - Walnut Creek Campus,2019
71,26050001,LAB INJECTION IV PUSH EA NEW DRUG,465.5,,John Muir Medical Center - Walnut Creek Campus,2019
72,26050001,LAB INJECTION IV PUSH EA NEW DRUG,465.5,,John Muir Medical Center - Walnut Creek Campus,2019
73,26050002,LAB INJ IV PUSH EA ADDL SAME RX,465.5,,John Muir Medical Center - Walnut Creek Campus,2019
74,26050002,LAB INJ IV PUSH EA ADDL SAME RX,465.5,,John Muir Medical Center - Walnut Creek Campus,2019
75,27000000,HC MOUTHPIECE ACAPELLA DH GREEN 10/CS,963.0,,John Muir Medical Center - Walnut Creek Campus,2019
76,27000043,HC SYR SALINE 12CC 30/BX 6BX/CS,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
77,27000053,HC CATH URINARY MALE EXTERNAL BIODERM LRG 30/BX 12BX/CS,191.0,,John Muir Medical Center - Walnut Creek Campus,2019
78,27000100,HC SPLINTING MATERIAL,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
79,27000301,HC MOUTHPIECE ACAPELLA DM BLUE 10/CS,963.0,,John Muir Medical Center - Walnut Creek Campus,2019
80,27000607,HC SPLINT WRIST RIGHT LARGE,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
81,27000609,HC SPLINT WRIST LEFT LARGE,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
82,27000641,HC NEEDLE INTRAOSSEOUS INFUSION 15GA  10/CS,377.0,,John Muir Medical Center - Walnut Creek Campus,2019
83,27000647,HC MATTRESS OVERLAY FOR THE CL-250 PUMP  6/CS,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
84,27000649,HC MITTENS PROTECTIVE HAND CNTRL RIGID AND FLEXIBLE MED NON STERILE,377.0,,John Muir Medical Center - Walnut Creek Campus,2019
85,27000655,HC CUSHION PATIENT SEAT STANDARD WAFFLE 12/CS,627.0,,John Muir Medical Center - Walnut Creek Campus,2019
86,27000662,HC CLEANSER DERMAL WOUND SAF-CLENS  12 OZ  6/BX,191.0,,John Muir Medical Center - Walnut Creek Campus,2019
87,27000664,HC CORSET LUMBAR SACRAL X-LARGE,377.0,,John Muir Medical Center - Walnut Creek Campus,2019
88,27000670,HC TUBE NEOPUFF GAS SUPPLY LINE LONG BX/10,191.0,,John Muir Medical Center - Walnut Creek Campus,2019
89,27000673,HC DEVICE TRAUMA PELVIC ORTHOTIC (T-POD),1298.0,,John Muir Medical Center - Walnut Creek Campus,2019
90,27000674,HC BAG HYPERINFLATION W/PRESSURE LINE  20/BX,377.0,,John Muir Medical Center - Walnut Creek Campus,2019
91,27000684,HC POSITIONER CUSHION SEAT BARIATRIC WAFFLE  6/CS,963.0,,John Muir Medical Center - Walnut Creek Campus,2019
92,27000686,HC STOCKING TED THIGH XL REG  10PR/BX,377.0,,John Muir Medical Center - Walnut Creek Campus,2019
93,27000687,HC STOCKING TED THIGH XL LONG 10 PR/BX,377.0,,John Muir Medical Center - Walnut Creek Campus,2019
94,27000688,HC STOCKING TED KNEE XXL REG 10 PR/BX,191.0,,John Muir Medical Center - Walnut Creek Campus,2019
95,27000690,HC SUPPORT LUMBAR,377.0,,John Muir Medical Center - Walnut Creek Campus,2019
96,27000692,HC PASTE PROTECTANT CALAZIME REMEDY 4 OZ,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
97,27000693,HC PUMP BREAST KIT SYMPHONY CS/10,627.0,,John Muir Medical Center - Walnut Creek Campus,2019
98,27000695,HC PAD CERVICAL COLLAR REPLACEMENT MIAMI J STOUT,377.0,,John Muir Medical Center - Walnut Creek Campus,2019
99,27000696,HC PAD CERVICAL COLLAR REPLACEMENT MIAMI J TALL,377.0,,John Muir Medical Center - Walnut Creek Campus,2019
100,27000697,HC PAD CERVICAL COLLAR REPLACEMENT MIAMI J X-SM,377.0,,John Muir Medical Center - Walnut Creek Campus,2019
101,27000698,HC TUBE VENTILATOR CIRCUIT T-PIECE NEO-PUFF ERGONOMIC  10/BX,191.0,,John Muir Medical Center - Walnut Creek Campus,2019
102,27000702,HC RESTRAINT ANKLE TWICE AS TOUGH FOR STRETCHERS,377.0,,John Muir Medical Center - Walnut Creek Campus,2019
103,27000713,HC PACK SURG MAXIMUM BARRIER 24/CS,377.0,,John Muir Medical Center - Walnut Creek Campus,2019
104,27000727,HC PROTECTOR HEEL STANDARD DISP,926.0,,John Muir Medical Center - Walnut Creek Campus,2019
105,27000761,HC SUPPORT ARTERIAL HANDAID WRIST  20/CS,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
106,27000777,HC CAST COVER,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
107,27000968,HC THERAPY SUPPLIES,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
108,27000968,HC THERAPY SUPPLIES,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
109,27017757,LAB TRANSFER SET,92.0,,John Muir Medical Center - Walnut Creek Campus,2019
110,27022170,LAB PEDI BAG,73.0,,John Muir Medical Center - Walnut Creek Campus,2019
111,27030707,HC DRESSING KIT W/OPSITE,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
112,27049228,HC BOARD ARM IV DISP 3-1/4 IN X 9 IN  20/CS,191.0,,John Muir Medical Center - Walnut Creek Campus,2019
113,27052404,HC CATH IV AUTOGARD 24G X 0.75 50/BX  4 BX/CS,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
114,27054586,HC THERAPY SUPPLIES/EQUIPMENT,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
115,27054586,HC THERAPY SUPPLIES/EQUIPMENT,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
116,27054599,HC RESTRAINTS LEATHER STATISTIC,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
117,27055591,HC CATH SILASTIC 22FR 30CC,53.75,,John Muir Medical Center - Walnut Creek Campus,2019
118,27055592,HC MENTOR CATH 14FR 16 INCH,8.75,,John Muir Medical Center - Walnut Creek Campus,2019
119,27055593,HC APPLICATOR Q-TIPS,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
120,27055594,HC TONGUE BLADE LARGE STERILE  100/BX,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
121,27055595,HC WIPE IODOPHOR PVP  100/BX  20BX/CS,1.5,,John Muir Medical Center - Walnut Creek Campus,2019
122,27055596,HC CATH SILASTIC 16FR 5CC 2WAY 10/CS,7.0,,John Muir Medical Center - Walnut Creek Campus,2019
123,27055602,HC CLEAR AID 2.5 OZ,5.75,,John Muir Medical Center - Walnut Creek Campus,2019
124,27055605,HC BANDAGE ELAS W VELCRO 4IN 12/DZ 6 DZ/BX,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
125,27055606,HC BANDAGE ELAS W VELCRO 6IN 12/BG 4BG/BX,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
126,27055627,HC TUBE GASTROSTOMY REPLC 20FR,246.0,,John Muir Medical Center - Walnut Creek Campus,2019
127,27055631,HC EXTENSION TUBING 18 IN,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
128,27055637,HC HOLLISTER WAFER,4.5,,John Muir Medical Center - Walnut Creek Campus,2019
129,27055638,HC CLEANER UROLOX LEG BAG 16 OZ,95.75,,John Muir Medical Center - Walnut Creek Campus,2019
130,27055639,HC POUCH ACTVLF 1 PC DRNBL W/STOMA SB12 IN,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
131,27055641,HC POUCH DRAINABLE W FLANGE 2 1/4,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
132,27055642,HC BELT OSTOMY MEDIUM,5.75,,John Muir Medical Center - Walnut Creek Campus,2019
133,27055643,HC POUCH UROSTOMY W FLANGE 2 1/4,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
134,27055644,HC K-Y JELLY 2 OZ LUBRICANT,5.0,,John Muir Medical Center - Walnut Creek Campus,2019
135,27055646,HC ENEMA OIL FLEET 12/BX  4BX/CS,4.5,,John Muir Medical Center - Walnut Creek Campus,2019
136,27055647,HC ENEMA PHOSPHATE FLEET  48/CS,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
137,27055648,HC SOD CHL 0.9% IRR 1000 ML 12/CS,4.5,,John Muir Medical Center - Walnut Creek Campus,2019
138,27055649,HC SOD CHL .9% IRR 500ML 24/CS,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
139,27055651,HC POUCH OSTOMY ONE PIECE CUT TO FIT,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
140,27055652,HC WAFER STOMA FLXBL 4X4 W/ 1 3/4 FLNG,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
141,27055653,HC POUCH OSTOMY 1 3/4IN  10/BX,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
142,27055654,HC PASTE OSTOMY STOMAHESIVE 2 OZ  35/CS,7.0,,John Muir Medical Center - Walnut Creek Campus,2019
143,27055655,HC BAG URINARY DRAINAGE 20/CS,5.75,,John Muir Medical Center - Walnut Creek Campus,2019
144,27055657,HC NEW IMAGE DRAINABLE POUCH WITH CLAMP,7.0,,John Muir Medical Center - Walnut Creek Campus,2019
145,27055658,HC NACL .9% IRRIG 1000ML  12/CS,4.5,,John Muir Medical Center - Walnut Creek Campus,2019
146,27055659,HC WATER FOR IRRIG 1000ML  12/VS,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
147,27055660,HC HOLLISTER POUCH 10/BX,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
148,27055661,HC CATH COUDE FOLEY 14FR X 5CC  12/BX,234.0,,John Muir Medical Center - Walnut Creek Campus,2019
149,27055662,HC CATH COUDE FOLEY 16FR,19.0,,John Muir Medical Center - Walnut Creek Campus,2019
150,27055663,HC CATH COUDE FOLEY 20FR 5CC  12/CS,234.0,,John Muir Medical Center - Walnut Creek Campus,2019
151,27055664,HC POWDER MULTIDEX  10/CS,5.75,,John Muir Medical Center - Walnut Creek Campus,2019
152,27055665,HC SYR 1CC TB 25G X 5/8 W NEEDLE PRO 50/BX,5.75,,John Muir Medical Center - Walnut Creek Campus,2019
153,27055666,HC TUBE DRAIN ADAPTER UROSTOMY,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
154,27055667,HC ATTRACTAIN 5 OZ TUBE  12/CS,7.0,,John Muir Medical Center - Walnut Creek Campus,2019
155,27055668,HC PERCU-STAY SMALL,45.0,,John Muir Medical Center - Walnut Creek Campus,2019
156,27055669,HC PERCU-STAY LARGE,49.0,,John Muir Medical Center - Walnut Creek Campus,2019
157,27055670,HC WAFER SURFIT NATURA FLANGE 1 3/4 10/BX,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
158,27055672,HC POUCH DRNB W/2 1/4 FLNG SFIT NAT 12IN TR,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
159,27055673,HC ADAPTER PLUG CLAVE MALE 100/CS,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
160,27055674,HC COHESIVE SEAL EAKIN CONVATEC  20/BX,18.0,,John Muir Medical Center - Walnut Creek Campus,2019
161,27055676,HC WAFER DURAHESIVE FLEX 4X4 1 3/4  FLANGE,10.0,,John Muir Medical Center - Walnut Creek Campus,2019
162,27055677,HC ALCOHOL PREP PAD,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
163,27055678,HC POUCH DRAINABLE 12X1 3/4 2 PC 10/BX,6.75,,John Muir Medical Center - Walnut Creek Campus,2019
164,27055679,HC WAFER STOMHSV SUREFIT 1 3/4,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
165,27055680,HC GLOVE SURG NON-LATEX SZ 8.5 50PR/BX,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
166,27055681,HC GLOVE SYNTH P/F SML 100/BX 10BX/CS,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
167,27055682,HC GLOVE SYNTH P/F MED 100/BX 10BX/CS,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
168,27055683,HC GLOVE SYNTH P/F LRG  100/BX 10BX/CS,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
169,27055684,HC WAFER STOMA 5X5 W/ 1 3/4 FLNG SFT,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
170,27055685,HC POUCH OSTOMY 2 AND 3 QUART IN  10/BX,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
171,27055686,HC WAFER FLEXIBLE EDGE 2 3/4IN  10/BX,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
172,27055687,HC WIPE SKIN PROTECTIVE BARRIER  25/BX,1.5,,John Muir Medical Center - Walnut Creek Campus,2019
173,27055688,HC POUCH UROSTOMY 1 3/4,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
174,27055689,HC THERABAND THIN YELLOW 50YD/RL,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
175,27055690,HC THERABAND MED RED  50YD/RL,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
176,27055691,HC THERABAND HEAVY GREEN 50YD/RL,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
177,27055692,HC THERABAND X-HEAVY BLUE  50YD/RL,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
178,27055694,HC TAPE TWILL 1/2IN X 72 YDS,132.25,,John Muir Medical Center - Walnut Creek Campus,2019
179,27055695,HC KIT CATH FOLEY INSERT 20/CS W/O DRN BAG,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
180,27055696,HC CATH EXTERNAL MALE MED/SM  100/BX,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
181,27055697,HC CATH EXTERNAL SML/YOUTH  100/CS,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
182,27055698,HC CATH EXTERNAL MALE LRG  100/BX,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
183,27055701,HC STRAP CATH TUBE LEG VELFOAM  12/BX,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
184,27055702,HC TRAY DEBRIDEMENT WOUND CARE  50/CS,4.5,,John Muir Medical Center - Walnut Creek Campus,2019
185,27055703,HC ADHESIVE REMOVER WIPES UNISOLVE,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
186,27055705,HC WAFER DURHSV W/CNVXIT 4X4 W/3/4 STOMA,4.5,,John Muir Medical Center - Walnut Creek Campus,2019
187,27055706,HC BAG UNIVERSAL LEG  50/BX,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
188,27055708,HC BAG BROWN PAPER #420 MED  1000/CS,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
189,27055709,HC PADDING CAST SYNTHETIC 4 IN,6.0,,John Muir Medical Center - Walnut Creek Campus,2019
190,27055710,HC POWDER OSTOMY STOMAHSV PROT 1 OZ,4.5,,John Muir Medical Center - Walnut Creek Campus,2019
191,27055711,HC BUTTERFLY INF 23G X 3/4IN L LOCK,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
192,27055712,HC BUTTERFLY INF 21G X 3/4IN L LOCK,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
193,27055713,HC CATH COUDE FOLEY 22FR X 5CC  12/BX,234.0,,John Muir Medical Center - Walnut Creek Campus,2019
194,27055714,HC CATH ALL PURPOSE STRAIGHT 14FR  100/CS,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
195,27055715,HC CATH COUDE FOLEY 18FR 5CC RED LATEX,234.0,,John Muir Medical Center - Walnut Creek Campus,2019
196,27055717,HC SCISSORS BANDAGE 5 1/2 IN,275.25,,John Muir Medical Center - Walnut Creek Campus,2019
197,27055718,HC BANDAID TRANSP .75 X 3,1.0,,John Muir Medical Center - Walnut Creek Campus,2019
198,27055719,HC POUCH DRAINABLE ACTIVE LIFE 10/BX,3.5,,John Muir Medical Center - Walnut Creek Campus,2019
199,27055720,HC SYR SAFETY 1CC INSUL 29G X 1/2 100/BX,3.0,,John Muir Medical Center - Walnut Creek Campus,2019
200,27055721,HC CATH FOLEY SI 14FR 5CC  12/BX,160.0,,John Muir Medical Center - Walnut Creek Campus,2019
201,27055722,HC CATH FOLEY SI 16FR 5CC  12/BX,191.0,,John Muir Medical Center - Walnut Creek Campus,2019
202,27055723,HC CATH FOLEY SI 18FR 5CC  12/CS,191.0,,John Muir Medical Center - Walnut Creek Campus,2019
203,27055724,HC CATH FOLEY SI 20FR 5CC  12/BX,160.0,,John Muir Medical Center - Walnut Creek Campus,2019
204,27055725,HC CATH FOLEY SI 22FR 5CC 12/BX,160.0,,John Muir Medical Center - Walnut Creek Campus,2019
205,27055726,HC CATH FOLEY SI 26FR 5CC  12/BX,160.0,,John Muir Medical Center - Walnut Creek Campus,2019
206,27055726,HC CATH FOLEY SI 26FR 5CC  12/BX,191.0,,John Muir Medical Center - Walnut Creek Campus,2019
207,27055727,HC CATH FOLEY SI 14FR 30CC 12/BX,191.0,,John Muir Medical Center - Walnut Creek Campus,2019
208,27055728,HC CATH FOLEY SI 16FR 30CC  12/BX,191.0,,John Muir Medical Center - Walnut Creek Campus,2019
209,27055730,HC CATH FOLEY SI 20FR 30CC 12/BX,191.0,,John Muir Medical Center - Walnut Creek Campus,2019
210,27055731,HC CATH FOLEY SI 22FR 30CC  12/BX,174.0,,John Muir Medical Center - Walnut Creek Campus,2019
211,27055732,HC CATH FOLEY SI 26FR 30CC  12/BX,170.0,,John Muir Medical Center - Walnut Creek Campus,2019
212,27055733,HC BAG URINARY DRAINAGE SI  20/CS,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
213,27055734,HC TUBIGRIP E,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
214,27055734,HC TUBIGRIP E,6.0,,John Muir Medical Center - Walnut Creek Campus,2019
215,27055735,HC TUBIGRIP F,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Walnut Creek Campus,2019
216,27055735,HC TUBIGRIP F,6.0,,John Muir Medical Center - Walnut Creek Campus,2019
217,27055736,HC TUBIGRIP G,6.0,,John Muir Medical Center - Walnut Creek Campus,2019
